time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
4.998450222,0.244,244,2,0.244,24.576,0.244,26.624,0
5.035847506,0.183,183,2,0.427,40.96,0.427,43.008,0.037397284
6.046668994,0.183,183,2,0.61,57.344,0.61,59.392,1.010821488
7.047745737,0.183,183,2,0.793,73.728,0.793,75.776,1.001076743
8.048679724,0.183,183,2,0.976,90.112,0.976,92.16,1.000933987
9.049369896,0.183,183,2,1.159,106.496,1.159,108.544,1.000690172
10.050198912,0.183,183,2,1.342,122.88,1.342,124.928,1.000829016
11.051002157,0.183,183,2,1.525,139.264,1.525,141.312,1.000803245
12.051754766,0.183,183,2,1.708,155.648,1.708,157.696,1.000752609
13.052685681,0.183,183,2,1.891,172.032,1.891,174.08,1.000930915
14.053399319,0.183,183,2,2.074,188.416,2.074,190.464,1.000713638
15.054081738,0.183,183,2,2.257,204.8,2.257,206.848,1.000682419
16.056269866,0.183,183,2,2.44,221.184,2.44,223.232,1.002188128
17.057003968,0.183,183,2,2.623,237.568,2.623,239.616,1.000734102
18.05769812,0.183,183,2,2.806,253.952,2.806,256.0,1.000694152
19.058407987,0.183,183,2,2.989,270.336,2.989,272.384,1.000709867
20.060195086,0.183,183,2,3.172,286.72,3.172,288.768,1.001787099
21.060921994,0.183,183,2,3.355,303.104,3.355,305.152,1.000726908
22.061578153,0.183,183,2,3.538,319.488,3.704,324.268,1.000656159
23.23197992,0.268,268,3,0.268,8.452,4.191,340.912,1.170401767
23.068359392,0.219,219,2,3.757,352.256,4.444,373.68,0
23.808071544,0.283,283,2,4.04,368.64,4.727,390.064,0.739712152
23.854392868,0.207,207,2,4.247,385.024,4.934,406.448,0.046321324
23.905599938,0.102,102,2,4.349,393.216,5.036,414.64,0.05120707
23.934902756,0.123,123,2,4.472,7457.872,5.159,7479.296,0.029302818
23.273931414,0.253,253,3,0.521,24.836,5.378,27769.503,0
24.28628473,0.291,291,3,0.812,25.123,5.669,28084.588,1.012353316
24.069705513,0.219,219,2,4.691,106844.956,5.903,106883.051,0
24.288879474,0.234,234,3,1.046,41.507,6.122,132143.993,0.219173961
