time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
4.168793703,0.244,244,2,0.244,24.796,0.244,355.061,0
4.227026085,0.183,183,2,0.427,41.18,0.427,371.445,0.058232382
5.241850845,0.183,183,2,0.61,57.564,0.61,387.829,1.01482476
6.243497726,0.183,183,2,0.793,73.948,0.793,404.213,1.001646881
7.244860522,0.183,183,2,0.976,90.332,0.976,420.597,1.001362796
8.246104365,0.183,183,2,1.159,106.716,1.159,436.981,1.001243843
9.247413424,0.183,183,2,1.342,123.1,1.342,453.365,1.001309059
10.248676614,0.183,183,2,1.525,139.484,1.525,469.749,1.00126319
11.249928873,0.183,183,2,1.708,155.868,1.708,486.133,1.001252259
12.251028126,0.183,183,2,1.891,172.252,1.891,502.517,1.001099253
13.251890263,0.183,183,2,2.074,188.636,2.074,518.901,1.000862137
14.252574521,0.183,183,2,2.257,205.02,2.257,535.285,1.000684258
15.253201027,0.183,183,2,2.44,221.404,2.44,551.669,1.000626506
16.25379323,0.183,183,2,2.623,237.788,2.623,568.053,1.000592203
17.254432692,0.183,183,2,2.806,254.172,2.806,584.437,1.000639462
18.255079395,0.183,183,2,2.989,270.556,2.989,600.821,1.000646703
19.256963846,0.183,183,2,3.172,286.94,3.172,617.205,1.001884451
20.257661962,0.183,183,2,3.355,303.324,3.521,636.321,1.000698116
21.267794269,0.219,219,2,3.574,319.708,3.74,652.705,1.010132307
21.356357905,0.268,268,2,3.842,319.968,4.008,652.965,0.088563636
21.396583415,0.253,253,2,4.095,352.736,4.261,685.733,0.04022551
21.938072406,0.283,283,2,4.378,369.12,4.544,702.117,0.541488991
21.982160568,0.207,207,2,4.585,385.504,4.751,718.501,0.044088162
22.02398133,0.102,102,2,4.687,393.696,4.853,726.693,0.041820762
22.05050647,0.124,124,2,4.811,28813.278,4.977,29146.275,0.02652514
22.269412509,0.219,219,2,5.03,63121.549,5.196,63454.546,0.218906039
22.408354395,0.291,291,2,5.321,63518.274,5.487,63851.271,0.138941886
22.411045559,0.234,234,2,5.555,135744.255,5.721,136077.252,0.002691164
22.696869801,0.124,124,2,5.679,195044.331,5.845,195377.328,0.285824242
23.270582454,0.219,219,2,5.898,195060.715,6.064,195393.712,0.573712653
23.412164142,0.405,405,2,6.303,195061.116,6.469,195394.113,0.141581688
23.41461257,0.23,230,2,6.533,195077.5,6.699,195410.497,0.002448428
23.480940528,0.174,174,2,6.707,195093.884,6.873,195426.881,0.066327958
23.481953709,0.188,188,2,6.895,195110.268,7.061,195443.265,0.001013181
23.483135506,0.773,651,2,7.668,195320.552,7.834,195653.549,0.001181797
23.510509952,0.354,170,2,8.022,195353.32,8.188,195686.317,0.027374446
23.512612926,0.619,497,2,8.641,195404.086,8.807,195737.083,0.002102974
23.525101659,0.379,379,2,9.02,195420.845,9.186,195753.842,0.012488733
24.272082399,0.219,219,2,9.239,195437.229,9.405,195770.226,0.74698074
24.526645231,0.312,156,2,9.551,195470.301,9.717,195803.298,0.254562832
20.819489591,0.166,166,3,0.166,2.732,9.936,195811.49,0
25.664553837,0.176,176,3,0.342,3.756,10.112,195812.514,4.845064246
25.74379268,0.154,154,3,0.496,7.34,10.266,195816.098,0.079238843
25.920333286,0.17,170,3,0.666,8.364,10.436,195817.122,0.176540606
25.273312801,0.219,219,2,9.77,195486.685,10.608,195826.85,0
25.96993805,0.172,172,3,0.838,9.9,10.827,195835.042,0.696625249
26.289225491,0.177,177,3,1.015,10.412,11.004,195835.554,0.319287441
26.312145591,0.176,176,3,1.191,10.908,11.18,195836.05,0.0229201
26.338818085,1.53,1530,3,2.721,11.884,12.71,195837.026,0.026672494
26.391059334,1.256,1256,3,3.977,12.364,13.966,195837.506,0.052241249
26.274489085,0.219,219,2,9.989,195503.069,14.137,195846.162,0
27.275612449,0.219,219,2,10.208,195519.453,14.356,195862.546,1.001123364
28.276722192,0.219,219,2,10.427,195535.837,14.575,195878.93,1.001109743
29.278591323,0.219,219,2,10.646,195552.221,14.794,195895.314,1.001869131
30.279520203,0.219,219,2,10.865,195568.605,15.013,195911.698,1.00092888
31.28051388,0.219,219,2,11.084,195584.989,15.232,195928.082,1.000993677
32.281413665,0.219,219,2,11.303,195601.373,15.451,195944.466,1.000899785
33.282259476,0.219,219,2,11.522,195617.757,15.67,195960.85,1.000845811
34.283624965,0.219,219,2,11.741,195634.141,15.889,195977.234,1.001365489
35.284664735,0.219,219,2,11.96,195650.525,16.108,195993.618,1.00103977
36.286054118,0.219,219,2,12.179,195666.909,16.327,196010.002,1.001389383
37.286947358,0.219,219,2,12.398,195683.293,16.546,196026.386,1.00089324
38.287910692,0.219,219,2,12.617,195699.677,16.765,196042.77,1.000963334
39.288909277,0.219,219,2,12.836,195716.061,16.984,196059.154,1.000998585
40.289946396,0.219,219,2,13.055,195732.445,17.203,196075.538,1.001037119
41.290980567,0.219,219,2,13.274,195748.829,17.422,196091.922,1.001034171
42.291981703,0.219,219,2,13.493,195765.213,17.641,196108.306,1.001001136
43.292945865,0.219,219,2,13.712,195781.597,17.86,196124.69,1.000964162
44.294121565,0.219,219,2,13.931,195797.981,18.079,196141.074,1.0011757
26.403868568,0.171,171,3,4.148,12.828,18.298,196149.266,0
45.295346393,0.219,219,2,14.15,195814.365,18.637,196158.37,18.891477825
46.29645753,0.219,219,2,14.369,195830.749,18.856,196174.754,1.001111137
47.297730567,0.219,219,2,14.588,195847.133,19.075,196191.138,1.001273037
48.298727564,0.219,219,2,14.807,195863.517,19.294,196207.522,1.000996997
46.155315991,0.339,339,3,4.487,22.588,19.513,196224.562,0
49.555455006,1.575,1575,3,6.062,22.588,21.088,196224.562,3.400139015
49.667988126,0.286,286,3,6.348,35.9,21.374,196237.874,0.11253312
49.742564714,0.189,189,3,6.537,39.996,21.563,196241.97,0.074576588
50.132396963,0.286,286,3,6.823,107.58,21.849,196309.554,0.389832249
49.299426818,0.219,219,2,15.026,195879.901,22.038,196318.258,0
51.12762907,0.229,229,8,0.229,40.96,22.486,196369.458,1.828202252
50.300372704,0.219,219,2,15.245,195896.285,22.741,196451.915,0
51.30168237,0.219,219,2,15.464,195904.477,22.96,204916.968,1.001309666
52.30288902,0.22,220,2,15.684,195920.861,23.18,215835.397,1.00120665
53.304248903,0.22,220,2,15.904,195937.245,23.4,226225.242,1.001359883
54.306370388,0.22,220,2,16.124,195953.629,23.62,237540.109,1.002121485
50.141562583,0.189,189,3,7.012,108.092,23.84,246600.302,0
55.307620141,0.22,220,2,16.344,195970.013,26.353,248128.685,5.166057558
56.308919079,0.22,220,2,16.564,195986.397,26.573,259906.063,1.001298938
