time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.726413394,0.244,244,2,0.244,28.672,0.244,96.793,0
3.76622516,0.183,183,2,0.427,45.056,0.427,113.177,0.039811766
4.777708394,0.183,183,2,0.61,61.44,0.61,129.561,1.011483234
5.778923982,0.183,183,2,0.793,77.824,0.793,145.945,1.001215588
6.779891982,0.183,183,2,0.976,94.208,0.976,162.329,1.000968
7.780581316,0.183,183,2,1.159,110.592,1.159,178.713,1.000689334
8.781352433,0.183,183,2,1.342,126.976,1.342,195.097,1.000771117
9.782050287,0.183,183,2,1.525,143.36,1.525,211.481,1.000697854
10.782715107,0.183,183,2,1.708,159.744,1.708,227.865,1.00066482
11.783621018,0.183,183,2,1.891,176.128,1.891,244.249,1.000905911
12.784357983,0.183,183,2,2.074,192.512,2.074,260.633,1.000736965
13.785039983,0.183,183,2,2.257,208.896,2.257,277.017,1.000682
14.787329101,0.183,183,2,2.44,225.28,2.44,293.401,1.002289118
15.78801627,0.183,183,2,2.623,241.664,2.623,309.785,1.000687169
16.788684232,0.183,183,2,2.806,258.048,2.806,326.169,1.000667962
17.78934947,0.183,183,2,2.989,274.432,2.989,342.553,1.000665238
18.79106135,0.183,183,2,3.172,290.816,3.172,358.937,1.00171188
19.791834842,0.183,183,2,3.355,307.2,3.355,375.321,1.000773492
20.792480245,0.183,183,2,3.538,323.584,3.538,391.705,1.000645403
21.79319542,0.183,183,2,3.721,339.968,3.721,408.089,1.000715175
22.793874557,0.183,183,2,3.904,356.352,3.904,424.473,1.000679137
23.794617179,0.183,183,2,4.087,372.736,4.087,440.857,1.000742622
24.795987535,0.183,183,2,4.27,389.12,4.27,457.241,1.001370356
25.796612614,0.183,183,2,4.453,405.504,4.453,473.625,1.000625079
26.797379611,0.183,183,2,4.636,421.888,4.636,490.009,1.000766997
27.798127402,0.183,183,2,4.819,430.08,4.819,498.201,1.000747791
28.692358924,0.268,268,6,0.268,8.452,5.253,509.385,0.894231522
28.129672775,0.166,166,2,4.985,441.004,5.506,525.769,0
28.805223346,0.219,219,2,5.204,473.772,5.725,558.537,0.675550571
29.268912968,0.283,283,2,5.487,490.156,6.008,574.921,0.463689622
29.313199396,0.207,207,2,5.694,506.54,6.215,591.305,0.044286428
29.3572059,0.102,102,2,5.796,514.732,6.317,599.497,0.044006504
28.740534115,0.253,253,6,0.521,24.836,6.443,28384.532,0
29.752637888,0.291,291,6,0.812,25.123,6.734,28550.079,1.012103773
29.385556711,0.126,126,2,5.922,32062.48,6.968,32163.916,0
29.755947807,0.234,234,6,1.046,41.507,7.187,99394.126,0.370391096
30.756987883,0.405,405,6,1.451,41.908,7.592,99550.557,1.001040076
29.806251689,0.219,219,2,6.141,103074.175,7.822,103192.396,0
30.759657077,0.23,230,6,1.681,58.292,8.041,173941.479,0.953405388
30.812039646,0.219,219,2,6.36,177796.889,8.556,177932.005,0.052382569
31.760830411,0.515,515,6,2.196,75.187,8.775,249946.433,0.948790765
31.818855248,0.219,219,2,6.579,254765.97,9.29,254917.981,0.058024837
32.762959941,0.515,515,6,2.711,92.082,9.509,328744.309,0.944104693
32.824848957,0.219,219,2,6.798,333553.376,10.024,333722.282,0.061889016
33.834824946,0.219,219,2,7.017,337633.509,10.243,337802.415,1.009975989
33.764829662,0.515,515,6,3.226,108.977,10.369,421542.589,0
33.901613746,0.126,126,2,7.143,428492.795,10.884,428678.596,0.136784084
34.766553904,0.515,515,6,3.741,125.872,11.103,521684.71,0.864940158
34.841213677,0.219,219,2,7.362,524616.038,11.618,524818.734,0.074659773
35.847790003,0.219,219,2,7.581,524632.422,11.837,524835.118,1.006576326
36.403005229,0.362,174,2,7.943,524656.998,12.199,524859.694,0.555215226
35.770504406,0.515,515,6,4.256,142.767,12.323,525364.979,0
36.405586144,0.124,124,2,8.067,525162.283,12.974,525382.01,0.635081738
36.414198482,0.651,651,6,4.907,159.798,13.328,525414.778,0.00861233800001
36.437713344,0.354,170,2,8.421,525186.859,13.825,525415.271,0.023514862
36.438903579,0.497,497,6,5.404,176.675,13.949,525498.582,0.001190235
36.439914672,0.124,124,2,8.545,525261.978,14.328,525515.341,0.001011093
36.451618744,0.379,379,6,5.783,193.434,14.547,525531.725,0.011704072
36.852004505,0.219,219,2,8.764,525278.362,14.859,525564.797,0.400385761
37.853046607,0.219,219,2,8.983,525286.554,15.078,525572.989,1.001042102
38.620081018,0.176,176,2,9.159,525287.578,15.254,525574.013,0.767034411
38.643455988,0.154,154,2,9.313,525291.162,15.408,525577.597,0.02337497
38.7788415,0.17,170,2,9.483,525292.186,15.578,525578.621,0.135385512
38.809639202,0.172,172,2,9.655,525301.402,15.75,525587.837,0.030797702
38.85406161,0.219,219,2,9.874,525309.594,15.969,525596.029,0.044422408
39.150393427,0.177,177,2,10.051,525310.106,16.146,525596.541,0.296331817
39.173567324,0.176,176,2,10.227,525310.618,16.322,525597.053,0.023173897
39.192404566,1.53,1530,2,11.757,525311.61,17.852,525598.045,0.018837242
39.246554678,1.256,1256,2,13.013,525312.09,19.108,525598.525,0.054150112
39.256241594,0.171,171,2,13.184,525321.226,19.279,525607.661,0.009686916
39.855076264,0.219,219,2,13.403,525337.866,19.498,525624.301,0.59883467
40.316740768,1.575,1575,2,14.978,525337.866,21.073,525624.301,0.461664504
40.429079355,0.286,286,2,15.264,525344.01,21.359,525630.445,0.112338587
40.506690551,0.189,189,2,15.453,525353.738,21.548,525640.173,0.077611196
40.856185973,0.219,219,2,15.672,525361.93,21.767,525648.365,0.349495422
40.901139734,0.286,286,2,15.958,525477.13,22.053,525763.565,0.044953761
40.9123406,0.189,189,2,16.147,525486.314,47.911,525776.845,0.011200866
41.940778364,0.235,235,8,0.235,98.841,48.365,525817.805,1.028437764
42.022743536,0.102,102,8,0.337,107.033,48.467,525825.997,0.081965172
41.857261528,0.219,219,2,16.366,525502.698,48.62,531912.905,0
42.858563859,0.219,219,2,16.585,525519.082,48.839,545540.327,1.001302331
43.860117199,0.219,219,2,16.804,525535.466,49.058,559432.041,1.00155334
44.861228025,0.219,219,2,17.023,525551.85,49.277,574380.923,1.001110826
45.862311682,0.219,219,2,17.242,525568.234,49.496,588669.075,1.001083657
46.863393454,0.22,220,2,17.462,525584.618,49.716,604410.833,1.001081772
47.864577403,0.22,220,2,17.682,525617.386,49.936,635299.692,1.001183949
49.874326827,0.22,220,2,17.902,525633.77,50.156,650512.866,2.009749424
42.053160602,0.153,153,8,0.49,135424.537,50.376,661290.957,0
50.875517272,0.22,220,2,18.122,525641.962,50.529,661357.03,8.82235667
51.659260093,2.578,2578,2,20.7,525651.69,53.107,661366.758,0.783742821
51.563937147,0.153,153,8,0.643,135498.802,54.682,661374.95,0
51.726617541,0.145,145,8,0.788,135506.994,54.827,661383.142,0.162680394
51.668456095,1.575,1575,2,22.275,525659.882,54.98,662651.863,0
51.876758282,0.22,220,2,22.495,525676.266,55.2,677865.037,0.208302187
52.87785912,0.22,220,2,22.715,525692.65,55.42,693672.868,1.001100838
53.878915539,0.22,220,2,22.935,525709.034,55.64,708555.677,1.001056419
54.880020149,0.22,220,2,23.155,525725.418,55.86,724099.216,1.00110461
55.881036899,0.22,220,2,23.375,525741.802,56.08,739774.901,1.00101675
56.88206587,0.22,220,2,23.595,525758.186,56.3,755384.513,1.001028971
57.883124175,0.22,220,2,23.815,525766.378,56.52,767550.137,1.001058305
58.636769803,2.513,2513,2,26.328,525776.618,59.033,770996.173,0.753645628
58.88419568,0.22,220,2,26.548,525793.002,59.253,787200.442,0.247425877
51.729998418,0.153,153,8,0.941,271027.859,59.473,797053.511,0
59.885252728,0.22,220,2,26.768,525801.194,59.626,797119.584,8.15525431
60.558354664,2.535,2535,2,29.303,525812.458,62.161,797130.848,0.673101936
60.507711841,0.153,153,8,1.094,271102.124,63.736,797139.04,0
60.575944401,0.145,145,8,1.239,271118.508,63.881,797155.424,0.06823256
