time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.999707478,0.244,244,2,0.244,24.576,0.244,289.459,0
4.057432349,0.183,183,2,0.427,40.96,0.427,305.843,0.057724871
5.072110439,0.183,183,2,0.61,57.344,0.61,322.227,1.01467809
6.073348042,0.183,183,2,0.793,73.728,0.793,338.611,1.001237603
7.074416859,0.183,183,2,0.976,90.112,0.976,354.995,1.001068817
8.075382787,0.183,183,2,1.159,106.496,1.159,371.379,1.000965928
9.076395556,0.183,183,2,1.342,122.88,1.342,387.763,1.001012769
10.07735949,0.183,183,2,1.525,139.264,1.525,404.147,1.000963934
11.078356922,0.183,183,2,1.708,155.648,1.708,420.531,1.000997432
12.079417714,0.183,183,2,1.891,172.032,1.891,436.915,1.001060792
13.08046474,0.183,183,2,2.074,188.416,2.074,453.299,1.001047026
14.08161138,0.183,183,2,2.257,204.8,2.257,469.683,1.00114664
15.082457406,0.183,183,2,2.44,221.184,2.44,486.067,1.000846026
16.083239984,0.183,183,2,2.623,237.568,2.623,502.451,1.000782578
17.084086772,0.183,183,2,2.806,253.952,2.806,518.835,1.000846788
18.084894755,0.183,183,2,2.989,270.336,2.989,535.219,1.000807983
19.086784434,0.183,183,2,3.172,286.72,3.172,551.603,1.001889679
20.087613559,0.183,183,2,3.355,303.104,3.521,570.719,1.000829125
20.906183743,0.268,268,2,3.623,303.364,3.789,570.979,0.818570184
20.94440631,0.253,253,2,3.876,319.748,4.042,587.363,0.038222567
21.094761167,0.219,219,2,4.095,352.516,4.261,620.131,0.150354857
21.586920152,0.283,283,2,4.378,368.9,4.544,636.515,0.492158985
21.634668143,0.207,207,2,4.585,385.284,4.751,652.899,0.047747991
21.676643289,0.102,102,2,4.687,393.476,4.853,661.091,0.041975146
21.702609972,0.126,126,2,4.813,41961.585,4.979,42229.2,0.025966683
21.957206538,0.291,291,2,5.104,42358.31,5.27,42625.925,0.254596566
21.960056729,0.234,234,2,5.338,76534.435,5.504,76802.05,0.002850191
22.095786196,0.219,219,2,5.557,135744.035,5.723,136011.65,0.135729467
22.332019464,0.126,126,2,5.683,195044.111,5.849,195311.726,0.236233268
22.961123183,0.405,405,2,6.088,195044.512,6.254,195312.127,0.629103719
22.963752859,0.23,230,2,6.318,195060.896,6.484,195328.511,0.002629676
23.096784225,0.219,219,2,6.537,195077.28,6.703,195344.895,0.133031366
23.136110357,0.174,174,2,6.711,195093.664,6.877,195361.279,0.039326132
23.137284004,0.188,188,2,6.899,195101.856,7.065,195369.471,0.001173647
23.13898782,0.124,124,2,7.023,195303.301,7.189,195570.916,0.001703816
23.146316088,0.651,651,2,7.674,195320.332,7.84,195587.947,0.007328268
23.166107982,0.851,170,2,8.525,195361.785,8.691,195629.4,0.019791894
23.16873993,0.124,124,2,8.649,195403.866,8.815,195671.481,0.002631948
23.181292228,0.379,379,2,9.028,195420.625,9.194,195688.24,0.012552298
24.098451401,0.219,219,2,9.247,195437.009,9.413,195704.624,0.917159173
24.182549868,0.312,156,2,9.559,195470.081,9.725,195737.696,0.084098467
25.099553416,0.219,219,2,9.778,195486.465,9.944,195754.08,0.917003548
20.356603765,0.166,166,4,0.166,265.567,10.163,195762.272,0
26.128656563,0.176,176,4,0.342,266.591,10.339,195763.296,5.772052798
26.207231797,0.154,154,4,0.496,270.175,10.493,195766.88,0.078575234
26.369067309,0.17,170,4,0.666,271.199,10.663,195767.904,0.161835512
26.409201299,0.172,172,4,0.838,272.223,10.835,195768.928,0.04013399
26.720843561,0.177,177,4,1.015,272.735,11.012,195769.44,0.311642262
26.753691196,0.176,176,4,1.191,273.247,11.188,195769.952,0.032847635
26.781225247,1.53,1530,4,2.721,274.239,12.718,195770.944,0.027534051
26.867924856,1.256,1256,4,3.977,274.719,13.974,195771.424,0.086699609
26.100425286,0.219,219,2,9.997,195502.849,14.145,195780.096,0
27.101464202,0.219,219,2,10.216,195519.233,14.364,195796.48,1.001038916
28.102450376,0.219,219,2,10.435,195535.617,14.583,195812.864,1.000986174
29.103329199,0.219,219,2,10.654,195552.001,14.802,195829.248,1.000878823
30.105151235,0.219,219,2,10.873,195568.385,15.021,195845.632,1.001822036
31.105987704,0.219,219,2,11.092,195584.769,15.24,195862.016,1.000836469
32.10668416,0.219,219,2,11.311,195601.153,15.459,195878.4,1.000696456
33.107448789,0.219,219,2,11.53,195617.537,15.678,195894.784,1.000764629
34.108680612,0.219,219,2,11.749,195633.921,15.897,195911.168,1.001231823
35.109662679,0.219,219,2,11.968,195650.305,16.116,195927.552,1.000982067
36.111003411,0.219,219,2,12.187,195666.689,16.335,195943.936,1.001340732
37.111722832,0.219,219,2,12.406,195683.073,16.554,195960.32,1.000719421
26.888556518,0.171,171,4,4.148,275.199,16.773,195968.512,0
