time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.946332043,0.244,244,2,0.244,32.768,0.244,199.73,0
4.002117181,0.183,183,2,0.427,49.152,0.427,216.114,0.055785138
5.018995952,0.183,183,2,0.61,65.536,0.61,232.498,1.016878771
6.020378131,0.183,183,2,0.793,81.92,0.793,248.882,1.001382179
7.02162088,0.183,183,2,0.976,98.304,0.976,265.266,1.001242749
8.022870103,0.183,183,2,1.159,114.688,1.159,281.65,1.001249223
9.024196081,0.183,183,2,1.342,131.072,1.342,298.034,1.001325978
10.025342646,0.183,183,2,1.525,147.456,1.525,314.418,1.001146565
11.026500712,0.183,183,2,1.708,163.84,1.708,330.802,1.001158066
12.027756923,0.183,183,2,1.891,180.224,1.891,347.186,1.001256211
13.028734915,0.183,183,2,2.074,196.608,2.074,363.57,1.000977992
14.029767978,0.183,183,2,2.257,212.992,2.257,379.954,1.001033063
15.030781693,0.183,183,2,2.44,229.376,2.44,396.338,1.001013715
16.03170063,0.183,183,2,2.623,245.76,2.623,412.722,1.000918937
17.032608946,0.183,183,2,2.806,262.144,2.806,429.106,1.000908316
18.033491465,0.183,183,2,2.989,278.528,2.989,445.49,1.000882519
19.035547707,0.183,183,2,3.172,294.912,3.172,461.874,1.002056242
20.036509537,0.183,183,2,3.355,311.296,3.355,478.258,1.00096183
21.037426569,0.183,183,2,3.538,327.68,3.704,497.374,1.000917032
22.045912069,0.219,219,2,3.757,344.064,3.923,513.758,1.0084855
22.25742313,0.268,268,2,4.025,344.324,4.191,514.018,0.211511061
22.300346791,0.253,253,2,4.278,377.092,4.444,546.786,0.042923661
22.784558044,0.283,283,2,4.561,393.476,4.727,563.17,0.484211253
22.831037131,0.207,207,2,4.768,409.86,4.934,579.554,0.046479087
22.873623809,0.102,102,2,4.87,418.052,5.036,587.746,0.042586678
22.899733953,0.126,126,2,4.996,20578.509,5.162,20748.203,0.026110144
23.047117915,0.219,219,2,5.215,84817.849,5.381,84987.543,0.147383962
23.31221447,0.291,291,2,5.506,85214.574,5.672,85384.268,0.265096555
23.314904534,0.234,234,2,5.74,135768.611,5.906,135938.305,0.002690064
23.521063706,0.126,126,2,5.866,195068.687,6.032,195238.381,0.206159172
