time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.805421911,0.244,244,2,0.244,24.576,0.244,354.841,0
3.861868937,0.183,183,2,0.427,40.96,0.427,371.225,0.056447026
4.872919816,0.183,183,2,0.61,57.344,0.61,387.609,1.011050879
5.87396553,0.183,183,2,0.793,73.728,0.793,403.993,1.001045714
6.874989104,0.183,183,2,0.976,90.112,0.976,420.377,1.001023574
7.875978963,0.183,183,2,1.159,106.496,1.159,436.761,1.000989859
8.877117398,0.183,183,2,1.342,122.88,1.342,453.145,1.001138435
9.878097966,0.183,183,2,1.525,139.264,1.525,469.529,1.000980568
10.879121034,0.183,183,2,1.708,155.648,1.708,485.913,1.001023068
11.880464326,0.183,183,2,1.891,172.032,1.891,502.297,1.001343292
12.881405044,0.183,183,2,2.074,188.416,2.074,518.681,1.000940718
13.882323762,0.183,183,2,2.257,204.8,2.257,535.065,1.000918718
14.883111762,0.183,183,2,2.44,221.184,2.44,551.449,1.000788
15.883869106,0.183,183,2,2.623,237.568,2.623,567.833,1.000757344
16.884760945,0.183,183,2,2.806,253.952,2.806,584.217,1.000891839
17.885626701,0.183,183,2,2.989,270.336,2.989,600.601,1.000865756
18.88761901,0.183,183,2,3.172,286.72,3.172,616.985,1.001992309
19.888618153,0.183,183,2,3.355,303.104,3.355,633.369,1.000999143
20.889404072,0.183,183,2,3.538,319.488,3.538,649.753,1.000785919
21.890193469,0.183,183,2,3.721,335.872,3.721,666.137,1.000789397
22.891101304,0.183,183,2,3.904,352.256,3.904,682.521,1.000907835
23.891893282,0.183,183,2,4.087,368.64,4.087,698.905,1.000791978
24.893448892,0.183,183,2,4.27,385.024,4.27,715.289,1.00155561
25.894191928,0.183,183,2,4.453,401.408,4.453,731.673,1.000743036
26.895006127,0.183,183,2,4.636,417.792,4.636,748.057,1.000814199
27.895830807,0.183,183,2,4.819,434.176,4.819,764.441,1.00082468
28.896598509,0.183,183,2,5.002,450.56,5.002,780.825,1.000767702
29.897417324,0.183,183,2,5.185,466.944,5.185,797.209,1.000818815
30.898396744,0.183,183,2,5.368,483.328,5.368,813.593,1.00097942
31.899298728,0.183,183,2,5.551,499.712,5.551,829.977,1.000901984
32.900102067,0.183,183,2,5.734,516.096,5.734,846.361,1.000803339
33.900885199,0.183,183,2,5.917,532.48,5.917,862.745,1.000783132
34.901776059,0.183,183,2,6.1,548.864,6.1,879.129,1.00089086
35.902539196,0.183,183,2,6.283,565.248,6.283,895.513,1.000763137
36.903247436,0.183,183,2,6.466,581.632,6.466,911.897,1.00070824
37.903974029,0.183,183,2,6.649,598.016,6.649,928.281,1.000726593
38.904701549,0.183,183,2,6.832,614.4,6.832,944.665,1.00072752
39.905581341,0.183,183,2,7.015,630.784,7.015,961.049,1.000879792
40.906262413,0.183,183,2,7.198,647.168,7.198,977.433,1.000681072
41.907036967,0.183,183,2,7.381,663.552,7.381,993.817,1.000774554
42.907903004,0.183,183,2,7.564,679.936,7.564,1010.201,1.000866037
43.908945204,0.183,183,2,7.747,696.32,7.747,1026.585,1.0010422
44.911522655,0.183,183,2,7.93,712.704,7.93,1042.969,1.002577451
45.912385692,0.183,183,2,8.113,729.088,8.113,1059.353,1.000863037
46.913324151,0.183,183,2,8.296,745.472,8.296,1075.737,1.000938459
47.914105808,0.183,183,2,8.479,761.856,8.479,1092.121,1.000781657
48.91474974,0.183,183,2,8.662,778.24,8.662,1108.505,1.000643932
49.915456444,0.183,183,2,8.845,794.624,8.845,1124.889,1.000706704
50.916106504,0.183,183,2,9.028,811.008,9.028,1141.273,1.00065006
51.916740074,0.183,183,2,9.211,827.392,9.211,1157.657,1.00063357
52.917411049,0.183,183,2,9.394,843.776,9.394,1174.041,1.000670975
53.917987889,0.183,183,2,9.577,860.16,9.577,1190.425,1.00057684
54.918833744,0.183,183,2,9.76,876.544,9.76,1206.809,1.000845855
55.919448365,0.183,183,2,9.943,892.928,9.943,1223.193,1.000614621
56.920018825,0.183,183,2,10.126,909.312,10.126,1239.577,1.00057046
57.920613533,0.183,183,2,10.309,925.696,10.309,1255.961,1.000594708
58.921229728,0.183,183,2,10.492,942.08,10.492,1272.345,1.000616195
59.921941725,0.183,183,2,10.675,958.464,10.675,1288.729,1.000711997
60.922629635,0.183,183,2,10.858,974.848,10.858,1305.113,1.00068791
61.923279143,0.183,183,2,11.041,991.232,11.041,1321.497,1.000649508
62.924056405,0.183,183,2,11.224,1007.616,11.224,1337.881,1.000777262
63.924716672,0.183,183,2,11.407,1024.0,11.407,1354.265,1.000660267
64.925379014,0.183,183,2,11.59,1040.384,11.59,1370.649,1.000662342
65.926197003,0.183,183,2,11.773,1056.768,11.773,1387.033,1.000817989
66.927471915,0.184,184,2,11.957,1073.152,11.957,1403.417,1.001274912
67.928296476,0.184,184,2,12.141,1089.536,12.141,1419.801,1.000824561
68.928909145,0.184,184,2,12.325,1105.92,12.325,1436.185,1.000612669
69.929622879,0.184,184,2,12.509,1122.304,12.509,1452.569,1.000713734
70.930237822,0.184,184,2,12.693,1138.688,12.693,1468.953,1.000614943
71.930821907,0.184,184,2,12.877,1155.072,12.877,1485.337,1.000584085
72.931517649,0.184,184,2,13.061,1171.456,13.061,1501.721,1.000695742
73.932181515,0.184,184,2,13.245,1187.84,13.245,1518.105,1.000663866
74.932811992,0.184,184,2,13.429,1204.224,13.429,1534.489,1.000630477
