time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.452528427,0.244,244,2,0.244,25.239,1.268,27.287,0
3.484814957,0.183,183,2,0.427,41.623,1.451,43.671,0.03228653
4.4944029,0.183,183,2,0.61,58.007,1.634,60.055,1.009587943
5.495588549,0.183,183,2,0.793,74.391,1.817,76.439,1.001185649
6.496473891,0.183,183,2,0.976,90.775,2.0,92.823,1.000885342
7.497384741,0.183,183,2,1.159,107.159,2.183,109.207,1.00091085
8.498236183,0.183,183,2,1.342,123.543,2.366,125.591,1.000851442
9.499043525,0.183,183,2,1.525,139.927,2.549,141.975,1.000807342
10.499771746,0.183,183,2,1.708,156.311,2.732,158.359,1.000728221
11.500637444,0.183,183,2,1.891,164.503,2.915,166.551,1.000865698
12.050257748,0.268,268,5,0.268,8.452,3.349,177.493,0.549620304
11.517688549,0.166,166,2,2.057,175.185,3.602,193.877,0
12.507896146,0.219,219,2,2.276,207.953,3.821,226.645,0.990207597
12.581953674,0.283,283,2,2.559,224.337,4.104,243.029,0.074057528
12.625330495,0.207,207,2,2.766,240.721,4.311,259.413,0.043376821
12.666352577,0.102,102,2,2.868,248.913,4.413,267.605,0.041022082
12.092371752,0.253,253,5,0.521,24.836,4.538,75026.06,0
13.104529804,0.291,291,5,0.812,25.123,4.829,75433.286,1.012158052
12.692653652,0.125,125,2,2.993,165828.405,5.063,165863.768,0
13.510097496,0.219,219,2,3.212,262725.395,5.282,262760.758,0.817443844
13.107408176,0.234,234,5,1.046,41.507,5.407,318956.429,0
14.110089872,0.405,405,5,1.451,41.908,5.812,319467.865,1.002681696
13.870065267,0.125,125,2,3.337,388139.701,6.042,388191.849,0
14.512644321,0.219,219,2,3.556,388156.085,6.261,388208.233,0.642579054
14.93488361,0.174,174,2,3.73,388172.469,6.435,388224.617,0.422239289
14.936192018,0.188,188,2,3.918,388180.661,6.623,388232.809,0.001308408
14.113212532,0.23,230,5,1.681,58.292,6.746,388509.419,0
14.93824948,0.123,123,2,4.041,388457.271,7.397,388526.45,0.825036948
14.942582625,0.651,651,5,2.332,67.131,7.567,388542.834,0.004333145
14.967242228,0.17,170,2,4.211,388473.655,8.064,388543.327,0.024659603
14.968423251,0.184,184,2,4.395,388481.847,8.248,388559.711,0.001181023
14.968073297,0.497,497,5,2.829,84.008,8.371,388634.83,0
14.970132583,0.123,123,2,4.518,388556.966,8.75,388651.589,0.002059286
14.981940376,0.379,379,5,3.208,100.767,8.969,388667.973,0.011807793
15.513930559,0.219,219,2,4.737,388573.35,9.281,388701.045,0.531990183
16.515057628,0.219,219,2,4.956,388589.734,9.5,388717.429,1.001127069
17.516126047,0.219,219,2,5.175,388622.502,9.719,388750.197,1.001068419
17.612215646,0.264,264,2,5.439,388638.886,9.983,388766.581,0.096089599
18.518238927,0.219,219,2,5.658,388671.654,10.202,388799.349,0.906023281
19.519362096,0.219,219,2,5.877,388671.654,10.421,388799.349,1.001123169
19.564698903,0.328,328,2,6.205,388696.23,10.749,388823.925,0.045336807
19.567606761,0.252,252,2,6.457,388712.614,11.001,388840.309,0.002907858
19.637321719,0.131,131,2,6.588,388728.998,11.132,388856.693,0.069714958
19.659078117,0.11,110,2,6.698,388745.382,11.242,388873.077,0.021756398
0.0,1.024,0,7,1.024,16.384,11.72,388938.613,0
19.973968436,0.368,368,6,0.368,40.96,12.456,388971.381,19.973968436
19.975267097,0.368,368,3,0.368,40.96,14.92,388987.765,0.001298661
19.974031372,0.368,368,7,1.392,40.96,17.384,389004.149,0
19.861428096,0.11,110,2,6.808,388761.766,19.848,389012.341,0
20.284433494,0.131,131,2,6.939,388786.342,19.979,389036.917,0.423005398
20.308638402,0.368,368,2,7.307,388810.918,20.347,389086.069,0.024204908
20.402342336,2.464,2464,2,9.771,388819.11,22.811,389094.261,0.093703934
20.520408652,0.219,219,2,9.99,388843.686,23.03,389118.837,0.118066316
21.112747351,0.368,368,4,0.368,40.96,23.529,389167.989,0.592338699
21.088666685,0.131,131,2,10.121,388860.07,25.993,389184.373,0
21.521437071,0.219,219,2,10.34,388876.454,26.212,389200.757,0.432770386
22.52559484,0.219,219,2,10.559,388892.838,26.431,389217.141,1.004157769
22.693712976,0.131,131,2,10.69,388909.222,26.562,389233.525,0.168118136
23.530678429,0.219,219,2,10.909,388925.606,26.781,389249.909,0.836965453
24.534602792,0.219,219,2,11.128,388936.358,27.0,389260.661,1.003924363
25.525796783,2.243,2243,2,13.371,388944.55,29.243,389268.853,0.991193991
