time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.634587617,0.244,244,2,0.244,24.576,0.244,26.624,0
3.674651779,0.183,183,2,0.427,40.96,0.427,43.008,0.040064162
4.685168249,0.183,183,2,0.61,57.344,0.61,59.392,1.01051647
5.686417498,0.183,183,2,0.793,73.728,0.793,75.776,1.001249249
6.687324827,0.183,183,2,0.976,90.112,0.976,92.16,1.000907329
7.688138397,0.183,183,2,1.159,106.496,1.159,108.544,1.00081357
8.688949376,0.183,183,2,1.342,122.88,1.342,124.928,1.000810979
9.689618275,0.183,183,2,1.525,139.264,1.525,141.312,1.000668899
10.690270923,0.183,183,2,1.708,155.648,1.708,157.696,1.000652648
11.691126681,0.183,183,2,1.891,172.032,1.891,174.08,1.000855758
12.691847239,0.183,183,2,2.074,188.416,2.074,190.464,1.000720558
13.692570362,0.183,183,2,2.257,204.8,2.257,206.848,1.000723123
14.694872308,0.183,183,2,2.44,221.184,2.44,223.232,1.002301946
15.695595761,0.183,183,2,2.623,237.568,2.623,239.616,1.000723453
16.696254426,0.183,183,2,2.806,253.952,2.806,256.0,1.000658665
17.696904266,0.183,183,2,2.989,270.336,2.989,272.384,1.00064984
18.698613559,0.183,183,2,3.172,286.72,3.172,288.768,1.001709293
20.518444297,0.268,268,7,0.268,8.452,3.789,308.144,1.819830738
19.699318791,0.183,183,2,3.355,303.104,4.042,324.528,0
20.706532299,0.219,219,2,3.574,335.872,4.261,357.296,1.007213508
21.058504527,0.283,283,2,3.857,352.256,4.544,373.68,0.351972228
21.100728694,0.207,207,2,4.064,368.64,4.751,390.064,0.042224167
21.142941152,0.102,102,2,4.166,376.832,4.853,398.256,0.042212458
20.566422031,0.253,253,7,0.521,24.836,4.979,42460.496,0
21.57951626,0.291,291,7,0.812,25.123,5.27,42460.783,1.013094229
21.169030533,0.126,126,2,4.292,56192.455,5.504,56230.55,0
21.582004119,0.234,234,7,1.046,41.507,5.723,150187.869,0.412973586
22.583890515,0.405,405,7,1.451,41.908,6.128,150264.514,1.001886396
21.707597601,0.219,219,2,4.511,164535.064,6.358,164589.944,0
22.586019829,0.23,230,7,1.681,58.292,6.577,258316.494,0.878422228
22.711873575,0.219,219,2,4.73,272640.354,7.092,272712.129,0.125853746
23.587381209,0.515,515,7,2.196,75.187,7.311,368567.73,0.875507634
23.716027456,0.219,219,2,4.949,382050.954,7.826,382139.624,0.128646247
24.58914945,0.515,515,7,2.711,92.082,8.045,473151.797,0.873121994
24.719919978,0.219,219,2,5.168,489558.109,8.56,489663.674,0.130770528
25.723392758,0.219,219,2,5.387,491649.675,8.779,491755.24,1.00347278
25.591063159,0.515,515,7,3.226,108.977,8.905,583886.875,0
25.744244562,0.126,126,2,5.513,598412.531,9.42,598534.991,0.153181403
26.592411629,0.515,515,7,3.741,125.872,9.639,686359.024,0.848167067
26.72773478,0.219,219,2,5.732,686236.564,10.154,686375.919,0.135323151
27.732910684,0.219,219,2,5.951,686244.756,10.373,686384.111,1.005175904
28.021955199,0.174,174,2,6.125,686269.332,10.547,686408.687,0.289044515
28.023470459,0.188,188,2,6.313,686277.524,10.735,686416.879,0.00151526
27.595814619,0.515,515,7,4.256,134.575,10.859,686610.132,0
28.0254875,0.124,124,2,6.437,686478.969,11.51,686627.163,0.429672881
28.033284208,0.651,651,7,4.907,151.606,11.864,686659.931,0.007796708
28.05566616,0.354,170,2,6.791,686503.545,12.361,686668.616,0.022381952
28.05748864,0.497,497,7,5.404,168.483,12.485,686743.735,0.00182248
28.058564997,0.124,124,2,6.915,686578.664,12.864,686760.494,0.001076357
28.070457386,0.379,379,7,5.783,185.242,13.083,686768.686,0.011892389
28.735061866,0.219,219,2,7.134,686586.856,13.395,686801.758,0.66460448
19.954201025,0.166,166,4,0.166,2.732,13.614,686810.974,0
30.2232475,0.176,176,4,0.342,3.756,13.79,686811.998,10.269046475
30.253241894,0.154,154,4,0.496,6.828,13.944,686815.07,0.029994394
30.394328303,0.17,170,4,0.666,7.852,14.114,686816.094,0.141086409
29.736041144,0.219,219,2,7.353,686603.24,14.286,686825.822,0
30.429312299,0.172,172,4,0.838,9.388,14.505,686834.014,0.693271155
30.762435498,0.177,177,4,1.015,10.396,14.682,686835.022,0.333123199
30.788488959,0.176,176,4,1.191,10.892,14.858,686835.518,0.026053461
30.818496041,1.53,1530,4,2.721,11.372,16.388,686835.998,0.030007082
30.886052036,1.256,1256,4,3.977,11.852,17.644,686836.478,0.067555995
30.737049239,0.219,219,2,7.572,686619.624,17.815,686845.134,0
30.896138931,0.171,171,4,4.148,21.484,18.034,686862.494,0.159089692
32.191799358,1.575,1575,4,5.723,21.484,19.609,686862.494,1.295660427
32.306985238,0.286,286,4,6.009,34.796,19.895,686875.806,0.11518588
31.738012146,0.219,219,2,7.791,686636.008,20.084,686896.286,0
32.379569862,0.189,189,4,6.198,47.084,20.303,686904.478,0.641557716
32.786510938,0.286,286,4,6.484,174.06,20.589,687031.454,0.406941076
32.738880062,0.219,219,2,8.01,686652.392,21.013,687076.51,0
33.713803123,0.235,235,8,0.235,40.96,21.232,687092.894,0.974923061
33.787489093,0.102,102,8,0.337,49.152,21.334,687101.086,0.07368597
33.739942573,0.219,219,2,8.229,686668.776,21.486,695170.184,0
34.741102146,0.219,219,2,8.448,686685.16,21.705,709392.263,1.001159573
35.742466756,0.219,219,2,8.667,686701.544,21.924,723085.758,1.00136461
36.743472459,0.219,219,2,8.886,686717.928,22.143,738100.713,1.001005703
37.744677321,0.219,219,2,9.105,686734.312,22.362,752058.5,1.001204862
38.745859586,0.219,219,2,9.324,686750.696,22.581,767139.528,1.001182265
39.746956375,0.219,219,2,9.543,686767.08,22.8,782352.702,1.001096789
40.747971111,0.219,219,2,9.762,686783.464,23.019,797499.803,1.001014736
41.74883223,0.219,219,2,9.981,686799.848,23.238,812580.831,1.000861119
33.813907881,0.152,152,8,0.489,135366.656,23.457,822566.046,0
32.796102693,0.189,189,4,6.673,176.108,23.609,822632.119,0
43.498022761,2.535,2535,4,9.208,187.372,26.144,822643.383,10.701920068
43.406482186,0.152,152,8,0.641,135440.921,27.719,822651.575,0
43.581168183,0.145,145,8,0.786,135449.113,27.864,822659.767,0.174685997
42.749456209,0.219,219,2,10.2,686816.232,28.016,824520.79,0
43.750470017,0.219,219,2,10.419,686832.616,28.235,839403.599,1.001013808
44.751507023,0.219,219,2,10.638,686849.0,28.454,854154.262,1.001037006
45.752545753,0.219,219,2,10.857,686865.384,28.673,868772.779,1.00103873
46.753724267,0.22,220,2,11.077,686881.768,28.893,884118.099,1.001178514
47.754608723,0.22,220,2,11.297,686898.152,29.113,898868.762,1.000884456
43.505346644,1.575,1575,4,10.783,187.372,29.333,905418.181,0
48.755439938,0.22,220,2,11.517,686914.536,31.846,913569.736,5.250093294
49.756310725,0.22,220,2,11.737,686930.92,32.066,928584.691,1.000870787
50.75736392,0.22,220,2,11.957,686947.304,32.286,943269.281,1.001053195
51.758216221,0.22,220,2,12.177,686963.688,32.506,958416.382,1.000852301
43.584231065,0.152,152,8,0.938,271099.769,32.726,958490.647,0
49.199423672,2.513,2513,4,13.296,203.756,32.878,958733.098,5.615192607
52.821569472,2.578,2578,4,15.874,236.524,35.456,958765.866,3.6221458
52.768324155,0.152,152,8,1.09,271350.412,37.031,958774.058,0
52.836735961,0.145,145,8,1.235,271366.796,37.176,958790.442,0.068411806
52.839319109,0.149,149,8,1.384,271374.988,37.325,958798.634,0.002583148
52.758912146,0.22,220,2,12.397,686971.88,37.477,972753.338,0
53.759799287,0.22,220,2,12.617,686988.264,37.697,987504.001,1.000887141
54.760589386,0.22,220,2,12.837,687004.648,37.917,1002386.81,1.000790099
55.761304281,0.22,220,2,13.057,687021.032,38.137,1017269.619,1.000714895
56.762176275,0.22,220,2,13.277,687037.416,38.357,1032482.793,1.000871994
57.763167612,0.22,220,2,13.497,687053.8,38.577,1047563.821,1.000991337
52.828014954,1.575,1575,4,17.449,236.524,38.797,1053981.094,0
58.764151995,0.22,220,2,13.717,687070.184,41.31,1062511.629,5.936137041
59.765096145,0.22,220,2,13.937,687086.568,41.53,1077130.146,1.00094415
60.766026329,0.22,220,2,14.157,687102.952,41.75,1092012.955,1.000930184
52.841930252,0.152,152,8,1.536,406904.012,41.97,1094597.994,0
59.184616771,2.513,2513,4,19.962,367.596,42.122,1094678.018,6.342686519
62.194870435,2.535,2535,4,22.497,433.132,44.657,1094743.554,3.010253664
61.931700619,0.152,152,8,1.688,406992.228,46.232,1094751.746,0
62.207912605,0.145,145,8,1.833,407008.612,46.377,1094768.13,0.276211986
62.210181543,0.149,149,8,1.982,407016.804,46.526,1094776.322,0.002268938
61.766818793,0.22,220,2,14.377,687119.336,46.678,1096969.222,0
62.76768532,0.22,220,2,14.597,687135.72,46.898,1110860.936,1.000866527
63.768658162,0.22,220,2,14.817,687152.104,47.118,1125677.672,1.000972842
64.76962175,0.22,220,2,15.037,687168.488,47.338,1140890.846,1.000963588
65.770512856,0.22,220,2,15.257,687184.872,47.558,1156037.947,1.000891106
66.771611549,0.22,220,2,15.477,687201.256,47.778,1171383.267,1.001098693
67.772689273,0.22,220,2,15.697,687217.64,47.998,1186133.93,1.001077724
62.201147363,1.575,1575,4,24.072,433.132,48.218,1192022.619,0
68.773468594,0.22,220,2,15.917,687234.024,50.731,1201115.58,6.572321231
69.774213229,0.22,220,2,16.137,687250.408,50.951,1215932.316,1.000744635
62.212650595,0.152,152,8,2.134,542933.264,51.171,1230873.006,0
70.77512576,0.22,220,2,16.357,687266.792,51.323,1231037.827,8.562475165
69.18367815,2.513,2513,4,26.585,465.9,51.543,1231046.019,0
71.800379171,2.535,2535,4,29.12,498.668,54.078,1231078.787,2.616701021
71.749583869,0.152,152,8,2.286,543098.085,55.653,1231086.979,0
71.813056986,0.145,145,8,2.431,543114.469,55.798,1231103.363,0.063473117
71.814821878,0.149,149,8,2.58,543122.661,55.947,1231111.555,0.001764892
71.77605505,0.22,220,2,16.577,687283.176,56.099,1245475.233,0
72.777124333,0.22,220,2,16.797,687299.56,56.319,1260291.969,1.001069283
73.778063001,0.22,220,2,17.017,687315.944,56.539,1275372.997,1.000938668
74.778850626,0.22,220,2,17.237,687332.328,56.759,1290454.025,1.000787625
75.779762203,0.22,220,2,17.457,687348.712,56.979,1305601.126,1.000911577
76.780567432,0.22,220,2,17.677,687365.096,57.199,1320087.497,1.000805229
77.781417527,0.22,220,2,17.897,687381.48,57.419,1335300.671,1.000850095
71.806410545,1.575,1575,4,30.695,498.668,57.639,1341255.433,0
78.782309314,0.22,220,2,18.117,687397.864,60.152,1350472.348,6.975898769
79.783158705,0.22,220,2,18.337,687414.248,60.372,1365024.792,1.000849391
71.820706237,0.152,152,8,2.732,678656.029,60.592,1366816.955,0
79.1836735,2.513,2513,4,33.208,523.244,60.744,1366910.93,7.362967263
80.966228521,2.535,2535,4,35.743,543.724,63.279,1366931.41,1.782555021
80.916633449,0.152,152,8,2.884,678758.196,64.854,1366939.602,0
80.979192943,0.145,145,8,3.029,678774.58,64.999,1366955.986,0.062559494
80.980768376,0.149,149,8,3.178,678782.772,65.148,1366964.178,0.001575433
80.784042206,0.22,220,2,18.557,687430.632,65.3,1378798.452,0
81.784990541,0.22,220,2,18.777,687447.016,65.52,1394077.699,1.000948335
82.785847361,0.22,220,2,18.997,687463.4,65.74,1408960.508,1.00085682
83.78674147,0.22,220,2,19.217,687479.784,65.96,1424371.901,1.000894109
84.787615682,0.22,220,2,19.437,687487.976,66.18,1439246.518,1.000874212
85.788516668,0.22,220,2,19.657,687504.36,66.4,1454195.4,1.000900986
86.789442819,0.22,220,2,19.877,687520.744,66.62,1469342.501,1.000926151
87.790349628,0.22,220,2,20.097,687537.128,66.84,1484819.967,1.000906809
80.972638106,1.575,1575,4,37.318,543.724,67.06,1490906.875,0
88.791238785,0.22,220,2,20.317,687553.512,69.573,1500098.677,7.818600679
80.983025174,0.152,152,8,3.33,814495.729,69.793,1502881.935,0
89.189757929,2.513,2513,4,39.831,609.26,69.945,1502961.959,8.206732755
90.020628551,2.535,2535,4,42.366,707.564,72.48,1503060.263,0.830870622
89.971575755,0.152,152,8,3.482,814583.945,74.055,1503068.455,0
90.030738214,0.145,145,8,3.627,814600.329,74.2,1503084.839,0.059162459
90.032312437,0.149,149,8,3.776,814608.521,74.349,1503093.031,0.00157422300001
89.792256075,0.22,220,2,20.537,687569.896,74.501,1514346.934,0
90.793245761,0.22,220,2,20.757,687586.28,74.721,1529560.108,1.000989686
91.794165824,0.22,220,2,20.977,687602.664,74.941,1544112.552,1.000920063
92.795006136,0.22,220,2,21.197,687619.048,75.161,1559325.726,1.000840312
93.795899565,0.22,220,2,21.417,687635.432,75.381,1574142.462,1.000893429
94.79665401,0.22,220,2,21.637,687651.816,75.601,1589157.417,1.000754445
95.797399725,0.22,220,2,21.857,687668.2,75.821,1603577.715,1.000745715
96.798069321,0.22,220,2,22.077,687684.584,76.041,1618856.962,1.000669596
97.798756474,0.22,220,2,22.297,687700.968,76.261,1633277.26,1.000687153
90.035519846,0.152,152,8,3.928,950137.545,76.481,1638769.511,0
90.025550119,1.575,1575,4,43.941,707.564,76.633,1638835.584,0
99.182745168,2.513,2513,4,46.454,740.332,79.146,1638868.352,9.157195049
99.214890034,2.535,2535,4,48.989,789.484,81.681,1638917.504,0.032144866
99.167833203,0.152,152,8,4.08,950211.81,83.256,1638925.696,0
99.232769682,0.145,145,8,4.225,950228.194,83.401,1638942.08,0.064936479
99.234655476,0.149,149,8,4.374,950236.386,83.55,1638950.272,0.001885794
98.799486118,0.22,220,2,22.517,687717.352,83.702,1647664.002,0
99.800333065,0.22,220,2,22.737,687733.736,83.922,1662877.176,1.000846947
100.801345548,0.22,220,2,22.957,687750.12,84.142,1678024.277,1.001012483
101.802151854,0.22,220,2,23.177,687766.504,84.362,1693171.378,1.000806306
102.802714909,0.22,220,2,23.397,687782.888,84.582,1705741.632,1.000563055
103.803310429,0.22,220,2,23.617,687799.272,84.802,1720624.441,1.00059552
104.804110293,0.22,220,2,23.837,687815.656,85.022,1735705.469,1.000799864
105.805018193,0.22,220,2,24.057,687832.04,85.242,1751050.789,1.0009079
106.806046471,0.22,220,2,24.277,687848.424,85.462,1766594.328,1.001028278
99.236430239,0.152,152,8,4.526,1086066.376,85.682,1774927.718,0
99.224987667,1.575,1575,4,50.564,789.484,85.834,1775021.693,0
108.397540926,2.535,2535,4,53.099,822.252,88.369,1775054.461,9.172553259
108.351273612,0.152,152,8,4.678,1086168.543,89.944,1775062.653,0
108.409772739,0.145,145,8,4.823,1086184.927,90.089,1775079.037,0.058499127
108.412189887,0.149,149,8,4.972,1086193.119,90.238,1775087.229,0.00241714799999
107.806796941,0.22,220,2,24.497,687864.808,90.39,1781408.469,0
108.403282896,1.575,1575,4,54.674,822.252,90.61,1787231.085,0.596485955
108.80765898,0.22,220,2,24.717,687881.192,93.123,1796778.365,0.404376084
109.808677355,0.22,220,2,24.937,687897.576,93.343,1811793.32,1.001018375
110.809656546,0.22,220,2,25.157,687913.96,93.563,1827006.494,1.000979191
111.810531752,0.22,220,2,25.377,687930.344,93.783,1842153.595,1.000875206
112.811175322,0.22,220,2,25.597,687946.728,94.003,1857498.915,1.00064357
113.811706902,0.22,220,2,25.817,687963.112,94.223,1872513.87,1.00053158
114.812270465,0.22,220,2,26.037,687979.496,94.443,1887462.752,1.000563563
115.813138318,0.22,220,2,26.257,687995.88,94.663,1902345.561,1.000867853
108.41414963,0.152,152,8,5.124,1222339.612,94.883,1911397.562,0
109.182186605,2.513,2513,4,57.187,846.828,95.035,1911491.537,0.768036975
117.473267615,2.535,2535,4,59.722,867.308,97.57,1911512.017,8.29108101
117.431404614,0.152,152,8,5.276,1222441.779,99.145,1911520.209,0
117.484379922,0.145,145,8,5.421,1222458.163,99.29,1911536.593,0.052975308
117.486064662,0.149,149,8,5.57,1222466.355,99.439,1911544.785,0.00168474
116.813829404,0.22,220,2,26.477,688004.072,99.591,1916200.076,0
117.814807328,0.22,220,2,26.697,688020.456,99.811,1931743.615,1.000977924
117.478828335,1.575,1575,4,61.297,867.308,100.031,1937434.085,0
118.815603055,0.22,220,2,26.917,688036.84,102.544,1947352.69,1.33677472
119.81643608,0.22,220,2,27.137,688053.224,102.764,1962830.156,1.000833025
120.81735118,0.22,220,2,27.357,688069.608,102.984,1978043.33,1.0009151
121.818117244,0.22,220,2,27.577,688085.992,103.204,1993256.504,1.000766064
122.818908774,0.22,220,2,27.797,688102.376,103.424,2008601.824,1.00079153
123.819723871,0.22,220,2,28.017,688118.76,103.644,2023814.998,1.000815097
124.820586559,0.22,220,2,28.237,688135.144,103.864,2039226.391,1.000862688
117.487799124,0.152,152,8,5.722,1358004.067,104.084,2047295.489,0
119.182613279,2.513,2513,4,63.81,932.844,104.236,2047361.562,1.694814155
126.433147974,2.535,2535,4,66.345,1031.148,106.771,2047459.866,7.250534695
126.385020103,0.152,152,8,5.874,1358078.332,108.346,2047468.058,0
126.44344287,0.145,145,8,6.019,1358094.716,108.491,2047484.442,0.058422767
126.444918754,0.149,149,8,6.168,1358102.908,108.64,2047492.634,0.001475884
125.821328425,0.22,220,2,28.457,688151.528,108.792,2053002.53,0
126.822218486,0.22,220,2,28.677,688167.912,109.012,2068347.85,1.000890061
127.822987748,0.22,220,2,28.897,688184.296,109.232,2083759.243,1.000769262
126.43806327,1.575,1575,4,67.92,1031.148,109.452,2089251.494,0
128.823743699,0.22,220,2,29.117,688200.68,111.965,2099302.245,2.385680429
129.824577642,0.22,220,2,29.337,688217.064,112.185,2114977.93,1.000833943
130.82579118,0.22,220,2,29.557,688233.448,112.405,2130323.25,1.001213538
131.827011032,0.221,221,2,29.778,688249.832,112.626,2145602.497,1.001219852
132.827720211,0.221,221,2,29.999,688266.216,112.847,2160551.379,1.000709179
133.828399783,0.221,221,2,30.22,688282.6,113.068,2176094.918,1.000679572
126.44638373,0.152,152,8,6.32,1493636.276,113.289,2183238.994,0
129.182411708,2.513,2513,4,70.433,1096.684,113.441,2183332.969,2.736027978
135.347253684,2.535,2535,4,72.968,1113.068,115.976,2183349.353,6.164841976
135.301767639,0.152,152,8,6.472,1493738.443,117.551,2183357.545,0
135.356235375,0.145,145,8,6.617,1493754.827,117.696,2183373.929,0.054467736
135.35785283,0.149,149,8,6.766,1493763.019,117.845,2183382.121,0.001617455
134.829214292,0.221,221,2,30.441,688298.984,117.997,2189943.399,0
135.830030547,0.221,221,2,30.662,688315.368,118.218,2205090.5,1.000816255
136.830799106,0.221,221,2,30.883,688331.752,118.439,2220303.674,1.000768559
137.831607441,0.221,221,2,31.104,688348.136,118.66,2235516.848,1.000808335
135.351774408,1.575,1575,4,74.543,1113.068,118.881,2240678.734,0
138.832477749,0.221,221,2,31.325,688364.52,121.394,2250366.352,3.480703341
139.833297762,0.221,221,2,31.546,688380.904,121.615,2265579.526,1.000820013
140.834051772,0.221,221,2,31.767,688397.288,121.836,2280858.773,1.00075401
141.834741179,0.221,221,2,31.988,688413.672,122.057,2296270.166,1.000689407
139.182664937,2.513,2513,4,77.056,1145.836,122.278,2297787.075,0
142.835273021,0.221,221,2,32.209,688430.056,124.813,2297795.267,3.652608084
