time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
4.892808366,0.244,244,2,0.244,24.576,0.244,26.624,0
4.930043129,0.183,183,2,0.427,40.96,0.427,43.008,0.037234763
5.939386705,0.183,183,2,0.61,57.344,0.61,59.392,1.009343576
6.941378928,0.183,183,2,0.793,73.728,0.793,75.776,1.001992223
7.942295665,0.183,183,2,0.976,90.112,0.976,92.16,1.000916737
8.94304136,0.183,183,2,1.159,106.496,1.159,108.544,1.000745695
9.943849005,0.183,183,2,1.342,122.88,1.342,124.928,1.000807645
10.944576122,0.183,183,2,1.525,139.264,1.525,141.312,1.000727117
11.945291786,0.183,183,2,1.708,155.648,1.708,157.696,1.000715664
12.946179329,0.183,183,2,1.891,172.032,1.891,174.08,1.000887543
13.946910358,0.183,183,2,2.074,188.416,2.074,190.464,1.000731029
14.948624473,0.183,183,2,2.257,204.8,2.257,206.848,1.001714115
15.951118714,0.183,183,2,2.44,221.184,2.44,223.232,1.002494241
16.951788981,0.183,183,2,2.623,237.568,2.623,239.616,1.000670267
17.952474124,0.183,183,2,2.806,253.952,2.806,256.0,1.000685143
18.953146975,0.183,183,2,2.989,270.336,2.989,272.384,1.000672851
19.954920525,0.183,183,2,3.172,286.72,3.172,288.768,1.00177355
21.748125163,0.268,268,3,0.268,8.452,3.789,308.144,1.793204638
20.955691922,0.183,183,2,3.355,303.104,4.042,324.528,0
21.963297288,0.219,219,2,3.574,335.872,4.261,357.296,1.007605366
22.318901377,0.283,283,2,3.857,352.256,4.544,373.68,0.355604089
22.363014599,0.207,207,2,4.064,368.64,4.751,390.064,0.044113222
22.406159261,0.102,102,2,4.166,376.832,4.853,398.256,0.043144662
21.793792074,0.253,253,3,0.521,24.836,4.978,50495.153,0
22.80838995,0.291,291,3,0.812,25.123,5.269,50877.826,1.014597876
22.433578111,0.125,125,2,4.291,73918.101,5.503,73956.196,0
22.812009265,0.234,234,3,1.046,41.507,5.722,226254.613,0.378431154
23.819686079,0.405,405,3,1.451,41.908,6.127,226640.621,1.007676814
22.964573219,0.219,219,2,4.51,249738.747,6.357,249793.627,0
23.822152035,0.23,230,3,1.681,58.292,6.576,386755.674,0.857578816
23.969047112,0.219,219,2,4.729,396439.338,7.091,396511.113,0.146895077
24.895203224,0.125,125,2,4.854,404804.994,7.216,404876.769,0.926156112
24.82352728,0.515,515,3,2.196,75.187,7.435,519921.893,0
24.975339881,0.219,219,2,5.073,542729.291,7.95,542817.961,0.151812601
25.982456918,0.219,219,2,5.292,573680.195,8.169,573768.865,1.007117037
26.747891475,0.174,174,2,5.466,573696.579,8.343,573785.249,0.765434557
25.82556483,0.515,515,3,2.711,92.082,8.531,573793.441,0
26.752736714,0.188,188,2,5.654,573704.771,9.182,573802.28,0.927171884
26.760328042,0.123,123,2,5.777,573979.543,9.305,574085.244,0.007591328
26.7555546,0.651,651,3,3.362,109.113,9.475,574093.436,0
26.793478836,0.17,170,2,5.947,573995.927,9.972,574118.505,0.037924236
26.797541224,0.184,184,2,6.131,574004.119,10.156,574126.697,0.004062388
26.794476938,0.497,497,3,3.859,125.99,10.279,574201.816,0
26.80374767,0.123,123,2,6.254,574079.238,10.658,574218.575,0.009270732
26.823713896,0.379,379,3,4.238,142.749,10.877,574234.959,0.019966226
27.825222887,0.156,156,3,4.394,159.285,11.033,574251.495,1.001508991
26.989049795,0.219,219,2,6.473,574095.622,11.189,574268.031,0
27.993699409,0.219,219,2,6.692,574112.006,11.408,574284.415,1.004649614
21.190579193,0.166,166,4,0.166,2.732,11.627,574292.607,0
29.01347399,0.176,176,4,0.342,3.756,11.803,574293.631,7.822894797
29.090240177,0.154,154,4,0.496,6.828,11.957,574296.703,0.076766187
29.20791813,0.17,170,4,0.666,7.852,12.127,574297.727,0.117677953
29.240003705,0.172,172,4,0.838,9.388,12.299,574299.263,0.032085575
29.544994584,0.177,177,4,1.015,9.9,12.476,574299.775,0.304990879
29.57372652,0.176,176,4,1.191,10.396,12.652,574300.271,0.028731936
29.59250265,1.53,1530,4,2.721,11.852,14.182,574301.727,0.01877613
29.651934929,1.256,1256,4,3.977,12.316,15.438,574302.191,0.059432279
28.998387435,0.219,219,2,6.911,574128.39,15.609,574311.295,0
30.00133334,0.219,219,2,7.13,574144.774,15.828,574327.679,1.002945905
31.002297639,0.219,219,2,7.349,574161.158,16.047,574344.063,1.000964299
32.003031112,0.219,219,2,7.568,574177.542,16.266,574360.447,1.000733473
33.003724846,0.219,219,2,7.787,574193.926,16.485,574376.831,1.000693734
34.004384217,0.219,219,2,8.006,574210.31,16.704,574393.215,1.000659371
35.005098275,0.219,219,2,8.225,574226.694,16.923,574409.599,1.000714058
36.00577364,0.219,219,2,8.444,574259.462,17.142,574442.367,1.000675365
38.007651463,0.219,219,2,8.663,574275.846,17.361,574458.751,2.001877823
39.00832592,0.219,219,2,8.882,574292.23,17.58,574475.135,1.000674457
40.008986618,0.219,219,2,9.101,574308.614,17.799,574491.519,1.000660698
41.009629577,0.219,219,2,9.32,574324.998,18.018,574507.903,1.000642959
42.010347127,0.219,219,2,9.539,574341.382,18.237,574524.287,1.00071755
43.011000771,0.219,219,2,9.758,574357.766,18.456,574540.671,1.000653644
44.011680816,0.219,219,2,9.977,574374.15,18.675,574557.055,1.000680045
29.662638106,0.171,171,4,4.148,13.228,18.894,574565.247,0
45.012399483,0.219,219,2,10.196,574390.534,19.233,574573.887,15.349761377
46.013277527,0.219,219,2,10.415,574406.918,19.452,574590.271,1.000878044
47.01407707,0.219,219,2,10.634,574423.302,19.671,574606.655,1.000799543
48.014727293,0.219,219,2,10.853,574439.686,19.89,574623.039,1.000650223
49.01537996,0.219,219,2,11.072,574456.07,20.109,574639.423,1.000652667
50.016060493,0.219,219,2,11.291,574472.454,20.328,574655.807,1.000680533
45.317072514,0.339,339,4,4.487,22.508,20.548,574672.831,0
51.23682006,1.575,1575,4,6.062,22.508,22.123,574672.831,5.919747546
51.346336431,0.286,286,4,6.348,31.724,22.409,574682.047,0.109516371
51.409276837,0.189,189,4,6.537,37.868,22.598,574688.191,0.062940406
51.833282292,0.286,286,4,6.823,155.628,22.884,574805.951,0.424005455
51.016729433,0.22,220,2,11.511,574488.838,23.073,574815.679,0
52.825744811,0.229,229,8,0.229,40.96,23.522,574866.879,1.809015378
52.017644214,0.22,220,2,11.731,574505.222,23.775,574949.336,0
53.018757065,0.22,220,2,11.951,574521.606,23.995,583489.137,1.001112851
54.0198813,0.22,220,2,12.171,574537.99,24.215,594605.785,1.001124235
51.841386954,0.189,189,4,7.012,157.164,24.435,598446.211,0
55.020986818,0.22,220,2,12.391,574554.374,26.948,606780.113,3.179599864
56.022241098,0.22,220,2,12.611,574570.758,27.168,618028.907,1.00125428
57.023433288,0.22,220,2,12.831,574587.142,27.388,629674.139,1.00119219
58.024512197,0.22,220,2,13.051,574603.526,27.608,641781.882,1.001078909
59.025598089,0.22,220,2,13.271,574619.91,27.828,654153.917,1.001085892
60.02671548,0.22,220,2,13.491,574636.294,28.048,665667.003,1.001117391
61.027843277,0.22,220,2,13.711,574652.678,28.268,677708.673,1.001127797
62.029011163,0.22,220,2,13.931,574669.062,28.488,690080.708,1.001167886
63.030141334,0.22,220,2,14.151,574685.446,28.708,702320.597,1.001130171
52.939341938,0.151,151,72,0.151,135317.504,28.928,710389.695,0
55.332661298,2.513,2513,4,9.525,157.676,29.079,710455.768,2.39331936
64.808937157,2.581,2581,4,12.106,170.204,31.66,710468.296,9.476275859
52.909046186,0.102,102,8,0.331,73.728,33.235,710492.872,0
64.706249658,0.151,151,72,0.302,135383.577,33.464,710501.064,11.797203472
64.031285963,0.22,220,2,14.371,574701.83,33.615,711889.322,0
64.817695813,1.575,1575,4,13.681,170.204,33.835,714540.434,0.78640985
65.03267769,0.22,220,2,14.591,574718.214,36.348,723604.723,0.214981877
66.033987564,0.22,220,2,14.811,574734.598,36.568,735976.758,1.001309874
67.035206713,0.22,220,2,15.031,574750.982,36.788,748216.647,1.001219149
68.036728834,0.22,220,2,15.251,574759.174,37.008,759985.833,1.001522121
69.038005603,0.22,220,2,15.471,574775.558,37.228,772027.503,1.001276769
70.039072428,0.22,220,2,15.691,574791.942,37.448,784135.246,1.001066825
71.040136879,0.22,220,2,15.911,574808.326,37.668,796044.77,1.001064451
72.04120608,0.22,220,2,16.131,574824.71,37.888,808350.732,1.001069201
73.042562467,0.22,220,2,16.351,574841.094,38.108,820128.11,1.001356387
74.043897414,0.22,220,2,16.571,574857.478,38.328,832500.145,1.001334947
65.311723161,2.513,2513,4,16.194,174.3,38.548,835811.987,0
75.045247515,0.22,220,2,16.791,574873.862,41.061,844940.301,9.733524354
64.889849123,0.151,151,72,0.453,271156.125,41.281,846468.172,0
75.31073833,2.513,2513,4,18.707,176.348,41.432,846624.801,10.420889207
76.237077775,2.538,2538,4,21.245,187.612,43.97,846636.065,0.926339445
64.886817522,0.229,229,8,0.56,106.496,45.545,846660.641,0
76.26179272,0.229,229,8,0.789,122.88,45.774,846677.025,11.374975198
76.167531292,0.151,151,72,0.604,271312.754,45.917,846685.217,0
76.046284938,0.22,220,2,17.011,574890.246,46.068,856774.443,0
77.047388919,0.22,220,2,17.231,574906.63,46.288,869741.135,1.001103981
78.048363694,0.22,220,2,17.451,574923.014,46.508,882773.9,1.000974775
79.049433872,0.22,220,2,17.671,574939.398,46.728,895674.519,1.001070178
80.050600291,0.22,220,2,17.891,574955.782,46.948,908442.992,1.001166419
81.051849403,0.22,220,2,18.111,574972.166,47.168,921475.757,1.001249112
82.052884101,0.22,220,2,18.331,574988.55,47.388,934706.741,1.001034698
83.053974952,0.22,220,2,18.551,575004.934,47.608,946682.338,1.001090851
84.05510226,0.22,220,2,18.771,575021.318,47.828,959318.665,1.001127308
76.250488908,1.575,1575,4,22.82,187.612,48.048,962498.361,0
85.056214762,0.22,220,2,18.991,575037.702,50.561,971921.687,8.805725854
76.266271222,0.151,151,72,0.755,407328.926,50.781,982897.997,0
85.310994089,2.513,2513,4,25.333,220.38,50.932,982978.021,9.044722867
87.024001588,2.538,2538,4,27.871,244.956,53.47,983002.597,1.713007499
76.263713006,0.143,143,8,0.932,147.456,55.045,983018.981,0
87.046827814,0.229,229,8,1.161,172.032,55.274,983043.557,10.783114808
86.957319016,0.151,151,72,0.906,407408.95,55.417,983051.749,0
86.057268109,0.22,220,2,19.211,575054.086,55.568,983367.942,0
87.058347994,0.22,220,2,19.431,575070.47,55.788,996288.722,1.001079885
88.05955129,0.22,220,2,19.651,575086.854,56.008,1009057.195,1.001203296
89.060688097,0.22,220,2,19.871,575103.238,56.228,1022288.179,1.001136807
90.061950897,0.22,220,2,20.091,575119.622,56.448,1035387.017,1.0012628
91.063239399,0.22,220,2,20.311,575136.006,56.668,1048089.417,1.001288502
92.064332764,0.22,220,2,20.531,575152.39,56.888,1060659.671,1.001093365
93.065326186,0.22,220,2,20.751,575168.774,57.108,1072833.487,1.000993422
94.066340072,0.22,220,2,20.971,575185.158,57.328,1085139.449,1.001013886
87.032489189,1.575,1575,4,29.446,244.956,57.548,1088186.999,0
95.06742359,0.22,220,2,21.191,575201.542,60.061,1097973.458,8.034934401
96.068615432,0.22,220,2,21.411,575217.926,60.281,1110279.42,1.001191842
87.051293396,0.151,151,72,1.057,543451.054,60.501,1119339.613,0
95.310034539,2.513,2513,4,31.959,310.492,60.652,1119496.242,8.258741143
97.87002684,2.538,2538,4,34.497,408.796,63.19,1119594.546,2.559992301
87.049121612,0.143,143,8,1.304,204.8,64.765,1119619.122,0
97.887540171,0.229,229,8,1.533,221.184,64.994,1119635.506,10.838418559
97.803056173,0.151,151,72,1.208,543607.683,65.137,1119643.698,0
