time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
0.0,0.221,0,2,0.221,0.0,0.221,0.0,0
-5790252.69847,0.352,352,2,0.573,8.413,0.573,10.461,0
3.528945149,0.244,244,2,0.817,24.797,0.817,26.845,5790256.22741
3.571949814,0.183,183,2,1.0,41.181,1.0,43.229,0.043004665
4.586180966,0.183,183,2,1.183,57.565,1.183,59.613,1.014231152
5.58729105,0.183,183,2,1.366,73.949,1.366,75.997,1.001110084
6.588227443,0.183,183,2,1.549,90.333,1.549,92.381,1.000936393
7.589059398,0.183,183,2,1.732,106.717,1.732,108.765,1.000831955
8.589903879,0.183,183,2,1.915,123.101,1.915,125.149,1.000844481
9.590668887,0.183,183,2,2.098,139.485,2.098,141.533,1.000765008
10.591467302,0.183,183,2,2.281,155.869,2.281,157.917,1.000798415
11.592320618,0.183,183,2,2.464,164.061,2.464,166.109,1.000853316
12.152023284,0.268,268,7,0.268,8.452,2.898,177.079,0.559702666
11.608281993,0.166,166,2,2.63,174.771,3.151,193.463,0
12.5994884,0.219,219,2,2.849,207.539,3.37,226.231,0.991206407
12.681346917,0.283,283,2,3.132,223.923,3.653,242.615,0.081858517
12.7242793,0.207,207,2,3.339,240.307,3.86,258.999,0.042932383
12.765049751,0.102,102,2,3.441,248.499,3.962,267.191,0.040770451
12.196168889,0.253,253,7,0.521,24.836,4.086,99659.638,0
13.20792928,0.291,291,7,0.812,25.123,4.377,100196.786,1.011760391
12.791077823,0.124,124,2,3.565,237453.574,4.611,237488.937,0
13.600814048,0.219,219,2,3.784,369194.151,4.83,369229.514,0.809736225
13.210469516,0.234,234,7,1.046,41.507,4.954,453236.899,0
14.212428259,0.405,405,7,1.451,41.908,5.359,453898.982,1.001958743
13.971923324,0.124,124,2,3.908,546524.906,5.589,546577.054,0
14.604375161,0.219,219,2,4.127,546541.29,5.808,546593.438,0.632451837
15.005535659,0.174,174,2,4.301,546557.674,5.982,546609.822,0.401160498
15.006822134,0.188,188,2,4.489,546565.866,6.17,546618.014,0.001286475
14.214503636,0.23,230,7,1.681,58.292,6.292,546928.896,0
15.008890606,0.122,122,2,4.611,546876.748,6.943,546945.927,0.79438697
15.013816088,0.651,651,7,2.332,75.323,7.297,546970.503,0.004925482
15.036541484,0.354,170,2,4.965,546901.324,7.794,546987.38,0.022725396
15.03747334,0.497,497,7,2.829,92.2,7.916,547062.499,0.000931855999999
15.038788262,0.122,122,2,5.087,546976.443,8.295,547079.258,0.001314922
15.049867235,0.379,379,7,3.208,108.959,8.514,547095.642,0.011078973
16.051402256,0.156,156,7,3.364,125.495,8.67,547112.178,1.001535021
15.605703736,0.219,219,2,5.306,546992.827,8.826,547128.714,0
16.60704018,0.219,219,2,5.525,547009.211,9.045,547145.098,1.001336444
17.608165334,0.219,219,2,5.744,547041.979,9.264,547177.866,1.001125154
17.921376561,0.264,264,2,6.008,547058.363,9.528,547194.25,0.313211227
18.610611343,0.219,219,2,6.227,547074.747,9.747,547210.634,0.689234782
19.611727495,0.219,219,2,6.446,547091.131,9.966,547227.018,1.001116152
