time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.632760143,0.244,244,2,0.244,24.576,0.244,26.624,0
3.672480138,0.183,183,2,0.427,40.96,0.427,43.008,0.039719995
4.682496007,0.183,183,2,0.61,57.344,0.61,59.392,1.010015869
5.683669271,0.183,183,2,0.793,73.728,0.793,75.776,1.001173264
6.684619252,0.183,183,2,0.976,90.112,0.976,92.16,1.000949981
7.685372839,0.183,183,2,1.159,106.496,1.159,108.544,1.000753587
8.686250116,0.183,183,2,1.342,122.88,1.342,124.928,1.000877277
9.686986802,0.183,183,2,1.525,139.264,1.525,141.312,1.000736686
10.687743742,0.183,183,2,1.708,155.648,1.708,157.696,1.00075694
11.688638897,0.183,183,2,1.891,163.84,1.891,165.888,1.000895155
12.267589056,0.268,268,6,0.268,8.452,2.325,176.843,0.578950159
11.703947199,0.166,166,2,2.057,174.535,2.578,193.227,0
12.696314245,0.219,219,2,2.276,207.303,2.797,225.995,0.992367046
12.827584499,0.283,283,2,2.559,223.687,3.08,242.379,0.131270254
12.871588349,0.207,207,2,2.766,240.071,3.287,258.763,0.04400385
12.91409997,0.102,102,2,2.868,248.263,3.389,266.955,0.042511621
12.309269565,0.253,253,6,0.521,24.836,3.514,70209.776,0
13.321960425,0.291,291,6,0.812,25.123,3.805,70654.094,1.01269086
12.941453309,0.125,125,2,2.993,153649.472,4.039,153684.835,0
13.697425699,0.219,219,2,3.212,285957.575,4.258,285992.938,0.75597239
13.32475673,0.234,234,6,1.046,41.507,4.383,331699.088,0
14.326129321,0.405,405,6,1.451,41.908,4.788,332119.699,1.001372591
14.121834138,0.125,125,2,3.337,399675.409,5.018,399727.557,0
14.328267582,0.23,230,6,1.681,58.292,5.237,399743.941,0.206433444
14.700553122,0.219,219,2,3.556,399691.793,5.752,399760.836,0.37228554
15.611801193,0.174,174,2,3.73,399708.177,5.926,399777.22,0.911248071
15.612869416,0.188,188,2,3.918,399716.369,6.114,399785.412,0.001068223
15.329659379,0.515,515,6,2.196,75.187,6.237,400082.343,0
15.615434896,0.123,123,2,4.041,400013.3,6.888,400099.374,0.285775517
15.646404407,0.17,170,2,4.211,400029.684,7.058,400115.758,0.030969511
15.620266586,0.651,651,6,2.847,92.218,7.242,400132.142,0
15.647415848,0.184,184,2,4.395,400037.876,7.739,400132.635,0.027149262
15.648639328,0.497,497,6,3.344,109.095,7.862,400218.842,0.00122348
15.649102934,0.123,123,2,4.518,400115.891,8.241,400235.601,0.000463606
15.660979584,0.379,379,6,3.723,125.854,8.46,400251.985,0.01187665
16.663026981,0.156,156,6,3.879,142.39,8.616,400268.521,1.002047397
15.701814316,0.219,219,2,4.737,400132.275,8.772,400285.057,0
16.702883516,0.219,219,2,4.956,400148.659,8.991,400301.441,1.0010692
17.703984354,0.219,219,2,5.175,400181.427,9.21,400334.209,1.001100838
18.43551893,0.264,264,2,5.439,400197.811,9.474,400350.593,0.731534576
18.705910787,0.219,219,2,5.658,400214.195,9.693,400366.977,0.270391857
19.70698299,0.219,219,2,5.877,400238.771,9.912,400391.553,1.001072203
20.417203682,0.328,328,2,6.205,400263.347,10.24,400416.129,0.710220692
20.420054953,0.252,252,2,6.457,400279.731,10.492,400432.513,0.002851271
20.492246884,0.131,131,2,6.588,400296.115,10.623,400448.897,0.072191931
20.51624421,0.11,110,2,6.698,400312.499,10.733,400465.281,0.023997326
20.708026209,0.219,219,2,6.917,400328.883,10.952,400481.665,0.191781999
20.826393147,0.368,368,5,0.368,40.96,11.798,400571.777,0.118366938
20.826367306,0.368,368,4,0.368,40.96,14.262,400571.777,0
20.719674478,0.11,110,2,7.027,400345.267,16.726,400579.969,0
21.141162295,0.131,131,2,7.158,400369.843,17.225,400645.505,0.421487817
21.167942725,0.368,368,7,0.368,40.96,17.961,400694.657,0.02678043
21.169307284,0.368,368,2,7.526,400394.419,20.425,400719.233,0.001364559
21.170684484,0.368,368,3,0.368,40.96,22.889,400727.425,0.0013772
21.262622572,2.464,2464,2,9.99,400410.803,25.353,400760.193,0.091938088
