time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.531176102,0.244,244,2,0.244,24.576,0.244,59.392,0
3.56611146,0.183,183,2,0.427,40.96,0.427,75.776,0.034935358
4.576407937,0.183,183,2,0.61,57.344,0.61,92.16,1.010296477
5.577806603,0.183,183,2,0.793,73.728,0.793,108.544,1.001398666
6.57891814,0.183,183,2,0.976,90.112,0.976,124.928,1.001111537
7.579868807,0.183,183,2,1.159,106.496,1.159,141.312,1.000950667
8.580611526,0.183,183,2,1.342,122.88,1.342,157.696,1.000742719
9.58133796,0.183,183,2,1.525,139.264,1.525,174.08,1.000726434
10.582040415,0.183,183,2,1.708,155.648,1.708,190.464,1.000702455
11.582887668,0.183,183,2,1.891,163.84,1.891,198.656,1.000847253
12.130605333,0.268,268,5,0.268,8.452,2.325,209.604,0.547717665
11.59789939,0.166,166,2,2.057,174.528,2.578,225.988,0
12.590624488,0.219,219,2,2.276,207.296,2.797,258.756,0.992725098
12.685275986,0.283,283,2,2.559,223.68,3.08,275.14,0.094651498
12.731093153,0.207,207,2,2.766,240.064,3.287,291.524,0.045817167
12.773979542,0.102,102,2,2.868,248.256,3.389,299.716,0.042886389
12.17540149,0.253,253,5,0.521,24.836,3.515,70998.813,0
13.189396825,0.291,291,5,0.812,25.123,3.806,71367.868,1.013995335
12.800824896,0.126,126,2,2.994,160130.347,4.04,160198.478,0
13.592769896,0.219,219,2,3.213,290981.689,4.259,291049.82,0.791945
13.192137483,0.234,234,5,1.046,41.507,4.385,338027.481,0
14.194891352,0.405,405,5,1.451,41.908,4.79,338495.276,1.002753869
13.982018445,0.126,126,2,3.339,406815.561,5.02,406900.477,0
14.595903161,0.219,219,2,3.558,406831.945,5.239,406916.861,0.613884716
15.05342008,0.174,174,2,3.732,406848.329,5.413,406933.245,0.457516919
15.05472973,0.188,188,2,3.92,406856.521,5.601,406941.437,0.00130965
14.19723364,0.23,230,5,1.681,58.292,5.725,407216.209,0
15.056628616,0.124,124,2,4.044,407131.293,6.376,407233.24,0.859394976
15.060991804,0.651,651,5,2.332,75.323,6.546,407249.624,0.004363188
15.087326455,0.354,170,2,4.398,407155.869,7.227,407274.693,0.026334651
15.087985634,0.497,497,5,2.829,92.2,7.351,407349.812,0.000659179000001
15.08982807,0.124,124,2,4.522,407230.988,7.73,407366.571,0.001842436
15.101499533,0.379,379,5,3.208,108.959,7.949,407382.955,0.011671463
16.103369291,0.156,156,5,3.364,125.495,8.105,407399.491,1.001869758
15.597748412,0.219,219,2,4.741,407247.372,8.261,407416.027,0
16.598990288,0.219,219,2,4.96,407263.756,8.48,407432.411,1.001241876
17.600068438,0.219,219,2,5.179,407296.524,8.699,407465.179,1.00107815
17.7681081,0.264,264,2,5.443,407312.908,8.963,407481.563,0.168039662
18.602056878,0.219,219,2,5.662,407329.292,9.182,407497.947,0.833948778
19.603357997,0.219,219,2,5.881,407353.868,9.401,407522.523,1.001301119
19.786023685,0.328,328,2,6.209,407378.444,9.729,407547.099,0.182665688
19.789249218,0.252,252,2,6.461,407394.828,9.981,407563.483,0.003225533
19.860787299,0.131,131,2,6.592,407411.212,10.112,407579.867,0.071538081
19.884210524,0.11,110,2,6.702,407427.596,10.222,407596.251,0.023423225
20.087289128,0.11,110,2,6.812,407443.98,10.332,407612.635,0.203078604
20.488551918,0.11,110,2,6.922,407468.556,10.442,407637.211,0.40126279
20.581712119,0.368,368,2,7.29,407484.94,10.81,407653.595,0.093160201
20.604587092,0.219,219,2,7.509,407509.516,11.029,407678.171,0.022874973
20.672143772,2.464,2464,2,9.973,407525.9,13.493,407694.555,0.06755668
21.340921139,0.368,368,7,0.368,40.96,15.096,407825.627,0.668777367
21.342929299,0.368,368,4,0.368,40.96,17.56,407833.819,0.00200816
21.342773428,0.368,368,6,0.368,73.728,20.024,407858.395,0
21.34521353,0.368,368,3,0.368,40.96,22.488,407866.587,0.002440102
21.306515659,0.131,131,2,10.104,407542.284,24.952,407874.779,0
21.605602236,0.219,219,2,10.323,407558.668,25.171,407923.931,0.299086577
22.606493615,0.219,219,2,10.542,407575.052,25.39,407940.315,1.000891379
23.610351226,0.219,219,2,10.761,407591.436,25.609,407956.699,1.003857611
24.3234073,0.131,131,2,10.892,407607.82,25.74,407973.083,0.713056074
24.614261973,0.219,219,2,11.111,407624.204,25.959,407989.467,0.290854673
25.618206206,0.219,219,2,11.33,407634.956,26.178,408000.219,1.003944233
25.827870362,2.243,2243,2,13.573,407642.812,28.421,408008.075,0.209664156
26.412762061,0.136,136,2,13.709,407686.844,28.557,408052.107,0.584891699
26.622498869,0.219,219,2,13.928,407703.228,28.776,408068.491,0.209736808
27.329407902,0.11,110,2,14.038,407719.612,28.886,408084.875,0.706909033
27.625407358,0.219,219,2,14.257,407735.996,29.105,408101.259,0.295999456
21.435119646,2.464,2464,4,2.832,51.2,29.324,408111.499,0
28.798547915,2.243,2243,4,5.075,57.264,31.567,408117.563,7.363428269
28.62812434,0.219,219,2,14.476,407752.38,31.703,408138.043,0
29.631205501,0.219,219,2,14.695,407768.764,31.922,408154.427,1.003081161
30.332735851,0.11,110,2,14.805,407785.148,32.032,408170.811,0.70153035
21.438647456,2.464,2464,6,2.832,84.48,32.251,408181.563,0
30.631983627,0.219,219,2,15.024,407801.532,34.494,408192.827,9.193336171
21.433069307,2.464,2464,7,2.832,51.712,34.713,408203.579,0
31.310134228,2.243,2243,6,5.075,90.976,36.956,408208.539,9.877064921
21.439826571,2.464,2464,3,2.832,52.224,37.092,408218.251,0
31.72588913,2.243,2243,7,5.075,59.104,39.335,408221.563,10.286062559
31.632835947,0.219,219,2,15.243,407817.916,39.471,408267.627,0
32.286695768,2.243,2243,3,5.075,58.704,39.69,408279.243,0.653859821
33.10396034,0.221,221,8,0.221,40.96,40.047,408328.395,0.817264572
32.63384879,0.219,219,2,15.462,407834.3,40.192,408352.971,0
32.83544543,0.136,136,3,5.211,64.848,40.302,408361.163,0.20159664
31.891599461,0.136,136,6,5.211,95.072,48.595,408361.163,0
33.334264638,0.11,110,2,15.572,407842.492,56.888,408361.163,1.442665177
32.312138111,0.136,136,7,5.211,93.92,65.181,408361.163,0
29.322970071,0.136,136,4,5.211,69.552,73.474,408361.163,0
33.408715661,8.293,8293,2,23.865,407862.972,81.767,408416.459,4.08574559
33.409316821,8.293,8293,7,13.504,118.496,82.012,408416.459,0.000601159999995
33.408238096,8.293,8293,6,13.504,131.936,82.257,408449.227,0
33.409864164,8.293,8293,4,13.504,76.72,82.502,408452.299,0.001626068
33.407643718,8.293,8293,3,13.504,83.28,82.747,408470.731,0
33.562025231,0.245,245,2,24.11,407872.188,82.992,408479.947,0.154381513
