time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.750537831,0.244,244,2,0.244,24.576,0.244,26.624,0
3.793497623,0.183,183,2,0.427,40.96,0.427,43.008,0.042959792
4.809015588,0.183,183,2,0.61,57.344,0.61,59.392,1.015517965
5.810826573,0.183,183,2,0.793,73.728,0.793,75.776,1.001810985
6.81171684,0.183,183,2,0.976,90.112,0.976,92.16,1.000890267
7.812457227,0.183,183,2,1.159,106.496,1.159,108.544,1.000740387
8.81332298,0.183,183,2,1.342,122.88,1.342,124.928,1.000865753
9.814097939,0.183,183,2,1.525,139.264,1.525,141.312,1.000774959
10.81477065,0.183,183,2,1.708,155.648,1.708,157.696,1.000672711
11.815617266,0.183,183,2,1.891,172.032,1.891,174.08,1.000846616
12.816373438,0.183,183,2,2.074,188.416,2.074,190.464,1.000756172
13.817062073,0.183,183,2,2.257,204.8,2.257,206.848,1.000688635
14.821600709,0.183,183,2,2.44,221.184,2.44,223.232,1.004538636
15.822267902,0.183,183,2,2.623,237.568,2.623,239.616,1.000667193
16.822930836,0.183,183,2,2.806,253.952,2.806,256.0,1.000662934
17.82364608,0.183,183,2,2.989,270.336,2.989,272.384,1.000715244
18.825398189,0.183,183,2,3.172,286.72,3.172,288.768,1.001752109
19.826151916,0.183,183,2,3.355,303.104,3.355,305.152,1.000753727
20.826802557,0.183,183,2,3.538,319.488,3.538,321.536,1.000650641
21.827566411,0.183,183,2,3.721,335.872,3.721,337.92,1.000763854
22.828342977,0.183,183,2,3.904,352.256,3.904,354.304,1.000776566
23.829088951,0.183,183,2,4.087,368.64,4.087,370.688,1.000745974
24.830412234,0.183,183,2,4.27,385.024,4.27,387.072,1.001323283
25.831119098,0.183,183,2,4.453,401.408,4.453,403.456,1.000706864
26.831863187,0.183,183,2,4.636,417.792,4.636,419.84,1.000744089
27.832619149,0.183,183,2,4.819,425.984,4.819,428.032,1.000755962
28.645287715,0.268,268,6,0.268,8.452,5.253,439.216,0.812668566
28.084975192,0.166,166,2,4.985,436.908,5.506,455.6,0
28.840257551,0.219,219,2,5.204,461.484,5.725,480.176,0.755282359
29.197427411,0.283,283,2,5.487,486.06,6.008,504.752,0.35716986
29.241752741,0.207,207,2,5.694,502.444,6.215,521.136,0.04432533
29.284982959,0.102,102,2,5.796,510.636,6.317,529.328,0.043230218
28.693675712,0.253,253,6,0.521,24.836,6.442,19440.809,0
29.705804978,0.291,291,6,0.812,25.123,6.733,19448.021,1.012129266
29.312916329,0.125,125,2,5.921,28959.863,6.967,28995.226,0
29.709006223,0.234,234,6,1.046,41.507,7.186,93957.658,0.396089894
30.710351157,0.405,405,6,1.451,41.908,7.591,94176.946,1.001344934
29.841274091,0.219,219,2,6.14,101769.151,7.821,101821.299,0
30.713119805,0.23,230,6,1.681,58.292,8.04,157782.13,0.871845714
30.847206619,0.219,219,2,6.359,166284.481,8.555,166353.524,0.134086814
31.714182091,0.515,515,6,2.196,75.187,8.774,221741.182,0.866975472
31.853900906,0.219,219,2,6.578,231816.125,9.289,231902.063,0.139718815
32.715914644,0.515,515,6,2.711,92.082,9.508,281279.109,0.862013738
32.8626472,0.219,219,2,6.797,290638.647,10.023,290741.48,0.146732556
33.717795819,0.515,515,6,3.226,108.977,10.242,367609.614,0.855148619
33.868038109,0.219,219,2,7.016,377593.81,10.757,377713.538,0.15024229
34.875200681,0.219,219,2,7.235,399810.68,10.976,399930.408,1.007162572
34.719200327,0.515,515,6,3.741,125.872,11.101,487677.371,0
35.159401836,0.125,125,2,7.36,539834.963,11.616,539971.586,0.440201509
35.882945102,0.219,219,2,7.579,544974.926,11.835,545111.549,0.723543266
36.458134726,0.174,174,2,7.753,544991.31,12.009,545127.933,0.575189624
36.459397108,0.188,188,2,7.941,544999.502,12.197,545136.125,0.001262382
