time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
0.0,8.192,0,2,8.192,0.0,8.192,0.0,0
-3347491.62648,8.192,8192,2,16.384,0.0,16.384,0.0,0
-3015672.25999,8.192,8192,2,24.576,8.192,24.576,10.24,331819.366482
3.559839065,0.244,244,2,24.82,24.576,24.82,26.624,3015675.81983
3.597487337,0.183,183,2,25.003,40.96,25.003,43.008,0.037648272
4.606952942,0.183,183,2,25.186,57.344,25.186,59.392,1.009465605
5.608060896,0.183,183,2,25.369,73.728,25.369,75.776,1.001107954
6.609082079,0.183,183,2,25.552,90.112,25.552,92.16,1.001021183
7.609892075,0.183,183,2,25.735,106.496,25.735,108.544,1.000809996
8.610752884,0.183,183,2,25.918,122.88,25.918,124.928,1.000860809
9.61147383,0.183,183,2,26.101,139.264,26.101,141.312,1.000720946
10.612165359,0.183,183,2,26.284,155.648,26.284,157.696,1.000691529
11.612949127,0.183,183,2,26.467,172.032,26.467,174.08,1.000783768
12.613750941,0.183,183,2,26.65,188.416,26.65,190.464,1.000801814
13.614466418,0.183,183,2,26.833,204.8,26.833,206.848,1.000715477
14.616309233,0.183,183,2,27.016,221.184,27.016,223.232,1.001842815
15.618567444,0.183,183,2,27.199,237.568,27.199,239.616,1.002258211
16.619235456,0.183,183,2,27.382,253.952,27.382,256.0,1.000668012
17.619923746,0.183,183,2,27.565,270.336,27.565,272.384,1.00068829
18.621562184,0.183,183,2,27.748,286.72,27.748,288.768,1.001638438
19.622308322,0.183,183,2,27.931,303.104,27.931,305.152,1.000746138
20.622937339,0.183,183,2,28.114,319.488,28.28,324.268,1.000629017
21.945600197,0.268,268,5,0.268,8.452,28.731,340.912,1.322662858
21.623834298,0.183,183,2,28.297,352.256,28.984,373.68,0
22.469596856,0.283,283,2,28.58,368.64,29.267,390.064,0.845762558
22.513764323,0.207,207,2,28.787,385.024,29.474,406.448,0.044167467
22.55596273,0.102,102,2,28.889,393.216,29.576,414.64,0.042198407
22.582241301,0.126,126,2,29.015,3889.624,29.702,3911.048,0.026278571
21.985858569,0.253,253,5,0.521,24.836,29.921,33139.478,0
22.997082382,0.291,291,5,0.812,25.123,30.212,33309.828,1.011223813
