time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
4.845189672,0.244,244,2,0.244,24.576,33.38,26.624,0
4.88165625,0.183,183,2,0.427,40.96,33.563,43.008,0.036466578
5.891593268,0.183,183,2,0.61,57.344,33.746,59.392,1.009937018
6.892640329,0.183,183,2,0.793,73.728,33.929,75.776,1.001047061
7.893402506,0.183,183,2,0.976,90.112,34.112,92.16,1.000762177
8.894153091,0.183,183,2,1.159,106.496,34.295,108.544,1.000750585
9.894908564,0.183,183,2,1.342,122.88,34.478,124.928,1.000755473
10.895617872,0.183,183,2,1.525,139.264,34.661,141.312,1.000709308
11.896342196,0.183,183,2,1.708,155.648,34.844,157.696,1.000724324
12.897185739,0.183,183,2,1.891,172.032,35.027,174.08,1.000843543
13.897906781,0.183,183,2,2.074,188.416,35.21,190.464,1.000721042
14.898658203,0.183,183,2,2.257,204.8,35.393,206.848,1.000751422
15.901229899,0.183,183,2,2.44,221.184,35.576,223.232,1.002571696
16.901882077,0.183,183,2,2.623,237.568,35.759,239.616,1.000652178
17.902577277,0.183,183,2,2.806,253.952,35.942,256.0,1.0006952
18.903242375,0.183,183,2,2.989,270.336,36.125,272.384,1.000665098
19.904980655,0.183,183,2,3.172,286.72,36.308,288.768,1.00173828
20.905764344,0.183,183,2,3.355,303.104,36.491,305.152,1.000783689
0.0,0.368,0,5,0.368,0.0,36.674,313.344,0
21.906406465,0.183,183,2,3.538,319.488,36.84,324.268,21.906406465
23.057776133,0.268,268,3,0.268,8.452,37.327,340.912,1.151369668
22.916138638,0.219,219,2,3.757,352.256,37.58,373.68,0
23.595495559,0.283,283,2,4.04,368.64,37.863,390.064,0.679356921
23.641495333,0.207,207,2,4.247,385.024,38.07,406.448,0.045999774
23.685523977,0.102,102,2,4.349,393.216,38.172,414.64,0.044028644
23.713569862,0.126,126,2,4.475,15139.442,38.298,15160.866,0.028045885
23.097817049,0.253,253,3,0.521,24.836,38.517,30688.785,0
24.112063553,0.291,291,3,0.812,25.123,38.808,30795.874,1.014246504
23.917398086,0.219,219,2,4.694,78568.315,39.042,78606.41,0
24.11479742,0.234,234,3,1.046,41.507,39.261,92252.614,0.197399334
25.115854398,0.405,405,3,1.451,41.908,39.666,92373.469,1.001056978
24.922380563,0.219,219,2,4.913,146053.875,39.896,146108.755,0
25.118100075,0.23,230,3,1.681,58.292,40.115,160356.166,0.195719512
25.927942653,0.219,219,2,5.132,214097.454,40.63,214169.229,0.809842578
26.119587415,0.515,515,3,2.196,75.187,40.849,226398.721,0.191644762
26.932821975,0.219,219,2,5.351,328780.388,41.364,328869.058,0.81323456
27.121504838,0.515,515,3,2.711,92.082,41.583,351947.395,0.188682863
27.938383995,0.219,219,2,5.57,453689.333,42.098,453794.898,0.816879157
28.941778002,0.219,219,2,5.789,472534.238,42.317,472639.803,1.003394007
28.12315833,0.515,515,3,3.226,108.977,42.443,474154.095,0
29.103388847,0.126,126,2,5.915,540511.695,42.958,540634.155,0.980230517
29.125392832,0.515,515,3,3.741,125.872,43.177,571702.214,0.022003985
29.944533241,0.219,219,2,6.134,641589.623,43.692,641728.978,0.819140409
30.128005804,0.515,515,3,4.256,142.767,43.911,641745.362,0.183472563
30.948365432,0.219,219,2,6.353,641606.007,44.426,641762.257,0.820359628
31.187856222,0.362,174,2,6.715,641630.583,44.788,641786.833,0.23949079
31.129531836,0.515,515,3,4.771,159.662,44.912,642309.626,0
31.191687156,0.124,124,2,6.839,642153.376,45.563,642326.657,0.06215532
31.197057811,0.651,651,3,5.422,176.693,45.733,642343.041,0.005370655
31.225000191,0.17,170,2,7.009,642161.568,46.23,642343.534,0.02794238
31.226148312,0.184,184,2,7.193,642169.76,46.414,642359.918,0.001148121
31.225761392,0.497,497,3,5.919,193.57,46.538,642435.037,0
31.227937087,0.124,124,2,7.317,642244.879,46.917,642451.796,0.002175695
31.240418074,0.379,379,3,6.298,210.329,47.136,642468.18,0.012480987
31.949579413,0.219,219,2,7.536,642261.263,47.448,642501.252,0.709161339
22.500837922,0.166,166,5,0.534,2.732,47.667,642509.444,0
33.41407661,0.176,176,5,0.71,3.756,47.843,642510.468,10.913238688
33.442229422,0.154,154,5,0.864,6.828,47.997,642513.54,0.028152812
33.570661885,0.17,170,5,1.034,7.852,48.167,642514.564,0.128432463
33.599393611,0.172,172,5,1.206,8.876,48.339,642515.588,0.028731726
32.950768042,0.219,219,2,7.755,642277.647,48.516,642524.292,0
33.935075125,0.177,177,5,1.383,9.388,48.735,642532.484,0.984307083
33.961922883,0.176,176,5,1.559,9.9,48.911,642532.996,0.026847758
33.989830621,1.53,1530,5,3.089,10.396,50.441,642533.492,0.027907738
34.052858399,1.256,1256,5,4.345,10.892,51.697,642533.988,0.063027778
34.063798477,0.171,171,5,4.516,20.764,51.868,642543.86,0.010940078
34.621857781,1.575,1575,5,6.091,20.764,53.443,642543.86,0.558059304
33.951750849,0.219,219,2,7.974,642294.031,53.729,642553.076,0
34.746526497,0.286,286,5,6.377,26.908,53.948,642566.388,0.794775648
35.014625045,0.189,189,5,6.566,27.932,54.137,642567.412,0.268098548
35.42447437,0.286,286,5,6.852,28.956,54.423,642603.252,0.409849325
34.952738614,0.219,219,2,8.193,642310.415,54.612,642611.94,0
36.465146232,0.235,235,8,0.235,40.96,55.066,642654.948,1.512407618
36.559995165,0.102,102,8,0.337,49.152,55.168,642663.14,0.094848933
35.953632163,0.219,219,2,8.412,642318.607,55.32,643926.719,0
36.954701015,0.219,219,2,8.631,642334.991,55.539,657223.776,1.001068852
37.956365961,0.219,219,2,8.85,642351.375,55.758,670586.906,1.001664946
38.95767772,0.219,219,2,9.069,642367.759,55.977,685734.007,1.001311759
39.9586196,0.219,219,2,9.288,642384.143,56.196,699890.013,1.00094188
40.959554844,0.219,219,2,9.507,642400.527,56.415,715433.552,1.000935244
41.960710298,0.219,219,2,9.726,642416.911,56.634,731571.748,1.001155454
42.961689962,0.219,219,2,9.945,642433.295,56.853,747908.163,1.000979664
43.96264588,0.219,219,2,10.164,642449.679,57.072,763583.848,1.000955918
36.59048347,0.152,152,8,0.489,135366.656,57.291,778128.1,0
44.963609131,0.219,219,2,10.383,642466.063,57.443,778202.365,8.373125661
35.478056883,0.189,189,5,7.041,29.452,57.662,778210.557,0
46.0235912,2.535,2535,5,9.576,41.484,60.197,778222.589,10.545534317
45.930507016,0.152,152,8,0.641,135440.921,61.772,778230.781,0
46.090292349,0.145,145,8,0.786,135449.113,61.917,778238.973,0.159785333
45.96467896,0.219,219,2,10.602,642482.447,62.069,791109.056,0
46.965720363,0.22,220,2,10.822,642498.831,62.289,807115.106,1.001041403
47.966855005,0.22,220,2,11.042,642515.215,62.509,822922.937,1.001134642
48.967875944,0.22,220,2,11.262,642531.599,62.729,838995.06,1.001020939
49.968905475,0.22,220,2,11.482,642547.983,62.949,854538.599,1.001029531
50.969880459,0.22,220,2,11.702,642564.367,63.169,870214.284,1.000974984
51.97092305,0.22,220,2,11.922,642580.751,63.389,886088.188,1.001042591
46.031769474,1.575,1575,5,11.151,41.484,63.609,894751.943,0
52.971949996,0.22,220,2,12.142,642597.135,66.122,902296.553,6.940180522
46.093582293,0.152,152,8,0.938,271405.003,66.342,914330.031,0
53.505073377,2.513,2513,5,13.664,45.58,66.494,914486.66,7.411491084
54.768941639,2.578,2578,5,16.242,57.868,69.072,914498.948,1.263868262
54.721573674,0.152,152,8,1.09,271569.824,70.647,914507.14,0
54.785594385,0.145,145,8,1.235,271586.208,70.792,914523.524,0.064020711
54.788129903,0.149,149,8,1.384,271594.4,70.941,914531.716,0.00253551799999
53.972905844,0.22,220,2,12.362,642613.519,71.093,917275.234,0
54.973952835,0.22,220,2,12.582,642629.903,71.313,933281.284,1.001046991
55.975017775,0.22,220,2,12.802,642646.287,71.533,949155.188,1.00106494
56.976236715,0.22,220,2,13.022,642662.671,71.753,965293.384,1.00121894
57.977377432,0.22,220,2,13.242,642679.055,71.973,981365.507,1.001140717
58.978534004,0.22,220,2,13.462,642695.439,72.193,997041.192,1.001156572
59.979532315,0.22,220,2,13.682,642711.823,72.413,1012650.804,1.000998311
60.980675338,0.22,220,2,13.902,642728.207,72.633,1028062.197,1.001143023
61.981668271,0.22,220,2,14.122,642744.591,72.853,1044266.466,1.000992933
54.791301675,0.152,152,8,1.536,407136.456,73.073,1050221.228,0
54.776825043,1.575,1575,5,17.817,57.868,73.225,1050377.857,0
63.403307573,2.535,2535,5,20.352,90.636,75.76,1050410.625,8.62648253
63.354953869,0.152,152,8,1.688,407301.277,77.335,1050418.817,0
63.419716015,0.145,145,8,1.833,407317.661,77.48,1050435.201,0.064762146
63.421973774,0.149,149,8,1.982,407325.853,77.629,1050443.393,0.002257759
63.41051708,1.575,1575,5,21.927,90.636,77.781,1051437.275,0
62.982752487,0.22,220,2,14.342,642760.975,80.294,1059406.995,0
63.983753592,0.22,220,2,14.562,642777.359,80.514,1075479.118,1.001001105
64.984931466,0.22,220,2,14.782,642793.743,80.734,1091551.241,1.001177874
65.986153967,0.22,220,2,15.002,642810.127,80.954,1107689.437,1.001222501
66.987330514,0.22,220,2,15.222,642842.895,81.174,1139305.099,1.001176547
68.989953822,0.22,220,2,15.442,642859.279,81.394,1154518.273,2.002623308
69.990853099,0.22,220,2,15.662,642875.663,81.614,1170061.812,1.000899277
70.991805594,0.22,220,2,15.882,642892.047,81.834,1185539.278,1.000952495
63.424850536,0.152,152,8,2.134,542910.436,82.054,1186208.2,0
63.490016505,2.513,2513,5,24.44,123.404,82.206,1186370.621,0.065165969
72.079607332,2.535,2535,5,26.975,172.556,84.741,1186419.773,8.589590827
72.034763082,0.152,152,8,2.286,543081.049,86.316,1186427.965,0
72.091796382,0.145,145,8,2.431,543097.433,86.461,1186444.349,0.0570333
72.094064617,0.149,149,8,2.58,543105.625,86.61,1186452.541,0.002268235
71.992848674,0.22,220,2,16.102,642908.431,86.762,1200999.58,0
72.08541659,1.575,1575,5,28.55,172.556,86.982,1209002.605,0.092567916
72.993843493,0.22,220,2,16.322,642924.815,89.495,1217170.544,0.908426903
73.994852001,0.22,220,2,16.542,642941.199,89.715,1232581.937,1.001008508
74.995928605,0.22,220,2,16.762,642957.583,89.935,1248521.914,1.001076604
75.997432776,0.22,220,2,16.982,642973.967,90.155,1263999.38,1.001504171
