time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.557050996,0.244,244,2,0.244,24.576,0.244,92.697,0
3.596439905,0.183,183,2,0.427,40.96,0.427,109.081,0.039388909
4.614111169,0.183,183,2,0.61,57.344,0.61,125.465,1.017671264
5.615223994,0.183,183,2,0.793,73.728,0.793,141.849,1.001112825
6.616156673,0.183,183,2,0.976,90.112,0.976,158.233,1.000932679
7.616992065,0.183,183,2,1.159,106.496,1.159,174.617,1.000835392
8.617705035,0.183,183,2,1.342,122.88,1.342,191.001,1.00071297
9.618403391,0.183,183,2,1.525,139.264,1.525,207.385,1.000698356
10.6191219,0.183,183,2,1.708,155.648,1.708,223.769,1.000718509
11.619933813,0.183,183,2,1.891,172.032,1.891,240.153,1.000811913
12.620620063,0.183,183,2,2.074,188.416,2.074,256.537,1.00068625
13.621298825,0.183,183,2,2.257,204.8,2.257,272.921,1.000678762
14.624116548,0.183,183,2,2.44,221.184,2.44,289.305,1.002817723
15.624812491,0.183,183,2,2.623,237.568,2.623,305.689,1.000695943
16.625459465,0.183,183,2,2.806,253.952,2.806,322.073,1.000646974
17.626133027,0.183,183,2,2.989,270.336,2.989,338.457,1.000673562
18.627838113,0.183,183,2,3.172,286.72,3.172,354.841,1.001705086
20.292551099,0.268,268,7,0.268,8.452,3.789,374.217,1.664712986
19.62854944,0.183,183,2,3.355,303.104,4.042,390.601,0
20.665311063,0.219,219,2,3.574,335.872,4.261,423.369,1.036761623
20.87528655,0.283,283,2,3.857,352.256,4.544,439.753,0.209975487
20.918390206,0.207,207,2,4.064,368.64,4.751,456.137,0.043103656
20.959695651,0.102,102,2,4.166,376.832,4.853,464.329,0.041305445
20.331701929,0.253,253,7,0.521,24.836,4.977,49865.588,0
21.343160006,0.291,291,7,0.812,25.123,5.268,50041.079,1.011458077
20.986317064,0.124,124,2,4.29,78034.322,5.502,78138.49,0
21.345742971,0.234,234,7,1.046,41.507,5.721,140663.529,0.359425907
22.346655936,0.405,405,7,1.451,41.908,6.126,140677.137,1.000912965
21.666585794,0.219,219,2,4.509,170264.939,6.356,170385.892,0
22.348804993,0.23,230,7,1.681,58.292,6.575,232997.577,0.682219199
22.673485491,0.219,219,2,4.728,263465.542,7.09,263603.39,0.324680498
23.349932284,0.515,515,7,2.196,75.187,7.309,327621.103,0.676446793
23.680532018,0.219,219,2,4.947,359722.655,7.824,359877.398,0.330599734
24.686428573,0.219,219,2,5.166,381856.205,8.043,382010.948,1.005896555
24.351425034,0.515,515,7,2.711,92.082,8.167,415426.431,0
24.920985557,0.124,124,2,5.29,441371.207,8.682,441542.845,0.569560523
25.353312102,0.515,515,7,3.226,108.977,8.901,509174.05,0.432326545
25.692295896,0.219,219,2,5.509,545386.104,9.416,545574.637,0.338983794
26.697961091,0.219,219,2,5.728,549905.279,9.635,550093.812,1.005665195
27.280506399,0.174,174,2,5.902,549921.663,9.809,550110.196,0.582545308
26.35487973,0.515,515,7,3.741,125.872,9.997,550118.388,0
27.285515992,0.188,188,2,6.09,549929.855,10.648,550127.227,0.930636262
27.291137289,0.122,122,2,6.212,550263.84,10.77,550469.404,0.005621297
27.288615394,0.651,651,7,4.392,142.903,10.94,550477.596,0
27.325818652,0.17,170,2,6.382,550280.224,11.437,550502.665,0.037203258
27.3304208,0.184,184,2,6.566,550280.224,11.621,550502.665,0.004602148
27.326621728,0.497,497,7,4.889,159.78,11.743,550560.408,0
27.335224568,0.122,122,2,6.688,550337.967,12.122,550577.167,0.00860284
27.352982792,0.379,379,7,5.268,176.539,12.341,550593.551,0.017758224
27.702684002,0.219,219,2,6.907,550354.351,12.653,550626.623,0.34970121
19.734267236,0.166,166,5,0.166,2.732,12.872,550634.815,0
29.521434583,0.176,176,5,0.342,3.756,13.048,550635.839,9.787167347
29.551778112,0.154,154,5,0.496,6.828,13.202,550638.911,0.030343529
28.703992719,0.219,219,2,7.126,550370.735,13.372,550647.103,0
29.701938741,0.17,170,5,0.666,7.852,13.591,550656.319,0.997946022
29.738096561,0.172,172,5,0.838,8.876,13.763,550657.343,0.03615782
30.064236087,0.177,177,5,1.015,9.388,13.94,550657.855,0.326139526
30.090753215,0.176,176,5,1.191,10.396,14.116,550658.863,0.026517128
30.110810765,1.53,1530,5,2.721,11.372,15.646,550659.839,0.02005755
30.170318979,1.256,1256,5,3.977,12.316,16.902,550660.783,0.059508214
29.705048022,0.219,219,2,7.345,550387.119,17.073,550669.439,0
30.706260802,0.219,219,2,7.564,550403.503,17.292,550685.823,1.00121278
31.707453585,0.219,219,2,7.783,550419.887,17.511,550702.207,1.001192783
32.708155261,0.219,219,2,8.002,550436.271,17.73,550718.591,1.000701676
33.708806336,0.219,219,2,8.221,550444.463,17.949,550726.783,1.000651075
34.709420883,0.219,219,2,8.44,550460.847,18.168,550743.167,1.000614547
35.710475664,0.219,219,2,8.659,550477.231,18.387,550759.551,1.001054781
36.711115636,0.219,219,2,8.878,550493.615,18.606,550775.935,1.000639972
37.711749184,0.219,219,2,9.097,550509.999,18.825,550792.319,1.000633548
38.712501884,0.219,219,2,9.316,550526.383,19.044,550808.703,1.0007527
39.713152151,0.219,219,2,9.535,550542.767,19.263,550825.087,1.000650267
40.713770128,0.219,219,2,9.754,550559.151,19.482,550841.471,1.000617977
30.180971275,0.171,171,5,4.148,12.78,19.701,550849.663,0
41.714436278,0.219,219,2,9.973,550575.535,20.04,550858.303,11.533465003
42.715246589,0.219,219,2,10.192,550591.919,20.259,550874.687,1.000810311
43.715870847,0.219,219,2,10.411,550608.303,20.478,550891.071,1.000624258
44.71651288,0.219,219,2,10.63,550624.687,20.697,550907.455,1.000642033
45.717195992,0.219,219,2,10.849,550641.071,20.916,550923.839,1.000683112
46.717831369,0.219,219,2,11.068,550657.455,21.135,550940.223,1.000635377
47.718540188,0.22,220,2,11.288,550673.839,21.355,550956.607,1.000708819
48.719120224,0.22,220,2,11.508,550690.223,21.575,550972.991,1.000580036
42.001444025,0.339,339,5,4.487,22.076,21.795,550990.031,0
50.19520205,1.575,1575,5,6.062,22.076,23.37,550990.031,8.193758025
50.307478409,0.286,286,5,6.348,35.9,23.656,551003.855,0.112276359
49.719695377,0.22,220,2,11.728,550706.607,23.845,551014.095,0
50.431758198,0.189,189,5,6.537,37.948,24.065,551022.287,0.712062821
50.827218817,0.286,286,5,6.823,39.996,24.351,551060.175,0.395460619
50.720701736,0.22,220,2,11.948,550722.991,24.54,551070.415,0
51.83010519,0.23,230,8,0.23,32.768,24.99,551113.423,1.109403454
50.895834903,0.189,189,5,7.012,42.044,25.243,551187.688,0
51.721910899,0.22,220,2,12.168,550739.375,27.756,556152.379,0.826075996
52.723290359,0.22,220,2,12.388,550755.759,27.976,567929.757,1.00137946
53.724375473,0.22,220,2,12.608,550772.143,28.196,579839.281,1.001085114
54.726716649,0.22,220,2,12.828,550788.527,28.416,592673.827,1.002341176
55.72819853,0.22,220,2,13.048,550804.911,28.636,604979.789,1.001481881
56.729377118,0.22,220,2,13.268,550821.295,28.856,618408.992,1.001178588
57.730542398,0.22,220,2,13.488,550837.679,29.076,631838.195,1.00116528
58.731841882,0.22,220,2,13.708,550854.063,29.296,645333.471,1.001299484
59.732830394,0.22,220,2,13.928,550870.447,29.516,655459.024,1.000988512
60.733623105,0.22,220,2,14.148,550886.831,29.736,668690.008,1.000792711
52.008898292,2.513,2513,5,9.525,43.068,29.956,672133.996,0
61.734248421,0.22,220,2,14.368,550903.215,32.469,682251.853,9.725350129
51.931114763,0.151,151,9,0.151,135383.577,32.689,686620.863,0
61.99100584,2.513,2513,5,12.038,43.564,32.84,686689.303,10.059891077
63.153901074,2.581,2581,5,14.619,53.788,35.421,686699.527,1.162895234
51.904101899,0.102,102,8,0.332,57.344,36.996,686715.911,0
63.062744373,0.151,151,9,0.302,135452.017,37.226,686732.295,11.158642474
62.735241502,0.22,220,2,14.588,550919.599,37.377,692541.414,0
63.736352734,0.22,220,2,14.808,550935.983,37.597,705508.106,1.001111232
64.737642187,0.22,220,2,15.028,550952.367,37.817,718540.871,1.001289453
65.73853422,0.22,220,2,15.248,550960.559,38.037,731499.371,1.000892033
66.739629292,0.22,220,2,15.468,550976.943,38.257,744333.917,1.001095072
67.740432439,0.22,220,2,15.688,550993.327,38.477,757498.828,1.000803147
68.741092307,0.22,220,2,15.908,551009.711,38.697,770333.374,1.000659868
69.742085542,0.22,220,2,16.128,551026.095,38.917,783564.358,1.000993235
70.742836344,0.22,220,2,16.348,551042.479,39.137,796795.342,1.000750802
63.160499158,1.575,1575,5,16.194,53.788,39.357,799975.038,0
