time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.46398293,0.244,244,2,0.244,24.576,0.244,26.624,0
3.498839131,0.183,183,2,0.427,40.96,0.427,43.008,0.034856201
4.509965091,0.183,183,2,0.61,57.344,0.61,59.392,1.01112596
5.511299189,0.183,183,2,0.793,73.728,0.793,75.776,1.001334098
6.512311443,0.183,183,2,0.976,90.112,0.976,92.16,1.001012254
7.513255786,0.183,183,2,1.159,106.496,1.159,108.544,1.000944343
8.514082164,0.183,183,2,1.342,122.88,1.342,124.928,1.000826378
9.51488461,0.183,183,2,1.525,139.264,1.525,141.312,1.000802446
10.51576118,0.183,183,2,1.708,155.648,1.708,157.696,1.00087657
11.516626426,0.183,183,2,1.891,172.032,1.891,174.08,1.000865246
12.517454934,0.183,183,2,2.074,188.416,2.074,190.464,1.000828508
13.518171296,0.183,183,2,2.257,204.8,2.257,206.848,1.000716362
14.520848603,0.183,183,2,2.44,221.184,2.44,223.232,1.002677307
15.523713377,0.183,183,2,2.623,237.568,2.623,239.616,1.002864774
16.524398559,0.183,183,2,2.806,253.952,2.806,256.0,1.000685182
17.525119701,0.183,183,2,2.989,270.336,2.989,272.384,1.000721142
18.526811151,0.183,183,2,3.172,286.72,3.172,288.768,1.00169145
19.527610335,0.183,183,2,3.355,303.104,3.355,305.152,1.000799184
21.373840655,0.268,268,5,0.268,8.452,3.972,324.528,1.84623032
20.528291598,0.183,183,2,3.538,319.488,4.225,340.912,0
21.535593647,0.219,219,2,3.757,352.256,4.444,373.68,1.007302049
21.911592534,0.283,283,2,4.04,368.64,4.727,390.064,0.375998887
21.955077522,0.207,207,2,4.247,385.024,4.934,406.448,0.043484988
21.996600393,0.102,102,2,4.349,393.216,5.036,414.64,0.041522871
21.415728175,0.253,253,5,0.521,24.836,5.16,38070.587,0
22.428157328,0.291,291,5,0.812,25.123,5.451,38070.874,1.012429153
22.022809066,0.124,124,2,4.473,47597.473,5.685,47635.568,0
22.430834966,0.234,234,5,1.046,41.507,5.904,98373.849,0.4080259
23.431879752,0.405,405,5,1.451,41.908,6.309,98485.757,1.001044786
22.537099398,0.219,219,2,4.692,104410.65,6.539,104465.53,0
23.434019026,0.23,230,5,1.681,58.292,6.758,152818.12,0.896919628
23.541668435,0.219,219,2,4.911,159695.076,7.273,159766.851,0.107649409
24.435187406,0.515,515,5,2.196,75.187,7.492,218314.279,0.893518971
24.547577267,0.219,219,2,5.13,224590.466,8.007,224679.136,0.112389861
25.437015113,0.515,515,5,2.711,92.082,8.226,281360.14,0.889437846
25.554538584,0.219,219,2,5.349,289282.472,8.741,289388.037,0.117523471
26.439706514,0.515,515,5,3.226,108.977,8.96,340572.047,0.88516793
26.560613728,0.219,219,2,5.568,349262.868,9.475,349385.328,0.120907214
27.566263298,0.219,219,2,5.787,391034.17,9.694,391156.63,1.00564957
27.442112745,0.515,515,5,3.741,125.872,9.818,476393.682,0
28.050760936,0.124,124,2,5.911,505381.955,10.333,505521.31,0.608648191
28.57254814,0.219,219,2,6.13,521779.397,10.552,521918.752,0.521787204
29.202734996,0.174,174,2,6.304,521803.973,10.726,521943.328,0.630186856
29.20387801,0.188,188,2,6.492,521812.165,10.914,521951.52,0.001143014
28.446357539,0.515,515,5,4.256,142.767,11.036,522257.723,0
29.205833344,0.122,122,2,6.614,522118.368,11.687,522274.754,0.759475805
29.239075595,0.17,170,2,6.784,522134.752,11.857,522291.138,0.033242251
29.214268122,0.651,651,5,4.907,159.798,12.041,522307.522,0
29.240387686,0.184,184,2,6.968,522142.944,12.538,522316.207,0.026119564
29.240767313,0.497,497,5,5.404,176.675,12.66,522374.807,0.000379627000001
29.24183608,0.122,122,2,7.09,522201.544,13.039,522391.566,0.001068767
29.253995554,0.379,379,5,5.783,193.434,13.258,522407.95,0.012159474
29.575624829,0.219,219,2,7.309,522217.928,13.57,522441.022,0.321629275
20.8214942,0.166,166,6,0.166,2.732,13.789,522449.214,0
31.367607238,0.176,176,6,0.342,3.756,13.965,522450.238,10.546113038
31.392423798,0.154,154,6,0.496,6.828,14.119,522453.31,0.02481656
31.51057711,0.17,170,6,0.666,7.852,14.289,522454.334,0.118153312
30.57671119,0.219,219,2,7.528,522234.312,14.461,522463.55,0
31.540134548,0.172,172,6,0.838,8.876,14.68,522471.742,0.963423358
31.868757383,0.177,177,6,1.015,9.388,14.857,522472.254,0.328622835
31.897249761,0.176,176,6,1.191,9.9,15.033,522472.766,0.028492378
31.917832894,1.53,1530,6,2.721,10.892,16.563,522473.758,0.020583133
