time,size,first_call,destination,dest_out_traffic,dest_in_traffic,total_network_out,total_network_in,dens10
3.58514349,0.244,244,2,0.244,24.576,0.244,26.624,0
3.629364094,0.183,183,2,0.427,40.96,0.427,43.008,0.044220604
4.639585983,0.183,183,2,0.61,57.344,0.61,59.392,1.010221889
5.640568575,0.183,183,2,0.793,73.728,0.793,75.776,1.000982592
6.641444521,0.183,183,2,0.976,90.112,0.976,92.16,1.000875946
7.642108974,0.183,183,2,1.159,106.496,1.159,108.544,1.000664453
8.642820707,0.183,183,2,1.342,122.88,1.342,124.928,1.000711733
9.643506873,0.183,183,2,1.525,139.264,1.525,141.312,1.000686166
10.644187749,0.183,183,2,1.708,155.648,1.708,157.696,1.000680876
11.645055283,0.183,183,2,1.891,172.032,1.891,174.08,1.000867534
12.645811189,0.183,183,2,2.074,188.416,2.074,190.464,1.000755906
13.646495712,0.183,183,2,2.257,204.8,2.257,206.848,1.000684523
14.648577439,0.183,183,2,2.44,221.184,2.44,223.232,1.002081727
15.649219106,0.183,183,2,2.623,237.568,2.623,239.616,1.000641667
16.649881202,0.183,183,2,2.806,253.952,2.806,256.0,1.000662096
17.650517208,0.183,183,2,2.989,270.336,2.989,272.384,1.000636006
18.652287587,0.183,183,2,3.172,286.72,3.172,288.768,1.001770379
20.454610164,0.268,268,4,0.268,8.452,3.789,308.144,1.802322577
19.653058662,0.183,183,2,3.355,303.104,4.042,324.528,0
20.660359271,0.219,219,2,3.574,335.872,4.261,357.296,1.007300609
20.99140055,0.283,283,2,3.857,352.256,4.544,373.68,0.331041279
21.034825127,0.207,207,2,4.064,368.64,4.751,390.064,0.043424577
21.076357271,0.102,102,2,4.166,376.832,4.853,398.256,0.041532144
20.501993104,0.253,253,4,0.521,24.836,4.977,43181.485,0
21.513520885,0.291,291,4,0.812,25.123,5.268,43560.604,1.011527781
21.102429584,0.124,124,2,4.29,56392.354,5.502,56430.449,0
21.516155489,0.234,234,4,1.046,41.507,5.721,141912.505,0.413725905
22.516966406,0.405,405,4,1.451,41.908,6.126,142258.667,1.000810917
21.663294092,0.219,219,2,4.509,156967.57,6.356,157022.45,0
22.518713837,0.23,230,4,1.681,58.292,6.575,242886.983,0.855419745
22.668224418,0.219,219,2,4.728,258669.416,7.09,258741.191,0.149510581
23.673934206,0.219,219,2,4.947,334148.288,7.309,334220.063,1.005709788
23.520789886,0.515,515,4,2.196,75.187,7.433,355862.21,0
24.309281538,0.124,124,2,5.071,370759.661,7.948,370848.331,0.788491652
24.523213519,0.515,515,4,2.711,92.082,8.167,464712.276,0.213931981
24.67926955,0.219,219,2,5.29,473668.685,8.682,473774.25,0.156056031
25.684241512,0.219,219,2,5.509,473685.069,8.901,473790.634,1.004971962
26.114851812,0.174,174,2,5.683,473701.453,9.075,473807.018,0.4306103
26.118181726,0.188,188,2,5.871,473709.645,9.263,473815.21,0.003329914
25.525087753,0.515,515,4,3.226,108.977,9.385,473823.402,0
26.121479554,0.122,122,2,5.993,473927.506,10.036,474050.102,0.596391801
26.122346883,0.651,651,4,3.877,126.008,10.206,474058.294,0.000867328999998
26.15180022,0.17,170,2,6.163,473943.89,10.703,474075.171,0.029453337
26.154254769,0.184,184,2,6.347,473952.082,10.887,474091.555,0.002454549
26.153338695,0.497,497,4,4.374,142.885,11.009,474133.636,0
26.156942395,0.122,122,2,6.469,473994.163,11.388,474150.395,0.0036037
26.172544903,0.379,379,4,4.753,159.644,11.607,474166.779,0.015602508
27.174064038,0.156,156,4,4.909,176.18,11.763,474183.315,1.001519135
26.687885486,0.219,219,2,6.688,474010.547,11.919,474199.851,0
19.921445794,0.166,166,5,0.166,2.732,12.138,474208.043,0
28.314964774,0.176,176,5,0.342,3.756,12.314,474209.067,8.39351898
28.344734498,0.154,154,5,0.496,6.828,12.468,474212.139,0.029769724
