time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
10.5,10.5,0.0,0.0,0.0,0.0,4,0.0
14.4,3.9,1.576,0.104,1.576,0.104,4,1.576
16.05,1.65,4.353,3.182,4.353,3.182,4,2.777
16.4,0.1,9.116,5.311,9.116,5.311,4,4.763
16.7,0.3,10.61,5.587,10.61,5.587,4,1.494
17.1,0.1,41.683,92.047,41.683,92.047,4,31.073
17.25,17.25,45.243,95.383,0.0,0.0,1,3.56
17.6,0.4,47.936,95.908,45.243,95.383,4,2.693
18.4,18.4,63.36,121.58,0.0,0.0,3,15.424
18.5,0.1,65.421,126.812,2.061,5.232,3,2.061
25.55,7.9,840.741,134559.964,60.667,121.055,4,2081.404
33.7,8.15,1845.085,292749.986,62.243,121.159,4,1.576
37.2,0.2,2155.381,349982.519,2083.465,349860.731,3,6.98
39.15,5.45,2378.721,388567.66,69.223,121.263,4,2573.804
39.3,0.15,2399.142,391540.12,72.221,121.797,4,2.998
39.45,0.15,2418.856,394394.308,73.683,122.021,4,1.462
40.55,1.1,2559.125,413045.452,78.648,122.073,4,4.965
43.65,3.1,2952.573,465673.719,80.224,122.177,4,1.576
45.2,1.55,3163.653,495599.48,98.176,122.487,4,17.952
45.3,0.1,3176.189,498058.33,101.196,122.849,4,3.02
53.65,8.2,4109.011,630502.105,120.999,123.729,4,19.803
55.5,1.85,4304.442,673245.352,132.506,123.987,4,11.507
56.3,0.8,4390.466,694815.419,134.082,124.091,4,1.576
56.45,0.1,4410.612,697063.982,140.078,125.159,4,5.996
56.55,0.1,4418.21,697787.102,141.54,125.383,4,1.462
56.65,0.1,4430.113,698488.19,147.671,125.659,4,6.131
61.95,0.2,4812.302,800213.636,4657.269,800087.4,3,4.669
62.25,0.1,4817.346,802922.275,4662.313,802796.039,3,5.044
62.25,5.6,4817.346,802922.275,152.34,125.711,4,0.11
62.35,0.1,4823.452,802923.447,158.336,126.779,4,5.996
62.75,0.2,4861.667,802992.857,196.551,196.189,4,38.215
63.35,0.55,4894.768,802993.273,229.652,196.605,4,33.101
63.65,0.2,4939.034,803067.471,273.918,270.803,4,44.266
64.05,0.4,4959.223,803067.781,294.107,271.113,4,20.189
64.2,0.1,4962.147,803068.229,297.031,271.561,4,2.924
65.05,0.75,5008.353,803069.989,343.237,273.321,4,46.206
65.4,0.3,5036.138,803141.705,371.022,345.037,4,27.785
65.75,65.75,5068.463,803142.121,0.0,0.0,0,32.325
65.75,0.25,5068.463,803142.121,403.347,345.453,4,0.525
66.2,3.95,5109.374,803215.393,4662.423,802796.143,3,40.386
67.05,1.25,5109.582,803215.497,443.733,416.596,4,0.208
67.2,0.15,5115.686,803215.773,449.837,416.872,4,6.104
69.65,2.25,5158.499,803217.757,492.65,418.856,4,42.813
69.95,0.25,5185.972,803289.456,520.123,490.555,4,27.473
70.3,0.25,5218.894,803289.872,553.045,490.971,4,32.922
70.4,0.1,5219.616,803293.742,553.767,494.841,4,0.722
70.45,70.45,5245.154,803362.332,0.0,0.0,2,30.144
73.4,2.9,5250.285,803367.713,583.911,564.208,4,0.525
73.5,0.1,5254.693,803367.765,588.319,564.26,4,4.408
73.65,0.15,5263.509,803367.869,597.135,564.364,4,8.816
76.5,10.7,5300.985,803368.387,0.525,2.129,0,37.476
76.5,59.2,5300.985,803368.387,2.693,0.525,1,19.725
76.5,6.0,5300.985,803368.387,0.525,4.604,2,14.998
76.8,2.95,5348.041,803406.616,634.611,564.882,4,17.124
76.9,0.1,5352.905,803409.196,634.684,564.882,4,0.073
77.65,0.75,5381.789,803479.571,663.568,635.257,4,28.884
77.8,0.15,5386.41,803479.623,668.189,635.309,4,4.621
78.55,1.75,5419.683,803479.987,20.25,17.969,0,33.273
78.55,1.75,5419.683,803479.987,17.691,11.819,1,6.418
78.55,1.75,5419.683,803479.987,17.649,18.279,2,6.522
78.55,0.7,5419.683,803479.987,701.462,635.673,4,6.314
79.4,0.7,5508.967,803623.179,771.492,769.315,4,70.03
80.3,0.7,5546.277,803623.595,808.802,769.731,4,37.31
80.35,1.75,5576.543,803691.877,26.668,21.291,0,103.335
80.35,1.7,5576.543,803691.877,24.213,14.881,1,6.522
80.35,1.7,5576.543,803691.877,23.963,21.445,2,6.002
81.1,0.65,5667.93,803782.345,912.137,920.075,4,5.794
81.2,0.1,5672.478,803782.397,916.685,920.127,4,4.548
81.9,1.5,5705.24,803782.761,33.19,24.353,0,32.762
81.9,1.5,5705.24,803782.761,29.757,24.299,2,6.418
81.9,0.5,5705.24,803782.761,949.447,920.491,4,6.314
81.95,1.55,5732.505,803846.93,30.215,17.371,1,92.536
82.8,0.8,5815.834,803926.355,1041.983,1055.575,4,5.326
83.65,0.7,5853.676,803926.771,1079.825,1055.991,4,37.842
83.7,1.75,5855.282,803927.029,39.608,27.311,0,95.371
83.75,1.8,5882.66,803991.064,35.541,20.225,1,6.262
83.75,1.8,5882.66,803991.064,36.071,26.997,2,6.47
84.5,0.7,5968.093,804070.953,1175.196,1191.351,4,6.314
84.7,0.1,5995.468,804071.265,1202.571,1191.663,4,27.375
85.35,0.6,6005.49,804071.369,1212.593,1191.767,4,10.022
85.4,1.65,6029.502,804133.699,45.87,30.321,0,123.783
85.4,1.65,6029.502,804133.699,42.011,23.079,1,6.47
85.4,1.65,6029.502,804133.699,42.385,29.955,2,6.366
86.25,0.75,6148.785,804246.404,1336.376,1353.544,4,6.676
87.1,0.8,6186.809,804246.82,1374.4,1353.96,4,38.024
87.15,1.7,6210.696,804307.205,52.34,33.695,0,93.592
87.15,1.7,6210.696,804307.205,48.377,26.089,1,6.47
