time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
9.35,9.35,0.0,0.0,0.0,0.0,4,0.0
14.35,5.0,1.576,0.104,1.576,0.104,4,1.576
16.1,1.75,4.301,3.188,4.301,3.188,4,2.725
16.4,0.15,9.064,5.326,9.064,5.326,4,4.763
16.7,0.3,10.558,5.55,10.558,5.55,4,1.494
16.95,0.1,18.667,7.916,18.667,7.916,4,8.109
17.1,0.1,41.275,70.298,41.275,70.298,4,22.608
17.25,0.15,41.685,99.202,41.685,99.202,4,0.41
17.75,17.75,45.245,102.962,0.0,0.0,2,3.56
17.75,0.4,45.245,102.962,45.245,102.962,4,0.577
17.85,0.1,47.098,103.635,46.802,103.471,4,1.557
18.7,18.7,48.852,126.512,0.0,0.0,3,1.473
18.8,0.1,50.929,131.796,2.077,5.284,3,2.077
19.25,0.2,61.893,2040.679,13.041,1914.167,3,10.964
21.3,0.1,128.765,35485.361,79.913,35358.849,3,66.872
21.6,0.2,129.077,35487.593,80.225,35361.081,3,0.312
22.3,0.1,145.301,44714.156,96.449,44587.644,3,16.224
22.9,0.1,161.265,54109.666,112.413,53983.154,3,15.964
23.5,0.15,178.997,64839.289,130.145,64712.777,3,17.732
23.95,0.35,179.413,64839.705,130.561,64713.193,3,0.416
24.35,6.5,179.829,64840.121,48.275,103.695,4,0.416
24.8,0.8,181.405,64840.225,130.977,64713.609,3,1.576
25.35,0.4,181.821,64840.641,131.393,64714.025,3,0.416
25.95,0.15,196.867,73449.353,146.439,73322.737,3,15.046
28.65,2.35,201.045,75400.243,150.617,75273.627,3,4.178
28.8,0.15,201.149,75400.295,150.721,75273.679,3,0.104
29.7,0.9,201.253,75400.399,150.825,75273.783,3,0.104
29.9,5.55,201.305,75400.399,49.851,103.799,4,0.052
30.0,0.3,210.283,75400.607,150.877,75273.887,3,8.978
30.0,0.1,210.283,75400.607,58.829,103.903,4,0.104
30.1,0.1,224.413,75400.815,150.981,75273.939,3,28.052
30.25,0.1,238.543,75401.023,151.085,75273.991,3,0.104
31.65,1.35,238.647,75401.127,151.189,75274.095,3,0.104
32.75,2.6,239.011,75401.491,86.881,104.215,4,0.364
35.8,17.95,240.617,75401.749,0.577,22.817,2,1.606
35.95,35.95,681.818,75414.361,0.0,0.0,6,4519.8
39.2,6.45,8734.373,75490.348,88.487,104.473,4,3973.956
39.25,2.9,8759.753,75553.622,4520.377,75.517,2,26.779
39.3,39.3,8761.502,75554.412,0.0,0.0,0,22.296
39.3,39.3,8761.502,75554.412,0.0,0.0,5,774.11
39.3,2.95,8761.502,75554.412,3973.956,35.899,6,22.788
39.55,0.3,8803.246,77958.267,115.266,168.485,4,2.695
39.85,0.1,9139.82,79281.629,4542.673,1552.042,2,1.576
40.35,0.4,9587.743,80352.414,4545.799,1782.41,2,3.126
40.45,0.1,9587.807,80352.965,4545.863,1782.961,2,0.064
41.4,0.85,9588.223,80354.213,4546.279,1784.209,2,0.416
41.5,2.05,12250.23,80367.065,3976.651,36.687,6,3929.565
41.6,1.65,13523.138,81531.708,22.788,2544.744,5,16.374
42.75,3.2,18513.185,85327.523,116.842,168.589,4,4979.023
43.25,0.5,18533.268,85327.833,136.925,168.899,4,20.083
48.85,7.3,18573.173,85328.249,8475.844,1803.193,2,39.905
52.2,3.0,23818.388,85381.452,13721.059,1856.396,2,5245.215
52.2,8.75,23818.388,85381.452,176.83,169.315,4,0.413
52.25,12.25,23844.283,85447.482,774.11,545.525,0,38.441
52.25,9.85,23844.283,85447.482,5001.811,2589.38,5,705.4
52.25,10.5,23844.283,85447.482,3993.025,4946.377,6,635.482
52.4,0.2,24136.109,86299.909,13721.472,1859.837,2,805.712
52.55,0.1,24673.776,87058.601,13721.928,1860.027,2,0.456
54.35,2.1,26036.405,95613.321,215.271,234.598,4,32.113
55.1,1.65,26040.907,95613.873,13754.041,8174.537,2,4.502
55.3,0.2,26041.075,95614.742,13754.209,8175.406,2,0.168
55.4,0.1,26041.283,95615.37,13754.417,8176.034,2,0.208
55.95,0.55,26041.387,95615.684,13754.521,8176.348,2,0.104
55.95,1.55,26041.387,95615.684,219.773,235.15,4,4496.064
59.3,3.2,30541.892,95634.216,224.214,235.994,4,4.441
59.75,0.4,30559.172,95634.372,241.494,236.15,4,17.28
59.9,0.1,30570.901,95634.476,253.223,236.254,4,11.729
61.5,1.6,30588.181,95634.705,270.503,236.483,4,17.28
62.75,1.25,30591.695,95637.684,274.017,239.462,4,3.514
63.85,1.1,30593.301,95637.942,275.623,239.72,4,1.606
63.9,10.85,30618.837,95703.786,1479.51,2353.248,0,26.935
63.9,7.8,30618.837,95703.786,18250.585,8194.036,2,999.182
63.9,10.85,30618.837,95703.786,5637.293,3910.224,5,1503.885
63.9,10.85,30618.837,95703.786,4798.737,5666.255,6,698.729
68.05,4.15,34577.153,99099.852,302.558,306.068,4,755.121
68.15,3.45,34587.223,99099.956,19754.47,9097.521,2,10.07
68.25,0.15,35610.815,99114.116,312.628,306.172,4,1621.03
68.65,0.4,36213.288,99118.64,21375.5,9116.153,2,5.035
68.75,0.5,36992.528,99129.214,317.663,306.224,4,831.01
69.0,0.25,37060.221,99130.15,22206.51,9127.507,2,15.923
69.35,0.6,37759.892,99138.644,333.586,306.38,4,699.671
72.75,3.4,37761.468,99138.748,335.162,306.484,4,1.576
72.95,8.2,37763.074,99139.006,2478.692,3255.889,0,1.606
72.95,3.9,37763.074,99139.006,22906.181,9136.001,2,760.223
72.95,0.2,37763.074,99139.006,336.768,306.742,4,860.496
72.95,8.25,37763.074,99139.006,6336.022,4431.377,5,26.987
73.0,8.3,37792.636,99231.059,5553.858,6734.538,6,782.626
77.0,4.05,40728.312,103112.487,363.755,373.183,4,534.906
77.15,3.25,40738.382,103112.591,23766.677,9998.606,2,10.07
77.2,0.2,40896.787,103117.879,373.825,373.287,4,1540.238
77.35,0.15,42283.655,103132.351,378.86,373.339,4,5.035
77.6,0.3,42309.648,103132.611,25306.915,10018.314,2,25.993
81.55,4.05,45578.301,103170.285,404.853,373.599,4,3268.653
81.6,7.7,45605.236,103236.439,3238.915,4402.626,0,26.987
81.6,3.75,45605.236,103236.439,28575.568,10055.988,2,586.134
81.6,7.7,45605.236,103236.439,7118.648,5318.802,5,1092.27
81.6,7.7,45605.236,103236.439,6088.764,7744.811,6,826.657
82.75,1.15,48545.442,108011.596,431.84,440.478,4,435.093
84.35,1.6,48565.525,108011.906,451.923,440.788,4,20.083
85.45,1.1,48567.101,108012.01,453.499,440.892,4,1.576
85.6,0.1,48577.171,108012.114,463.569,440.996,4,10.07
85.8,3.3,48582.206,108012.166,29667.838,11329.764,2,5.035
85.9,0.3,49141.686,108020.636,468.604,441.048,4,1143.664
86.0,0.1,49735.94,108027.084,30811.502,11344.578,2,15.195
86.1,0.1,50607.108,108037.422,483.799,441.204,4,1458.046
86.3,0.2,51204.964,108043.774,32269.548,11361.164,2,5.853
90.65,4.05,54374.351,108081.844,35438.935,11399.234,2,3169.387
90.65,4.55,54374.351,108081.844,489.652,441.256,4,1049.158
90.7,8.2,54401.234,108148.686,3825.049,5364.614,0,26.831
90.7,8.2,54401.234,108148.686,7945.305,6640.785,5,1071.256
90.7,8.2,54401.234,108148.686,6523.857,8961.496,6,1121.342
92.75,2.1,59058.951,111819.887,516.483,507.719,4,1416.013
94.5,1.75,59079.034,111820.197,536.566,508.029,4,20.083
94.65,3.15,59084.069,111820.249,36488.093,12206.932,2,5.035
94.65,0.15,59084.069,111820.249,541.601,508.081,4,1419.721
94.75,0.1,59403.555,111826.895,546.636,508.133,4,5.035
95.25,0.5,60513.86,111836.569,551.671,508.185,4,5.035
95.35,0.1,60518.895,111836.621,556.706,508.237,4,5.035
95.55,0.75,60539.801,111836.902,37907.814,12223.221,2,20.906
99.35,7.9,62283.706,111860.115,4896.305,6278.563,0,1743.905
99.35,3.65,62283.706,111860.115,39651.719,12246.434,2,1337.767
99.35,7.9,62283.706,111860.115,9066.647,7288.024,5,914.724
99.4,7.9,62289.675,111869.115,7939.87,10264.19,6,866.204
102.75,7.35,66729.765,116657.088,577.612,508.445,4,1327.364
103.2,0.45,66749.848,116657.398,597.695,508.755,4,20.083
103.3,0.1,66759.918,116657.502,607.765,508.859,4,10.07
103.7,0.4,66764.953,116657.554,612.8,508.911,4,5.035
104.25,3.95,66790.946,116657.814,40566.443,14314.02,2,25.993
104.7,0.15,70311.963,116703.215,44087.46,14359.421,2,3521.017
108.6,8.3,71749.443,116709.779,6234.072,7374.902,0,1437.48
108.6,3.85,71749.443,116709.779,45524.94,14365.985,2,609.9
108.6,4.8,71749.443,116709.779,638.793,509.171,4,764.021
108.6,8.35,71749.443,116709.779,9932.851,7829.64,5,26.935
108.6,8.3,71749.443,116709.779,9267.234,11355.622,6,0.418
108.9,0.25,72271.121,117763.554,9933.269,7829.83,5,967.544
112.45,3.85,74805.588,120843.478,665.728,575.783,4,687.327
112.75,3.2,74810.713,120843.53,46288.961,15139.276,2,5.125
112.75,0.3,74810.713,120843.53,670.853,575.835,4,1124.832
113.1,0.2,75956.401,120860.798,47413.793,15156.182,2,20.856
113.15,0.4,76442.436,120867.44,691.709,576.197,4,1156.699
113.3,0.1,77134.058,120876.644,48570.492,15171.82,2,20.958
113.5,0.3,79168.759,120901.411,712.667,576.405,4,3378.984
114.35,0.85,80518.077,120917.039,717.702,576.457,4,5.035
117.55,8.0,80519.653,120917.143,6843.972,8545.542,0,1.576
117.55,3.2,80519.653,120917.143,719.278,576.561,4,1015.111
117.55,8.0,80519.653,120917.143,10620.596,8612.572,5,26.833
117.55,8.0,80519.653,120917.143,10234.778,12695.846,6,953.109
117.6,4.05,80808.292,121029.683,51949.476,15212.163,2,811.465
121.3,3.75,84039.533,124992.103,746.111,643.016,4,713.362
121.75,0.45,84044.568,124992.155,751.146,643.068,4,5.035
121.85,0.1,84049.603,124992.207,756.181,643.12,4,5.035
121.9,3.4,84054.638,124992.259,52662.838,16333.469,2,5.035
122.05,0.2,85422.901,125010.255,761.216,643.172,4,1368.263
122.2,0.2,85438.914,125010.411,54031.101,16351.465,2,16.013
122.25,0.15,86245.425,125018.745,777.229,643.328,4,3367.714
122.75,0.5,88811.663,125046.917,782.264,643.38,4,5.035
126.2,3.45,88813.269,125047.175,783.87,643.638,4,1.606
126.25,7.8,88838.599,125112.869,7859.083,9637.627,0,26.729
126.25,3.85,88838.599,125112.869,57398.815,16387.919,2,589.648
126.25,7.75,88838.599,125112.869,11573.705,8966.422,5,1032.163
126.25,7.75,88838.599,125112.869,11046.243,14137.11,6,829.881
129.35,3.1,92164.192,129113.762,810.599,710.106,4,872.502
130.05,0.7,92165.768,129113.866,812.175,710.21,4,1.576
130.3,0.25,92175.838,129113.97,822.245,710.314,4,10.07
130.55,0.25,92180.873,129114.022,827.28,710.366,4,5.035
130.8,3.6,92201.103,129114.23,58430.978,17327.041,2,20.23
130.8,0.2,92201.103,129114.23,847.51,710.574,4,1242.735
131.05,0.2,93451.422,129133.486,855.094,712.152,4,7.584
131.2,0.3,93461.809,129142.642,59673.713,17344.719,2,10.387
132.75,1.65,97198.666,129187.214,865.481,721.308,4,3736.857
135.1,7.9,97200.272,129187.472,8448.731,10757.491,0,1.606
135.1,3.65,97200.272,129187.472,63410.57,17389.291,2,1065.425
135.1,2.35,97200.272,129187.472,867.087,721.566,4,695.859
135.1,7.9,97200.272,129187.472,12403.586,9380.149,5,26.625
135.1,7.9,97200.272,129187.472,11918.745,15664.516,6,1167.51
137.2,2.1,101903.203,133250.615,893.712,787.984,4,1747.512
139.0,1.8,101903.307,133250.667,893.816,788.036,4,0.104
139.3,0.3,101908.342,133250.719,898.851,788.088,4,5.035
139.4,3.35,101913.377,133250.771,64106.429,18240.124,2,5.035
139.5,0.2,102396.72,133259.185,903.886,788.14,4,1089.797
139.6,0.1,103013.244,133266.025,65196.226,18255.274,2,10.07
139.65,0.1,103354.367,133270.877,913.956,788.244,4,4407.121
139.85,0.15,103569.654,133272.229,929.879,788.4,4,15.923
142.75,2.9,107441.323,133317.129,934.914,788.452,4,5.035
143.95,3.75,107442.929,133317.387,69603.347,18306.17,2,1.606
144.35,1.6,108886.157,133333.825,936.52,788.71,4,1443.228
144.8,0.75,108887.733,133333.929,71046.575,18322.608,2,1.576
145.5,0.65,110325.753,133349.371,72484.595,18338.05,2,1438.02
146.2,0.6,111504.202,133366.109,73663.044,18354.788,2,1178.449
146.95,0.65,112943.825,133382.507,75102.667,18371.186,2,1439.623
147.7,0.6,114308.012,133400.425,76466.854,18389.104,2,1364.187
148.4,0.55,115738.703,133418.823,77897.545,18407.502,2,1430.691
149.15,0.6,117192.056,133436.573,79350.898,18425.252,2,1453.353
149.85,0.6,118537.879,133453.159,80696.721,18441.838,2,1345.823
150.6,0.65,119868.027,133470.761,82026.869,18459.44,2,1330.148
151.5,0.8,121329.263,133488.059,83488.105,18476.738,2,1461.236
152.25,0.65,122783.121,133502.833,84941.963,18491.512,2,1453.858
152.75,8.4,124245.117,133521.451,938.096,788.814,4,1461.996
152.95,0.6,124246.723,133521.709,86403.959,18510.13,2,1.606
153.65,0.6,125704.69,133538.891,87861.926,18527.312,2,1457.967
154.4,0.65,127145.978,133552.945,89303.214,18541.366,2,1441.288
155.15,0.65,128604.808,133574.191,90762.044,18562.612,2,1458.83
155.85,0.6,130048.657,133588.625,92205.893,18577.046,2,1443.849
156.6,0.65,131382.792,133604.827,93540.028,18593.248,2,1334.135
157.3,0.6,132480.747,133618.753,94637.983,18607.174,2,1097.955
158.0,0.6,133921.432,133635.775,96078.668,18624.196,2,1440.685
158.7,0.6,135318.338,133653.021,97475.574,18641.442,2,1396.906
159.35,6.6,136692.633,133672.071,939.702,789.072,4,1374.295
159.4,0.6,136694.209,133672.175,98849.869,18660.492,2,1.576
160.15,0.65,138128.976,133689.797,100284.636,18678.114,2,1434.767
160.85,0.65,139583.712,133706.083,101739.372,18694.4,2,1454.736
161.6,0.65,141027.878,133721.593,103183.538,18709.91,2,1444.166
162.3,0.6,142497.358,133739.647,104653.018,18727.964,2,1469.48
162.75,3.4,143948.498,133756.833,941.278,789.176,4,1451.14
163.0,0.6,143950.104,133757.091,106104.158,18745.15,2,1.606
163.75,0.65,145402.859,133772.241,107556.913,18760.3,2,1452.755
164.45,0.6,146541.564,133788.827,108695.618,18776.886,2,1138.705
165.15,0.6,147980.865,133803.401,110134.919,18791.46,2,1439.301
165.9,0.65,149294.178,133817.643,111448.232,18805.702,2,1313.313
166.6,0.6,150453.937,133834.589,112607.991,18822.648,2,1159.759
167.5,0.8,151886.595,133850.695,114040.649,18838.754,2,1432.658
168.15,0.55,153326.784,133868.669,115480.838,18856.728,2,1440.189
168.85,0.6,154770.893,133886.231,116924.947,18874.29,2,1444.109
169.55,0.6,156127.788,133904.617,118281.842,18892.676,2,1356.895
170.2,0.55,157567.561,133921.187,119721.615,18909.246,2,1439.773
170.85,0.55,159004.59,133940.361,121158.644,18928.42,2,1437.029
171.6,0.65,160132.017,133956.207,122286.071,18944.266,2,1127.427
172.3,0.6,161581.069,133970.261,123735.123,18958.32,2,1449.052
172.75,10.0,162953.169,133988.015,942.884,789.434,4,1372.1
172.95,0.55,162954.775,133988.273,125107.223,18976.074,2,1.606
173.65,0.6,164412.457,134005.571,126564.905,18993.372,2,1457.682
174.35,0.6,165870.488,134021.453,128022.936,19009.254,2,1458.031
174.4,1.65,166259.039,134027.239,944.49,789.692,4,1457.243
175.0,0.55,167329.307,134039.407,129480.179,19027.104,2,1.576
175.7,0.55,168701.506,134056.937,130852.378,19044.634,2,1372.199
