time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
1.05,1.05,0.0,0.0,0.0,0.0,4,0.0
13.8,12.75,1.576,0.104,1.576,0.104,4,1.576
16.05,2.25,4.301,3.188,4.301,3.188,4,2.725
18.05,2.0,5.877,3.292,5.877,3.292,4,1.576
18.6,0.4,9.088,5.094,9.088,5.094,4,3.211
18.95,0.35,10.692,5.43,10.692,5.43,4,1.604
19.45,0.5,12.186,5.654,12.186,5.654,4,1.494
19.6,0.15,13.685,5.878,13.685,5.878,4,1.499
19.8,0.2,15.183,6.102,15.183,6.102,4,1.498
20.35,0.45,18.049,69.996,18.049,69.996,4,2.866
20.95,0.55,21.295,70.481,21.295,70.481,4,3.246
21.2,0.15,43.487,71.261,43.487,71.261,4,22.192
21.45,0.25,43.599,71.321,43.599,71.321,4,0.112
22.5,1.05,43.845,100.113,43.845,100.113,4,0.246
22.5,22.5,43.845,100.113,0.0,0.0,5,1.609
22.6,0.1,45.566,100.734,0.112,0.06,5,0.112
25.0,2.4,45.75,100.838,0.296,0.164,5,0.184
25.1,2.6,45.979,103.842,45.454,100.674,4,0.229
26.25,1.15,47.504,104.066,46.979,100.898,4,1.525
26.25,26.25,47.504,104.066,0.0,0.0,6,1.609
26.5,0.25,49.225,104.665,0.112,0.06,6,0.112
26.6,0.35,49.69,127.422,48.588,101.437,4,0.465
29.25,29.25,51.215,127.646,0.0,0.0,3,1.525
29.35,0.1,51.386,127.758,0.171,0.112,3,0.171
30.15,0.7,53.188,132.826,1.973,5.18,3,1.802
30.25,0.1,53.636,133.066,2.421,5.42,3,0.448
30.9,0.15,64.272,1899.62,13.057,1771.974,3,10.636
31.05,4.45,64.688,1901.06,50.113,101.661,4,0.416
31.15,0.15,66.264,1901.164,13.473,1773.414,3,1.576
31.3,0.15,66.316,1901.216,13.525,1773.466,3,0.052
31.5,0.1,66.68,1901.58,13.889,1773.83,3,0.364
34.9,0.15,126.024,30878.534,73.233,30750.784,3,59.344
35.15,0.15,126.232,30879.254,73.441,30751.504,3,0.208
35.6,0.4,126.492,30879.514,73.701,30751.764,3,0.26
35.85,0.25,126.544,30879.566,73.753,30751.816,3,0.052
36.05,0.15,126.7,30879.722,73.909,30751.972,3,0.156
36.15,0.1,126.908,30879.93,74.117,30752.18,3,0.208
36.45,5.4,132.888,33556.953,51.689,101.765,4,20.904
37.05,0.1,168.053,42083.741,95.021,41955.681,3,20.241
37.25,0.1,168.469,42085.693,95.437,41957.633,3,0.416
38.45,0.2,195.093,57282.365,122.061,57154.305,3,26.624
38.65,0.2,195.509,57288.029,122.477,57159.969,3,0.416
38.9,0.2,195.769,57288.289,122.737,57160.229,3,0.26
39.1,0.2,195.925,57288.445,122.893,57160.385,3,0.156
39.8,0.65,196.185,57288.705,123.153,57160.645,3,0.26
40.0,0.15,196.341,57288.861,123.309,57160.801,3,0.156
41.6,1.55,196.601,57289.173,123.569,57161.113,3,0.26
41.8,0.15,196.757,57289.277,123.725,57161.217,3,0.156
41.9,0.1,196.913,57289.433,123.881,57161.373,3,0.156
43.05,1.15,197.017,57289.537,123.985,57161.477,3,0.104
43.9,0.15,223.797,73274.254,150.765,73146.194,3,26.78
44.2,0.25,224.213,73276.078,151.181,73148.018,3,0.416
44.35,0.15,224.369,73276.234,151.337,73148.174,3,0.156
44.55,0.15,224.629,73276.494,151.597,73148.434,3,0.26
44.85,8.4,230.661,76295.474,71.93,102.075,4,17.909
45.7,0.15,262.779,82139.182,169.506,82010.812,3,20.241
46.05,1.2,262.834,82139.234,92.171,102.385,4,0.055
48.0,2.3,264.41,82139.338,169.561,82010.864,3,1.576
49.1,1.1,264.514,82139.442,169.665,82010.968,3,0.104
49.35,0.25,264.566,82139.546,169.717,82011.072,3,0.052
49.55,0.15,264.722,82139.65,169.873,82011.176,3,0.156
49.75,0.15,264.826,82139.754,169.977,82011.28,3,0.104
51.05,1.3,264.878,82139.754,170.029,82011.28,3,0.052
53.15,7.05,265.242,82140.118,93.747,102.489,4,0.364
53.45,0.3,269.644,82140.17,98.149,102.541,4,4.402
53.65,0.15,278.448,82140.274,106.953,102.645,4,8.804
53.75,0.1,288.072,82140.378,116.577,102.749,4,9.624
53.85,0.1,297.783,82140.482,126.288,102.853,4,9.711
54.75,0.9,302.185,82140.534,130.69,102.905,4,4.402
61.05,6.3,303.843,82140.792,132.348,103.163,4,1.658
64.75,3.65,305.419,82140.896,133.924,103.267,4,1.576
65.3,38.75,307.077,82141.154,0.577,22.817,6,1.658
65.35,40.3,307.137,82141.266,0.525,3.168,5,483.809
65.85,0.3,968.597,82159.766,178.236,9.476,5,177.711
65.85,0.3,968.597,82159.766,484.386,35.121,6,1102.952
68.6,3.85,2727.257,82182.99,135.582,103.525,4,655.708
68.65,2.65,2727.673,82242.494,1140.094,46.989,6,23.801
69.2,69.2,2751.353,82243.245,0.0,0.0,0,0.295
69.35,0.15,2751.413,82243.357,0.06,0.112,0,0.06
70.35,1.7,6700.143,82267.401,159.383,163.716,4,6742.494
70.5,0.15,6945.46,82268.665,160.856,163.94,4,1.473
70.55,70.55,6980.839,82269.204,0.0,0.0,2,1.399
70.75,2.05,7308.626,82270.996,1140.389,47.053,6,35.869
70.95,4.9,8120.75,82276.311,1281.188,20.832,5,0.862
70.95,0.15,8120.75,82276.311,1141.251,47.498,6,4429.023
71.05,0.1,8664.707,82359.941,35.869,3.357,2,1.285
71.1,0.15,9007.311,82365.023,1142.536,129.127,6,122.825
71.4,0.1,10435.233,83014.303,6742.554,36.558,0,5.989
71.4,0.2,10435.233,83014.303,158.694,6.491,2,1964.504
71.55,0.15,10803.389,84247.105,158.758,6.97,2,0.064
71.85,0.15,14746.276,86303.699,1148.525,933.423,6,1292.846
72.1,0.1,16729.681,87713.737,5710.211,3196.067,5,7.134
72.2,0.1,17062.968,89429.914,5711.563,4013.146,5,1.352
72.3,0.1,17131.025,90968.956,5711.615,4094.598,5,0.052
72.45,0.1,17294.872,92576.641,8707.058,2403.801,0,1.872
72.45,0.1,17294.872,92576.641,1155.659,2167.815,6,15.6
72.6,0.1,17365.292,93522.092,1451.604,619.083,2,13.416
72.6,0.15,17365.292,93522.092,5713.487,5485.56,5,5317.208
