time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
2.25,2.25,0.0,0.0,0.0,0.0,4,0.0
14.2,11.95,1.576,0.104,1.576,0.104,4,1.576
15.95,1.75,4.353,3.188,4.353,3.188,4,2.777
16.3,0.15,9.116,5.326,9.116,5.326,4,4.763
16.55,0.25,10.61,5.55,10.61,5.55,4,1.494
16.85,0.2,18.719,7.916,18.719,7.916,4,8.109
17.15,0.15,41.737,99.202,41.737,99.202,4,23.018
17.25,0.1,43.595,99.785,43.595,99.785,4,1.858
17.65,0.35,46.873,103.116,46.873,103.116,4,3.278
17.7,17.7,50.321,126.524,0.0,0.0,0,3.448
18.5,18.5,73.19,127.101,0.0,0.0,3,22.869
18.65,0.1,75.215,132.333,2.025,5.232,3,2.025
19.05,0.15,86.179,2297.157,12.989,2170.056,3,10.964
19.2,0.1,86.595,2297.573,13.405,2170.472,3,0.416
21.25,0.1,148.891,33081.663,75.701,32954.562,3,62.296
21.5,0.1,149.099,33081.871,75.909,32954.77,3,0.208
21.9,0.1,163.919,41655.672,90.729,41528.571,3,14.82
22.4,0.15,178.635,50454.325,105.445,50327.224,3,14.716
23.1,0.15,198.135,62080.374,124.945,61953.273,3,19.5
23.35,0.2,198.551,62081.302,125.361,61954.201,3,0.416
23.55,0.2,198.707,62081.458,125.517,61954.357,3,0.156
23.8,0.2,198.967,62081.718,125.777,61954.617,3,0.26
24.45,0.65,199.123,62081.874,125.933,61954.773,3,0.156
24.7,0.2,199.383,62082.134,126.193,61955.033,3,0.26
25.2,0.15,218.415,73377.906,145.225,73250.805,3,19.032
26.9,9.25,231.231,80202.996,50.321,126.524,4,12.816
28.25,2.55,251.42,80203.306,158.041,80075.895,3,20.189
28.65,0.4,251.524,80203.358,158.145,80075.947,3,0.104
29.1,2.15,251.628,80203.41,70.51,126.834,4,0.104
29.15,0.5,256.169,80211.208,158.249,80075.999,3,7.315
29.6,0.2,261.746,80754.005,161.052,80618.744,3,2.803
29.7,0.1,261.798,80754.057,161.104,80618.796,3,0.052
29.7,0.55,261.798,80754.057,77.825,134.684,4,27.704
29.85,0.1,280.246,82233.936,92.281,150.384,4,14.456
30.8,0.2,326.894,96975.847,188.808,96824.626,3,22.936
31.25,0.45,327.05,96976.003,188.964,96824.782,3,0.156
31.5,0.25,327.206,96976.159,189.12,96824.938,3,0.156
32.25,2.35,349.517,110948.003,115.217,150.644,4,23.461
35.1,2.85,352.243,111387.108,116.793,150.748,4,1.576
35.3,0.15,361.205,111387.212,125.755,150.852,4,8.962
36.2,3.9,365.686,111387.316,212.581,111235.835,3,4.481
36.2,0.9,365.686,111387.316,130.236,150.904,4,0.052
36.3,18.55,392.829,111451.183,22.869,0.577,0,27.091
36.3,36.3,392.829,111451.183,0.0,0.0,1,27.258
36.3,36.3,392.829,111451.183,0.0,0.0,2,2287.602
36.3,0.1,392.829,111451.183,212.633,111235.887,3,26.529
36.3,36.3,392.829,111451.183,0.0,0.0,6,0.104
36.9,0.1,739.485,116400.866,18.548,2042.807,6,18.548
36.95,0.7,799.474,116824.311,157.327,214.719,4,5.596
37.4,0.1,2251.013,119279.28,24.144,2653.035,6,0.052
39.8,2.3,2759.922,119995.14,50.127,2067.028,0,1.404
39.8,2.3,2759.922,119995.14,2287.602,1029.661,1,18.624
39.8,2.3,2759.922,119995.14,26.529,2699.176,2,1622.489
39.8,3.45,2759.922,119995.14,212.737,111235.939,3,20.944
39.8,2.85,2759.922,119995.14,157.379,214.925,4,0.104
39.8,2.3,2759.922,119995.14,25.548,2748.411,6,23.207
40.35,0.15,2862.89,123408.319,33.664,3503.874,6,8.116
40.4,0.5,2867.594,123947.824,180.586,237.863,4,6.753
40.65,0.1,4439.251,125874.465,68.751,3742.444,0,2.774
42.25,1.6,4463.245,126322.848,3910.091,2303.12,1,0.312
42.35,1.7,5829.545,126334.108,69.063,3831.968,0,3216.252
42.35,1.7,5829.545,126334.108,47.473,4591.489,2,10.028
42.35,1.95,5829.545,126334.108,183.36,237.915,4,17.056
42.35,1.7,5829.545,126334.108,40.417,4122.365,6,4.875
42.85,0.5,6236.509,129931.61,188.235,237.967,4,8.568
42.95,0.1,6753.241,130231.247,79.091,4573.268,0,2.774
43.0,0.2,7043.449,130523.214,48.985,4935.363,6,5.108
44.85,2.0,7730.53,131414.201,191.009,238.019,4,2.624
45.05,0.1,7740.28,131414.305,200.759,238.123,4,9.75
45.3,0.2,7754.905,131414.461,215.384,238.279,4,14.625
45.35,2.2,7780.41,131480.042,7126.343,3906.621,1,38.391
47.25,1.9,15292.137,138845.651,253.775,306.081,4,7498.841
47.7,0.45,15293.713,138845.755,255.351,306.185,4,1.576
48.4,0.7,15313.796,138846.065,275.434,306.495,4,20.083
48.5,0.1,15315.258,138846.289,276.896,306.719,4,1.462
48.6,0.1,15318.182,138846.737,279.82,307.167,4,2.924
49.05,5.95,15325.495,138847.857,64.529,6006.696,2,7.313
49.2,6.05,15329.05,138848.382,84.199,4895.495,0,3.555
49.25,0.15,15887.748,138851.74,68.084,6007.221,2,15434.949
49.8,0.1,41999.725,138940.131,11303.81,6050.773,2,11235.726
52.7,9.6,44507.247,138947.515,51.609,5131.379,6,2507.522
52.75,4.1,44550.634,138951.251,287.133,308.287,4,2990.324
52.8,7.0,44892.732,138968.966,14625.184,11270.009,1,10.122
52.9,0.15,46876.789,139212.736,297.255,316.421,4,46.208
53.0,0.1,47426.017,142211.832,301.565,316.783,4,4.31
53.15,0.1,47565.865,146496.788,3041.933,5162.248,6,21.902
54.45,1.35,58211.681,150948.045,323.467,333.209,4,10631.568
54.6,0.15,58213.144,150948.269,324.93,333.433,4,1.463
56.85,2.2,58218.996,150949.165,330.782,334.329,4,5.852
57.8,0.9,58232.797,150949.423,344.583,334.587,4,13.801
57.9,0.1,58238.557,150949.475,350.343,334.639,4,5.76
60.9,11.25,58261.597,150949.683,15519.148,4943.692,0,23.04
60.9,11.1,58261.597,150949.683,13811.332,6058.157,2,7.408
60.9,2.9,58261.597,150949.683,373.383,334.847,4,8.238
60.9,7.15,58261.597,150949.683,13673.501,5239.708,6,26.727
60.95,7.7,58291.56,151016.592,14671.392,23137.288,1,0.322
61.0,0.1,58298.278,151287.389,13673.823,5239.708,6,840.418
61.15,0.1,58324.664,152014.778,15526.556,5239.343,0,261.298
61.25,0.1,58449.453,152507.048,13819.57,6398.062,2,5.894
61.45,0.1,58761.292,153847.602,15532.45,5582.865,0,211.852
62.25,1.35,59853.504,154916.971,400.11,401.186,4,229.75
65.9,4.35,59855.08,154917.075,15762.2,5852.282,0,1.576
65.9,3.65,59855.08,154917.075,401.686,401.29,4,16.039
65.95,4.4,59863.353,154924.96,15511.81,24168.864,1,7.951
65.95,4.35,59863.353,154924.96,14031.422,7038.737,2,17.714
65.95,4.4,59863.353,154924.96,13935.121,6219.911,6,14.584
66.55,0.65,59922.5,160624.969,409.637,409.123,4,12.432
66.85,0.25,59933.87,160716.461,419.707,409.227,4,10.07
67.85,0.95,59947.19,160716.719,433.027,409.485,4,13.32
70.3,2.4,59952.383,160721.297,438.22,414.063,4,5.193
70.5,0.2,59957.345,160721.349,443.182,414.115,4,4.962
70.6,0.1,59967.269,160721.453,453.106,414.219,4,9.924
70.7,0.1,59972.231,160721.505,458.068,414.271,4,4.962
70.75,4.2,59977.245,160742.87,15778.239,7323.531,0,5.222
70.75,4.2,59977.245,160742.87,15529.524,25608.094,1,0.584
70.75,4.2,59977.245,160742.87,14046.006,8478.542,2,0.324
70.75,4.2,59977.245,160742.87,13947.553,7661.076,6,0.208
