time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
11.95,11.95,0.0,0.0,0.0,0.0,4,0.0
14.2,2.25,1.576,0.052,1.576,0.052,4,1.576
16.0,1.8,4.301,3.084,4.301,3.084,4,2.725
16.35,0.15,9.064,5.274,9.064,5.274,4,4.763
16.6,0.25,10.558,5.498,10.558,5.498,4,1.494
16.75,0.15,11.953,5.55,11.953,5.55,4,1.395
17.0,0.15,18.667,7.864,18.667,7.864,4,6.714
17.15,0.1,41.275,70.246,41.275,70.246,4,22.608
17.35,0.15,41.633,99.098,41.633,99.098,4,0.358
17.8,0.35,45.193,102.857,45.193,102.857,4,3.56
18.65,18.65,48.641,126.317,0.0,0.0,3,3.448
18.75,0.1,50.666,131.601,2.025,5.284,3,2.025
19.35,0.1,63.614,2450.393,14.973,2324.076,3,12.948
21.35,0.15,143.59,39475.373,94.949,39349.056,3,79.976
21.65,0.25,144.006,39476.173,95.365,39349.856,3,0.416
21.8,0.15,144.058,39476.225,95.417,39349.908,3,0.052
22.05,0.2,144.422,39476.589,95.781,39350.272,3,0.364
22.6,0.55,144.474,39476.641,95.833,39350.324,3,0.052
23.25,0.1,160.074,48733.616,111.433,48607.299,3,15.6
24.5,0.25,199.964,73454.885,151.323,73328.568,3,39.89
24.7,0.2,200.224,73456.041,151.583,73329.724,3,0.26
24.9,0.2,200.328,73456.145,151.687,73329.828,3,0.104
25.15,0.2,200.484,73456.301,151.843,73329.984,3,0.156
25.8,0.65,200.588,73456.405,151.947,73330.088,3,0.104
26.0,0.15,200.744,73456.561,152.103,73330.244,3,0.156
26.85,0.85,200.848,73456.665,152.207,73330.348,3,0.104
26.95,9.15,202.252,73840.004,48.641,126.317,4,3.496
27.2,0.1,205.92,74534.956,155.703,74408.587,3,1.576
27.95,0.7,206.082,74535.06,155.865,74408.691,3,0.162
28.75,0.8,206.134,74535.112,155.917,74408.743,3,0.052
29.9,1.15,206.238,74535.164,156.021,74408.795,3,0.104
30.65,3.7,206.29,74535.216,50.217,126.369,4,0.052
30.85,0.2,215.181,74535.32,59.108,126.473,4,8.891
31.05,1.15,242.519,74535.684,156.073,74408.899,3,27.338
31.25,0.1,242.727,74535.84,156.281,74409.055,3,0.208
32.9,1.6,242.831,74535.944,156.385,74409.159,3,0.104
34.2,3.2,243.143,74536.256,86.446,126.785,4,0.312
36.1,36.1,244.749,74536.514,0.0,0.0,1,1.606
36.1,36.1,244.749,74536.514,0.0,0.0,5,5352.257
36.1,36.1,244.749,74536.514,0.0,0.0,6,0.06
36.45,0.35,5003.962,74581.936,0.06,0.112,5,3775.481
39.05,4.85,13917.414,74642.354,88.052,127.043,4,4544.867
39.05,2.25,13917.414,74642.354,4544.927,36.042,5,23.957
39.15,39.15,13941.667,74703.103,0.0,0.0,2,0.296
39.4,2.6,18019.304,74733.823,3775.481,29.66,6,5540.408
41.85,2.8,21209.675,74761.867,4545.223,36.206,5,1727.6
41.9,2.85,21209.779,74762.005,112.009,187.628,4,25.122
41.95,2.4,21211.377,74764.902,5503.081,44.608,6,4.448
42.0,5.5,21216.393,74924.562,5352.257,40.138,1,27.202
42.0,2.5,21216.393,74924.562,5540.408,43.816,2,17.321
42.3,0.15,21256.327,77613.083,5541.768,44.292,2,1.36
42.45,0.1,21270.23,78508.46,5542.392,44.5,2,0.624
42.8,0.35,21286.064,79997.609,5542.704,44.604,2,0.312
44.4,2.45,21305.036,84723.024,116.457,188.629,4,18.972
46.2,1.8,21325.119,84723.334,136.54,188.939,4,20.083
