time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
6.5,6.5,0.0,0.0,0.0,0.0,4,0.0
14.35,7.85,1.576,0.052,1.576,0.052,4,1.576
16.0,1.65,4.301,3.084,4.301,3.084,4,2.725
16.3,0.1,9.064,5.222,9.064,5.222,4,4.763
16.6,0.25,10.558,5.446,10.558,5.446,4,1.494
16.95,0.25,18.667,7.812,18.667,7.812,4,8.109
17.2,0.1,41.633,99.046,41.633,99.046,4,22.966
17.65,0.35,45.193,102.804,45.193,102.804,4,3.56
17.7,17.7,46.939,103.443,0.0,0.0,0,3.448
17.7,17.7,46.939,103.443,0.0,0.0,1,22.869
17.7,17.7,46.939,103.443,0.0,0.0,5,22.817
18.5,18.5,117.144,127.913,0.0,0.0,3,22.817
18.65,0.15,119.221,133.145,2.077,5.232,3,2.077
19.0,0.1,129.933,2103.036,12.789,1975.123,3,10.712
19.2,0.1,130.349,2105.628,13.205,1977.715,3,0.416
21.05,0.1,190.669,34440.15,73.525,34312.237,3,60.32
21.4,0.2,191.033,34440.514,73.889,34312.601,3,0.364
21.5,3.8,191.449,34510.19,48.641,126.182,4,52.416
23.0,0.15,245.025,64991.728,126.305,64863.763,3,1.576
23.25,0.2,245.441,64993.808,126.721,64865.843,3,0.416
23.45,0.2,245.597,64993.964,126.877,64865.999,3,0.156
23.7,0.2,245.857,64994.224,127.137,64866.259,3,0.26
24.3,0.6,246.013,64994.38,127.293,64866.415,3,0.156
24.4,0.1,246.065,64994.432,127.345,64866.467,3,0.052
24.6,0.2,246.273,64994.64,127.553,64866.675,3,0.208
24.95,0.35,246.429,64994.796,127.709,64866.831,3,0.156
25.55,0.15,264.473,75507.62,145.753,75379.655,3,18.044
28.55,2.65,270.893,78576.193,152.173,78448.228,3,6.42
28.65,0.1,271.205,78576.349,152.485,78448.384,3,0.312
29.3,7.8,271.309,78576.401,50.217,126.234,4,0.104
29.35,0.7,288.441,78584.355,152.589,78448.436,3,22.784
29.5,0.15,300.267,79876.583,73.001,149.784,4,15.014
30.1,0.15,331.117,85782.354,167.603,85630.579,3,22.01
30.45,0.8,342.401,92818.071,95.011,150.044,4,27.664
31.2,0.15,367.787,102882.745,195.267,102730.712,3,9.006
33.85,3.35,377.728,108745.687,104.017,150.302,4,9.941
33.95,0.1,382.209,108745.739,108.498,150.354,4,4.481
34.1,0.15,386.69,108745.791,112.979,150.406,4,4.481
34.55,3.1,391.171,108745.843,205.208,108593.654,3,4.481
34.55,0.45,391.171,108745.843,117.46,150.458,4,0.312
34.65,16.9,418.834,108810.346,22.869,0.577,0,27.351
34.65,16.9,418.834,108810.346,22.817,0.577,1,22.628
34.65,16.9,418.834,108810.346,22.817,0.577,5,2.862
34.7,34.7,420.09,108810.838,0.0,0.0,2,24.904
35.15,0.1,469.937,112282.43,7.525,222.727,2,7.525
35.2,0.4,474.785,112554.581,25.679,1.469,1,2.892
36.5,1.9,3787.423,113469.483,144.811,214.805,4,3307.778
39.35,4.8,3788.999,113469.535,205.52,108593.81,3,1.576
39.55,3.05,3789.103,113469.587,146.387,214.857,4,0.104
39.6,4.35,3796.804,113477.181,45.497,1197.662,0,15.402
39.6,4.1,3796.804,113477.181,3333.457,537.571,1,14.12
39.6,4.35,3796.804,113477.181,10.417,425.211,2,0.35
39.6,4.4,3796.804,113477.181,47.721,2500.424,5,19.296
39.7,0.1,3815.927,114166.112,3333.807,537.571,1,14.356
39.8,0.1,3827.52,114997.898,3334.084,537.635,1,0.277
40.25,0.45,3853.254,117927.28,3334.434,537.739,1,0.35
41.4,0.6,10017.706,122018.808,9498.886,4629.267,1,6164.452
42.4,0.95,11422.528,122024.892,10903.708,4635.351,1,1404.822
42.55,2.5,13031.627,122044.884,59.617,2545.301,0,1686.236
42.55,2.45,13031.627,122044.884,29.713,2309.977,2,18.488
42.55,2.9,13031.627,122044.884,161.789,230.045,4,15.508
42.55,2.5,13031.627,122044.884,62.077,3710.356,5,15.402
42.75,0.15,13140.31,123349.805,12589.944,4655.915,1,17.188
43.15,0.4,13172.663,125789.849,12590.221,4655.979,1,0.277
43.15,0.6,13172.663,125789.849,177.191,245.233,4,3409.588
46.75,3.6,16587.989,126777.783,179.965,245.233,4,2.774
47.0,0.2,16597.826,126777.887,189.802,245.337,4,9.837
47.15,0.1,16612.538,126778.043,204.514,245.493,4,14.712
