time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
5.45,5.45,0.0,0.0,0.0,0.0,4,0.0
14.4,8.95,1.576,0.104,1.576,0.104,4,1.576
16.05,1.65,4.301,3.188,4.301,3.188,4,2.725
16.4,0.1,9.064,5.326,9.064,5.326,4,4.763
16.65,0.25,10.558,5.602,10.558,5.602,4,1.494
16.8,0.1,15.525,7.483,15.525,7.483,4,4.967
17.05,0.25,18.667,7.968,18.667,7.968,4,3.142
17.35,0.15,41.633,99.202,41.633,99.202,4,22.966
17.8,17.8,45.193,102.96,0.0,0.0,2,3.56
17.8,0.35,45.193,102.96,45.193,102.96,4,22.869
17.8,17.8,45.193,102.96,0.0,0.0,5,3.448
18.6,18.6,94.327,127.462,0.0,0.0,3,22.817
19.1,0.15,107.784,2276.784,13.457,2149.322,3,13.457
19.3,0.1,108.2,2277.2,13.873,2149.738,3,0.416
20.45,2.65,158.9,25004.531,48.641,126.308,4,59.54
21.1,0.1,169.316,34005.015,73.413,33877.449,3,1.576
21.4,0.15,169.732,34006.583,73.829,33879.017,3,0.416
21.6,0.15,169.836,34006.687,73.933,33879.121,3,0.104
23.2,0.1,220.9,64560.856,124.997,64433.29,3,51.064
23.45,0.15,221.316,64563.832,125.413,64436.266,3,0.416
23.65,0.15,221.524,64564.04,125.621,64436.474,3,0.208
23.95,0.2,221.732,64564.3,125.829,64436.734,3,0.208
24.55,0.6,221.94,64564.456,126.037,64436.89,3,0.208
24.65,0.1,221.992,64564.508,126.089,64436.942,3,0.052
24.8,0.1,222.148,64564.664,126.245,64437.098,3,0.156
25.05,0.15,222.356,64564.872,126.453,64437.306,3,0.208
25.65,0.15,241.507,76038.033,145.604,75910.467,3,19.151
28.3,2.35,247.872,78847.085,151.969,78719.519,3,6.365
28.7,0.35,247.976,78847.137,152.073,78719.571,3,0.104
29.45,9.0,248.08,78847.189,50.217,126.412,4,0.104
29.65,0.15,257.791,78847.293,59.928,126.516,4,9.711
29.75,1.05,266.595,78847.449,152.177,78719.675,3,8.804
29.75,0.1,266.595,78847.449,68.732,126.62,4,0.052
29.85,0.1,271.049,78847.501,152.229,78719.675,3,4.402
29.9,0.15,271.205,78847.709,73.134,126.672,4,0.208
30.0,0.1,285.37,78847.969,152.437,78719.987,3,14.113
31.3,1.3,285.474,78847.969,152.541,78719.987,3,0.104
33.05,3.1,285.838,78848.333,87.247,126.828,4,0.364
34.2,34.2,287.444,78848.591,0.0,0.0,0,1.606
34.2,16.3,287.444,78848.591,22.817,0.577,5,1128.549
34.55,0.15,6850.991,78907.328,1128.549,12.024,0,5770.326
35.45,2.35,13412.928,78956.068,88.853,127.086,4,6226.609
37.25,1.8,13414.504,78956.172,90.429,127.19,4,1.576
37.35,2.5,13441.543,79020.419,7355.158,57.404,0,27.039
37.35,37.35,13441.543,79020.419,0.0,0.0,1,14.636
37.35,19.45,13441.543,79020.419,22.869,0.577,2,1065.193
37.4,2.8,13443.745,79021.855,5793.143,50.65,5,1656.603
37.5,0.1,13453.369,79331.775,5793.255,50.71,5,0.112
38.55,0.35,16194.52,85307.785,7369.794,1528.583,0,16.433
40.6,3.3,20626.737,85327.333,117.468,191.437,4,4432.217
42.35,3.65,20666.642,85327.749,11802.011,1548.131,0,39.905
42.65,0.15,22643.611,85354.483,13778.98,1574.865,0,1976.969
43.05,2.3,26107.848,85375.395,157.373,191.853,4,3464.237
46.25,8.1,26109.454,85375.653,1065.193,1546.572,1,1.606
46.25,3.2,26109.454,85375.653,158.979,192.111,4,495.143
46.3,8.15,26138.693,85442.045,5809.688,2383.225,5,38.755
46.35,3.55,26154.587,85560.229,17243.217,1595.777,0,2038.917
46.35,8.4,26154.587,85560.229,1679.472,937.617,2,0.404
46.45,0.1,26166.148,86228.434,17243.621,1595.777,0,1179.618
46.55,0.1,26383.044,86911.343,17244.025,1595.829,0,0.404
46.7,0.1,27063.988,87748.796,17245.237,1595.881,0,1.212
47.1,0.2,29052.457,90801.738,1560.336,2323.022,1,13.312
47.25,0.15,29898.991,92566.679,1582.108,2323.074,1,21.772
48.5,2.2,31958.602,95918.23,197.734,260.672,4,2059.611
48.7,0.1,31967.379,95919.574,206.511,262.016,4,8.777
48.8,0.1,31968.842,95919.798,207.974,262.24,4,1.463
49.0,0.2,31968.915,95919.85,208.047,262.292,4,0.073
49.05,1.85,31970.305,95920.074,17258.549,3608.672,0,1.39
50.45,1.45,37300.215,95961.404,209.437,262.516,4,5329.91
54.6,4.15,37301.791,95961.508,211.013,262.62,4,1.576
56.65,2.05,37322.629,95961.818,231.851,262.93,4,20.838
57.1,0.25,37369.144,95962.286,278.366,263.398,4,46.515
57.15,7.8,37372.4,95973.079,22588.459,3650.002,0,30.397
57.15,9.65,37372.4,95973.079,3641.719,5674.625,1,1433.475
57.15,10.2,37372.4,95973.079,2859.09,2312.165,2,4.329
57.15,9.95,37372.4,95973.079,7848.605,5341.745,5,820.693
57.3,0.1,38217.308,96342.357,3646.048,5675.228,1,1397.571
62.1,4.95,41226.996,99158.514,308.763,333.152,4,171.387
62.2,4.35,41232.031,99158.566,24021.934,3923.54,0,5.035
62.3,0.2,41663.946,99169.627,313.798,333.204,4,3535.297
62.6,0.3,44772.363,99185.454,318.833,333.256,4,5.035
62.65,0.15,44777.398,99185.506,27557.231,3950.376,0,10.888
62.75,0.1,45173.882,99187.598,329.721,333.36,4,390.631
62.85,0.1,45178.917,99187.65,334.756,333.412,4,5.035
63.05,0.15,45194.022,99187.806,349.861,333.568,4,15.105
65.45,2.4,45195.628,99188.064,351.467,333.826,4,1.606
66.75,1.3,45197.204,99188.168,353.043,333.93,4,1.576
66.8,4.1,45224.139,99254.648,27947.862,3952.416,0,26.935
66.8,8.95,45224.139,99254.648,3817.435,6335.919,1,1367.673
66.8,8.95,45224.139,99254.648,3679.783,3437.242,2,732.579
66.8,8.95,45224.139,99254.648,9246.176,6408.31,5,979.254
71.25,4.5,49004.685,103399.345,379.978,400.41,4,701.04
71.4,3.8,49009.72,103399.397,29315.535,5021.927,0,5.035
71.55,0.3,49538.039,103411.759,385.013,400.462,4,528.319
71.6,0.1,49543.074,103411.811,29843.854,5034.289,0,5.035
71.65,0.1,50061.28,103413.527,390.048,400.514,4,2394.258
