time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
0.1,0.1,0.0,0.0,0.0,0.0,4,0.0
14.1,14.0,1.576,0.104,1.576,0.104,4,1.576
15.1,1.0,4.353,3.182,4.353,3.182,4,2.777
18.4,3.3,5.929,3.286,5.929,3.286,4,1.576
18.9,0.35,9.14,5.131,9.14,5.131,4,3.211
19.25,0.3,10.744,5.467,10.744,5.467,4,1.604
19.65,0.4,12.238,5.691,12.238,5.691,4,1.494
19.9,0.2,15.235,6.139,15.235,6.139,4,2.997
20.25,0.3,17.893,72.868,17.893,72.868,4,2.658
20.65,0.4,21.087,73.353,21.087,73.353,4,3.194
21.1,0.4,43.279,73.769,43.279,73.769,4,22.192
21.95,0.85,43.635,92.915,43.635,92.915,4,0.356
22.15,0.1,45.722,96.087,45.722,96.087,4,2.087
22.8,0.6,47.207,96.41,47.207,96.41,4,1.485
25.4,25.4,62.811,122.616,0.0,0.0,3,15.604
25.65,0.1,64.768,127.796,1.957,5.18,3,1.957
26.35,0.15,76.884,2220.304,14.073,2097.688,3,12.116
26.65,0.2,77.3,2222.768,14.489,2100.152,3,0.416
30.1,7.15,101.532,7873.141,62.811,122.616,4,1256.231
33.75,3.65,256.768,61570.361,64.387,122.72,4,1.576
33.95,0.2,260.169,64480.383,64.46,122.772,4,0.073
43.6,9.65,757.813,220951.009,84.888,123.134,4,20.428
45.1,1.5,790.898,234361.323,105.129,123.444,4,20.241
47.75,2.65,876.506,264148.873,106.705,123.548,4,1.576
47.9,0.15,880.205,265952.121,108.22,123.772,4,1.515
48.35,0.45,899.005,275192.886,109.808,124.082,4,1.588
49.3,0.95,922.36,290430.666,111.323,124.306,4,1.515
52.2,2.9,1078.28,342983.577,116.079,124.358,4,4.756
52.5,0.3,1098.151,348657.219,117.594,124.582,4,1.515
52.9,0.4,1115.214,354333.663,119.109,124.806,4,1.515
53.55,0.65,1162.055,364424.712,123.778,124.858,4,4.669
58.0,4.45,1351.145,460210.595,139.757,125.168,4,15.979
58.1,0.1,1353.856,462697.95,141.272,125.392,4,1.515
58.45,0.35,1370.368,472497.306,142.756,125.444,4,1.484
58.65,0.2,1379.943,478499.983,144.271,125.668,4,1.515
59.2,0.55,1406.192,496749.105,148.94,125.72,4,4.669
59.55,0.3,1421.671,504488.477,152.043,126.254,4,3.103
59.85,0.2,1424.278,504938.569,1270.72,504812.091,3,1.515
60.05,0.2,1424.486,504940.185,1270.928,504813.707,3,0.208
60.1,0.55,1424.538,504940.237,153.558,126.478,4,0.052
60.25,0.2,1426.114,504940.341,1270.98,504813.759,3,1.576
60.5,0.2,1426.27,504940.497,1271.136,504813.915,3,0.156
61.1,0.6,1426.322,504940.549,1271.188,504813.967,3,0.052
