time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
0.65,0.65,0.0,0.0,0.0,0.0,4,0.0
14.45,13.8,1.576,0.104,1.576,0.104,4,1.576
15.65,1.15,4.301,3.182,4.301,3.182,4,2.725
16.25,0.6,5.877,3.286,5.877,3.286,4,1.576
16.65,0.15,10.64,5.415,10.64,5.415,4,4.763
16.9,0.25,12.134,5.639,12.134,5.639,4,1.494
17.3,0.15,43.207,92.055,43.207,92.055,4,31.073
17.3,17.3,43.207,92.055,0.0,0.0,6,1.557
17.4,0.1,45.289,95.227,44.764,92.534,4,0.525
17.75,0.35,46.762,95.451,46.237,92.758,4,1.473
17.75,17.75,46.762,95.451,0.0,0.0,5,15.162
18.6,18.6,62.501,121.221,0.0,0.0,3,0.577
26.4,8.6,836.606,177196.683,61.399,95.711,4,3894.947
26.85,0.45,884.446,185691.504,61.503,96.141,4,0.104
29.45,2.6,1090.442,237005.57,66.259,96.193,4,4.756
30.65,1.2,1242.179,259441.526,79.416,96.193,4,13.157
39.45,8.8,2262.591,415662.63,80.992,96.297,4,1.576
42.6,3.15,2634.911,466182.302,81.044,96.503,4,0.052
42.75,0.15,2655.045,468421.38,82.507,96.727,4,1.463
42.85,0.1,2668.832,469881.104,83.97,96.951,4,1.463
45.35,2.5,2843.292,506912.899,93.032,105.634,4,9.062
45.6,0.15,2868.813,513001.442,96.083,106.34,4,3.051
49.45,3.8,3294.421,612055.41,105.327,107.03,4,9.244
50.25,0.8,3391.0,635575.314,121.254,107.34,4,15.927
50.4,0.1,3411.578,638902.334,124.253,107.874,4,2.999
54.55,4.1,3910.046,731330.281,130.385,108.15,4,6.132
54.75,0.2,3933.331,735889.796,131.775,108.374,4,1.39
54.85,0.1,3948.505,738175.778,136.237,109.132,4,4.462
55.0,0.1,3967.585,741037.65,142.369,109.408,4,6.132
55.1,0.1,3981.042,742987.026,147.038,109.46,4,4.669
55.3,0.15,3996.732,745733.765,150.037,109.994,4,2.999
55.4,0.1,4002.563,746745.371,151.5,110.218,4,1.463
55.65,0.25,4017.32,748922.871,156.169,110.27,4,4.669
55.75,0.1,4022.246,749210.781,159.168,110.804,4,2.999
55.85,0.1,4026.049,749561.073,160.631,111.028,4,1.463
56.75,0.9,4061.503,759561.624,165.509,111.08,4,4.878
56.9,0.15,4064.557,759562.21,168.508,111.614,4,2.999
57.0,0.1,4066.02,759562.434,169.971,111.838,4,1.463
58.55,1.8,4070.898,759562.538,3894.947,759425.138,3,4.878
58.75,0.2,4070.95,759562.59,3894.999,759425.19,3,0.052
59.15,0.4,4071.002,759562.642,3895.051,759425.242,3,0.052
59.4,2.4,4071.054,759562.642,174.849,111.89,4,0.052
59.65,0.5,4072.66,759562.9,3895.103,759425.242,3,1.606
60.3,0.65,4072.712,759562.952,3895.155,759425.294,3,0.052
60.65,1.25,4073.024,759563.212,176.455,112.148,4,0.312
65.3,4.65,4074.6,759563.316,178.031,112.252,4,1.576
65.75,0.4,4100.664,759632.502,204.095,181.438,4,26.064
65.9,0.1,4139.71,759649.368,243.141,198.304,4,39.046
66.15,0.2,4147.621,759649.472,251.052,198.408,4,7.911
66.25,66.25,4188.477,759720.721,0.0,0.0,1,40.856
66.25,66.25,4188.477,759720.721,0.0,0.0,2,3.082
66.8,0.6,4192.192,759721.771,291.908,269.657,4,0.633
67.3,0.2,4249.501,759740.883,349.217,288.769,4,57.309
67.4,0.1,4251.232,759742.409,350.948,290.295,4,1.731
67.55,0.1,4260.443,759744.435,360.159,292.321,4,9.211
68.75,1.2,4264.997,759744.487,364.713,292.373,4,4.554
70.25,1.4,4292.73,759815.743,392.446,363.629,4,27.733
70.45,0.15,4312.813,759816.053,412.529,363.939,4,20.083
70.75,0.2,4351.516,759832.825,451.232,380.711,4,38.703
72.15,1.3,4400.231,759905.317,499.947,453.203,4,48.715
72.6,0.1,4452.895,759924.441,552.611,472.327,4,52.664
73.35,0.75,4457.536,759924.493,557.252,472.379,4,4.641
73.5,0.1,4463.554,759924.769,563.27,472.655,4,6.018
73.75,0.15,4469.572,759925.045,569.288,472.931,4,6.018
74.1,0.3,4496.993,759996.744,596.709,544.63,4,27.421
74.25,0.15,4503.694,760005.006,603.41,552.892,4,6.701
74.45,0.1,4536.102,760013.58,635.818,561.466,4,32.408
74.65,0.1,4545.007,760017.45,644.723,565.336,4,8.905
74.7,57.35,4570.545,760086.1,0.525,2.693,6,28.934
75.65,0.95,4577.511,760090.726,673.657,638.087,4,3.57
77.6,1.95,4579.087,760090.83,675.233,638.191,4,1.576
77.8,0.1,4608.404,760107.3,704.55,654.661,4,29.317
79.4,1.6,4621.619,760107.456,717.765,654.817,4,13.215
79.85,0.45,4628.494,760107.714,724.64,655.075,4,6.875
80.85,0.95,4637.304,760107.818,733.45,655.179,4,8.81
80.9,14.55,4662.998,760170.375,3.082,0.525,1,27.093
80.9,14.6,4662.998,760170.375,0.633,0.525,2,11.161
80.9,63.1,4662.998,760170.375,0.577,22.817,5,15.778
80.9,6.15,4662.998,760170.375,4.095,3.218,6,17.555
81.05,0.15,4682.269,760186.548,760.543,718.181,4,14.363
81.2,0.1,4705.181,760229.717,765.17,740.776,4,4.627
81.45,0.1,4781.207,760281.011,16.411,14.058,2,53.326
81.45,0.1,4781.207,760281.011,818.496,765.417,4,1.037
81.45,0.1,4781.207,760281.011,18.458,20.507,6,28.884
82.35,0.9,4812.165,760351.984,847.38,835.666,4,1.037
83.1,0.55,4855.19,760368.61,890.405,852.292,4,43.025
83.2,0.1,4859.735,760368.662,894.95,852.344,4,4.545
83.45,0.25,4864.28,760368.714,899.495,852.396,4,4.545
83.5,2.15,4885.164,760428.422,14.243,11.164,1,26.885
83.5,2.05,4885.164,760428.422,17.448,14.42,2,5.234
83.5,2.15,4885.164,760428.422,18.132,44.311,5,7.916
83.5,2.05,4885.164,760428.422,19.495,20.869,6,8.894
83.65,0.15,4914.364,760468.716,926.38,915.362,4,8.666
83.8,0.1,4931.027,760486.411,935.532,915.539,4,9.152
84.7,0.85,4961.539,760558.071,966.044,987.199,4,30.512
85.5,0.6,5005.148,760574.699,1009.653,1003.827,4,43.609
85.95,2.25,5014.238,760574.803,19.477,18.83,1,9.09
85.95,2.25,5014.238,760574.803,25.364,29.154,2,6.75
85.95,0.45,5014.238,760574.803,1018.743,1003.931,4,9.184
85.95,2.3,5014.238,760574.803,27.026,59.139,5,27.041
85.95,2.3,5014.238,760574.803,28.161,38.195,6,8.576
86.15,0.2,5071.909,760692.526,1045.784,1066.96,4,7.316
86.95,0.55,5123.334,760786.41,1096.013,1159.762,4,50.229
87.15,0.2,5130.705,760794.568,1103.384,1167.92,4,7.371
87.7,0.5,5166.307,760803.038,1138.986,1176.39,4,35.602
87.85,0.15,5170.852,760803.09,1143.531,1176.442,4,4.545
88.35,0.5,5175.397,760803.142,1148.076,1176.494,4,4.545
88.4,2.25,5200.467,760865.362,26.227,25.381,1,26.521
88.4,2.25,5200.467,760865.362,34.548,45.512,2,6.921
88.4,2.3,5200.467,760865.362,35.602,76.114,5,8.928
88.4,2.3,5200.467,760865.362,35.477,54.087,6,8.686
88.5,0.1,5217.776,760893.069,1174.597,1239.365,4,9.134
89.45,0.85,5256.534,760945.263,1195.544,1252.898,4,20.947
89.6,0.1,5291.898,760961.889,1230.908,1269.524,4,35.364
90.35,0.6,5320.895,760962.201,1259.905,1269.836,4,28.997
90.65,0.3,5330.131,760962.305,1269.141,1269.94,4,9.236
90.75,2.15,5331.707,760962.409,33.148,36.312,1,1.576
90.75,2.15,5331.707,760962.409,43.476,63.306,2,7.594
90.75,0.1,5331.707,760962.409,1270.717,1270.044,4,7.94
90.75,2.15,5331.707,760962.409,44.288,94.584,5,26.833
90.75,2.2,5331.707,760962.409,44.611,72.609,6,7.646
90.9,0.15,5380.052,761059.225,1297.55,1333.019,4,8.198
91.75,0.8,5430.45,761161.227,1338.082,1401.374,4,40.532
91.9,0.15,5437.821,761169.385,1345.453,1409.532,4,7.371
92.55,0.55,5473.388,761177.855,1381.02,1418.002,4,35.567
92.65,0.1,5477.933,761177.907,1385.565,1418.054,4,4.545
92.7,1.75,5482.53,761208.728,40.742,51.094,1,60.916
92.7,1.75,5482.53,761208.728,51.416,80.944,2,7.998
92.7,1.75,5482.53,761208.728,51.934,111.91,5,9.644
92.7,1.75,5482.53,761208.728,52.809,90.351,6,8.373
93.65,0.75,5573.168,761342.556,1446.481,1520.793,4,8.304
93.75,0.1,5587.91,761358.872,1461.223,1537.109,4,14.742
94.5,0.65,5616.054,761359.184,1489.367,1537.421,4,28.144
94.55,1.65,5649.177,761421.561,48.74,65.586,1,35.923
94.55,1.65,5649.177,761421.561,61.06,96.58,2,7.05
94.55,1.65,5649.177,761421.561,60.307,127.28,5,8.252
94.55,1.65,5649.177,761421.561,61.113,106.763,6,9.102
94.7,0.15,5674.861,761470.176,1525.29,1600.449,4,6.794
95.5,0.75,5733.951,761516.853,1576.066,1631.693,4,50.776
95.7,0.1,5749.619,761533.169,1591.734,1648.009,4,15.668
95.9,0.2,5763.254,761533.325,1605.369,1648.165,4,13.635
96.4,0.45,5777.108,761533.481,1619.223,1648.321,4,13.854
96.65,0.2,5786.344,761533.585,1628.459,1648.425,4,9.236
96.7,1.95,5811.466,761596.03,55.79,76.277,1,26.521
96.7,2.0,5811.466,761596.03,69.312,114.582,2,7.588
96.7,2.0,5811.466,761596.03,69.409,146.01,5,7.936
96.7,2.0,5811.466,761596.03,67.907,122.737,6,8.108
96.85,0.15,5837.725,761641.528,1654.98,1711.297,4,7.888
97.05,36.75,5890.637,761754.398,3895.467,759425.554,3,46.252
97.15,0.1,5893.842,761755.998,3898.672,759427.154,3,3.205
97.35,0.1,5899.798,761760.23,3904.628,759431.386,3,5.956
99.5,2.5,22226.366,762051.42,1701.232,1808.118,4,273911.267
119.55,20.05,160980.454,764749.937,1721.315,1808.428,4,20.083
127.2,30.35,211368.686,765753.323,77.517,162.578,5,0.052
127.65,8.1,214113.012,765811.22,1721.367,1808.634,4,0.104
128.15,0.95,217467.465,765876.006,77.621,162.752,5,4.066
128.35,31.5,224336.239,765911.186,77.248,130.994,2,35899.1
129.45,1.8,285616.509,766117.658,1725.433,1808.686,4,40450.512
134.2,4.7,328851.301,766768.497,1743.385,1808.996,4,17.952
135.85,1.35,341494.849,767004.761,1756.065,1824.646,4,12.68
135.95,0.1,342207.737,767017.94,1757.527,1824.87,4,1.462
136.95,1.0,351681.697,767158.89,1757.579,1825.042,4,0.052
137.25,0.3,353746.629,767200.779,1757.631,1825.266,4,0.052
137.45,0.2,355733.421,767228.245,1757.735,1825.318,4,0.104
137.65,0.15,356224.274,767235.433,277815.895,764668.339,3,6.99
137.7,0.25,356508.93,767239.621,1764.725,1825.87,4,557.93
139.4,1.7,356787.732,767243.877,1770.253,1826.146,4,5.528
142.4,3.0,356789.338,767244.135,1771.859,1826.404,4,1.606
142.45,12.9,356789.39,767274.891,40527.76,245.134,2,28.624
142.5,45.6,356819.051,767311.066,63.378,88.473,1,1.089
143.1,0.65,356820.14,767311.428,1800.483,1892.973,4,1.089
143.8,0.55,356858.147,767327.43,1838.49,1908.975,4,38.007
144.6,2.1,356865.805,767327.534,64.467,88.835,1,7.658
144.6,2.15,356865.805,767327.534,40528.849,245.496,2,0.208
144.6,0.75,356865.805,767327.534,1846.148,1909.079,4,0.156
144.6,15.6,356865.805,767327.534,35976.721,268.936,5,0.312
144.6,47.8,356865.805,767327.534,75.795,138.681,6,0.156
144.65,6.95,356866.637,767332.189,278373.825,764676.507,3,0.104
145.45,0.8,356866.845,767332.345,1846.46,1913.214,4,0.104
0.0,0.0,0.0,0.0,0.0,0.0,0,2.718
