time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
9.35,9.35,0.0,0.0,0.0,0.0,4,0.0
14.25,4.9,1.576,0.104,1.576,0.104,4,1.576
15.95,1.7,4.353,3.182,4.353,3.182,4,2.777
16.25,0.1,9.116,5.311,9.116,5.311,4,4.763
16.5,0.25,10.61,5.535,10.61,5.535,4,1.494
16.95,0.15,41.683,91.943,41.683,91.943,4,31.073
17.45,0.35,45.243,95.331,45.243,95.331,4,3.56
17.5,17.5,46.8,95.383,0.0,0.0,0,15.476
17.5,17.5,46.8,95.383,0.0,0.0,5,22.869
17.55,17.55,60.943,121.411,0.0,0.0,1,22.817
18.3,18.3,129.222,122.734,0.0,0.0,3,22.817
18.4,0.1,131.283,127.966,2.061,5.232,3,2.061
24.35,6.85,818.011,95351.109,60.719,121.003,4,2621.232
31.85,7.5,1798.123,211044.232,62.295,121.107,4,1.576
32.05,0.2,1824.053,213475.434,65.293,121.641,4,2.998
32.25,0.2,1841.843,217130.792,66.755,121.865,4,1.462
33.45,1.2,2004.16,232377.8,71.72,121.917,4,4.965
39.35,5.9,2777.412,302533.959,89.672,122.154,4,17.952
40.0,0.1,2783.044,308534.885,2623.293,308410.896,3,1.576
40.25,0.1,2783.408,308538.577,2623.657,308414.588,3,0.364
42.6,3.25,3024.428,360814.259,91.248,122.258,4,473.894
42.7,0.1,3039.745,363433.22,96.994,122.844,4,5.746
42.85,0.15,3050.989,367407.637,99.918,123.292,4,2.924
43.4,0.5,3120.786,383938.793,109.343,123.396,4,9.425
44.8,1.4,3278.048,425894.899,123.033,123.654,4,13.69
45.15,0.1,3321.2,433774.741,155.146,127.152,4,32.113
45.5,0.15,3359.362,433844.463,193.308,196.874,4,38.162
45.8,45.8,3392.772,433844.879,0.0,0.0,2,33.41
45.8,0.25,3392.772,433844.879,226.718,197.29,4,0.525
45.95,28.4,3433.995,433916.716,22.869,0.577,0,40.698
46.45,0.55,3434.464,433917.077,267.416,266.045,4,0.469
46.6,1.55,3465.086,433919.077,3097.551,433645.858,3,49.13
46.8,0.2,3483.698,433919.389,3097.655,433645.962,3,0.104
47.3,0.7,3483.802,433919.493,316.546,268.253,4,0.104
47.6,0.2,3511.535,433990.948,344.279,339.708,4,27.733
48.65,0.95,3543.765,433991.364,376.509,340.124,4,32.23
48.75,2.8,3576.298,434065.879,23.338,0.938,0,47.676
48.75,31.2,3576.298,434065.879,22.817,0.577,5,1.506
48.8,2.0,3594.453,434070.502,3097.759,433646.066,3,1.506
49.05,0.2,3594.609,434070.658,3097.915,433646.222,3,0.156
49.8,0.7,3594.713,434070.762,3098.019,433646.326,3,0.104
50.25,1.5,3594.973,434071.022,424.185,418.54,4,0.26
50.45,0.2,3601.063,434071.298,430.275,418.816,4,6.09
50.8,0.15,3671.775,434144.92,500.987,492.438,4,70.712
50.95,0.1,3704.333,434145.336,533.545,492.854,4,32.558
51.05,0.1,3705.055,434149.154,534.267,496.672,4,0.722
51.1,2.35,3730.749,434217.692,24.844,1.299,0,29.09
51.1,5.25,3730.749,434217.692,0.525,3.082,2,3.167
52.85,1.75,3740.591,434222.388,563.357,569.02,4,3.279
53.0,0.1,3754.019,434222.544,576.785,569.176,4,13.428
53.1,0.1,3759.315,434222.596,582.081,569.228,4,5.296
53.35,2.25,3778.039,434222.804,28.011,1.66,0,18.724
53.35,0.15,3778.039,434222.804,600.805,569.436,4,11.174
53.4,35.8,3805.939,434285.781,22.817,0.577,1,47.176
53.4,2.25,3805.939,434285.781,3.804,3.607,2,5.822
53.4,4.65,3805.939,434285.781,24.323,0.938,5,5.937
53.55,0.15,3849.342,434307.053,647.981,632.832,4,12.756
53.7,0.1,3867.106,434314.649,654.183,634.41,4,6.202
54.3,0.6,3895.99,434384.798,683.067,704.559,4,28.884
54.5,0.9,3935.498,434385.266,39.185,9.919,0,39.508
54.5,0.95,3935.498,434385.266,28.639,6.198,1,4.602
54.5,0.95,3935.498,434385.266,9.741,7.991,2,3.104
54.5,0.1,3935.498,434385.266,722.575,705.027,4,4.744
54.5,0.95,3935.498,434385.266,37.079,9.545,5,92.128
55.2,0.6,4045.302,434534.726,814.703,838.591,4,5.226
55.45,0.15,4083.46,434535.142,852.861,839.007,4,38.158
55.5,0.95,4107.313,434596.186,43.787,14.278,0,75.753
55.5,0.95,4107.313,434596.186,31.743,9.398,1,6.468
55.5,0.9,4107.313,434596.186,14.485,11.917,2,4.358
55.5,0.95,4107.313,434596.186,42.305,13.956,5,6.36
56.1,0.5,4180.653,434701.601,928.614,981.89,4,4.254
56.95,0.7,4218.594,434702.017,966.555,982.306,4,37.941
57.0,1.4,4245.427,434764.467,50.255,20.99,0,65.404
57.0,1.45,4245.427,434764.467,36.101,14.656,1,4.306
57.0,1.4,4245.427,434764.467,20.845,18.057,2,4.41
57.0,1.4,4245.427,434764.467,46.559,19.422,5,5.84
57.55,0.45,4305.022,434789.717,1031.959,1047.158,4,6.468
57.85,0.15,4343.006,434790.133,1069.943,1047.574,4,37.984
57.9,0.85,4369.787,434853.003,54.561,26.196,0,65.351
57.9,0.85,4369.787,434853.003,40.511,19.81,1,6.572
57.9,0.85,4369.787,434853.003,26.685,24.145,2,4.15
57.9,0.85,4369.787,434853.003,53.027,25.822,5,6.568
58.4,0.4,4430.057,434878.768,1135.294,1112.581,4,4.41
58.5,0.1,4434.6,434878.82,1139.837,1112.633,4,4.543
58.6,0.1,4443.686,434878.924,1148.923,1112.737,4,9.086
58.75,0.1,4467.327,434879.184,1172.564,1112.997,4,23.641
58.8,0.8,4475.649,434938.697,61.133,32.648,0,67.035
58.8,0.85,4475.649,434938.697,44.661,25.068,1,6.26
58.8,0.85,4475.649,434938.697,33.253,30.597,2,4.462
58.8,0.85,4475.649,434938.697,57.437,31.288,5,6.568
59.55,0.65,4555.698,434972.012,1239.599,1181.989,4,4.046
59.65,0.1,4564.871,434972.116,1248.772,1182.093,4,9.173
59.75,0.85,4593.142,434972.428,67.393,39.36,0,93.482
59.75,0.85,4593.142,434972.428,49.123,30.378,1,6.364
59.75,0.85,4593.142,434972.428,39.821,37.101,2,6.312
59.8,0.9,4641.553,435037.617,61.483,36.598,5,3.782
60.5,0.65,4678.753,435060.089,1342.254,1247.218,4,3.942
60.7,0.85,4734.774,435120.226,73.757,45.708,0,128.723
60.7,0.85,4734.774,435120.226,55.435,36.622,1,6.156
60.7,0.85,4734.774,435120.226,43.603,42.099,2,4.41
60.7,0.85,4734.774,435120.226,65.425,41.856,5,6.36
60.95,11.15,4828.344,435238.843,3098.279,433646.586,3,3.942
61.05,0.1,4831.669,435240.547,3101.604,433648.29,3,3.325
61.15,0.1,4835.377,435243.855,3105.312,433651.598,3,3.708
84.4,23.5,169527.738,438412.687,1470.977,1402.968,4,177481.33
85.65,1.25,178837.297,438587.869,1472.553,1403.072,4,1.576
86.0,0.35,181350.621,438636.953,1479.543,1403.572,4,6.99
86.2,0.1,182329.339,438656.253,180586.642,437063.392,3,4.066
87.75,1.75,192921.398,438859.5,1483.609,1403.572,4,10592.059
87.85,0.15,192943.238,438891.586,191178.701,437266.639,3,21.84
88.6,0.8,201237.683,438995.724,1505.449,1435.658,4,8313.618
88.95,28.2,201263.201,438996.983,59.845,42.036,1,6.345
88.95,0.35,201263.201,438996.983,1511.794,1435.934,4,1.017
89.4,0.45,201293.154,439063.99,1540.73,1502.527,4,28.936
89.55,0.15,201296.983,439064.042,1544.559,1502.579,4,3.829
89.6,28.85,201325.422,439064.406,79.913,51.952,0,28.751
89.6,0.6,201325.422,439064.406,60.862,42.45,1,0.104
89.6,28.85,201325.422,439064.406,49.963,48.239,2,0.208
89.6,1.0,201325.422,439064.406,199492.319,437371.76,3,0.104
89.6,28.85,201325.422,439064.406,69.367,47.062,5,0.104
90.4,0.8,201326.358,439069.529,1573.31,1507.286,4,0.104
0.0,0.0,0.0,0.0,0.0,0.0,0,2.718
