time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
9.7,9.7,0.0,0.0,0.0,0.0,4,0.0
14.05,4.35,1.576,0.052,1.576,0.052,4,1.576
18.5,4.45,4.353,3.078,4.353,3.078,4,2.777
18.6,0.1,4.465,3.138,4.465,3.138,4,0.112
19.05,0.35,7.564,4.871,7.564,4.871,4,3.099
19.5,0.45,9.168,5.207,9.168,5.207,4,1.604
19.9,0.4,10.662,5.431,10.662,5.431,4,1.494
20.15,0.2,13.607,5.879,13.607,5.879,4,2.945
20.6,0.4,16.005,72.556,16.005,72.556,4,2.398
21.1,0.45,19.251,73.041,19.251,73.041,4,3.246
21.4,0.25,41.443,73.457,41.443,73.457,4,22.192
22.2,0.8,41.799,92.603,41.799,92.603,4,0.356
23.15,0.8,45.463,96.059,45.463,96.059,4,3.664
23.3,23.3,59.1,98.966,0.0,0.0,6,13.637
23.4,0.15,59.677,121.783,59.1,98.966,4,0.577
24.7,1.3,61.15,122.007,60.573,99.19,4,1.473
26.15,26.15,62.726,122.059,0.0,0.0,3,1.576
26.35,0.1,64.799,127.762,2.073,5.703,3,2.073
35.65,10.95,361.567,108980.704,62.149,99.242,4,669.316
43.7,0.2,734.188,239048.219,671.389,238926.16,3,0.073
43.8,0.1,734.292,239048.323,671.493,238926.264,3,0.104
43.9,0.1,734.448,239048.991,671.649,238926.932,3,0.156
44.1,0.2,734.5,239049.043,671.701,238926.984,3,0.052
44.3,0.2,734.604,239049.147,671.805,238927.088,3,0.104
44.4,0.1,734.708,239049.251,671.909,238927.192,3,0.104
44.65,0.25,734.76,239049.303,671.961,238927.244,3,0.052
44.75,0.1,734.864,239049.407,672.065,238927.348,3,0.104
45.0,9.35,745.628,243798.271,62.222,99.242,4,431.629
48.1,3.05,918.512,305877.966,82.723,99.552,4,20.501
48.7,0.55,948.556,321434.192,84.375,99.961,4,1.652
49.7,1.0,984.131,338599.746,85.89,100.185,4,1.515
52.4,2.7,1100.742,385287.725,90.646,100.237,4,4.756
52.95,0.45,1123.565,392344.944,93.709,100.956,4,3.063
53.35,0.4,1146.081,399294.263,93.813,101.128,4,0.104
53.75,0.4,1172.002,404898.177,98.778,101.18,4,4.965
54.1,0.35,1189.328,411742.996,100.293,101.404,4,1.515
54.4,0.25,1201.999,416973.143,103.292,101.766,4,2.999
54.7,0.3,1206.894,421596.189,104.807,101.99,4,1.515
55.45,0.15,1210.654,426041.649,1103.694,425916.79,3,1.576
55.55,0.1,1210.706,426041.701,1103.746,425916.842,3,0.052
55.6,0.9,1210.758,426042.009,106.383,102.042,4,0.052
55.65,0.1,1210.831,426042.009,1103.798,425917.15,3,16.081
55.8,0.15,1231.831,428219.755,122.464,102.352,4,209.456
56.1,0.25,1249.663,436276.297,128.648,102.628,4,6.184
60.9,0.2,1447.148,546513.834,1313.254,546388.337,3,4.669
61.15,0.25,1447.356,546514.938,1313.462,546389.441,3,0.208
61.35,0.2,1447.408,546514.99,1313.514,546389.493,3,0.052
61.55,0.2,1447.564,546515.146,1313.67,546389.649,3,0.156
62.2,0.65,1447.616,546515.198,1313.722,546389.701,3,0.052
62.45,0.25,1447.772,546515.354,1313.878,546389.857,3,0.156
63.95,1.5,1447.824,546515.406,1313.93,546389.909,3,0.052
64.15,0.2,1447.98,546515.562,1314.086,546390.065,3,0.156
64.75,0.6,1448.032,546515.614,1314.138,546390.117,3,0.052
65.05,8.95,1460.72,553694.82,133.317,102.68,4,141.397
67.15,2.05,1570.923,614576.575,144.876,102.938,4,11.559
67.45,0.25,1585.362,622107.016,147.979,103.472,4,3.103
67.7,0.25,1593.952,626426.071,149.494,103.696,4,1.515
68.0,0.3,1606.618,630339.148,155.92,104.243,4,6.426
68.2,0.1,1614.839,632619.603,160.446,105.186,4,4.526
68.35,0.15,1621.172,633550.655,165.115,105.238,4,4.669
68.6,0.2,1625.741,633551.465,169.629,105.996,4,4.514
68.7,0.1,1630.41,633551.517,174.298,106.048,4,4.669
