time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
12.7,12.7,0.0,0.0,0.0,0.0,4,0.0
14.4,1.7,1.576,0.104,1.576,0.104,4,1.576
16.1,1.7,4.301,3.188,4.301,3.188,4,2.725
16.5,0.15,9.064,5.326,9.064,5.326,4,4.763
16.75,0.25,10.558,5.55,10.558,5.55,4,1.494
17.0,0.1,18.667,7.916,18.667,7.916,4,8.109
17.25,0.1,41.685,99.202,41.685,99.202,4,23.018
17.8,17.8,45.245,103.013,0.0,0.0,2,3.56
17.8,0.4,45.245,103.013,45.245,103.013,4,0.577
18.65,18.65,48.852,126.593,0.0,0.0,3,3.03
18.8,0.1,50.929,131.877,2.077,5.284,3,2.077
19.2,0.15,61.685,2067.818,12.833,1941.225,3,10.756
19.4,0.15,62.101,2069.514,13.249,1942.921,3,0.416
21.25,0.1,121.329,32680.514,72.477,32553.921,3,59.228
21.55,0.15,121.693,32682.798,72.841,32556.205,3,0.364
21.85,0.1,122.005,32683.162,73.153,32556.569,3,0.312
23.35,0.1,169.065,60279.674,120.213,60153.081,3,47.06
23.45,0.1,169.117,60279.726,120.265,60153.133,3,0.052
23.65,0.15,169.481,60282.394,120.629,60155.801,3,0.364
23.8,0.1,169.637,60282.55,120.785,60155.957,3,0.156
23.9,0.1,169.689,60282.602,120.837,60156.009,3,0.052
24.1,0.15,169.897,60282.81,121.045,60156.217,3,0.208
24.7,0.55,170.053,60282.966,121.201,60156.373,3,0.156
24.8,0.1,170.105,60283.018,121.253,60156.425,3,0.052
25.0,0.15,170.313,60283.226,121.461,60156.633,3,0.208
25.15,0.1,170.469,60283.382,121.617,60156.789,3,0.156
25.75,0.15,189.088,71550.103,140.236,71423.51,3,18.619
27.3,9.45,199.509,76834.086,48.275,103.776,4,10.421
27.7,0.4,219.698,76834.396,68.464,104.086,4,20.189
28.25,2.1,221.274,76834.5,150.657,76707.493,3,1.576
28.8,0.55,221.378,76834.552,150.761,76707.545,3,0.104
29.1,0.3,221.482,76834.604,150.865,76707.597,3,0.104
29.1,1.4,221.482,76834.604,70.04,104.19,4,11.195
29.4,0.3,232.568,78038.694,78.175,112.04,4,8.135
29.5,0.1,242.13,78779.359,85.403,119.89,4,7.228
29.85,0.1,269.811,80274.812,162.06,80108.555,3,21.771
30.0,0.1,270.019,80275.148,162.268,80108.891,3,0.208
30.1,0.55,273.399,82378.541,107.174,143.44,4,25.324
30.75,0.1,309.369,95875.467,187.592,95709.054,3,14.026
31.65,0.2,338.593,113782.602,216.816,113616.189,3,29.224
31.9,0.25,338.853,113783.758,217.076,113617.345,3,0.26
32.1,0.2,338.957,113783.862,217.18,113617.449,3,0.104
32.3,0.2,339.113,113784.018,217.336,113617.605,3,0.156
32.85,0.55,339.217,113784.122,217.44,113617.709,3,0.104
36.15,6.0,361.02,126930.671,121.2,143.596,4,21.803
36.3,0.15,365.501,126930.723,125.681,143.648,4,4.481
36.45,0.15,369.982,126930.775,130.162,143.7,4,4.481
36.65,0.2,374.55,126930.827,134.73,143.752,4,4.568
36.85,36.85,410.551,126994.874,0.0,0.0,0,36.001
36.85,19.0,410.551,126994.874,0.577,22.817,2,1.336
36.85,36.85,410.551,126994.874,0.0,0.0,5,0.356
36.85,36.85,410.551,126994.874,0.0,0.0,6,0.112
37.2,0.3,412.467,126996.022,1.336,0.786,0,0.112
37.2,3.75,412.467,126996.022,239.243,126764.31,3,14.012
37.2,0.35,412.467,126996.022,0.112,0.06,5,0.052
37.2,0.35,412.467,126996.022,0.112,0.06,6,12.899
37.25,0.35,413.839,126996.524,0.933,23.007,2,2.448
37.35,0.15,427.552,128159.076,239.295,126764.31,3,18.035
37.45,0.1,436.815,128618.779,2.56,1.512,6,0.468
37.5,0.7,444.602,128788.999,170.731,207.799,4,7.616
37.7,0.1,459.801,130251.365,15.348,802.238,0,0.052
39.55,2.2,471.641,131548.058,239.763,126764.57,3,3.592
39.95,2.45,471.745,131548.11,170.783,208.005,4,0.104
40.0,2.2,487.965,131563.244,18.94,1196.066,0,21.234
40.0,2.2,487.965,131563.244,18.968,1898.815,2,19.54
40.0,2.2,487.965,131563.244,13.011,730.529,5,0.408
40.0,2.2,487.965,131563.244,10.176,750.073,6,7.076
40.2,0.2,509.863,133810.234,19.376,1899.005,2,0.408
40.2,0.2,509.863,133810.234,192.017,230.733,4,2.092
40.2,0.15,509.863,133810.234,10.584,750.263,6,12.802
40.25,0.1,527.651,134322.007,20.087,1940.262,5,4.34
40.35,0.1,536.445,135085.591,21.468,2119.606,2,8.444
40.45,0.1,542.997,135790.015,14.924,1111.38,6,8.224
42.7,2.5,560.677,137549.787,204.819,246.077,4,4.364
42.75,2.15,567.332,137557.433,38.48,3257.178,0,9.364
42.75,2.15,567.332,137557.433,29.692,3074.4,2,15.331
42.75,2.15,567.332,137557.433,28.531,2711.398,5,17.452
42.75,2.15,567.332,137557.433,19.288,1496.112,6,11.348
43.05,0.3,602.073,140352.363,214.183,253.775,4,16.991
43.2,0.1,620.822,141761.155,39.879,4021.731,5,4.927
44.8,1.4,642.594,144247.8,53.811,4551.984,0,6.504
44.8,1.35,642.594,144247.8,47.144,4730.925,2,18.724
44.8,1.75,642.594,144247.8,219.11,261.317,4,12.608
44.8,1.35,642.594,144247.8,36.279,2985.493,6,7.701
44.9,1.45,657.143,144622.824,46.383,4953.459,5,19.276
47.0,2.2,717.243,150364.218,226.811,268.911,4,16.34
47.05,1.55,722.118,150364.27,72.535,6423.359,0,7.701
47.05,1.55,722.118,150364.27,59.752,5744.159,2,20.792
47.05,1.55,722.118,150364.27,62.723,6388.65,5,28.576
47.05,1.55,722.118,150364.27,55.555,4774.517,6,25.148
47.55,0.5,769.908,154401.901,234.512,276.505,4,17.848
48.05,0.45,825.443,157815.482,245.039,291.693,4,10.527
48.05,0.1,825.443,157815.482,73.403,6182.328,6,4.875
51.25,3.2,833.594,158245.094,88.328,8034.111,2,0.884
51.3,3.3,833.896,158245.494,93.327,8124.609,0,985.522
51.3,3.3,833.896,158245.494,87.871,8714.975,5,380.599
51.3,3.25,833.896,158245.494,74.287,6315.032,6,1357.129
51.55,3.5,3345.127,158276.479,249.914,291.745,4,373.247
51.75,0.1,3949.626,158281.419,269.449,291.953,4,19.535
51.85,0.1,3954.501,158281.471,274.324,292.005,4,4.875
54.7,2.75,3969.213,158281.627,289.036,292.161,4,14.712
54.75,3.2,3974.865,158343.067,1073.85,8039.372,2,38.443
54.75,3.2,3974.865,158343.067,1445.0,8733.395,5,13.096
54.8,3.25,4007.909,158349.89,473.926,8132.509,0,13.646
