time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0
2.05,2.05,2.718,0.104,2.718,0.104,4,2.718
14.2,12.15,4.294,0.208,4.294,0.208,4,1.576
16.0,1.8,7.019,3.292,7.019,3.292,4,2.725
16.3,0.1,11.782,5.43,11.782,5.43,4,4.763
16.6,0.3,13.276,5.706,13.276,5.706,4,1.494
16.75,0.1,18.243,7.587,18.243,7.587,4,4.967
16.85,0.1,21.385,8.072,21.385,8.072,4,3.142
17.15,0.1,45.927,99.41,45.927,99.41,4,24.542
17.6,0.35,49.487,103.169,49.487,103.169,4,3.56
17.6,17.6,49.487,103.169,0.0,0.0,6,1.557
17.7,0.1,51.34,103.782,51.044,103.618,4,0.577
18.5,18.5,53.094,126.711,0.0,0.0,3,1.473
18.65,0.1,55.171,131.943,2.077,5.232,3,2.077
19.0,0.1,66.307,2030.573,13.213,1903.862,3,11.136
21.25,0.15,132.867,35983.879,79.773,35857.168,3,66.56
21.35,0.1,132.971,35984.035,79.877,35857.324,3,0.104
21.5,0.15,133.023,35984.035,79.929,35857.324,3,0.052
22.55,0.1,165.991,55285.4,112.897,55158.689,3,32.968
23.15,0.15,183.463,66855.612,130.369,66728.901,3,17.472
23.6,0.2,184.191,67091.976,131.097,66965.265,3,0.728
23.85,0.15,184.555,67092.34,131.461,66965.629,3,0.364
24.1,0.25,184.607,67092.392,131.513,66965.681,3,0.052
24.45,0.35,184.659,67092.444,131.565,66965.733,3,0.052
24.75,0.15,184.971,67092.756,131.877,66966.045,3,0.312
25.0,0.25,185.023,67092.808,131.929,66966.097,3,0.052
25.6,0.15,203.498,77691.877,150.404,77565.166,3,18.475
28.6,2.75,207.055,78812.039,153.961,78685.328,3,3.557
29.6,11.9,207.263,78812.143,52.517,103.842,4,0.208
29.75,1.1,211.752,78812.247,154.169,78685.484,3,4.489
29.8,0.2,211.804,78812.403,57.006,103.894,4,0.364
29.95,0.1,221.827,78812.663,66.717,103.998,4,9.711
