time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
9.9,9.9,0.0,0.0,0.0,0.0,4,0.0
13.75,3.85,1.576,0.052,1.576,0.052,4,1.576
18.4,4.65,4.353,3.084,4.353,3.084,4,2.777
18.55,0.1,5.963,3.42,5.963,3.42,4,1.61
18.95,0.35,7.564,4.886,7.564,4.886,4,1.601
19.4,0.4,9.168,5.222,9.168,5.222,4,1.604
19.8,0.4,10.662,5.446,10.662,5.446,4,1.494
20.0,0.2,13.607,5.894,13.607,5.894,4,2.945
20.25,0.25,16.045,69.295,16.045,69.295,4,2.438
20.8,0.5,19.187,69.78,19.187,69.78,4,3.142
20.95,0.15,24.735,69.884,24.735,69.884,4,5.548
21.25,0.3,41.379,70.196,41.379,70.196,4,16.644
21.35,0.1,41.491,70.256,41.491,70.256,4,0.112
22.2,0.85,41.789,99.1,41.789,99.1,4,0.298
22.25,22.25,43.346,99.609,0.0,0.0,6,1.557
24.3,2.05,43.642,99.773,0.296,0.164,6,0.296
24.35,2.15,43.871,102.777,43.346,99.609,4,0.229
24.9,0.55,45.344,103.001,44.819,99.833,4,1.473
25.05,0.15,46.92,103.053,46.395,99.885,4,1.576
25.15,25.15,48.477,103.562,0.0,0.0,2,1.557
25.3,0.15,48.773,103.726,0.296,0.164,2,0.296
25.35,0.3,49.054,126.431,47.952,100.394,4,0.281
28.7,28.7,50.527,126.655,0.0,0.0,3,1.473
29.95,1.05,52.604,131.835,2.077,5.18,3,2.077
30.15,0.2,53.5,132.315,2.973,5.66,3,0.896
30.45,0.2,54.478,132.86,3.951,6.205,3,0.978
30.8,0.1,62.646,2009.311,12.119,1882.656,3,8.168
31.2,0.3,63.062,2009.727,12.535,1883.072,3,0.416
31.45,0.1,63.478,2010.143,12.951,1883.488,3,0.416
33.4,0.15,94.626,15707.649,44.099,15580.994,3,31.148
33.95,0.1,106.378,22024.505,55.851,21897.85,3,11.752
34.9,0.2,126.034,33009.029,75.507,32882.374,3,19.656
35.1,0.2,126.45,33012.517,75.923,32885.862,3,0.416
