time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
11.55,11.55,0.0,0.0,0.0,0.0,4,0.0
14.2,2.65,1.576,0.104,1.576,0.104,4,1.576
15.9,1.7,4.353,3.188,4.353,3.188,4,2.777
16.25,0.15,9.116,5.326,9.116,5.326,4,4.763
16.5,0.25,10.61,5.602,10.61,5.602,4,1.494
16.85,0.2,18.719,7.968,18.719,7.968,4,8.109
17.15,0.15,41.685,99.202,41.685,99.202,4,22.966
17.6,17.6,45.245,102.961,0.0,0.0,0,3.56
17.6,17.6,45.245,102.961,0.0,0.0,2,22.869
17.6,0.35,45.245,102.961,45.245,102.961,4,22.869
18.35,18.35,94.431,127.463,0.0,0.0,3,3.448
18.5,0.1,96.508,132.695,2.077,5.232,3,2.077
18.85,0.1,107.472,2285.848,13.041,2158.385,3,10.964
19.1,0.15,107.888,2287.544,13.457,2160.081,3,0.416
21.2,0.15,179.18,38571.204,84.749,38443.741,3,71.292
21.4,0.1,179.596,38571.748,85.165,38444.285,3,0.416
21.65,0.25,179.648,38571.8,85.217,38444.337,3,0.052
22.15,0.1,194.832,46649.576,100.401,46522.113,3,15.184
23.6,0.15,231.348,68397.129,136.917,68269.666,3,36.516
24.05,0.15,231.972,68719.663,137.541,68592.2,3,0.624
24.55,0.45,232.336,68720.027,137.905,68592.564,3,0.364
24.95,0.4,232.388,68720.079,137.957,68592.616,3,0.052
25.5,0.5,232.7,68720.391,138.269,68592.928,3,0.312
26.1,0.6,232.752,68720.443,138.321,68592.98,3,0.052
26.55,8.95,246.59,76092.321,48.693,126.309,4,13.838
26.9,0.45,248.166,76092.425,152.159,75964.858,3,1.576
28.5,1.5,248.704,76092.737,152.697,75965.17,3,0.538
29.25,0.75,248.808,76092.789,152.801,75965.222,3,0.104
30.45,3.9,248.912,76092.841,50.269,126.413,4,0.104
30.5,1.25,258.71,76092.997,152.905,75965.326,3,9.798
30.95,0.45,258.762,76092.997,152.957,75965.326,3,0.052
30.95,0.5,258.762,76092.997,60.067,126.517,4,0.312
31.35,0.4,263.476,76093.361,64.469,126.569,4,4.402
31.5,0.1,272.28,76093.465,73.273,126.673,4,8.804
32.25,1.2,286.306,76093.621,153.269,75965.638,3,14.026
36.25,36.25,286.67,76093.985,0.0,0.0,5,0.364
36.45,4.9,1571.682,76114.597,87.299,126.829,4,8284.009
39.45,2.6,8572.285,76176.947,8284.009,82.704,5,1.606
41.55,5.1,17256.574,76263.167,88.905,127.087,4,8684.289
41.95,1.95,17258.15,76263.271,16968.298,168.924,5,1.576
44.2,1.7,24804.248,76346.425,24514.396,252.078,5,7546.098
44.85,0.15,31062.799,76418.505,30772.947,324.158,5,6258.551
46.35,4.8,32293.152,76433.401,90.481,127.191,4,1230.353
48.05,1.7,32294.758,76433.659,92.087,127.449,4,1.606
48.15,30.45,32308.031,76460.432,22.869,0.577,0,13.273
48.15,48.15,32308.031,76460.432,0.0,0.0,1,1494.945
48.15,30.45,32308.031,76460.432,22.869,0.577,2,11.56
48.15,3.2,32308.031,76460.432,32003.3,339.054,5,79.755
48.25,0.1,33095.873,76541.843,32004.633,339.426,5,1.333
48.7,0.15,33843.732,79240.124,11.56,557.219,1,15.463
50.3,2.2,33940.307,79800.456,105.36,154.222,4,29.22
51.15,2.45,33955.616,79800.612,32020.096,1587.841,5,15.309
55.05,4.65,36289.079,79823.762,120.669,154.378,4,2333.463
55.05,3.8,36289.079,79823.762,34353.559,1610.991,5,38.805
55.1,6.4,36314.922,79889.843,1517.814,690.754,0,0.413
55.1,6.4,36314.922,79889.843,102.624,844.106,2,444.528
55.15,6.45,36329.37,79946.508,40.78,557.531,1,992.411
55.2,0.15,36462.213,80554.318,34353.972,1614.432,5,473.693
55.35,0.1,37359.471,81203.026,34354.784,1614.622,5,0.812
55.55,0.25,37965.576,82213.273,1962.342,994.699,0,77.384
55.55,0.1,37965.576,82213.273,514.473,1174.271,1,0.052
55.75,0.2,38448.338,82915.826,1962.394,994.974,0,201.101
56.45,1.35,40104.012,99291.382,159.474,219.394,4,1595.822
56.6,0.15,40134.131,102167.094,179.505,219.446,4,20.031
57.2,0.7,40135.707,102167.198,34432.168,21537.767,5,1.576
57.25,0.65,40433.702,102171.192,181.081,219.55,4,1908.197
57.4,0.15,41510.737,102184.155,182.544,219.774,4,1.463
58.75,1.3,42048.293,102191.701,185.47,220.222,4,2.926
58.85,0.1,42049.756,102191.925,186.933,220.446,4,1.463
59.15,0.3,42052.681,102192.373,189.858,220.894,4,2.925
62.35,3.15,42055.607,102192.821,192.784,221.342,4,2.926
62.6,0.25,42061.576,102192.873,198.753,221.394,4,5.969
62.85,0.1,42084.616,102193.081,221.793,221.602,4,23.04
62.95,0.1,42090.376,102193.133,227.553,221.654,4,5.76
63.05,0.1,42096.136,102193.185,233.313,221.706,4,5.76
63.6,0.55,42101.896,102193.237,239.073,221.758,4,5.76
63.65,6.2,42101.948,102194.487,36340.365,21561.598,5,30.553
