time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
5.85,5.85,0.0,0.0,0.0,0.0,4,0.0
14.4,8.55,1.576,0.052,1.576,0.052,4,1.576
16.15,1.75,4.353,3.084,4.353,3.084,4,2.777
16.5,0.15,9.116,5.274,9.116,5.274,4,4.763
16.7,0.2,10.61,5.498,10.61,5.498,4,1.494
17.1,0.2,20.035,7.876,20.035,7.876,4,9.425
17.4,0.15,43.053,99.162,43.053,99.162,4,23.018
17.85,17.85,46.613,102.92,0.0,0.0,2,3.56
17.85,0.35,46.613,102.92,46.613,102.92,4,0.577
18.7,18.7,50.22,126.44,0.0,0.0,3,3.03
18.85,0.1,52.297,131.724,2.077,5.284,3,2.077
19.2,0.1,63.461,2256.961,13.241,2130.521,3,11.164
19.3,0.1,63.513,2257.013,13.293,2130.573,3,0.052
20.85,2.95,122.429,32738.839,49.643,103.623,4,60.528
21.2,0.1,125.617,33566.437,73.821,33439.945,3,1.576
21.4,0.1,125.981,33568.721,74.185,33442.229,3,0.364
21.55,0.1,126.085,33568.825,74.289,33442.333,3,0.104
21.65,0.1,126.137,33568.877,74.341,33442.385,3,0.052
23.45,0.1,176.681,64093.748,124.885,63967.256,3,50.544
23.8,0.2,177.097,64094.932,125.301,63968.44,3,0.416
23.9,0.1,177.149,64094.984,125.353,63968.492,3,0.052
24.25,0.2,177.513,64095.348,125.717,63968.856,3,0.364
24.8,0.55,177.565,64095.4,125.769,63968.908,3,0.052
25.15,0.15,177.929,64095.764,126.133,63969.272,3,0.364
25.8,0.2,198.053,76161.995,146.257,76035.503,3,20.124
28.85,2.6,209.465,81886.093,157.669,81759.601,3,11.412
28.95,0.1,209.569,81886.145,157.773,81759.653,3,0.104
30.0,1.05,209.673,81886.197,157.877,81759.705,3,0.104
30.1,0.1,209.725,81886.301,157.929,81759.809,3,0.052
30.2,9.35,209.881,81886.405,51.219,103.675,4,0.156
30.25,0.1,214.37,81886.509,158.085,81759.965,3,4.489
30.3,0.1,214.474,81886.613,55.708,103.727,4,0.156
30.4,0.1,223.33,81886.717,64.512,103.831,4,8.804
30.55,0.1,241.932,81886.925,83.114,104.039,4,18.602
31.95,1.65,247.154,81886.977,158.241,81760.069,3,5.222
34.5,3.95,247.518,81887.341,88.336,104.091,4,0.364
35.75,35.75,249.124,81887.599,0.0,0.0,6,1.606
35.8,35.8,249.184,81887.711,0.0,0.0,1,3410.417
35.85,1.35,249.764,81889.359,89.942,104.349,4,3120.613
39.2,3.35,6781.73,81968.9,91.518,104.401,4,1.576
39.3,3.0,6807.318,82032.489,3120.613,44.437,1,26.987
39.3,21.4,6807.318,82032.489,0.577,22.817,2,0.112
39.3,39.3,6807.318,82032.489,0.0,0.0,5,2.172
39.3,3.0,6807.318,82032.489,3410.417,36.812,6,1.004
39.55,0.25,6812.013,82245.355,3120.725,44.497,1,0.112
39.65,0.1,6812.181,82250.566,3120.789,45.048,1,0.064
39.8,0.2,6812.493,82251.502,2.749,237.056,2,665.798
39.8,0.4,6812.493,82251.502,1.004,2.668,5,1133.847
39.8,0.5,6812.493,82251.502,3410.529,36.872,6,1053.54
40.1,0.15,8186.205,83961.602,3786.587,62.806,1,7.139
40.25,0.2,9689.67,84727.114,3417.668,318.598,6,313.305
41.25,0.9,9999.111,90716.365,1054.544,630.763,5,13.301
41.8,1.4,10011.955,93545.582,4099.892,1309.63,1,12.844
45.9,6.6,10016.791,95029.288,118.505,168.489,4,4.836
46.85,0.95,10036.874,95029.598,138.588,168.799,4,20.083
47.15,5.3,10076.866,95030.014,4104.728,2793.336,1,39.992
50.2,3.2,16385.674,95099.749,178.58,169.215,4,6308.808
50.3,2.75,16424.325,95167.868,10413.536,2863.071,1,38.651
50.3,9.95,16424.325,95167.868,1136.596,2009.921,2,12.393
50.3,8.95,16424.325,95167.868,1067.388,3459.98,5,995.783
50.3,9.8,16424.325,95167.868,3430.969,4837.129,6,1195.422
51.0,0.1,18676.789,98143.867,10425.929,3531.708,1,730.734
51.1,0.85,19124.861,98830.954,217.231,237.334,4,1.664
52.25,1.15,19361.897,98968.746,218.807,237.386,4,1.576
53.95,2.85,19367.749,98969.642,10427.593,3738.996,1,5.852
54.55,2.3,19394.373,106381.388,224.659,238.282,4,26.624
56.35,2.15,19416.174,106381.922,10454.217,11150.742,1,21.801
56.6,0.25,19416.238,106382.477,10454.281,11151.297,1,0.064
56.75,0.15,19416.342,106382.791,10454.385,11151.611,1,0.104
56.9,0.15,19416.446,106383.105,10454.489,11151.925,1,0.104
57.95,1.05,19416.654,106383.733,10454.697,11152.553,1,0.208
58.1,3.5,23003.844,106401.837,246.46,238.816,4,4916.093
59.35,1.2,24337.084,106408.733,250.797,239.316,4,4.337
59.5,0.1,24354.364,106408.889,268.077,239.472,4,17.28
61.5,2.0,24360.211,106408.941,273.924,239.524,4,5.847
63.3,1.65,24383.547,106409.149,297.26,239.732,4,23.336
63.35,5.25,24389.303,106471.815,15370.79,11177.053,1,30.345
63.35,12.25,24389.303,106471.815,2262.81,3987.685,5,764.384
63.35,12.25,24389.303,106471.815,4161.703,6355.796,6,646.268
63.4,12.3,24536.499,106482.748,2132.379,2888.45,2,700.532
63.45,0.1,24717.061,106593.093,327.605,309.265,4,831.029
64.5,0.95,27357.836,109654.632,329.336,310.718,4,1.731
65.85,1.35,27377.919,109654.942,349.419,311.028,4,20.083
68.25,2.4,27379.495,109654.994,350.995,311.08,4,1.576
68.5,4.4,27384.62,109655.046,16135.174,11835.758,1,5.125
68.5,0.25,27384.62,109655.046,356.12,311.132,4,1708.093
68.6,0.1,28189.419,109667.372,361.155,311.184,4,5.035
68.75,0.15,29108.725,109679.106,372.132,311.288,4,10.977
68.8,0.1,29113.76,109679.158,17843.267,11859.662,1,5.035
68.85,0.1,29556.919,109684.728,377.167,311.34,4,839.931
68.95,0.1,29968.796,109687.848,18683.198,11868.196,1,15.105
74.0,5.15,31564.194,109708.352,392.272,311.496,4,1595.398
74.05,4.95,31589.522,109774.18,20278.596,11888.7,1,26.779
74.05,9.95,31589.522,109774.18,2963.408,3789.492,2,1262.05
74.05,10.0,31589.522,109774.18,2909.078,4966.918,5,1139.71
74.1,10.0,31910.358,109781.098,4862.235,6991.957,6,907.428
74.8,0.1,35154.593,112266.55,3816.506,5491.19,5,573.64
78.45,4.4,35530.229,112791.081,419.051,377.902,4,56.428
78.75,0.3,35535.264,112791.133,424.086,377.954,4,5.035
78.9,0.1,35545.334,112791.237,434.156,378.058,4,10.07
79.1,0.1,35566.292,112791.445,455.114,378.266,4,20.958
79.45,4.6,35571.327,112791.497,21540.646,12785.776,1,5.035
80.85,1.75,40068.053,112846.895,460.149,378.318,4,4496.726
84.3,4.55,40069.629,112846.947,26037.372,12841.174,1,1.576
84.3,9.45,40069.629,112846.947,4103.118,4596.64,2,542.878
84.3,3.45,40069.629,112846.947,461.725,378.37,4,1053.371
84.3,9.45,40069.629,112846.947,3872.934,5617.182,5,26.727
84.35,9.5,40097.589,112914.086,5435.875,7653.148,6,1151.187
84.85,0.1,41952.78,115316.777,26580.25,13290.284,1,829.922
89.35,5.05,44087.13,117819.31,488.452,444.617,4,413.416
89.5,4.3,44113.302,117819.57,26993.666,14223.0,1,31.207
89.65,0.15,45429.244,117836.532,519.659,444.929,4,4515.9
94.3,4.65,48639.272,117874.14,524.694,444.981,4,5.035
94.3,9.1,48639.272,117874.14,5024.121,6816.878,5,26.883
94.3,9.1,48639.272,117874.14,6265.797,8725.068,6,1198.397
94.35,4.5,48666.535,117941.331,31509.566,14277.466,1,576.235
94.35,9.15,48666.535,117941.331,5156.489,5849.314,2,905.929
95.85,1.55,52401.147,121974.444,551.577,511.126,4,1054.431
98.9,3.05,52402.723,121974.496,553.153,511.178,4,1.576
99.05,0.15,52407.758,121974.548,558.188,511.23,4,5.035
99.1,3.95,52417.828,121974.652,32415.495,15296.838,1,10.07
99.15,0.1,52781.987,121980.962,568.258,511.334,4,2885.492
99.25,0.1,53969.554,121995.284,573.383,511.438,4,5.125
99.35,0.1,55314.387,122009.724,579.325,511.49,4,5.942
99.4,0.1,55324.457,122009.828,35300.987,15331.754,1,10.07
103.75,4.15,59180.239,122046.406,39156.769,15368.332,1,3855.782
103.75,4.4,59180.239,122046.406,589.395,511.594,4,1063.8
103.75,8.65,59180.239,122046.406,6222.518,7993.106,5,26.935
103.75,8.65,59180.239,122046.406,6842.032,9843.931,6,613.213
103.8,8.65,59331.266,122115.205,6210.92,6569.01,2,962.091
108.6,4.85,62986.192,126894.907,616.33,577.843,4,1139.914
108.7,0.1,62991.227,126894.959,621.365,577.895,4,5.035
108.8,0.1,63012.133,126895.167,642.271,578.103,4,20.906
108.85,4.1,63022.203,126895.271,40220.569,16743.352,1,10.07
110.85,2.05,67785.135,126951.719,652.341,578.207,4,4762.932
113.65,2.8,67786.711,126951.771,653.917,578.259,4,1.576
113.7,4.5,67813.542,127017.968,44983.501,16799.8,1,26.831
113.7,9.0,67813.542,127017.968,7350.834,7785.917,2,773.911
113.7,9.0,67813.542,127017.968,6835.731,9021.692,5,0.328
113.7,9.0,67813.542,127017.968,7804.123,11005.67,6,591.232
113.8,0.1,68112.048,127324.11,7351.162,7786.753,2,1320.119
118.3,4.65,71251.577,131735.482,680.748,644.456,4,752.445
118.4,3.8,71262.465,131735.586,45757.412,18067.465,1,10.888
118.7,0.35,74341.643,131778.9,691.636,644.56,4,4900.806
118.9,0.1,76125.714,131802.22,711.776,644.768,4,20.14
123.2,8.6,76188.446,131803.152,8103.607,8844.4,2,5.035
123.2,4.3,76188.446,131803.152,716.811,644.82,4,1502.594
123.2,8.7,76188.446,131803.152,7426.963,10054.518,5,26.833
123.25,4.35,76215.717,131869.653,50658.218,18134.771,1,1411.718
123.25,8.65,76215.717,131869.653,9124.242,12364.21,6,989.303
124.5,1.3,80864.09,136107.749,743.644,711.015,4,745.196
125.85,1.35,80884.173,136108.059,763.727,711.325,4,20.083
127.95,2.1,80885.749,136108.111,765.303,711.377,4,1.576
128.1,0.15,80890.784,136108.163,770.338,711.429,4,5.035
128.2,0.1,80901.672,136108.267,781.226,711.533,4,10.888
128.3,0.1,80911.742,136108.371,791.296,711.637,4,10.07
128.35,4.2,80921.76,136108.475,51647.521,19257.081,1,10.018
128.45,0.15,82079.68,136126.805,801.314,711.741,4,5808.519
133.05,4.25,86735.314,136180.767,57456.04,19329.321,1,5.035
133.05,8.9,86735.314,136180.767,9606.201,9867.576,2,637.104
133.05,4.6,86735.314,136180.767,806.349,711.793,4,725.953
133.05,8.9,86735.314,136180.767,8838.681,11156.515,5,26.937
133.05,8.9,86735.314,136180.767,9869.438,13355.129,6,906.138
134.5,1.45,89908.307,140421.893,833.286,778.152,4,876.861
137.25,2.75,89928.39,140422.203,853.369,778.462,4,20.083
137.65,0.4,89928.494,140422.255,853.473,778.514,4,0.104
137.85,0.15,89938.564,140422.359,863.543,778.618,4,10.07
137.9,3.95,89949.452,140422.463,58093.144,20589.594,1,15.923
138.0,0.1,90209.245,140427.663,879.466,778.774,4,5748.78
140.85,2.85,95708.302,140483.651,884.501,778.826,4,5.035
142.6,4.3,95709.878,140483.703,63841.924,20650.678,1,1.576
142.6,8.65,95709.878,140483.703,10332.154,10900.833,2,843.766
142.6,1.75,95709.878,140483.703,886.077,778.878,4,626.376
142.6,8.65,95709.878,140483.703,10746.299,14755.527,6,35.385
142.65,8.7,95942.375,140558.012,9744.819,11637.354,5,1469.312
142.95,0.25,97200.298,141885.115,921.462,852.347,4,977.391
143.2,0.15,98249.32,143158.079,923.194,853.873,4,1.732
144.5,1.2,99665.571,144796.71,924.925,855.399,4,1.731
147.15,2.65,99685.654,144797.02,945.008,855.709,4,20.083
147.4,3.9,99701.577,144797.176,64685.69,21465.061,1,15.923
147.45,0.25,99892.428,144803.502,960.931,855.865,4,4759.216
147.55,0.1,101318.304,144820.032,965.966,855.917,4,5.035
152.05,4.25,104470.863,144860.866,69444.906,21528.647,1,5.035
152.9,0.75,105680.834,144879.508,70654.877,21547.289,1,1209.971
153.7,0.7,107158.677,144895.87,72132.72,21563.651,1,1477.843
154.45,0.65,108544.168,144913.16,73518.211,21580.941,1,1385.491
154.55,7.0,109569.403,144926.938,971.001,855.969,4,1505.769
155.2,0.65,110049.989,144932.604,75023.98,21600.179,1,0.052
155.85,1.3,111559.104,144953.798,971.053,856.175,4,1509.115
155.95,0.6,111560.68,144953.85,76533.095,21621.373,1,1.576
156.75,0.7,112747.899,144970.412,77720.314,21637.935,1,1187.219
157.5,0.65,113834.549,144986.766,78806.964,21654.289,1,1086.65
158.3,0.7,115158.132,145002.572,80130.547,21670.095,1,1323.583
159.4,1.0,116651.816,145021.318,81624.231,21688.841,1,1493.684
160.15,0.65,118172.248,145039.188,83144.663,21706.711,1,1520.432
160.95,0.7,119684.868,145057.038,84657.283,21724.561,1,1512.62
161.7,0.65,120925.567,145075.548,85897.982,21743.071,1,1240.699
162.45,0.65,122439.162,145094.806,87411.577,21762.329,1,1513.595
163.2,0.65,123949.721,145113.12,88922.136,21780.643,1,1510.559
163.95,0.65,125453.703,145130.646,90426.118,21798.169,1,1503.982
164.5,8.65,126956.036,145147.804,972.629,856.227,4,1502.333
164.7,0.65,126957.642,145148.062,91928.451,21815.327,1,1.606
165.4,0.6,128463.957,145165.004,93434.766,21832.269,1,1506.315
166.2,0.65,129887.356,145184.738,94858.165,21852.003,1,1423.399
166.95,0.65,131399.756,145201.656,96370.565,21868.921,1,1512.4
167.7,0.65,132398.415,145216.278,97369.224,21883.543,1,998.659
168.45,0.65,133895.875,145235.516,98866.684,21902.781,1,1497.46
169.25,0.7,135304.326,145252.502,100275.135,21919.767,1,1408.451
170.05,0.7,136810.954,145271.268,101781.763,21938.533,1,1506.628
170.8,0.65,138210.041,145286.906,103180.85,21954.171,1,1399.087
170.95,6.45,139687.699,145306.276,974.235,856.485,4,1493.689
171.6,0.65,139705.306,145306.692,104674.539,21973.905,1,1.576
172.4,0.65,141223.965,145326.466,106193.198,21993.679,1,1518.659
173.15,0.65,142742.166,145345.072,107711.399,22012.285,1,1518.201
173.95,0.7,144229.937,145362.334,109199.17,22029.547,1,1487.771
174.5,3.55,145742.489,145382.78,975.811,856.537,4,1512.552
174.7,0.65,145744.095,145383.038,110711.722,22049.993,1,1.606
175.45,0.65,147259.383,145403.968,112227.01,22070.923,1,1515.288
176.2,0.65,148586.018,145421.662,113553.645,22088.617,1,1326.635
176.95,0.65,150081.808,145437.848,115049.435,22104.803,1,1495.79
177.95,0.9,151573.022,145454.29,116540.649,22121.245,1,1491.214
178.7,0.65,152696.367,145471.644,117663.994,22138.599,1,1123.345
179.45,0.65,153850.468,145490.21,118818.095,22157.165,1,1154.101
180.2,0.6,155242.991,145508.44,120210.618,22175.395,1,1392.523
180.95,0.65,156751.342,145528.794,121718.969,22195.749,1,1508.351
181.7,0.65,158269.157,145547.996,123236.784,22214.951,1,1517.815
182.45,0.65,159675.561,145565.438,124643.188,22232.393,1,1406.404
183.2,0.65,161193.029,145583.544,126160.656,22250.499,1,1517.468
183.9,0.6,162703.695,145600.042,127671.322,22266.997,1,1510.666
184.5,10.0,164102.435,145617.528,977.417,856.795,4,1398.74
184.7,0.7,164104.041,145617.786,129070.062,22284.483,1,1.606
185.5,0.7,165613.824,145635.76,130579.845,22302.457,1,1509.783
185.85,1.35,167121.524,145653.274,979.023,857.053,4,1507.7
186.25,0.65,167123.1,145653.326,132087.545,22319.971,1,1.576
187.15,0.8,168484.799,145671.884,133449.244,22338.529,1,1361.699
187.15,43.7,168484.799,145671.884,10958.53,12151.719,2,0.104
187.15,1.3,168484.799,145671.884,980.599,857.105,4,0.104
187.15,43.7,168484.799,145671.884,10722.21,12305.997,5,0.26
187.15,43.7,168484.799,145671.884,12215.611,16258.101,6,0.156
187.95,0.75,168485.579,145676.851,980.859,861.344,4,0.156
0.0,0.0,0.0,0.0,0.0,0.0,0,2.718
