time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
9.55,9.55,0.0,0.0,0.0,0.0,4,0.0
15.05,5.5,1.576,0.104,1.576,0.104,4,1.576
16.85,1.8,4.353,3.188,4.353,3.188,4,2.777
17.15,0.15,9.116,5.326,9.116,5.326,4,4.763
17.4,0.25,10.61,5.55,10.61,5.55,4,1.494
17.7,0.15,18.719,7.916,18.719,7.916,4,8.109
18.05,0.2,41.685,99.15,41.685,99.15,4,22.966
18.5,18.5,45.245,102.908,0.0,0.0,1,3.56
18.5,0.4,45.245,102.908,45.245,102.908,4,22.817
19.3,19.3,71.51,126.923,0.0,0.0,3,3.448
19.4,0.1,73.535,132.155,2.025,5.232,3,2.025
22.1,0.1,150.339,34752.384,78.829,34625.461,3,76.804
22.2,0.1,150.443,34752.488,78.933,34625.565,3,0.104
23.5,0.1,183.775,54657.024,112.265,54530.101,3,33.332
24.1,0.2,201.507,65286.52,129.997,65159.597,3,17.732
24.35,0.25,201.923,65289.112,130.413,65162.189,3,0.416
24.5,0.15,202.027,65289.216,130.517,65162.293,3,0.104
24.55,6.05,202.079,65289.268,48.693,126.346,4,0.312
24.75,0.2,203.915,65289.632,130.829,65162.605,3,1.576
25.4,0.6,204.019,65289.736,130.933,65162.709,3,0.104
25.65,0.2,204.331,65290.048,131.245,65163.021,3,0.312
25.8,0.15,204.435,65290.152,131.349,65163.125,3,0.104
26.5,0.25,220.096,74072.129,147.01,73945.102,3,15.661
29.15,2.35,223.595,75522.393,150.509,75395.366,3,3.499
29.45,0.3,223.907,75522.549,150.821,75395.522,3,0.312
30.4,5.85,224.011,75522.601,50.269,126.45,4,0.104
30.5,1.05,248.602,75522.963,150.925,75395.574,3,32.639
30.65,0.1,259.506,76040.736,82.908,134.662,4,17.728
30.75,0.1,269.858,76502.135,92.532,134.766,4,9.624
30.9,0.15,275.248,77290.573,96.934,134.818,4,4.402
31.15,0.2,286.08,78551.033,105.738,134.922,4,8.804
32.7,0.25,301.61,85467.098,168.653,85331.547,3,4.402
34.9,3.75,302.237,85693.473,110.14,134.974,4,0.627
36.85,4.05,306.805,85693.577,169.28,85557.974,3,4.568
37.65,2.75,306.857,85693.577,114.708,135.026,4,0.052
37.75,19.2,317.304,85712.771,22.817,0.577,1,10.447
37.75,37.75,317.304,85712.771,0.0,0.0,2,14.116
37.75,37.75,317.304,85712.771,0.0,0.0,5,15.872
37.75,37.75,317.304,85712.771,0.0,0.0,6,1417.209
37.9,0.1,419.401,87097.484,0.944,0.544,6,0.944
39.55,1.85,1774.489,89931.416,125.155,154.22,4,9.044
39.75,0.2,1776.065,89931.52,126.731,154.324,4,1.576
40.35,0.55,1786.572,89931.624,137.238,154.428,4,10.507
40.5,3.65,1788.178,89931.882,169.332,85557.974,3,1.606
40.9,2.7,1788.282,89931.934,15.872,2454.0,2,0.104
40.9,0.55,1788.282,89931.934,138.844,154.686,4,433.36
40.9,2.65,1788.282,89931.934,1417.209,253.715,5,22.348
40.9,2.7,1788.282,89931.934,9.988,780.685,6,2.304
40.95,2.75,1812.361,89992.411,36.933,730.822,1,584.294
41.05,0.1,1820.51,90809.418,1419.513,400.762,5,834.772
42.15,0.4,3680.359,95655.759,1434.512,1829.658,5,14.999
44.4,2.15,3680.631,95657.01,1434.784,1830.909,5,0.272
45.75,4.85,7777.252,95673.229,161.192,214.658,4,4096.621
45.85,0.1,7782.127,95673.281,166.067,214.71,4,4.875
46.9,0.95,7816.2,95673.645,200.14,215.074,4,34.073
46.95,5.2,7841.788,95739.538,449.232,3984.093,2,38.703
46.95,2.4,7841.788,95739.538,5531.405,1847.128,5,14.02
47.0,5.25,8178.849,95743.919,871.705,1980.715,1,1856.166
47.0,5.2,8178.849,95743.919,594.282,2088.609,6,16.388
49.5,2.55,9758.138,102481.427,238.843,283.382,4,16.661
