time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0
14.35,14.35,1.576,0.169,1.576,0.169,4,1.576
14.9,0.55,4.353,3.182,4.353,3.182,4,2.777
18.45,3.5,5.929,3.286,5.929,3.286,4,1.576
18.55,0.1,6.041,3.346,6.041,3.346,4,0.112
19.05,0.35,9.14,5.131,9.14,5.131,4,3.099
19.4,0.35,10.744,5.467,10.744,5.467,4,1.604
19.8,0.4,12.238,5.691,12.238,5.691,4,1.494
19.95,0.15,13.737,5.915,13.737,5.915,4,1.499
20.3,0.35,15.235,6.139,15.235,6.139,4,1.498
20.5,0.15,18.089,71.956,18.089,71.956,4,2.854
21.05,0.5,21.231,72.441,21.231,72.441,4,3.142
21.35,0.2,43.423,73.273,43.423,73.273,4,22.192
22.25,0.85,43.779,92.419,43.779,92.419,4,0.356
23.15,0.75,47.339,95.867,47.339,95.867,4,3.56
23.35,23.35,61.0,99.092,0.0,0.0,6,13.661
23.45,0.1,61.296,99.256,0.296,0.164,6,0.296
23.6,0.3,61.577,121.961,61.0,99.092,4,0.281
27.8,27.8,63.05,122.185,0.0,0.0,3,1.473
27.9,0.1,63.221,122.297,0.171,0.112,3,0.171
28.8,0.85,65.059,129.533,2.009,7.348,3,1.838
28.95,0.1,65.955,130.013,2.905,7.828,3,0.896
29.2,0.2,67.239,130.833,4.189,8.648,3,1.284
29.95,6.35,81.223,2300.833,62.473,99.316,4,1811.261
33.25,3.3,173.227,35576.34,64.049,99.42,4,1.576
42.9,9.6,727.695,170049.938,84.165,99.73,4,20.116
44.45,1.5,816.735,192914.991,104.354,100.04,4,20.189
44.95,0.5,847.97,200508.039,107.353,100.574,4,2.999
45.35,0.4,872.01,207499.693,108.929,100.678,4,1.576
47.4,2.05,993.401,240790.983,116.511,109.067,4,7.582
47.55,0.15,1004.037,243441.577,118.047,109.377,4,1.536
47.7,0.1,1019.633,246166.165,124.231,117.766,4,6.184
48.55,0.85,1081.629,260745.246,125.767,118.076,4,1.536
48.85,0.3,1105.4,265495.242,127.178,118.3,4,1.411
49.0,0.15,1116.795,267494.766,128.589,118.524,4,1.411
55.25,6.25,1421.632,345110.555,134.794,118.834,4,6.205
58.35,3.1,1589.187,393385.295,137.568,118.886,4,2.774
58.5,0.15,1599.875,394921.477,139.052,119.196,4,1.484
60.8,2.25,1736.784,429601.027,139.156,127.309,4,0.104
61.0,0.15,1754.492,431943.861,140.744,127.791,4,1.588
62.45,1.45,1858.606,456804.296,146.897,135.46,4,6.153
62.65,0.2,1875.697,460164.358,149.896,135.994,4,2.999
62.8,0.15,1890.61,462685.706,154.565,136.046,4,4.669
63.15,0.3,1933.007,468894.545,172.623,136.89,4,18.058
64.55,1.4,1989.0,492192.392,177.292,136.942,4,4.669
65.3,0.1,1996.318,495603.52,1815.45,495443.175,3,2.999
65.6,0.1,1996.786,495843.54,1815.918,495683.195,3,0.468
65.85,0.2,1996.89,495843.592,1816.022,495683.247,3,0.104
65.9,1.35,1997.358,495857.36,180.291,137.476,4,112.632
66.05,0.1,2004.333,498654.494,181.754,137.7,4,1.463
67.7,1.65,2092.618,532251.089,186.423,137.752,4,4.669
67.95,0.25,2104.221,536259.771,187.886,137.976,4,1.463
68.3,0.1,2121.786,542479.211,1928.654,542318.314,3,4.669
69.9,1.95,2203.374,577989.13,192.555,138.028,4,90.992
71.5,0.3,2215.777,583924.644,2019.646,583763.213,3,2.999
71.65,0.15,2215.829,583924.696,2019.698,583763.265,3,0.052
72.0,0.35,2215.881,583924.748,2019.75,583763.317,3,0.052
72.1,0.1,2215.933,583924.8,2019.802,583763.369,3,0.052
72.15,2.25,2217.073,584129.658,195.554,138.562,4,253.105
72.35,0.15,2228.715,587984.672,200.016,139.32,4,4.462
72.45,0.1,2239.684,590210.632,206.357,139.596,4,6.341
72.8,0.35,2264.582,597564.8,211.235,139.648,4,4.878
74.95,2.15,2388.274,652107.825,211.287,139.854,4,0.052
75.05,0.1,2395.57,654127.838,212.863,139.958,4,1.576
75.35,0.3,2407.745,657856.862,215.862,140.492,4,2.999
75.5,0.15,2413.16,659866.461,217.325,140.716,4,1.463
78.05,2.55,2493.073,690169.043,221.994,140.768,4,4.669
78.5,0.45,2498.477,690723.78,224.993,141.302,4,2.999
78.65,0.15,2499.94,690724.004,226.456,141.526,4,1.463
82.75,4.1,2504.609,690724.056,231.125,141.578,4,4.669
84.25,1.45,2506.215,690724.314,232.731,141.836,4,1.606
84.5,0.2,2532.063,690793.127,258.579,210.649,4,25.848
84.7,0.1,2559.041,690826.235,285.557,243.757,4,26.978
84.95,0.15,2597.132,690843.101,323.648,260.623,4,38.091
85.55,0.6,2601.007,690843.153,327.523,260.675,4,3.875
86.2,62.7,2605.149,690843.205,0.577,22.869,6,4.142
86.6,1.05,2608.255,690843.73,331.665,260.727,4,3.106
86.9,0.3,2609.986,690845.256,333.396,262.253,4,1.731
86.95,86.95,2610.038,690853.411,0.0,0.0,5,39.027
87.05,0.8,2636.097,690913.657,3.683,23.394,6,0.525
87.15,0.1,2649.899,690916.663,372.423,330.092,4,0.361
87.8,0.65,2651.372,690916.887,373.896,330.316,4,1.473
89.75,1.75,2693.027,690951.851,415.551,365.28,4,41.655
90.3,0.15,2752.5,690971.067,475.024,384.496,4,59.473
90.7,0.4,2758.517,690971.343,481.041,384.772,4,6.017
92.3,1.5,2764.534,690971.619,487.058,385.048,4,6.017
92.45,5.45,2787.615,691039.159,0.525,3.082,5,27.315
92.75,0.3,2792.21,691043.117,514.373,453.321,4,0.361
93.05,0.15,2839.312,691076.347,561.475,486.551,4,47.102
93.5,0.2,2881.365,691093.171,603.528,503.375,4,42.053
93.65,0.15,2885.24,691093.288,607.403,503.492,4,3.875
94.9,1.1,2926.304,691166.304,648.467,576.508,4,41.064
95.0,0.1,2929.232,691166.752,651.395,576.956,4,2.928
95.2,0.15,2947.271,691183.824,669.434,594.028,4,18.039
95.3,0.1,2948.735,691184.048,670.898,594.252,4,1.464
96.0,0.6,2968.031,691201.344,690.194,611.548,4,19.296
96.1,0.1,2969.495,691201.568,691.658,611.772,4,1.464
96.35,0.15,2988.791,691218.864,710.954,629.068,4,19.296
96.5,0.1,2996.273,691219.364,718.436,629.568,4,7.482
