time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
4.25,4.25,0.0,0.0,0.0,0.0,4,0.0
14.25,10.0,1.576,0.104,1.576,0.104,4,1.576
15.95,1.7,4.353,3.188,4.353,3.188,4,2.777
16.1,0.1,7.356,3.576,7.356,3.576,4,3.003
16.3,0.1,9.116,5.326,9.116,5.326,4,1.76
16.6,0.3,10.61,5.55,10.61,5.55,4,1.494
16.95,0.2,18.719,7.916,18.719,7.916,4,8.109
17.25,0.15,41.737,99.202,41.737,99.202,4,23.018
17.75,0.4,45.297,103.012,45.297,103.012,4,3.56
18.5,18.5,48.745,126.42,0.0,0.0,3,3.448
18.65,0.1,50.822,131.652,2.077,5.232,3,2.077
19.2,0.15,63.302,2268.276,14.557,2141.856,3,12.48
19.25,1.5,63.77,2309.216,48.745,126.42,4,63.076
21.15,0.1,127.954,31305.343,77.633,31178.819,3,1.576
21.45,0.25,128.266,31306.679,77.945,31180.155,3,0.312
22.3,0.1,158.634,49797.319,108.313,49670.795,3,30.368
23.0,0.15,178.498,61530.093,128.177,61403.569,3,19.864
23.2,0.2,178.862,61531.225,128.541,61404.701,3,0.364
23.45,0.15,179.07,61531.433,128.749,61404.909,3,0.208
23.65,0.2,179.278,61531.641,128.957,61405.117,3,0.208
24.2,0.5,179.434,61531.797,129.113,61405.273,3,0.156
25.35,0.1,209.835,79055.884,159.514,78929.36,3,30.401
27.75,2.4,209.942,79055.936,159.621,78929.412,3,0.107
28.65,0.9,210.046,79055.988,159.725,78929.464,3,0.104
28.8,0.15,210.15,79056.092,159.829,78929.568,3,0.104
29.0,0.2,210.202,79056.144,159.881,78929.62,3,0.052
29.2,0.1,210.358,79056.248,160.037,78929.724,3,0.156
29.3,0.1,210.41,79056.352,160.089,78929.828,3,0.052
29.3,10.05,210.41,79056.352,50.321,126.524,4,35.554
29.5,0.15,243.225,80849.771,76.598,150.334,4,26.277
30.05,0.5,256.207,83073.356,85.576,150.438,4,8.978
31.2,0.1,290.949,98517.102,195.643,98366.56,3,9.73
34.25,4.2,309.054,109620.209,95.306,150.542,4,18.105
34.5,0.25,310.63,109620.313,96.882,150.646,4,1.576
34.6,0.1,319.679,109620.417,105.931,150.75,4,9.049
34.75,34.75,351.303,109684.527,0.0,0.0,1,31.624
34.75,34.75,351.303,109684.527,0.0,0.0,2,27.004
34.75,34.75,351.303,109684.527,0.0,0.0,5,22.072
34.8,34.8,354.032,109685.599,0.0,0.0,0,2.88
34.95,0.1,371.787,110806.1,2.336,146.699,0,2.336
35.0,0.1,375.979,111131.942,2.88,2.712,5,16.352
35.35,0.1,441.756,113655.146,22.072,1755.933,2,29.221
35.4,0.2,444.72,114063.886,32.101,62.188,5,0.364
35.5,0.1,589.36,114953.158,27.004,1891.483,1,875.408
35.75,3.95,1329.02,115973.057,213.748,109469.667,3,2.08
35.85,0.1,1329.072,115973.213,213.8,109469.823,3,0.052
36.85,1.0,1329.176,115973.213,213.904,109469.823,3,0.104
36.85,2.15,1329.176,115973.213,137.555,214.86,4,0.156
37.8,2.2,1349.415,115973.679,907.509,907.711,5,20.083
38.75,3.2,9468.507,116049.988,18.688,1451.791,0,8119.092
38.75,3.2,9468.507,116049.988,29.084,2092.207,1,14.3
38.75,3.4,9468.507,116049.988,22.436,1836.821,2,8.736
38.75,1.85,9468.507,116049.988,157.638,215.17,4,19.283
38.75,0.2,9468.507,116049.988,9026.601,984.02,5,20.451
38.9,0.1,9504.072,116997.259,178.089,230.41,4,9.178
39.0,0.1,9519.332,117396.998,178.257,238.004,4,0.168
39.15,0.1,9533.762,118408.613,9035.779,1417.658,5,2.774
39.25,0.25,9541.756,119125.973,37.82,2555.242,1,6.718
39.35,2.5,9551.915,120039.46,214.06,109469.979,3,1.8
40.05,0.75,9552.019,120039.512,9042.497,2023.446,5,0.104
40.15,0.1,9552.083,120040.177,9042.561,2024.111,5,0.064
40.75,0.35,9552.707,120042.391,9043.185,2026.325,5,0.624
41.5,0.75,9553.517,120042.443,9043.995,2026.377,5,0.81
42.15,3.15,16349.051,120074.451,181.031,238.056,4,6795.534
42.2,2.9,16356.752,120082.045,32.988,2331.978,0,7.701
42.2,2.9,16356.752,120082.045,39.62,2699.673,1,9.8
42.2,2.9,16356.752,120082.045,41.719,3276.328,2,18.588
42.2,0.45,16356.752,120082.045,15839.529,2058.385,5,12.98
44.55,2.4,16413.48,124802.63,188.732,245.65,4,15.36
44.75,0.15,16432.928,124802.838,208.18,245.858,4,19.448
44.85,2.1,16463.443,124868.679,15854.889,3274.828,5,43.526
45.9,1.05,22488.769,131863.922,251.706,314.127,4,6012.315
47.75,1.8,22508.852,131864.232,271.789,314.437,4,20.083
47.9,0.1,22519.089,131865.8,282.026,316.005,4,10.237
48.2,5.5,22520.551,131866.024,42.788,3214.145,0,1.462
48.2,5.45,22520.551,131866.024,58.208,4332.713,1,5669.724
48.2,5.45,22520.551,131866.024,54.699,4265.263,2,8023.992
49.25,1.35,41996.168,132017.946,283.488,316.229,4,5781.901
51.65,2.4,41997.744,132018.05,285.064,316.333,4,1.576
51.65,6.35,41997.744,132018.05,21867.204,10267.643,5,10.122
51.85,0.2,42025.259,135467.077,295.186,324.467,4,36.606
52.0,0.15,42040.895,138749.755,295.238,332.187,4,0.052
52.9,0.9,42050.493,139400.174,301.207,332.239,4,5.969
53.05,0.1,42053.419,139400.622,304.133,332.687,4,2.926
55.9,2.8,42057.808,139401.294,308.522,333.359,4,4.389
56.3,0.4,42071.609,139401.552,322.323,333.617,4,13.801
56.45,0.15,42077.369,139401.604,328.083,333.669,4,5.76
56.6,0.1,42088.889,139401.708,339.603,333.773,4,11.52
56.85,0.2,42100.409,139401.812,351.123,333.877,4,11.52
56.9,8.15,42100.461,139403.062,8082.2,4378.657,1,30.241
56.9,7.9,42100.461,139403.062,5836.6,4310.116,2,7.914
56.9,4.9,42100.461,139403.062,21903.81,17633.861,5,317.767
57.0,7.95,42265.406,139761.727,5712.512,3275.27,0,1536.157
57.35,0.2,43134.215,141659.365,8090.114,4524.35,1,544.319
61.65,4.05,45097.127,143057.92,6256.831,4239.031,0,560.32
61.65,4.1,45097.127,143057.92,8650.434,4622.282,1,11.798
61.65,4.05,45097.127,143057.92,6154.367,4877.264,2,6.39
61.65,4.75,45097.127,143057.92,381.364,403.428,4,8.878
61.65,4.1,45097.127,143057.92,23439.967,19445.884,5,7.861
61.75,0.1,45114.015,143395.341,23440.972,19500.659,5,1.005
62.0,0.25,45138.363,145398.447,8656.824,4819.745,1,7.124
62.0,0.35,45138.363,145398.447,389.225,411.261,4,0.26
62.1,0.1,45145.478,145832.311,6268.629,5076.068,0,5.035
62.1,0.1,45145.478,145832.311,8657.084,4888.061,1,10.57
62.1,0.1,45145.478,145832.311,6163.245,5706.377,2,13.522
62.1,0.1,45145.478,145832.311,394.26,411.313,4,12.478
62.1,0.15,45145.478,145832.311,23448.096,20280.461,5,7.861
64.25,2.15,45201.394,149164.985,402.121,419.146,4,11.485
65.75,1.5,45202.97,149165.089,403.697,419.25,4,1.576
65.9,0.15,45208.005,149165.141,408.732,419.302,4,5.035
66.0,0.1,45219.142,149165.399,419.869,419.56,4,11.137
66.3,0.25,45229.212,149165.503,429.939,419.664,4,10.07
66.5,0.2,45234.247,149165.555,434.974,419.716,4,5.035
66.55,4.05,45239.282,149165.607,8670.606,5715.522,1,31.97
66.6,4.05,45266.217,149231.652,6279.199,5907.294,0,4.004
66.6,4.1,45266.217,149231.652,6175.723,6539.782,2,2641.402
66.6,4.05,45266.217,149231.652,23459.581,21113.21,5,2698.994
66.95,0.25,46226.098,151111.049,8674.61,5716.073,1,1165.884
71.0,3.55,53708.359,153473.465,8920.601,7043.682,0,1931.858
71.0,3.55,53708.359,153473.465,10606.468,6257.79,1,0.426
71.0,3.55,53708.359,153473.465,8874.717,7825.838,2,10.458
71.0,4.4,53708.359,153473.465,466.944,486.396,4,24.516
71.0,3.7,53708.359,153473.465,24625.465,22389.728,5,7.861
71.1,0.1,53723.923,153923.692,8921.027,7043.872,0,29.987
71.5,0.3,53766.987,156750.953,10616.926,6763.624,1,25.714
71.5,0.5,53766.987,156750.953,474.805,494.229,4,0.378
71.8,0.3,53801.908,159562.874,479.84,494.281,4,5.035
71.9,0.4,53819.597,160797.785,10617.304,6763.676,1,7.965
74.7,2.85,53821.427,161163.101,487.805,502.322,4,0.728
75.25,0.55,53826.462,161163.153,492.84,502.374,4,5.035
75.4,0.15,53831.497,161163.205,497.875,502.426,4,5.035
75.7,0.3,53836.532,161163.257,502.91,502.478,4,5.035
75.8,0.1,53841.567,161163.309,507.945,502.53,4,5.035
75.85,3.95,53857.802,161224.98,10618.032,7005.687,1,31.918
75.85,4.05,53857.802,161224.98,24655.452,25085.335,5,1626.768
75.9,4.0,54297.067,161237.627,8946.741,9239.438,0,1196.338
75.9,4.0,54297.067,161237.627,8899.233,9860.288,2,1408.358
79.25,3.4,58729.462,164751.442,539.863,569.306,4,624.513
80.15,0.9,58731.038,164751.546,541.439,569.41,4,1.576
80.2,3.6,58736.073,164751.546,10355.099,10028.275,0,7.861
80.2,3.6,58736.073,164751.546,12244.8,8239.756,1,18.278
80.2,3.6,58736.073,164751.546,9523.746,10412.699,2,34.59
80.2,3.6,58736.073,164751.546,25851.79,26031.375,5,17.018
80.8,0.6,58818.398,168341.879,549.3,577.243,4,22.261
80.95,0.1,58836.133,169345.281,554.387,585.128,4,5.087
83.95,3.0,58841.168,169345.333,559.422,585.18,4,5.035
84.05,0.1,58846.203,169345.385,564.457,585.232,4,5.035
84.15,0.1,58851.238,169345.437,569.492,585.284,4,5.035
