time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0
10.1,10.1,2.718,0.052,2.718,0.052,4,2.718
14.15,4.05,4.294,0.104,4.294,0.104,4,1.576
15.85,1.7,7.071,3.13,7.071,3.13,4,2.777
16.15,0.15,11.834,5.259,11.834,5.259,4,4.763
16.4,0.25,13.328,5.483,13.328,5.483,4,1.494
16.85,0.15,44.401,91.891,44.401,91.891,4,31.073
17.35,0.35,47.961,95.279,47.961,95.279,4,3.56
17.45,17.45,63.489,120.899,0.0,0.0,0,15.528
18.15,18.15,86.306,121.476,0.0,0.0,3,22.817
29.5,12.1,1420.139,177750.707,63.489,120.899,4,8311.369
31.85,2.35,1744.892,212372.719,83.678,121.209,4,20.189
31.95,0.1,1760.009,213735.167,86.624,121.485,4,2.946
32.05,0.1,1773.587,215270.551,88.086,121.709,4,1.462
36.55,4.5,2353.771,283606.239,97.256,130.236,4,9.17
39.45,2.8,2737.9,327431.568,109.233,138.987,4,11.977
40.15,0.7,2850.077,336825.633,129.422,139.297,4,20.189
46.75,6.6,3551.001,437539.581,130.998,139.349,4,1.576
48.1,1.25,3739.123,458480.237,144.437,140.521,4,13.439
49.5,1.3,3925.996,479610.518,156.342,141.383,4,11.905
51.15,1.65,4126.086,504684.523,156.394,141.589,4,0.052
51.3,0.15,4148.444,506589.301,159.392,142.123,4,2.998
51.4,0.1,4162.854,507887.265,160.854,142.347,4,1.462
54.95,3.55,4584.767,572487.67,169.885,150.822,4,9.031
59.5,4.4,5066.415,656031.505,184.952,160.107,4,15.067
61.25,1.75,5316.631,686393.491,205.016,160.211,4,20.064
61.35,0.1,5331.975,687626.199,208.015,160.745,4,2.999
61.45,0.1,5345.034,688652.607,209.478,160.969,4,1.463
66.95,5.5,6047.686,782416.78,218.509,169.444,4,9.031
67.05,0.1,6063.324,783529.787,221.508,169.978,4,2.999
67.15,0.1,6075.967,784535.819,222.971,170.202,4,1.463
69.45,2.3,6371.879,818324.223,232.014,178.862,4,9.043
70.1,0.65,6477.036,828356.134,252.255,179.172,4,20.241
75.8,5.7,7195.952,915855.769,253.831,179.224,4,1.576
75.9,0.1,7209.479,917244.837,255.242,179.276,4,1.411
77.8,1.9,7448.582,945293.597,256.705,179.5,4,1.463
77.95,0.15,7467.504,946916.721,256.757,179.81,4,0.052
79.45,1.45,7674.616,963697.685,262.889,180.086,4,6.132
83.7,4.25,8207.579,1031894.523,278.816,180.396,4,15.927
83.9,0.2,8232.102,1035957.655,281.814,180.93,4,2.998
84.0,0.1,8244.536,1038544.347,283.276,181.154,4,1.462
85.1,1.1,8353.832,1083839.99,288.26,181.206,4,4.984
86.35,1.25,8455.872,1132586.4,289.836,181.258,4,1.576
86.5,0.15,8472.096,1138446.394,292.835,181.792,4,2.999
86.75,0.2,8500.016,1147359.383,298.967,182.068,4,6.132
86.85,0.1,8513.016,1150452.455,301.966,182.602,4,2.999
86.95,0.1,8523.891,1153594.399,303.429,182.826,4,1.463
89.15,0.15,8642.284,1215664.864,8311.369,1215481.409,3,4.669
89.45,0.25,8642.44,1215666.172,8311.525,1215482.717,3,0.156
89.65,0.2,8642.492,1215666.224,8311.577,1215482.769,3,0.052
89.9,0.25,8642.596,1215666.328,8311.681,1215482.873,3,0.104
89.9,2.95,8642.596,1215666.328,308.098,182.878,4,108.786
90.2,0.3,8671.83,1226584.695,317.104,183.136,4,9.006
90.35,0.1,8685.68,1231354.114,323.1,184.204,4,5.996
90.5,0.1,8693.076,1234164.663,326.024,184.652,4,2.924
93.0,0.1,8778.733,1282566.486,8420.467,1282381.153,3,9.425
93.0,2.5,8778.733,1282566.486,335.449,184.756,4,1.301
93.55,0.55,8783.033,1282824.51,338.448,185.29,4,2.999
93.65,0.1,8784.496,1282824.734,339.911,185.514,4,1.463
93.75,0.1,8789.252,1282824.786,344.667,185.566,4,4.756
93.75,93.75,8789.252,1282824.786,0.0,0.0,5,25.482
93.95,0.15,8815.259,1282893.682,370.149,251.407,4,0.525
94.1,0.1,8848.291,1282926.854,403.181,284.579,4,33.032
94.6,0.25,8904.839,1282962.06,459.729,319.785,4,56.548
94.75,77.25,8928.954,1283029.953,22.817,0.577,0,24.115
94.75,0.15,8928.954,1283029.953,483.844,387.678,4,0.525
95.15,0.35,8945.698,1283033.186,500.063,390.313,4,16.219
95.4,0.1,8987.502,1283068.098,541.867,425.225,4,41.804
