time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
9.0,9.0,0.0,0.0,0.0,0.0,4,0.0
14.3,5.3,1.576,0.052,1.576,0.052,4,1.576
18.65,4.35,4.301,3.078,4.301,3.078,4,2.725
19.2,0.4,7.512,4.871,7.512,4.871,4,3.211
19.65,0.4,9.116,5.207,9.116,5.207,4,1.604
20.05,0.4,10.61,5.431,10.61,5.431,4,1.494
20.25,0.2,12.109,5.655,12.109,5.655,4,1.499
20.45,0.2,13.607,5.879,13.607,5.879,4,1.498
20.7,0.2,16.461,71.8,16.461,71.8,4,2.854
21.25,0.5,19.603,72.285,19.603,72.285,4,3.142
21.5,0.2,41.795,72.701,41.795,72.701,4,22.192
21.6,0.1,41.907,72.761,41.907,72.761,4,0.112
22.45,0.85,42.151,91.847,42.151,91.847,4,0.244
22.55,22.55,43.76,92.356,0.0,0.0,5,1.609
22.65,0.2,44.285,95.049,43.76,92.356,4,0.525
23.45,0.8,45.81,95.273,45.285,92.58,4,1.525
23.55,0.1,50.418,96.151,49.893,93.458,4,4.608
23.7,0.1,59.559,98.062,59.034,95.369,4,9.141
24.0,0.25,61.502,121.043,60.977,118.35,4,1.943
25.9,25.9,63.078,121.095,0.0,0.0,3,1.576
26.0,0.1,63.249,121.207,0.171,0.112,3,0.171
26.2,0.1,65.087,128.443,2.009,7.348,3,1.838
26.8,0.1,76.215,2278.281,13.137,2157.186,3,11.128
26.95,0.1,76.371,2278.437,13.293,2157.342,3,0.156
27.1,0.15,76.475,2278.541,13.397,2157.446,3,0.104
27.75,0.1,81.051,4033.052,17.973,3911.957,3,4.576
32.4,8.4,244.227,63294.846,62.553,118.402,4,1563.281
52.1,19.7,1140.306,342685.577,82.742,118.712,4,20.189
52.55,0.45,1161.161,350431.415,82.846,118.97,4,0.104
53.8,1.25,1200.78,371036.467,85.909,119.689,4,3.063
54.0,0.2,1211.603,374174.979,87.424,119.913,4,1.515
54.3,0.3,1234.603,377942.747,89.0,119.965,4,1.576
54.55,0.25,1242.826,381245.824,90.515,120.189,4,1.515
55.2,0.65,1254.71,392555.449,92.103,120.499,4,1.588
55.95,0.75,1293.422,405850.629,96.859,120.551,4,4.756
62.05,6.1,1671.295,526804.837,101.528,120.603,4,4.669
63.35,0.2,1683.411,544135.361,1581.254,544011.859,3,0.104
63.6,0.2,1683.619,544136.593,1581.462,544013.091,3,0.208
63.85,0.2,1683.775,544136.749,1581.618,544013.247,3,0.156
64.15,0.3,1683.827,544136.801,1581.67,544013.299,3,0.052
64.3,0.15,1683.879,544136.853,1581.722,544013.351,3,0.052
64.4,0.1,1683.931,544136.905,1581.774,544013.403,3,0.052
64.55,0.15,1683.983,544136.957,1581.826,544013.455,3,0.052
67.2,0.15,1791.779,611669.021,1689.622,611545.519,3,107.796
67.45,0.2,1792.091,611669.717,1689.934,611546.215,3,0.312
67.65,0.2,1792.143,611669.769,1689.986,611546.267,3,0.052
67.9,0.2,1792.403,611670.029,1690.246,611546.527,3,0.26
68.55,0.65,1792.455,611670.081,1690.298,611546.579,3,0.052
68.8,0.15,1792.715,611670.341,1690.558,611546.839,3,0.26
69.0,6.95,1792.767,611670.393,101.632,120.809,4,0.052
69.8,1.0,1794.343,611670.445,1690.61,611546.891,3,1.576
72.05,3.05,1894.076,675577.423,103.208,120.861,4,117.153
72.85,0.15,1914.318,688147.65,1807.763,688023.859,3,2.822
73.15,0.3,1914.37,688147.702,1807.815,688023.911,3,0.052
73.3,0.15,1914.578,688147.91,1808.023,688024.119,3,0.208
74.0,0.7,1914.63,688147.962,1808.075,688024.171,3,0.052
74.2,0.15,1914.838,688148.17,1808.283,688024.379,3,0.208
74.55,2.5,1929.97,697301.608,106.03,121.098,4,68.753
74.85,0.3,1945.259,704721.251,109.093,122.075,4,3.063
74.95,0.1,1946.623,705367.889,109.157,122.26,4,0.064
75.1,0.15,1952.454,707537.385,110.672,122.484,4,1.515
75.3,0.1,1960.773,710620.489,115.25,123.341,4,4.578
75.4,0.1,1967.522,712716.047,119.919,123.393,4,4.669
75.65,0.25,1980.459,719112.247,124.588,123.445,4,4.669
76.0,0.35,1997.816,726975.123,129.257,123.497,4,4.669
76.2,0.15,2003.99,728993.483,132.36,124.031,4,3.103
76.35,0.15,2009.849,730779.535,135.411,124.565,4,3.051
76.45,0.1,2013.08,731865.835,136.874,124.789,4,1.463
76.6,0.1,2015.791,732558.159,138.337,125.013,4,1.463
76.95,0.25,2028.444,732558.849,150.883,125.651,4,12.546
77.05,0.1,2029.907,732559.073,152.346,125.875,4,1.463
77.15,0.1,2034.785,732559.125,157.224,125.927,4,4.878
77.35,0.1,2053.61,732625.04,176.049,191.842,4,18.825
77.35,77.35,2053.61,732625.04,0.0,0.0,6,7.021
77.95,0.5,2061.156,732628.423,183.07,192.17,4,0.525
78.2,0.15,2093.406,732628.839,215.32,192.586,4,32.25
78.25,0.8,2099.37,732693.299,0.525,3.055,6,40.644
78.5,0.2,2131.35,732698.886,0.886,6.025,6,0.361
79.1,2.45,2134.772,732700.841,1877.036,732430.557,3,0.361
79.3,0.2,2134.824,732700.893,1877.088,732430.609,3,0.052
79.8,0.5,2134.876,732700.945,1877.14,732430.661,3,0.052
80.0,0.2,2134.928,732700.997,1877.192,732430.713,3,0.052
80.2,0.2,2134.98,732701.049,1877.244,732430.765,3,0.052
81.9,3.4,2135.396,732702.611,255.964,262.338,4,0.416
83.4,1.5,2135.46,732703.788,256.028,263.515,4,0.064
83.6,0.1,2160.638,732706.223,281.206,265.95,4,25.178
83.8,0.1,2177.55,732706.723,298.118,266.45,4,16.912
84.25,61.65,2222.081,732776.888,0.525,2.693,5,59.926
84.9,0.65,2237.837,732780.871,358.044,337.37,4,0.361
85.55,0.5,2270.17,732781.287,390.377,337.786,4,32.333
85.6,1.35,2288.631,732846.211,0.886,5.921,5,40.592
88.3,2.65,2311.484,732854.463,430.969,406.202,4,0.722
88.4,0.1,2312.948,732854.687,432.433,406.426,4,1.464
89.2,0.5,2359.943,732856.671,479.428,408.41,4,46.995
89.9,0.6,2387.78,732928.577,507.265,480.316,4,27.837
92.0,1.85,2420.79,732928.993,540.275,480.732,4,33.01
92.3,0.3,2422.396,732929.251,541.881,480.99,4,1.606
92.4,0.1,2423.066,732933.121,542.551,484.86,4,0.67
92.55,0.1,2448.864,733001.719,568.349,553.458,4,25.798
99.0,6.4,2452.26,733006.175,571.745,557.914,4,3.396
99.9,0.9,2453.836,733006.227,573.321,557.966,4,1.576
100.1,0.1,2482.518,733006.539,602.003,558.278,4,28.682
100.25,0.15,2486.996,733006.591,606.481,558.33,4,4.478
100.3,21.8,2491.474,733006.643,1.247,6.503,6,4.478
100.35,14.75,2491.534,733006.755,1.608,10.681,5,0.84
100.45,0.1,2493.154,733011.707,2.087,9.035,6,16.847
100.7,0.45,2517.853,733033.912,610.959,558.382,4,14.408
100.8,0.1,2525.248,733050.99,612.638,572.357,4,1.679
100.8,0.1,2525.248,733050.99,16.495,20.631,6,28.358
100.85,0.15,2550.937,733107.222,18.455,26.925,5,0.362
102.5,1.6,2554.33,733108.958,640.996,625.582,4,0.362
102.9,0.4,2574.952,733109.268,661.618,625.892,4,20.622
103.05,0.15,2579.584,733109.32,666.25,625.944,4,4.632
103.2,0.15,2584.216,733109.372,670.882,625.996,4,4.632
