time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
10.65,10.65,0.0,0.0,0.0,0.0,4,0.0
14.25,3.6,1.576,0.052,1.576,0.052,4,1.576
18.5,4.2,4.353,3.078,4.353,3.078,4,2.777
18.7,0.1,7.46,4.819,7.46,4.819,4,3.107
19.05,0.35,7.564,4.871,7.564,4.871,4,0.104
19.45,0.4,9.168,5.207,9.168,5.207,4,1.604
19.85,0.4,10.662,5.431,10.662,5.431,4,1.494
20.6,0.6,16.305,71.748,16.305,71.748,4,5.643
20.95,0.3,19.551,72.233,19.551,72.233,4,3.246
21.1,0.1,27.873,72.389,27.873,72.389,4,8.322
21.5,0.35,41.743,72.649,41.743,72.649,4,13.87
22.65,1.1,42.099,91.795,42.099,91.795,4,0.356
22.7,22.7,43.708,92.304,0.0,0.0,6,1.609
22.85,0.2,44.233,94.997,43.708,92.304,4,0.525
23.5,0.65,45.758,95.221,45.233,92.528,4,1.525
23.7,0.1,57.89,97.701,57.365,95.008,4,12.132
23.75,23.75,59.447,98.18,0.0,0.0,5,1.557
23.95,0.25,59.743,98.344,58.922,95.487,4,0.296
23.95,0.15,59.743,98.344,0.296,0.164,5,1.473
25.65,1.7,61.497,121.273,60.395,95.711,4,0.281
26.1,26.1,63.073,121.325,0.0,0.0,3,1.576
26.35,0.15,65.134,126.401,2.061,5.076,3,2.061
35.25,9.55,392.696,125070.013,61.971,95.763,4,1102.878
43.15,7.85,777.976,270313.105,82.172,96.206,4,20.201
45.55,2.35,814.151,298204.551,85.275,96.74,4,3.103
45.7,0.15,820.086,300577.774,86.79,96.964,4,1.515
46.3,0.6,868.573,312863.841,107.093,97.274,4,20.303
52.25,5.95,1163.96,416860.475,111.849,97.326,4,4.756
52.6,0.35,1180.011,424104.203,114.9,97.86,4,3.051
53.35,0.75,1211.018,445896.556,114.964,97.959,4,0.064
53.65,0.1,1227.003,451880.034,1104.939,451755.445,3,5.998
53.7,0.2,1228.615,452789.194,120.962,99.027,4,7.61
53.9,0.1,1234.012,454397.132,124.016,99.673,4,3.054
54.0,0.1,1238.938,455498.973,127.067,100.207,4,3.051
54.4,0.25,1242.254,456484.835,1112.549,456358.756,3,1.536
54.85,0.45,1242.306,456484.887,1112.601,456358.808,3,0.052
54.9,0.9,1242.826,456732.347,128.603,100.517,4,38.954
55.3,0.1,1285.706,460612.401,165.136,102.064,4,36.533
55.5,0.15,1296.31,463417.736,171.32,102.34,4,6.184
55.7,0.2,1306.752,466931.225,176.198,102.392,4,4.878
56.35,0.65,1330.376,480775.241,177.774,102.444,4,1.576
56.6,0.25,1333.482,480775.827,180.825,102.978,4,3.051
