time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
12.15,12.15,0.0,0.0,0.0,0.0,4,0.0
14.45,2.3,1.576,0.104,1.576,0.104,4,1.576
16.1,1.65,4.353,3.182,4.353,3.182,4,2.777
16.45,0.15,9.116,5.311,9.116,5.311,4,4.763
16.7,0.25,10.61,5.535,10.61,5.535,4,1.494
17.15,0.15,41.683,91.943,41.683,91.943,4,31.073
17.65,0.35,45.243,95.331,45.243,95.331,4,3.56
17.7,17.7,57.323,97.603,0.0,0.0,5,15.528
18.45,18.45,83.588,121.528,0.0,0.0,3,22.817
22.95,5.25,548.753,74886.986,60.771,120.951,4,1818.063
26.65,3.5,1013.418,145473.303,74.453,130.392,4,13.682
27.2,0.45,1092.835,156356.628,84.872,139.091,4,10.419
28.2,1.0,1214.583,175489.966,86.448,139.195,4,1.576
31.05,2.8,1588.736,230163.498,106.637,139.505,4,20.189
33.75,2.65,1927.325,285785.071,120.076,148.636,4,13.439
34.7,0.1,1974.28,301920.57,1818.063,301762.348,3,13.324
36.5,0.1,2164.86,333594.102,2008.643,333435.88,3,190.58
38.3,4.5,2393.244,370220.244,133.4,157.645,4,5314.121
38.7,0.15,2450.592,376621.407,150.113,167.326,4,16.713
41.4,2.65,2815.382,419571.905,159.231,175.801,4,9.118
41.5,0.1,2827.917,420987.054,159.283,176.059,4,0.052
42.2,0.65,2920.534,432907.858,168.293,184.539,4,9.01
48.2,6.0,3669.194,526013.209,169.869,184.643,4,1.576
57.15,8.95,4794.797,663912.017,189.952,184.953,4,20.083
58.2,1.05,4841.977,682232.205,191.528,185.057,4,1.576
60.0,1.8,5092.004,708105.921,211.611,185.367,4,20.083
61.85,1.8,5319.044,737036.775,223.516,194.17,4,11.905
66.4,4.4,5899.607,816196.237,247.501,212.068,4,23.985
66.5,0.1,5914.01,817428.845,250.5,212.602,4,2.999
68.2,1.65,6141.662,838511.347,256.632,212.878,4,6.132
68.7,0.5,6205.778,847259.076,256.684,213.084,4,0.052
68.85,0.15,6219.305,850040.265,258.147,213.308,4,1.463
72.2,3.35,6612.414,902012.839,262.816,213.36,4,4.669
74.4,2.2,6812.619,952469.905,264.392,213.464,4,1.576
74.6,0.1,6839.649,956106.28,274.848,215.29,4,10.456
74.7,0.1,6852.702,957130.036,282.441,215.79,4,7.593
78.15,3.45,7126.773,1011838.843,291.988,215.894,4,9.547
85.15,0.15,7646.575,1167592.44,7322.764,1167375.711,3,9.006
85.35,0.1,7646.731,1167592.98,7322.92,1167376.251,3,0.156
85.45,0.1,7646.783,1167593.032,7322.972,1167376.303,3,0.052
87.2,9.05,7767.527,1244481.004,300.994,216.152,4,138.204
87.4,0.2,7783.851,1253051.46,302.57,216.256,4,1.576
87.5,0.1,7787.11,1253051.994,305.569,216.79,4,2.999
87.85,0.15,7804.514,1253558.334,320.521,218.478,4,14.952
87.95,0.1,7813.939,1253558.438,329.946,218.582,4,9.425
88.1,0.15,7839.787,1253627.244,355.794,287.388,4,25.848
88.4,0.1,7946.654,1253694.522,462.661,354.666,4,106.867
