time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
12.8,12.8,0.0,0.0,0.0,0.0,4,0.0
14.35,1.55,1.576,0.104,1.576,0.104,4,1.576
16.0,1.65,4.353,3.182,4.353,3.182,4,2.777
16.3,0.1,9.116,5.311,9.116,5.311,4,4.763
16.6,0.3,10.61,5.535,10.61,5.535,4,1.494
17.0,0.1,42.059,92.042,42.059,92.042,4,31.449
17.15,17.15,45.567,95.258,0.0,0.0,0,3.56
17.5,0.35,48.312,95.955,45.619,95.43,4,2.693
17.55,17.55,63.736,121.299,0.0,0.0,2,15.476
17.6,0.4,86.605,122.048,2.693,0.525,0,22.817
17.6,17.6,86.605,122.048,0.0,0.0,5,22.705
18.25,18.25,132.127,123.038,0.0,0.0,3,22.817
27.85,10.3,1252.336,170674.682,61.095,120.946,4,1995.037
32.55,4.7,1852.224,255790.03,62.671,121.05,4,1.576
32.8,0.2,1886.269,259717.768,65.669,121.584,4,2.998
32.9,0.1,1899.795,261368.784,67.131,121.808,4,1.462
35.7,0.15,2140.991,312053.456,1995.037,311921.391,3,7.791
35.8,0.1,2141.147,312054.636,1995.193,311922.571,3,0.156
35.9,2.95,2142.499,312085.976,74.922,129.973,4,1561.559
37.1,1.2,2312.394,335117.86,95.005,130.283,4,20.083
37.2,0.1,2327.872,336756.518,98.003,130.817,4,2.998
44.75,7.5,3268.213,485300.913,108.496,139.516,4,10.493
44.85,0.1,3284.059,487016.398,111.495,140.05,4,2.999
45.0,0.1,3308.498,489598.778,117.627,140.326,4,6.132
45.1,0.1,3322.573,491001.048,120.626,140.86,4,2.999
45.25,0.15,3342.86,493762.609,122.089,141.084,4,1.463
45.35,0.1,3357.925,495166.749,125.087,141.618,4,2.998
45.7,0.3,3404.773,500420.425,131.427,141.894,4,6.34
48.2,2.5,3703.261,556792.154,144.747,142.152,4,13.32
50.15,0.2,3798.404,586944.329,3556.752,586798.137,3,25.873
