time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
13.95,13.95,0.0,0.0,0.0,0.0,4,0.0
14.2,0.25,1.576,0.104,1.576,0.104,4,1.576
15.9,1.7,4.301,3.182,4.301,3.182,4,2.725
16.25,0.15,9.064,5.311,9.064,5.311,4,4.763
16.5,0.25,10.558,5.535,10.558,5.535,4,1.494
16.65,0.1,15.421,6.035,15.421,6.035,4,4.863
17.0,0.15,41.631,91.951,41.631,91.951,4,26.21
17.45,0.35,46.623,95.299,46.623,95.299,4,4.992
17.45,17.45,46.623,95.299,0.0,0.0,6,13.585
17.55,0.1,60.608,98.196,60.208,97.894,4,0.577
18.4,18.4,62.258,120.987,0.0,0.0,3,1.473
18.5,0.1,64.319,126.219,2.061,5.232,3,2.061
29.0,11.45,1227.619,130504.919,61.681,98.118,4,2744.516
30.9,1.9,1449.051,153929.796,63.257,98.222,4,1.576
40.9,10.0,2627.696,288159.357,83.394,98.326,4,20.137
43.5,0.1,2850.685,338445.797,2746.577,338324.498,3,20.137
43.65,0.15,2850.789,338446.361,2746.681,338325.062,3,0.104
43.85,0.1,2851.101,338446.673,2746.993,338325.374,3,0.312
43.95,0.1,2851.205,338446.777,2747.097,338325.478,3,0.104
44.0,3.1,2853.233,338908.097,103.531,98.43,4,280.662
44.15,0.15,2866.509,343295.459,105.107,98.534,4,1.576
44.35,0.15,2886.775,348389.1,108.054,98.638,4,2.947
44.55,0.2,2901.81,353040.14,109.569,99.034,4,1.515
44.9,0.35,2920.104,361890.459,114.447,99.086,4,4.878
45.05,0.1,2943.119,365390.787,121.908,100.378,4,7.461
47.9,2.85,3156.384,448567.649,131.333,100.482,4,9.425
48.0,0.1,3170.098,450142.141,141.762,102.238,4,10.429
48.2,0.3,3194.783,450143.297,3027.759,450017.086,3,24.685
48.9,0.7,3194.835,450143.349,3027.811,450017.138,3,0.052
50.1,1.2,3194.939,450143.401,3027.915,450017.19,3,0.104
50.85,2.75,3195.095,450143.557,166.447,103.342,4,0.156
51.9,1.8,3196.701,450143.815,3028.071,450017.346,3,1.606
53.1,1.15,3196.909,450144.023,3028.279,450017.554,3,0.208
53.15,2.3,3197.117,450144.231,168.053,103.6,4,0.208
53.35,0.2,3223.069,450213.201,194.005,172.57,4,25.952
54.4,1.0,3255.55,450213.617,226.486,172.986,4,32.481
54.5,54.5,3296.51,450284.866,0.0,0.0,0,40.96
55.05,0.6,3297.091,450285.391,267.446,244.235,4,0.581
55.75,0.5,3346.125,450287.391,316.48,246.235,4,49.034
56.0,0.25,3348.114,450290.183,318.469,249.027,4,1.989
56.25,0.25,3378.843,450363.277,349.198,322.121,4,30.729
56.6,0.3,3411.396,450363.693,381.751,322.537,4,32.553
58.6,1.95,3452.148,450436.18,422.503,395.024,4,40.752
58.9,0.15,3501.278,450438.388,471.633,397.232,4,49.13
59.25,0.3,3530.639,450510.243,500.994,469.087,4,29.361
59.6,0.25,3563.46,450510.659,533.815,469.503,4,32.821
59.7,0.1,3564.182,450514.529,534.537,473.373,4,0.722
59.8,5.3,3591.381,450583.524,0.581,0.525,0,28.672
59.8,42.25,3591.381,450583.524,0.577,22.869,6,3.24
60.85,1.05,3596.455,450587.349,563.209,542.592,4,0.361
61.7,0.85,3616.644,450587.659,583.398,542.902,4,20.189
61.85,0.15,3622.033,450587.711,588.787,542.954,4,5.389
62.05,0.2,3631.171,450587.815,597.925,543.058,4,9.138
63.8,1.65,3654.488,450588.075,621.242,543.318,4,23.317
63.9,4.1,3664.937,450606.42,0.938,26.109,6,20.195
64.25,0.35,3714.39,450640.988,641.437,561.767,4,47.792
64.35,0.1,3724.206,450648.578,643.168,563.293,4,1.731
65.05,0.65,3753.09,450718.758,672.052,633.473,4,28.884
65.95,0.7,3791.383,450719.174,710.345,633.889,4,38.293
65.95,1.7,3791.383,450719.174,48.73,66.637,6,103.541
66.85,0.75,3913.654,450878.604,813.886,784.165,4,18.73
67.65,0.65,3951.773,450879.02,852.005,784.581,4,38.119
67.65,1.6,3951.773,450879.02,67.46,75.791,6,94.025
68.5,0.75,4064.528,451023.264,946.03,919.827,4,18.73
69.1,0.4,4103.318,451023.68,984.82,920.243,4,38.79
69.1,1.4,4103.318,451023.68,86.19,84.789,6,64.517
69.25,0.1,4186.149,451096.935,1049.337,984.812,4,18.314
69.25,0.1,4186.149,451096.935,104.504,93.475,6,28.361
69.9,0.65,4214.872,451167.125,1077.698,1053.958,4,0.362
70.0,0.1,4220.241,451167.177,1083.067,1054.01,4,5.369
70.6,0.45,4252.904,451167.541,1115.73,1054.374,4,32.663
70.6,1.35,4252.904,451167.541,104.866,94.519,6,94.147
70.85,0.15,4364.481,451311.369,1209.877,1189.62,4,17.43
71.4,0.55,4385.103,451311.679,1230.499,1189.93,4,20.622
72.0,0.4,4422.369,451312.095,1267.765,1190.346,4,37.266
72.0,1.35,4422.369,451312.095,122.296,103.101,6,93.783
72.85,0.75,4534.466,451456.13,1361.548,1325.331,4,18.314
72.95,0.1,4539.088,451456.182,1366.17,1325.383,4,4.622
73.55,0.55,4573.03,451456.546,1400.112,1325.747,4,33.942
73.55,1.45,4573.03,451456.546,140.61,112.151,6,112.591
73.7,0.1,4685.742,451606.84,158.976,121.357,6,18.366
73.95,0.2,4704.349,451628.312,1512.703,1487.266,4,0.362
74.35,0.4,4705.925,451628.416,1514.279,1487.37,4,1.576
75.15,0.65,4743.957,451628.832,1552.311,1487.786,4,38.032
75.15,1.45,4743.957,451628.832,159.338,122.398,6,65.035
75.35,0.15,4826.214,451702.886,1617.346,1553.83,4,17.222
75.45,22.35,4851.752,451792.108,3028.487,450017.762,3,25.538
75.55,0.1,4855.077,451793.812,3031.812,450019.466,3,3.325
75.7,0.15,4858.837,451797.172,3035.572,450022.826,3,3.76
96.65,21.3,136834.103,454352.383,1642.884,1643.052,4,194471.54
96.65,96.65,136834.103,454352.383,0.0,0.0,5,2.847
97.45,0.8,141918.354,454451.094,0.112,0.06,5,0.112
97.8,0.15,143816.688,455336.304,2.868,845.812,5,2.756
98.0,0.1,145145.064,455739.825,4.272,1223.808,5,1.404
98.3,0.1,146880.28,456869.372,7.912,2319.404,5,3.64
98.65,0.15,148920.406,457604.904,10.252,3015.56,5,2.34
98.8,0.15,149775.862,457805.38,10.824,3198.58,5,0.572
98.95,0.15,150651.374,458086.683,11.76,3461.66,5,0.936
99.05,0.1,151289.702,458158.233,12.02,3519.896,5,0.26
99.5,0.1,153874.046,459699.209,17.012,5007.92,5,4.992
99.6,0.1,154411.466,459843.41,17.428,5140.104,5,0.416
99.85,0.1,155927.058,460731.815,20.288,6000.348,5,2.86
100.0,0.1,156891.782,461118.885,21.224,6369.552,5,0.936
102.6,5.95,171171.746,472567.614,1645.731,1643.104,4,36.452
104.45,1.85,184354.063,472808.135,1645.783,1643.276,4,0.052
104.75,0.3,186105.091,472847.2,1647.193,1643.401,4,1.41
105.85,1.1,192957.43,472984.076,1651.259,1643.453,4,4.066
105.95,0.1,193800.849,472998.567,1652.669,1643.578,4,1.41
106.45,0.45,197448.885,473064.387,1658.284,1643.854,4,5.615
106.85,0.15,199407.519,473103.267,197507.112,453800.895,3,4.066
107.7,0.2,204293.815,473191.682,202393.408,453889.31,3,4886.296
110.7,4.25,233995.251,473618.803,1662.35,1643.906,4,29702.559
110.85,0.15,234001.902,473619.665,1667.878,1644.182,4,5.528
112.65,1.8,234003.508,473619.923,1669.484,1644.44,4,1.606
112.7,112.7,234003.56,473627.729,0.0,0.0,1,28.832
113.15,0.45,234033.543,473687.071,1698.316,1711.062,4,1.203
113.75,53.95,234065.759,473687.487,3.821,0.886,0,32.216
113.75,1.05,234065.759,473687.487,1.203,0.526,1,0.104
113.75,0.45,234065.759,473687.487,1730.532,1711.478,4,0.104
113.75,12.5,234065.759,473687.487,57.676,17527.172,5,0.26
113.75,38.55,234065.759,473687.487,176.56,130.408,6,0.052
