time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
13.0,13.0,0.0,0.0,0.0,0.0,4,0.0
14.45,1.45,1.576,0.104,1.576,0.104,4,1.576
16.2,1.75,4.353,3.182,4.353,3.182,4,2.777
16.5,0.15,9.116,5.311,9.116,5.311,4,4.763
16.8,0.3,10.61,5.535,10.61,5.535,4,1.494
17.25,0.15,41.683,91.951,41.683,91.951,4,31.073
17.7,0.4,45.243,95.316,45.243,95.316,4,3.56
17.7,17.7,45.243,95.316,0.0,0.0,6,15.006
18.55,18.55,60.826,120.9,0.0,0.0,3,0.577
28.05,10.3,1066.851,164540.492,60.249,98.083,4,2235.779
31.75,3.7,1496.231,226605.635,61.825,98.187,4,1.576
37.4,5.65,2156.959,332023.691,82.014,98.497,4,20.189
37.65,0.1,2187.986,334780.874,90.938,100.013,4,8.924
40.05,0.1,2337.121,355489.69,2235.779,355366.756,3,9.827
41.7,4.05,2513.817,374449.314,100.765,100.117,4,2101.855
51.7,10.0,3644.356,521852.022,116.164,100.221,4,15.399
54.85,3.1,4003.839,577032.076,131.615,100.531,4,15.451
55.05,0.2,4022.278,580789.391,133.203,101.013,4,1.588
55.15,0.1,4030.085,582130.407,134.666,101.237,4,1.463
58.05,2.9,4334.482,659127.04,139.335,101.289,4,4.669
58.7,0.65,4404.074,675258.684,140.911,101.393,4,1.576
58.85,0.15,4423.924,679029.202,143.91,101.927,4,2.999
59.0,0.1,4445.039,682391.534,151.505,102.427,4,7.595
60.5,1.5,4494.22,714732.373,156.174,102.479,4,4.669
60.85,0.1,4521.778,714734.959,183.567,104.909,4,27.393
61.05,0.15,4547.678,714804.188,209.467,174.138,4,25.9
61.3,0.2,4579.85,714804.604,241.639,174.554,4,32.172
61.5,0.2,4604.06,714869.703,265.849,239.653,4,24.21
61.7,0.15,4624.388,714879.223,286.177,249.173,4,20.328
62.15,0.45,4644.577,714879.533,306.366,249.483,4,20.189
62.75,2.2,4693.611,714881.533,4337.634,714607.285,3,49.034
62.75,0.4,4693.611,714881.533,355.4,251.431,4,0.104
63.1,0.25,4721.24,714952.888,382.925,322.734,4,27.525
63.3,0.1,4753.768,714953.304,415.453,323.15,4,32.528
64.35,1.55,4794.624,715026.082,4337.738,714607.337,3,40.856
64.45,1.1,4795.04,715026.342,456.309,395.928,4,0.416
65.55,0.85,4844.083,715028.55,505.352,398.136,4,49.043
65.8,0.2,4871.712,715100.4,532.981,469.986,4,27.629
66.2,0.3,4904.61,715100.816,565.879,470.402,4,32.898
66.3,0.1,4905.332,715104.634,566.601,474.22,4,0.722
66.4,66.4,4934.37,715177.875,0.0,0.0,5,29.038
68.75,2.4,4938.483,715178.4,595.639,547.461,4,4.113
68.85,0.1,4947.441,715178.504,604.597,547.565,4,8.958
70.85,70.85,4975.955,715178.816,0.0,0.0,2,28.514
70.85,1.9,4975.955,715178.816,633.111,547.877,4,12.873
70.95,4.5,4985.896,715190.221,4.113,0.525,5,12.906
70.95,53.2,4985.896,715190.221,0.577,22.817,6,16.941
71.2,0.25,5033.795,715225.674,646.017,558.808,4,15.759
71.7,0.4,5064.968,715297.497,676.551,630.402,4,30.534
71.9,0.2,5085.59,715297.807,697.173,630.712,4,20.622
72.6,0.5,5123.772,715298.223,735.355,631.128,4,38.182
72.6,1.45,5123.772,715298.223,16.336,36.355,6,93.71
72.65,1.5,5152.227,715362.834,12.873,8.931,2,6.244
72.65,1.45,5152.227,715362.834,21.054,14.212,5,4.216
73.0,0.3,5232.21,715440.221,829.065,764.032,4,4.268
73.25,0.25,5233.786,715440.325,830.641,764.136,4,1.576
73.95,0.55,5271.742,715440.741,868.597,764.552,4,37.956
74.0,1.35,5298.731,715503.402,17.089,10.919,2,110.95
74.0,1.35,5298.731,715503.402,25.322,16.408,5,6.35
74.0,1.35,5298.731,715503.402,22.58,41.265,6,4.476
74.6,0.5,5397.318,715605.545,979.547,922.242,4,3.8
74.75,0.1,5406.57,715605.649,988.799,922.346,4,9.252
75.3,0.5,5435.924,715605.961,1018.153,922.658,4,29.354
75.3,1.3,5435.924,715605.961,29.798,18.604,5,94.39
75.3,1.3,5435.924,715605.961,26.38,43.097,6,5.934
75.35,1.35,5464.204,715670.654,23.439,14.005,2,4.268
75.95,0.55,5544.992,715747.932,1112.543,1057.723,4,4.476
76.8,0.7,5582.321,715748.348,1149.872,1058.139,4,37.329
76.85,1.5,5582.425,715771.877,27.915,16.045,2,93.973
76.85,1.5,5582.425,715771.877,35.732,21.482,5,4.268
76.85,1.5,5582.425,715771.877,30.648,45.085,6,6.454
77.6,0.65,5691.388,715890.732,1243.845,1193.409,4,4.372
78.15,0.45,5729.483,715891.148,1281.94,1193.825,4,38.095
78.2,1.3,5744.858,715951.186,32.183,18.189,2,93.921
78.2,1.3,5744.858,715951.186,42.186,24.36,5,4.164
78.2,1.35,5744.858,715951.186,35.02,47.177,6,6.558
78.9,0.65,5838.654,716033.793,1375.861,1329.096,4,4.528
79.0,0.1,5843.2,716033.845,1380.407,1329.148,4,4.546
79.5,0.4,5876.035,716034.209,1413.242,1329.512,4,32.835
79.5,1.3,5876.035,716034.209,39.548,49.477,6,93.939
79.55,1.3,5905.113,716098.52,36.347,20.333,2,6.662
79.55,1.3,5905.113,716098.52,48.744,27.29,5,4.216
80.45,0.85,5985.328,716175.974,1507.181,1464.631,4,4.476
80.6,0.1,6018.761,716176.286,1540.614,1464.943,4,33.433
80.95,1.4,6023.38,716176.338,40.563,22.165,2,4.619
80.95,0.35,6023.38,716176.338,1545.233,1464.995,4,6.038
80.95,1.4,6023.38,716176.338,46.21,52.303,6,65.087
81.0,1.45,6051.728,716241.466,53.22,29.278,5,4.424
81.15,0.15,6103.197,716249.442,1610.32,1531.141,4,4.268
81.25,16.9,6144.735,716357.087,4338.154,714607.597,3,44.956
81.4,0.15,6151.358,716368.193,4341.359,714609.197,3,3.205
81.5,0.1,6154.998,716371.501,4344.999,714612.505,3,3.64
81.6,0.1,6157.158,716372.373,4347.159,714613.377,3,2.16
102.05,0.1,132853.115,718952.704,131043.116,717193.708,3,126695.957
103.1,21.85,139656.367,719086.439,1655.276,1648.292,4,75728.118
114.15,0.1,208582.809,720473.681,206771.234,718714.581,3,1.576
118.45,15.35,237664.55,721036.042,1656.852,1648.396,4,69731.835
123.5,5.05,276418.667,721699.833,1658.314,1648.62,4,1.462
123.7,0.2,278196.8,721729.631,1659.724,1648.672,4,1.41
123.85,0.1,278323.044,721732.629,276503.069,719972.977,3,5.528
123.85,0.15,278323.044,721732.629,1665.252,1648.948,4,1.12
127.3,3.45,278329.692,721733.491,1670.78,1649.224,4,5.528
127.75,0.45,278358.68,721800.247,1699.768,1715.98,4,28.988
127.85,0.1,278362.509,721800.299,1703.597,1716.032,4,3.829
128.25,47.25,278390.948,721800.663,46.601,24.939,2,28.439
128.25,4.35,278390.948,721800.663,276504.189,719973.563,3,0.104
128.25,0.35,278390.948,721800.663,1732.036,1716.396,4,0.104
128.25,47.25,278390.948,721800.663,57.488,31.422,5,0.416
128.25,47.25,278390.948,721800.663,50.634,54.343,6,0.104
128.95,0.7,278391.832,721805.214,1732.452,1720.635,4,0.156
0.0,0.0,0.0,0.0,0.0,0.0,0,2.718
