time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
11.7,11.7,0.0,0.0,0.0,0.0,4,0.0
14.2,2.5,1.576,0.052,1.576,0.052,4,1.576
18.65,4.45,4.301,3.078,4.301,3.078,4,2.725
18.75,0.1,4.413,3.138,4.413,3.138,4,0.112
18.85,0.1,5.911,3.414,5.911,3.414,4,1.498
19.2,0.35,7.512,4.871,7.512,4.871,4,1.601
19.55,0.3,9.116,5.207,9.116,5.207,4,1.604
19.95,0.4,10.61,5.431,10.61,5.431,4,1.494
20.25,0.25,13.607,5.879,13.607,5.879,4,2.997
20.6,0.35,16.461,71.696,16.461,71.696,4,2.854
21.15,0.5,19.655,72.181,19.655,72.181,4,3.194
21.25,0.1,39.073,72.545,39.073,72.545,4,19.418
21.4,0.15,41.847,72.597,41.847,72.597,4,2.774
22.3,0.85,42.203,91.743,42.203,91.743,4,0.356
22.35,22.35,43.76,92.222,0.0,0.0,6,1.557
22.5,0.2,44.285,94.967,43.76,92.222,4,0.525
23.3,0.8,45.758,95.191,45.233,92.446,4,1.473
23.55,0.1,57.874,98.226,57.349,95.481,4,12.116
23.55,1.1,57.874,98.226,0.525,2.745,6,3.03
26.15,26.15,61.317,121.634,0.0,0.0,3,0.413
26.55,0.2,63.378,126.866,2.061,5.232,3,2.061
26.7,3.1,66.927,177.842,60.379,96.184,4,12.063
27.15,0.1,77.017,2079.942,14.124,1958.256,3,1.576
40.6,13.9,781.409,113851.519,61.955,96.236,4,1224.0
48.75,0.2,1321.218,205007.776,1238.124,204885.647,3,20.201
48.85,0.1,1321.27,205008.34,1238.176,204886.211,3,0.052
49.05,0.15,1321.582,205008.78,1238.488,204886.651,3,0.312
50.45,9.8,1405.614,232150.557,82.156,96.679,4,260.728
54.6,0.1,1602.551,308228.062,1499.216,308105.623,3,20.241
57.8,7.35,1798.331,361512.288,102.397,96.989,4,216.944
57.9,0.1,1802.602,365305.958,103.912,97.213,4,1.515
58.7,0.2,1822.598,377762.644,1716.16,377639.671,3,1.588
58.9,1.0,1826.605,379463.694,105.5,97.523,4,127.091
59.0,0.1,1829.576,381506.006,107.015,97.747,4,1.515
59.25,0.25,1841.408,385718.093,108.603,98.057,4,1.588
59.35,0.1,1845.315,388376.769,110.118,98.281,4,1.515
60.2,0.85,1874.39,410733.109,111.633,98.505,4,1.515
60.5,0.3,1889.754,416522.962,116.389,98.557,4,4.756
60.65,0.15,1913.693,419718.66,134.66,98.867,4,18.271
62.75,0.1,1983.518,464780.868,1843.251,464656.499,3,4.669
62.9,0.15,1983.57,464780.972,1843.303,464656.603,3,0.052
63.05,0.1,1983.674,464781.024,1843.407,464656.655,3,0.104
63.25,0.1,1983.882,464781.232,1843.615,464656.863,3,0.208
63.9,0.65,1983.934,464781.284,1843.667,464656.915,3,0.052
64.6,3.95,2009.986,481112.03,139.329,98.919,4,141.406
64.8,0.15,2022.507,486821.73,142.38,99.453,4,3.051
64.95,0.1,2030.614,489786.155,145.391,100.172,4,3.011
65.2,0.15,2044.451,495481.883,149.969,101.029,4,4.578
65.35,0.1,2054.639,498063.279,156.153,101.305,4,6.184
67.05,1.65,2140.284,550098.529,160.886,101.508,4,4.733
67.35,0.25,2148.538,553108.862,163.989,102.042,4,3.103
67.7,0.25,2154.566,553776.069,168.555,102.8,4,4.566
68.0,0.25,2163.709,553776.978,177.698,103.709,4,9.143
68.2,0.2,2170.102,553777.254,184.091,103.985,4,6.393
68.3,0.1,2174.771,553777.306,188.76,104.037,4,4.669
68.5,0.1,2199.216,553843.687,213.205,170.418,4,24.445
68.6,1.0,2201.107,553846.906,1985.073,553647.819,3,1.891
68.8,0.2,2201.159,553847.01,1985.125,553647.923,3,0.052
69.0,0.2,2201.211,553847.062,1985.177,553647.975,3,0.052
69.4,0.85,2201.263,553847.062,215.096,173.637,4,0.052
69.5,0.1,2234.826,553847.478,248.659,174.053,4,33.563
69.85,0.1,2260.842,553916.04,274.675,242.615,4,26.016
69.9,0.9,2265.422,553917.34,1985.229,553647.975,3,14.937
70.1,0.15,2275.935,553918.954,289.612,245.373,4,0.156
70.15,46.6,2275.987,553920.661,0.938,25.45,6,5.051
70.45,0.1,2281.347,553924.402,294.663,250.335,4,0.361
71.05,1.15,2301.486,553924.712,1985.385,553648.131,3,20.139
71.4,0.35,2301.538,553924.816,1985.437,553648.235,3,0.052
71.65,0.25,2301.59,553924.816,1985.489,553648.235,3,0.052
71.7,1.25,2301.642,553924.868,314.802,250.645,4,0.052
72.3,0.6,2303.218,553924.92,316.378,250.697,4,1.576
72.45,0.15,2304.681,553925.144,317.841,250.921,4,1.463
