time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
14.25,14.25,0.0,0.0,0.0,0.0,4,0.0
14.9,0.65,2.725,3.078,2.725,3.078,4,2.725
15.95,1.05,4.301,3.182,4.301,3.182,4,1.576
16.25,0.1,9.064,5.311,9.064,5.311,4,4.763
16.55,0.3,10.558,5.587,10.558,5.587,4,1.494
17.0,0.15,41.631,91.995,41.631,91.995,4,31.073
17.45,0.35,45.191,95.331,45.191,95.331,4,3.56
18.2,18.2,60.771,121.003,0.0,0.0,3,15.58
22.4,22.4,403.908,115054.455,0.0,0.0,2,598.925
24.0,24.0,551.024,164609.795,0.0,0.0,1,0.164
24.35,0.35,572.664,175697.516,0.06,0.112,1,0.06
25.8,0.15,682.625,209030.955,598.925,208909.263,3,22.705
26.0,0.1,682.937,209033.699,599.237,208912.007,3,0.312
27.95,10.5,863.273,275374.401,60.771,121.003,4,2361.725
28.05,0.1,874.144,278202.28,60.823,121.102,4,0.052
28.2,0.15,893.754,282671.62,62.285,121.326,4,1.462
35.65,7.45,1758.059,448462.162,65.157,121.774,4,2.872
36.7,1.05,1916.048,472939.495,85.346,122.084,4,20.189
36.85,0.15,1937.301,476405.288,88.344,122.618,4,2.998
43.4,6.55,2558.182,591124.649,89.806,122.842,4,1.462
44.35,0.8,2690.038,607106.943,100.348,123.704,4,10.542
44.55,0.1,2720.033,610683.075,104.808,124.462,4,4.46
45.6,1.05,2856.027,630552.555,106.448,132.937,4,1.64
47.75,0.1,3110.476,670650.616,2960.962,670516.886,3,20.137
47.75,2.15,3110.476,670650.616,126.585,133.041,4,1599.125
47.85,0.1,3125.419,673051.499,132.581,134.109,4,5.996
47.95,0.1,3140.251,674947.607,135.505,134.557,4,2.924
55.6,7.65,4072.434,829411.948,145.052,134.661,4,9.547
56.25,0.65,4170.467,841238.832,160.873,134.971,4,15.821
56.5,0.2,4203.941,845958.958,163.872,135.505,4,2.999
57.7,1.15,4349.329,875575.962,170.004,135.781,4,6.132
58.2,0.45,4412.235,884955.378,173.003,136.315,4,2.999
58.3,0.1,4425.086,887461.7,174.466,136.539,4,1.463
59.8,1.5,4557.987,917492.961,179.135,136.591,4,4.669
60.15,0.15,4598.576,926117.959,199.178,138.315,4,20.043
60.25,0.1,4603.866,926573.857,202.177,138.849,4,2.999
65.6,5.25,4777.334,991222.158,208.309,139.125,4,6.132
66.05,0.45,4796.014,999965.622,213.053,139.383,4,4.744
66.8,0.75,4799.068,999966.208,216.052,139.917,4,2.999
66.9,0.1,4800.531,999966.432,217.515,140.141,4,1.463
69.05,2.15,4805.2,999966.484,222.184,140.193,4,4.669
69.15,44.75,4830.996,1000035.186,22.765,0.393,1,25.796
69.3,0.25,4833.939,1000035.547,247.98,208.895,4,2.943
69.5,0.15,4881.259,1000077.088,295.3,250.436,4,47.32
69.95,0.4,4900.988,1000077.348,315.029,250.696,4,19.729
70.1,4.05,4942.0,1000148.19,4560.087,999825.654,3,41.012
70.3,0.2,4942.052,1000148.19,4560.139,999825.654,3,0.052
70.4,70.4,4942.104,1000148.242,0.0,0.0,0,0.052
70.6,0.2,4942.164,1000148.354,0.06,0.112,0,0.06
71.8,1.2,4942.268,1000148.538,0.164,0.296,0,0.104
72.05,2.05,4942.754,1000148.767,356.041,321.486,4,0.486
72.55,0.3,5013.538,1000192.975,426.825,365.694,4,70.784
73.95,1.3,5043.71,1000194.355,456.997,367.074,4,30.172
74.2,5.05,5073.07,1000267.229,25.708,0.754,1,29.36
74.2,0.15,5073.07,1000267.229,486.357,439.948,4,3.225
74.3,0.1,5079.757,1000270.642,489.819,443.0,4,3.462
74.5,0.1,5126.274,1000311.948,536.336,484.306,4,46.517
74.9,0.3,5146.007,1000312.208,556.069,484.566,4,19.733
75.1,0.2,5147.583,1000312.312,557.645,484.67,4,1.576
75.15,75.15,5157.579,1000376.968,0.0,0.0,5,40.438
75.25,52.8,5188.546,1000384.861,0.164,0.296,2,0.525
75.6,0.4,5190.043,1000385.222,598.083,555.61,4,1.497
76.2,0.6,5210.232,1000385.532,618.272,555.92,4,20.189
76.55,0.25,5222.074,1000394.516,630.114,564.904,4,11.842
77.35,0.55,5281.178,1000430.16,689.218,600.548,4,59.104
77.45,0.1,5287.269,1000430.436,695.309,600.824,4,6.091
77.95,0.3,5311.428,1000431.488,719.468,601.876,4,24.159
78.25,0.2,5338.849,1000503.069,746.889,673.457,4,27.421
78.45,0.15,5385.952,1000544.535,793.992,714.923,4,47.103
78.75,0.25,5405.327,1000544.795,813.367,715.183,4,19.375
78.85,3.6,5406.101,1000548.613,1.661,0.657,2,0.774
78.85,0.1,5406.101,1000548.613,814.141,719.001,4,3.685
79.05,7.2,5438.668,1000621.605,0.65,0.525,0,28.882
81.0,2.1,5442.223,1000621.966,843.023,791.631,4,3.555
81.2,0.15,5449.546,1000630.123,850.346,799.788,4,7.323
81.3,0.1,5457.602,1000638.28,858.402,807.945,4,8.056
83.0,1.6,5493.447,1000662.907,894.247,832.572,4,35.845
83.15,0.15,5497.857,1000662.959,898.657,832.624,4,4.41
83.25,0.1,5506.677,1000663.063,907.477,832.728,4,8.82
83.35,0.1,5511.087,1000663.115,911.887,832.78,4,4.41
83.6,0.25,5515.497,1000663.167,916.297,832.832,4,4.41
83.65,4.6,5515.718,1000714.259,4.205,0.886,0,27.041
83.7,9.5,5544.744,1000726.536,28.933,1.115,1,4.79
83.7,4.85,5544.744,1000726.536,5.346,1.019,2,2.48
83.7,8.5,5544.744,1000726.536,0.525,1.609,5,9.284
83.9,0.15,5573.698,1000756.428,8.995,2.14,0,15.074
83.95,0.2,5575.522,1000758.206,31.413,1.903,1,10.899
84.0,0.1,5582.735,1000764.73,14.63,11.711,2,11.271
84.0,0.35,5582.735,1000764.73,943.338,895.839,4,4.929
84.0,0.2,5582.735,1000764.73,15.599,20.217,5,55.352
84.25,0.1,5666.208,1000859.546,998.69,958.069,4,9.591
84.3,0.15,5695.092,1000929.606,19.894,12.433,0,28.884
84.3,0.15,5695.092,1000929.606,42.684,16.66,1,1.017
84.3,0.15,5695.092,1000929.606,19.559,17.073,2,1.017
84.85,0.6,5698.143,1000930.692,1027.574,1028.129,4,1.017
85.4,0.3,5750.897,1000971.633,1080.328,1069.07,4,52.754
85.55,0.15,5755.447,1000971.685,1084.878,1069.122,4,4.55
86.2,0.6,5778.704,1000972.151,1108.135,1069.588,4,23.257
86.25,1.95,5806.2,1001037.278,20.911,12.795,0,80.224
86.25,1.95,5806.2,1001037.278,43.701,17.022,1,3.658
86.25,1.95,5806.2,1001037.278,20.576,17.435,2,1.892
86.25,2.1,5806.2,1001037.278,25.19,29.605,5,1.71
86.4,0.1,5884.25,1001091.838,1188.359,1165.761,4,18.062
87.15,0.65,5918.431,1001167.89,1222.54,1241.813,4,34.181
87.25,0.1,5926.627,1001176.048,1230.736,1249.971,4,8.196
87.85,0.45,5970.775,1001208.836,1274.884,1282.759,4,44.148
88.9,2.55,5993.525,1001209.096,24.569,19.613,0,22.75
88.9,2.55,5993.525,1001209.096,45.593,17.362,1,5.803
88.9,2.55,5993.525,1001209.096,22.286,19.725,2,4.943
88.9,1.0,5993.525,1001209.096,1297.634,1283.019,4,6.167
88.9,2.6,5993.525,1001209.096,43.252,43.671,5,124.784
89.15,0.1,6151.543,1001423.949,30.372,28.927,0,16.321
89.7,0.6,6152.562,1001424.311,1422.418,1454.609,4,1.019
89.8,0.1,6160.758,1001432.469,1430.614,1462.767,4,8.196
90.3,0.3,6206.482,1001465.361,1476.338,1495.659,4,45.724
90.45,0.15,6211.032,1001465.413,1480.888,1495.711,4,4.55
90.6,0.15,6224.63,1001465.569,1494.486,1495.867,4,13.598
90.85,0.25,6229.18,1001465.621,1499.036,1495.919,4,4.55
90.9,1.75,6253.244,1001525.918,31.391,29.289,0,122.206
90.9,1.8,6253.244,1001525.918,50.536,26.572,1,4.392
90.9,1.85,6253.244,1001525.918,28.453,28.935,2,3.52
90.9,1.8,6253.244,1001525.918,59.573,59.2,5,9.486
91.1,0.1,6373.545,1001663.355,54.056,33.555,1,14.73
91.15,0.15,6383.514,1001669.861,35.783,38.27,0,1.02
91.7,0.6,6385.554,1001670.4,1621.242,1659.976,4,1.02
91.85,0.1,6400.306,1001686.716,1635.994,1676.292,4,14.752
91.95,0.1,6415.826,1001703.032,1651.514,1692.608,4,15.52
92.1,0.15,6433.209,1001711.294,1668.897,1700.87,4,17.383
92.45,0.35,6437.759,1001711.346,1673.447,1700.922,4,4.55
92.65,0.1,6451.409,1001711.502,1687.097,1701.078,4,13.65
92.7,1.55,6484.469,1001773.777,36.803,38.447,0,93.84
92.7,1.6,6484.469,1001773.777,55.076,33.917,1,4.184
92.7,1.55,6484.469,1001773.777,37.939,38.559,2,4.101
92.7,1.7,6484.469,1001773.777,74.303,73.795,5,4.08
92.95,0.15,6572.448,1001847.133,40.987,46.375,0,14.834
92.95,0.1,6572.448,1001847.133,1780.937,1796.322,4,3.71
93.65,0.7,6605.042,1001917.764,1809.821,1866.591,4,28.884
93.9,0.1,6652.459,1001958.658,1857.238,1907.485,4,47.417
94.2,0.3,6657.082,1001958.71,1861.861,1907.537,4,4.623
94.35,0.15,6661.632,1001958.762,1866.411,1907.589,4,4.55
94.65,1.7,6679.832,1001958.97,44.697,46.737,0,18.2
94.65,1.85,6679.832,1001958.97,59.177,42.881,1,3.034
94.65,1.85,6679.832,1001958.97,42.019,47.407,2,3.138
94.65,0.25,6679.832,1001958.97,1884.611,1907.797,4,2.514
94.65,1.85,6679.832,1001958.97,89.137,88.442,5,135.16
94.85,0.1,6794.444,1002146.096,105.015,100.584,5,15.878
94.9,0.15,6823.027,1002152.853,47.731,53.451,0,1.021
95.5,0.3,6841.598,1002177.281,2019.771,2093.152,4,1.021
96.2,0.5,6913.763,1002218.537,2091.936,2134.408,4,72.165
96.3,0.1,6922.776,1002218.641,2100.949,2134.512,4,9.013
96.6,1.7,6936.374,1002218.797,48.752,53.813,0,13.598
96.6,0.3,6936.374,1002218.797,2114.547,2134.668,4,6.478
96.65,1.9,6965.345,1002281.68,62.315,49.543,1,94.924
96.65,1.9,6965.345,1002281.68,44.533,54.069,2,4.028
96.65,1.8,6965.345,1002281.68,106.036,100.998,5,3.924
97.45,0.7,7060.094,1002357.624,2209.471,2232.202,4,14.366
98.1,0.5,7111.55,1002398.57,2260.927,2273.148,4,51.456
98.45,1.7,7134.248,1002398.83,55.23,63.023,0,22.698
98.45,1.7,7134.248,1002398.83,66.343,58.339,1,4.548
98.45,1.7,7134.248,1002398.83,48.457,62.657,2,3.924
98.45,0.2,7134.248,1002398.83,2283.625,2273.408,4,4.548
98.45,1.75,7134.248,1002398.83,120.402,115.697,5,87.817
98.8,0.25,7249.919,1002528.553,53.005,71.609,2,14.834
98.8,0.2,7249.919,1002528.553,2371.442,2362.2,4,26.805
98.85,28.55,7302.262,1002618.127,4560.191,999825.706,3,25.538
98.95,0.1,7305.587,1002619.831,4563.516,999827.41,3,3.325
99.2,0.1,7311.567,1002624.167,4569.496,999831.746,3,5.98
105.65,6.85,57027.158,1003493.917,2396.98,2451.36,4,442044.132
115.65,10.0,129528.493,1004869.375,2397.032,2451.566,4,0.052
120.35,4.7,163632.279,1005517.307,2417.063,2451.67,4,20.031
125.6,5.25,198194.021,1006214.317,2419.837,2451.722,4,2.774
138.75,13.15,291461.668,1007991.369,2439.92,2452.032,4,20.083
140.4,1.65,304118.669,1008213.585,2441.382,2452.256,4,1.462
145.45,5.0,356956.195,1008886.017,2448.222,2452.36,4,6.84
145.7,0.25,360944.619,1008924.257,2449.684,2452.584,4,1.462
148.7,3.0,431786.998,1009417.431,2460.769,2452.584,4,11.085
149.35,0.45,449435.001,1009510.348,2477.353,2453.412,4,16.584
149.45,0.1,449441.6,1009511.21,446613.628,1006716.461,3,5.528
149.9,0.5,449441.652,1009511.21,2482.881,2453.688,4,0.052
150.35,51.8,449443.228,1009511.314,70.267,67.031,1,1.576
150.35,51.55,449443.228,1009511.314,79.81,72.023,2,2.63
150.35,0.45,449443.228,1009511.314,2484.457,2453.792,4,2.63
150.8,0.45,449477.32,1009578.683,2513.289,2520.437,4,28.832
151.25,0.25,449523.718,1009618.064,2559.687,2559.818,4,46.398
151.65,53.1,449542.811,1009618.324,59.778,71.923,0,19.093
151.65,1.3,449542.811,1009618.324,72.897,67.393,1,0.208
151.65,1.3,449542.811,1009618.324,82.44,72.385,2,0.208
151.65,0.3,449542.811,1009618.324,2578.78,2560.078,4,0.208
151.65,53.05,449542.811,1009618.324,135.236,130.084,5,0.26
151.7,2.25,449543.747,1009622.771,446613.68,1006716.461,3,0.208
0.0,0.0,0.0,0.0,0.0,0.0,0,0.104
