time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0
9.8,9.8,2.718,0.052,2.718,0.052,4,2.718
14.6,4.8,4.294,0.104,4.294,0.104,4,1.576
16.4,1.8,7.019,3.13,7.019,3.13,4,2.725
16.7,0.15,11.782,5.311,11.782,5.311,4,4.763
16.95,0.25,13.276,5.535,13.276,5.535,4,1.494
17.1,0.1,18.139,6.035,18.139,6.035,4,4.863
17.45,0.15,44.349,91.951,44.349,91.951,4,26.21
17.9,0.35,47.909,95.287,47.909,95.287,4,3.56
17.9,17.9,47.909,95.287,0.0,0.0,6,13.481
18.0,0.1,61.686,98.128,61.39,97.964,4,0.577
18.8,18.8,63.44,121.057,0.0,0.0,3,1.473
18.9,0.1,65.501,128.509,2.061,7.452,3,2.061
24.8,6.8,705.249,89678.64,62.863,98.188,4,7790.175
30.85,6.05,1433.421,182156.783,64.439,98.24,4,1.576
36.1,5.25,2060.141,266961.918,84.628,98.55,4,20.189
36.25,0.15,2079.128,269151.856,86.091,98.86,4,1.463
36.35,0.1,2091.875,270536.64,87.554,99.084,4,1.463
40.8,4.4,2531.197,336902.182,96.672,107.559,4,9.118
43.05,2.25,2818.362,369101.662,116.861,107.869,4,20.189
43.2,0.15,2831.889,371413.534,118.324,108.093,4,1.463
50.8,7.55,3740.357,475361.836,127.616,116.62,4,9.292
52.3,1.5,3934.588,502163.837,147.699,116.93,4,20.083
52.4,0.1,3946.867,503932.453,149.162,117.154,4,1.463
52.5,0.1,3958.203,505483.485,149.214,117.326,4,0.052
54.9,2.4,4241.369,545578.045,158.245,125.801,4,9.031
57.7,2.65,4529.185,611057.039,165.706,134.844,4,7.461
57.9,0.2,4554.017,613842.731,167.19,135.154,4,1.484
58.0,0.1,4567.544,615142.535,168.601,135.206,4,1.411
60.8,2.8,4904.315,653192.786,177.632,143.681,4,9.031
63.1,2.3,5060.534,688231.357,197.715,143.991,4,20.083
63.45,0.2,5103.012,694022.934,208.434,153.172,4,10.719
68.05,4.5,5643.613,779864.929,221.823,162.061,4,13.389
68.15,0.1,5655.178,781063.16,221.948,162.16,4,0.125
69.8,1.55,5856.078,810650.569,229.668,170.807,4,7.72
72.55,2.75,6153.43,862706.922,231.244,170.859,4,1.576
76.7,4.05,6631.596,941895.018,241.738,179.558,4,10.494
76.8,0.1,6645.934,943099.68,244.633,179.735,4,2.895
80.8,4.0,7118.205,992513.544,246.096,179.959,4,1.463
84.8,4.0,7582.161,1064600.454,264.048,180.269,4,17.952
85.95,1.15,7707.129,1090141.126,265.624,180.321,4,1.576
86.05,0.1,7720.572,1092292.196,268.623,180.855,4,2.999
86.2,0.15,7739.323,1093669.634,271.622,181.389,4,2.999
86.35,0.1,7757.329,1095197.487,274.548,181.837,4,2.926
88.75,2.35,8059.634,1138935.144,290.018,182.217,4,15.47
90.25,0.1,8085.83,1151211.809,7792.236,1151006.189,3,2.999
90.4,0.15,8085.882,1151212.245,7792.288,1151006.625,3,0.052
90.5,0.1,8085.986,1151213.245,7792.392,1151007.625,3,0.104
90.7,0.2,8086.038,1151213.297,7792.444,1151007.677,3,0.052
90.8,0.1,8086.09,1151213.349,7792.496,1151007.729,3,0.052
90.8,2.05,8086.09,1151213.349,293.017,182.751,4,297.784
92.85,2.0,8288.409,1192118.071,310.979,183.285,4,17.962
93.2,0.35,8312.896,1206432.267,313.978,183.819,4,2.999
93.3,0.1,8320.391,1211053.949,315.441,184.043,4,1.463
93.5,0.2,8335.148,1219782.427,320.11,184.095,4,4.669
93.75,0.2,8346.938,1225234.62,323.109,184.629,4,2.999
96.2,0.15,8420.098,1267991.355,8090.28,1267783.581,3,6.132
96.9,3.1,8441.518,1281253.252,329.241,184.905,4,22.572
97.0,0.1,8445.669,1281576.474,332.24,185.439,4,2.999
97.15,0.1,8451.888,1281576.75,338.459,185.715,4,6.219
97.3,0.15,8477.736,1281645.564,364.307,254.529,4,25.848
97.65,0.1,8578.811,1281729.074,465.382,338.039,4,101.075
99.15,1.5,8580.542,1281730.652,467.113,339.617,4,1.731
