time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
13.65,13.65,0.0,0.0,0.0,0.0,4,0.0
14.45,0.8,1.576,0.052,1.576,0.052,4,1.576
16.1,1.65,4.353,3.078,4.353,3.078,4,2.777
16.4,0.1,9.116,5.207,9.116,5.207,4,4.763
16.65,0.25,10.61,5.431,10.61,5.431,4,1.494
16.8,0.1,15.577,7.312,15.577,7.312,4,4.967
17.1,0.1,41.631,91.839,41.631,91.839,4,26.054
17.2,17.2,43.666,92.56,0.0,0.0,5,3.56
17.6,0.4,47.884,95.7,45.191,95.175,4,2.693
17.65,0.4,63.36,121.32,2.693,0.525,5,15.476
18.35,18.35,86.065,121.733,0.0,0.0,3,22.705
18.45,0.1,88.126,126.965,2.061,5.232,3,2.061
19.4,19.4,123.902,16537.981,0.0,0.0,0,5176.723
23.7,23.7,532.915,152955.055,0.0,0.0,1,22.757
23.85,0.15,547.995,156855.135,0.104,0.184,1,0.104
28.65,11.05,996.91,277819.291,60.667,120.795,4,22.515
30.9,2.2,1256.782,332572.207,63.779,121.157,4,3.112
31.0,0.1,1272.419,334546.076,66.777,121.691,4,2.998
35.0,3.9,1779.445,414113.055,77.27,130.39,4,10.493
43.65,8.6,2739.636,583576.961,97.353,130.7,4,20.083
48.1,4.45,3245.56,671264.958,98.929,130.752,4,1.576
48.25,0.1,3268.358,673717.438,104.925,131.82,4,5.996
50.85,2.5,3592.79,728494.396,125.859,148.994,4,20.934
51.0,0.15,3611.96,731871.838,128.857,149.528,4,2.998
51.2,0.15,3629.521,735834.753,131.855,150.062,4,2.998
51.35,0.1,3650.37,738273.453,138.196,150.338,4,6.341
51.5,0.1,3674.681,740575.205,145.864,150.924,4,7.668
54.95,3.4,4060.829,787597.407,151.996,151.2,4,6.132
58.65,3.65,4542.253,843023.297,165.316,151.458,4,13.32
60.35,1.7,4722.709,875525.622,166.892,151.51,4,1.576
60.45,0.1,4734.981,877821.293,166.944,151.768,4,0.052
65.45,4.95,5343.171,1006859.913,173.075,152.044,4,6.131
65.6,0.1,5360.432,1010503.481,179.0,153.026,4,5.925
66.6,1.0,5437.006,1042662.809,188.338,153.13,4,9.338
66.75,0.15,5443.892,1043183.49,194.334,154.198,4,5.996
69.45,2.85,5456.154,1043184.146,5178.784,1043027.653,3,12.262
70.3,0.85,5456.258,1043184.146,5178.888,1043027.653,3,0.104
73.65,6.85,5456.57,1043184.354,206.596,154.75,4,0.312
74.6,0.95,5458.146,1043184.406,208.172,154.802,4,1.576
74.65,50.8,5482.469,1043252.988,22.619,0.34,1,25.796
74.75,74.75,5486.937,1043253.625,0.0,0.0,2,2.995
74.9,0.25,5487.239,1043254.025,233.968,223.608,4,3.107
75.0,0.1,5525.576,1043287.31,269.5,256.768,4,35.532
75.95,0.85,5566.355,1043287.932,310.279,257.39,4,40.779
76.0,56.6,5595.067,1043355.996,22.757,0.465,0,41.012
76.0,58.35,5595.067,1043355.996,25.398,0.938,5,0.486
76.25,1.35,5608.339,1043359.731,3.107,0.709,2,0.486
77.45,1.2,5608.403,1043359.842,3.171,0.82,2,0.064
77.85,1.85,5608.889,1043360.019,351.291,328.283,4,0.486
78.45,0.3,5675.415,1043395.983,417.817,364.247,4,66.526
81.95,3.35,5699.379,1043396.983,441.781,365.247,4,23.964
82.25,0.25,5701.368,1043399.775,443.77,368.039,4,1.989
82.3,4.85,5701.628,1043464.255,3.657,0.997,2,25.744
82.55,0.25,5730.339,1043468.642,469.514,436.545,4,3.227
