time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
13.65,13.65,0.0,0.0,0.0,0.0,4,0.0
14.0,0.35,1.576,0.052,1.576,0.052,4,1.576
18.25,4.25,4.353,3.078,4.353,3.078,4,2.777
18.35,0.1,4.465,3.138,4.465,3.138,4,0.112
18.45,0.1,5.963,3.414,5.963,3.414,4,1.498
18.85,0.4,7.564,4.871,7.564,4.871,4,1.601
19.2,0.35,9.168,5.207,9.168,5.207,4,1.604
19.6,0.4,10.662,5.431,10.662,5.431,4,1.494
20.2,0.45,16.317,72.608,16.317,72.608,4,5.655
20.85,0.6,19.563,73.093,19.563,73.093,4,3.246
21.1,0.15,41.755,73.509,41.755,73.509,4,22.192
22.6,1.45,42.111,92.655,42.111,92.655,4,0.356
22.85,22.85,43.72,93.164,0.0,0.0,2,1.609
22.95,0.1,43.832,93.224,0.112,0.06,2,0.112
23.2,0.25,44.016,93.328,0.296,0.164,2,0.184
23.3,0.7,44.245,95.909,43.72,93.164,4,0.229
24.05,0.75,45.77,96.133,45.245,93.388,4,1.525
24.25,24.25,59.419,99.337,0.0,0.0,5,13.649
24.3,0.1,59.715,99.501,58.894,96.592,4,0.577
26.55,26.55,61.469,122.378,0.0,0.0,3,1.473
26.85,0.2,63.478,127.558,2.009,5.18,3,2.009
27.55,0.15,75.97,2311.665,14.501,2189.287,3,12.492
27.85,0.2,76.386,2313.361,14.917,2190.983,3,0.416
28.3,0.1,80.962,4296.524,19.493,4174.146,3,4.576
28.7,4.4,82.366,4625.116,60.367,96.816,4,290.568
35.55,0.15,373.106,93509.104,310.061,93386.674,3,1.576
36.7,8.0,403.682,114410.092,61.943,96.868,4,1109.383
47.5,10.8,982.207,267341.001,82.144,97.311,4,20.201
56.5,9.0,1507.524,416730.369,102.385,97.673,4,20.241
56.8,0.25,1521.574,422723.138,105.448,98.392,4,3.063
57.1,0.1,1529.097,426331.961,1419.444,426207.473,3,3.103
57.2,0.35,1531.073,427491.545,108.551,98.926,4,170.615
57.45,0.2,1540.982,431848.089,111.541,99.473,4,2.99
57.8,0.3,1553.965,438898.505,114.644,100.007,4,3.103
58.35,0.55,1564.528,447874.946,116.159,100.231,4,1.515
58.7,0.3,1584.811,452630.173,130.462,100.387,4,14.303
61.15,0.1,1723.199,506156.289,1590.059,506030.288,3,1.576
61.3,2.6,1731.571,509293.113,132.038,100.439,4,96.619
61.75,0.45,1760.667,519567.294,133.574,100.749,4,1.536
61.95,0.15,1771.554,525605.753,135.049,101.072,4,1.475
62.05,0.1,1781.01,528366.874,139.718,101.124,4,4.669
62.55,0.45,1803.521,540660.202,142.781,101.843,4,3.063
62.8,0.25,1813.72,546355.542,144.296,102.067,4,1.515
63.95,0.15,1836.832,561852.277,1686.678,561724.596,3,4.756
64.05,0.1,1836.936,561853.405,1686.782,561725.724,3,0.104
64.2,0.15,1836.988,561853.457,1686.834,561725.776,3,0.052
64.4,0.2,1837.04,561853.509,1686.886,561725.828,3,0.052
64.55,0.15,1837.092,561853.561,1686.938,561725.88,3,0.052
64.65,0.1,1837.144,561853.613,1686.99,561725.932,3,0.052
65.3,0.65,1837.196,561853.717,1687.042,561726.036,3,0.052
65.4,0.1,1837.248,561853.717,1687.094,561726.036,3,0.052
65.55,0.15,1837.3,561853.769,1687.146,561726.088,3,0.052
65.65,0.1,1837.352,561853.821,1687.198,561726.14,3,0.052
65.95,0.3,1837.404,561853.873,1687.25,561726.192,3,0.052
66.05,3.25,1840.732,563860.763,149.052,102.119,4,68.233
67.1,1.05,1901.952,596758.878,158.48,102.377,4,9.428
67.3,0.15,1911.038,600372.892,161.531,102.911,4,3.051
67.5,0.1,1923.864,602643.081,170.662,103.721,4,9.131
67.65,0.15,1927.927,604296.749,172.125,103.945,4,1.463
67.85,0.2,1933.533,604574.093,177.003,103.997,4,4.878
68.05,0.2,1936.587,604574.679,180.002,104.531,4,2.999
68.2,0.15,1938.05,604574.903,181.465,104.755,4,1.463
68.75,0.55,1942.719,604574.955,186.134,104.807,4,4.669
69.35,0.5,1968.783,604643.859,212.198,173.711,4,26.064
69.5,0.15,1972.925,604643.911,216.34,173.763,4,4.142
69.7,0.1,2001.58,604652.365,244.995,182.217,4,28.655
70.1,70.1,2041.245,604715.745,0.0,0.0,6,39.665
70.3,0.2,2041.357,604715.805,0.112,0.06,6,0.112
71.1,3.25,2041.541,604715.909,1755.483,604444.586,3,0.184
71.35,0.25,2041.593,604715.961,1755.535,604444.638,3,0.052
71.55,1.5,2041.645,604716.013,284.66,245.597,4,0.052
71.55,1.25,2041.645,604716.013,0.296,0.164,6,1.473
71.9,0.55,2043.347,604716.775,1755.587,604444.742,3,0.229
72.5,0.95,2043.555,604716.931,286.133,245.821,4,0.208
72.9,0.35,2047.944,604717.603,290.522,246.493,4,4.389
73.45,0.5,2069.132,604718.515,311.71,247.405,4,21.188
73.7,0.25,2092.354,604718.775,334.932,247.665,4,23.222
73.75,49.45,2097.084,604722.885,0.577,22.817,5,30.986
73.9,0.1,2123.701,604791.873,365.918,317.538,4,0.361
74.25,0.3,2127.163,604794.925,369.38,320.59,4,3.462
74.85,0.4,2159.068,604795.341,401.285,321.006,4,31.905
76.05,1.1,2200.56,604868.647,442.777,394.312,4,41.492
76.65,0.6,2220.801,604868.957,463.018,394.622,4,20.241
77.7,0.8,2269.364,604871.165,511.581,396.83,4,48.563
78.2,0.4,2297.149,604943.096,539.366,468.761,4,27.785
78.45,0.1,2329.054,604943.512,571.271,469.177,4,31.905
78.6,4.8,2346.68,605011.598,0.938,26.042,5,26.153
78.75,0.1,2355.569,605016.038,597.424,538.018,4,0.362
78.75,7.2,2355.569,605016.038,0.525,0.65,6,3.03
82.95,4.15,2358.96,605020.296,600.454,538.721,4,0.361
83.35,0.15,2395.253,605020.712,636.747,539.137,4,36.293
83.35,4.6,2395.253,605020.712,0.886,4.205,6,12.908
83.4,4.8,2407.072,605045.962,1.3,29.727,5,1.254
83.65,0.2,2410.307,605051.749,2.192,32.311,5,0.892
83.65,0.2,2410.307,605051.749,2.14,8.995,6,13.759
83.7,0.3,2412.517,605056.411,649.655,562.8,4,15.952
83.95,0.25,2448.944,605077.158,658.581,564.154,4,8.926
84.05,0.15,2476.143,605146.231,18.092,21.848,6,28.673
85.4,1.35,2477.979,605147.472,687.254,633.451,4,0.362
85.55,0.15,2483.455,605147.524,692.73,633.503,4,5.476
85.9,0.15,2515.392,605147.888,724.667,633.867,4,31.937
85.95,2.1,2517.123,605149.414,15.951,43.513,5,87.851
85.95,1.9,2517.123,605149.414,18.454,22.865,6,8.848
86.3,0.25,2618.909,605299.441,24.799,47.593,5,6.818
87.0,0.75,2619.206,605299.643,812.518,777.682,4,0.297
87.0,0.7,2619.206,605299.643,25.096,47.795,5,1.474
88.25,1.25,2620.857,605300.745,813.992,777.906,4,0.177
88.4,0.15,2625.48,605300.797,818.615,777.958,4,4.623
88.6,0.1,2654.144,605301.109,847.279,778.27,4,28.664
88.65,1.65,2679.794,605361.385,25.273,48.673,5,84.936
88.65,2.6,2679.794,605361.385,25.272,26.523,6,6.714
88.85,0.15,2752.025,605441.636,34.586,32.378,6,9.314
89.9,1.0,2755.47,605443.53,932.215,910.315,4,0.362
90.15,0.25,2760.02,605443.582,936.765,910.367,4,4.55
90.6,0.25,2792.97,605443.998,969.715,910.783,4,32.95
90.6,1.9,2792.97,605443.998,31.987,52.175,5,71.447
90.6,1.75,2792.97,605443.998,34.948,33.397,6,6.818
90.85,0.2,2876.948,605585.089,43.744,37.789,6,8.796
