time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
1.95,1.95,0.0,0.0,0.0,0.0,4,0.0
14.55,12.6,1.576,0.104,1.576,0.104,4,1.576
16.3,1.75,4.353,3.182,4.353,3.182,4,2.777
16.65,0.15,9.116,5.363,9.116,5.363,4,4.763
16.9,0.25,10.61,5.587,10.61,5.587,4,1.494
17.15,0.1,42.903,72.959,42.903,72.959,4,32.293
17.3,0.1,43.259,92.105,43.259,92.105,4,0.356
17.8,0.35,48.251,95.505,48.251,95.505,4,4.992
18.65,18.65,63.831,121.103,0.0,0.0,3,15.58
18.75,0.1,65.892,128.555,2.061,7.452,3,2.061
32.0,14.2,1535.368,196735.121,63.831,121.103,4,5496.603
35.3,3.3,1924.916,246513.565,65.407,121.207,4,1.576
45.25,9.95,2981.257,397993.919,85.596,121.517,4,20.189
46.95,1.7,3192.806,422067.241,105.733,121.775,4,20.137
52.2,5.25,3773.915,499085.201,107.309,121.879,4,1.576
52.55,0.35,3812.451,502936.969,110.485,122.895,4,3.176
52.8,0.2,3841.741,505497.745,113.411,123.343,4,2.926
55.25,2.45,4085.981,544687.129,122.923,123.395,4,9.512
61.95,6.7,4680.772,664398.28,138.85,123.705,4,15.927
63.45,1.5,4839.235,700276.448,140.426,123.809,4,1.576
63.8,0.35,4872.912,711780.24,143.425,124.343,4,2.999
63.95,0.15,4888.054,714147.996,144.888,124.567,4,1.463
64.25,0.25,4922.605,720327.749,152.555,125.153,4,7.667
64.45,0.2,4943.567,724782.03,154.017,125.377,4,1.462
65.2,0.75,5000.08,741427.074,158.686,125.429,4,4.669
71.7,6.5,5648.428,924080.849,170.299,125.687,4,11.613
72.05,0.35,5670.867,941086.479,173.298,126.221,4,2.999
72.45,0.4,5674.887,942782.612,5498.664,942655.943,3,2.925
72.45,0.4,5674.887,942782.612,176.223,126.669,4,0.162
72.7,0.1,5695.191,942784.56,196.365,128.513,4,20.142
72.8,0.1,5704.529,942784.664,205.703,128.617,4,9.338
73.1,0.3,5730.533,942853.944,231.707,197.897,4,26.004
73.45,73.45,5763.339,942854.36,0.0,0.0,0,32.806
73.45,0.25,5763.339,942854.36,264.513,198.313,4,3.551
74.2,0.7,5808.058,942926.493,305.681,269.56,4,41.168
75.75,3.3,5814.075,942926.821,5498.826,942656.099,3,6.017
75.75,1.5,5814.075,942926.821,311.698,269.836,4,0.416
76.95,1.0,5875.44,942929.271,372.647,272.078,4,60.949
77.25,0.2,5879.005,942932.167,376.212,274.974,4,3.565
