time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
12.0,12.0,0.0,0.0,0.0,0.0,4,0.0
14.65,2.65,1.576,0.052,1.576,0.052,4,1.576
17.1,2.45,4.301,3.078,4.301,3.078,4,2.725
17.6,0.3,9.116,5.207,9.116,5.207,4,4.815
17.9,0.3,10.61,5.431,10.61,5.431,4,1.494
18.15,0.15,15.901,72.465,15.901,72.465,4,5.291
18.25,0.1,19.095,72.95,19.095,72.95,4,3.194
18.4,0.1,41.287,73.366,41.287,73.366,4,22.192
18.7,0.25,41.643,92.512,41.643,92.512,4,0.356
18.7,18.7,41.643,92.512,0.0,0.0,6,1.557
18.8,0.1,43.6,93.353,43.2,93.051,4,0.525
19.6,0.75,45.198,95.968,44.673,93.275,4,1.473
19.7,19.7,58.679,98.831,0.0,0.0,0,13.481
19.8,0.15,58.975,98.995,58.154,96.138,4,0.577
21.2,21.2,60.729,121.872,0.0,0.0,3,1.473
21.45,0.1,62.842,127.104,2.113,5.232,3,2.113
27.0,7.2,304.298,87406.859,59.627,96.362,4,1039.953
30.1,3.1,460.889,143214.941,61.203,96.414,4,1.576
30.4,0.3,480.892,148123.895,64.202,96.948,4,2.999
30.8,0.4,506.216,155621.169,64.254,96.948,4,0.052
32.8,2.0,633.825,188069.791,69.219,97.0,4,4.965
33.0,0.15,648.787,191382.448,72.218,97.534,4,2.999
33.15,0.15,659.291,193214.555,72.27,97.706,4,0.052
33.3,0.1,668.982,194920.346,73.745,98.029,4,1.475
33.5,0.2,678.487,197843.697,78.414,98.081,4,4.669
37.95,4.35,1000.333,253691.837,100.789,98.667,4,22.375
38.1,0.15,1009.953,256050.117,100.893,98.839,4,0.104
40.7,0.1,1145.524,300811.094,1042.066,300686.521,3,1.463
40.8,0.1,1145.576,300811.146,1042.118,300686.573,3,0.052
41.1,0.25,1145.732,300811.558,1042.274,300686.985,3,0.156
41.2,0.1,1145.784,300811.61,1042.326,300687.037,3,0.052
41.3,0.1,1145.836,300811.662,1042.378,300687.089,3,0.052
41.4,0.1,1145.94,300811.766,1042.482,300687.193,3,0.104
43.75,0.2,1243.908,348814.196,1140.45,348689.623,3,97.968
44.2,0.45,1244.012,348814.3,1140.554,348689.727,3,0.104
44.25,6.15,1244.116,348814.404,102.356,99.063,4,41.612
44.4,0.1,1261.91,350958.321,116.556,99.988,4,14.2
44.5,0.1,1268.237,352911.771,119.555,100.522,4,2.999
45.2,0.6,1310.706,372866.061,130.356,100.85,4,10.801
45.45,0.15,1319.622,374469.766,136.354,101.918,4,5.998
46.05,0.35,1358.054,374539.482,174.786,171.634,4,38.432
46.15,0.1,1390.384,374539.898,207.116,172.05,4,32.33
46.25,26.45,1416.296,374608.174,0.577,22.817,0,41.126
47.35,1.1,1431.871,374611.314,248.242,242.997,4,0.361
47.65,0.3,1433.334,374611.538,249.705,243.221,4,1.463
48.05,2.8,1493.202,374681.377,1182.166,374342.338,3,75.512
48.45,0.4,1509.054,374685.141,325.217,316.72,4,0.208
48.55,0.1,1513.997,374685.193,330.16,316.772,4,4.943
48.65,0.1,1521.995,374685.297,338.158,316.876,4,7.998
49.0,0.25,1541.531,374685.557,357.694,317.136,4,19.536
49.2,49.2,1587.692,374762.798,0.0,0.0,2,46.161
49.25,1.2,1588.092,374763.152,1182.374,374342.494,3,0.525
49.25,0.1,1588.092,374763.152,403.855,394.377,4,0.104
50.65,1.4,1589.794,374764.6,405.328,394.601,4,1.473
51.05,1.75,1632.334,374766.532,1182.478,374342.546,3,76.081
51.15,4.9,1640.445,374769.704,0.938,23.286,0,0.104
51.6,0.45,1666.34,374838.826,481.409,465.412,4,0.361
51.8,0.1,1700.456,374851.113,515.525,477.699,4,34.116
51.9,0.1,1726.306,374911.83,541.375,538.416,4,25.85
51.95,51.95,1727.863,374912.369,0.0,0.0,5,1.557
52.0,0.1,1728.263,374912.671,542.932,538.955,4,0.525
53.55,1.55,1729.861,374915.945,544.405,539.179,4,1.473
55.05,1.45,1750.062,374916.388,564.606,539.622,4,20.201
55.15,0.1,1754.541,374916.44,569.085,539.674,4,4.479
55.3,0.1,1767.978,374916.596,582.522,539.83,4,13.437
55.5,4.35,1796.74,374934.833,1.299,26.597,0,30.161
55.5,6.25,1796.74,374934.833,0.525,1.474,2,11.654
55.5,36.7,1796.74,374934.833,0.525,2.693,6,0.788
55.6,0.1,1800.711,374942.976,1.313,3.97,2,11.628
55.6,0.1,1800.711,374942.976,612.683,558.522,4,7.218
55.85,0.25,1839.173,374963.637,622.429,559.876,4,9.746
55.9,0.1,1850.633,375027.801,12.153,12.049,6,28.306
55.95,0.15,1864.81,375032.271,12.953,36.702,0,0.362
56.9,0.95,1868.203,375034.004,650.735,625.566,4,0.362
57.1,0.1,1902.421,375034.42,684.953,625.982,4,34.218
57.1,1.2,1902.421,375034.42,12.515,15.756,6,24.09
57.15,1.2,1926.701,375097.406,13.315,37.672,0,6.278
57.15,1.35,1926.701,375097.406,8.531,9.008,2,6.278
