time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
7.15,7.15,0.0,0.0,0.0,0.0,4,0.0
14.5,7.35,1.576,0.104,1.576,0.104,4,1.576
16.3,1.8,4.353,3.182,4.353,3.182,4,2.777
16.6,0.1,9.116,5.363,9.116,5.363,4,4.763
16.85,0.25,10.61,5.587,10.61,5.587,4,1.494
17.3,0.15,41.683,92.003,41.683,92.003,4,31.073
17.8,0.4,45.243,95.391,45.243,95.391,4,3.56
17.8,17.8,45.243,95.391,0.0,0.0,6,15.006
18.6,18.6,60.826,120.945,0.0,0.0,3,0.577
33.55,0.1,1551.283,280960.494,1490.457,280839.549,3,1490.457
33.75,0.1,1551.595,280966.518,1490.769,280845.573,3,0.312
33.85,16.0,1553.259,281117.242,60.249,98.128,4,1270.436
36.2,2.35,1825.079,333102.987,80.438,98.438,4,20.189
36.3,0.1,1837.933,335214.685,81.849,98.49,4,1.411
36.5,0.1,1875.642,338682.946,98.428,108.257,4,16.579
36.65,0.1,1893.701,342198.043,106.096,116.68,4,7.668
37.2,0.55,1954.368,355897.929,110.765,116.732,4,4.669
41.7,4.5,2416.04,460677.69,112.341,116.836,4,1.576
41.85,0.15,2431.38,463981.65,112.393,117.146,4,0.052
42.0,0.15,2448.339,467317.994,113.856,117.37,4,1.463
42.3,0.3,2468.265,474789.054,115.319,117.594,4,1.463
42.4,0.1,2480.318,477805.176,119.988,117.646,4,4.669
42.5,0.1,2492.212,480831.85,122.987,118.18,4,2.999
42.6,0.1,2503.191,483811.64,124.398,118.232,4,1.411
43.3,0.7,2575.044,503390.776,129.067,118.284,4,4.669
44.3,1.0,2691.435,534241.657,140.522,118.284,4,11.455
45.45,1.15,2710.245,546686.972,143.521,118.818,4,2.999
45.55,0.1,2718.26,550681.653,144.984,119.042,4,1.463
46.05,0.5,2755.325,568226.091,149.653,119.094,4,4.669
46.2,0.1,2764.449,569246.783,155.651,120.162,4,5.998
52.15,5.85,2922.105,611232.019,167.915,120.714,4,12.264
52.7,0.1,2931.273,619229.183,2761.205,619085.548,3,1.576
52.75,0.6,2931.38,619229.183,169.491,120.818,4,0.107
52.9,0.15,2934.379,619229.769,172.49,121.352,4,2.999
53.0,0.1,2935.842,619229.993,173.953,121.576,4,1.463
53.3,0.3,2940.72,619230.045,178.831,121.628,4,4.878
53.85,0.55,2942.326,619230.303,180.437,121.886,4,1.606
54.05,0.2,2968.122,619299.221,206.233,190.804,4,25.796
54.2,0.1,3006.507,619316.035,244.618,207.618,4,38.385
55.05,0.85,3014.418,619316.139,252.529,207.722,4,7.911
55.75,0.65,3055.066,619387.336,293.177,278.919,4,40.648
55.95,0.1,3098.419,619406.292,336.53,297.875,4,43.353
56.3,0.35,3112.509,619406.448,350.62,298.031,4,14.09
56.75,4.05,3124.689,619407.0,2761.312,619085.6,3,12.18
56.9,0.55,3124.741,619407.052,362.8,298.583,4,0.052
57.3,0.3,3152.214,619478.62,390.273,370.151,4,27.473
57.35,0.6,3156.141,619486.798,2761.364,619085.652,3,37.969
57.6,0.15,3190.235,619495.444,428.242,386.923,4,0.052
57.95,57.95,3197.985,619495.548,0.0,0.0,2,7.75
57.95,0.3,3197.985,619495.548,435.992,387.027,4,0.886
59.25,1.25,3245.607,619574.046,482.728,460.849,4,46.736
59.5,0.1,3292.199,619592.894,529.32,479.697,4,46.592
60.3,0.7,3303.126,619593.222,540.247,480.025,4,10.927
60.6,0.2,3342.521,619665.421,579.642,552.224,4,39.395
60.8,0.1,3380.313,619682.309,617.434,569.112,4,37.792
60.9,0.1,3388.063,619682.413,625.184,569.216,4,7.75
61.05,0.1,3388.837,619686.283,625.958,573.086,4,0.774
63.3,2.2,3417.927,619758.908,655.048,645.711,4,29.09
63.4,0.1,3438.116,619759.218,675.237,646.021,4,20.189
63.55,0.15,3453.506,619775.532,690.627,662.335,4,15.39
63.65,0.1,3457.912,619775.584,695.033,662.387,4,4.406
63.75,0.1,3462.318,619775.636,699.439,662.439,4,4.406
63.85,0.1,3471.13,619775.74,708.251,662.543,4,8.812
65.35,1.45,3479.942,619775.844,717.063,662.647,4,8.812
65.9,0.55,3488.754,619775.948,725.875,662.751,4,8.812
66.0,66.0,3515.951,619839.058,0.0,0.0,1,27.197
66.0,8.0,3515.951,619839.058,0.886,4.676,2,5.232
66.0,66.0,3515.951,619839.058,0.0,0.0,5,9.452
66.0,48.2,3515.951,619839.058,0.577,22.817,6,11.612
66.15,0.2,3537.093,619861.9,753.072,725.861,4,20.495
66.2,0.1,3573.742,619899.729,5.232,5.596,1,32.732
66.3,0.1,3591.293,619912.56,785.804,756.278,4,5.25
67.15,0.7,3640.148,619994.003,825.228,828.185,4,39.424
67.3,0.1,3656.614,620010.421,841.694,844.603,4,16.466
67.9,0.5,3685.341,620010.733,870.421,844.915,4,28.727
68.05,1.75,3694.433,620010.837,10.482,11.703,1,9.092
68.05,1.75,3694.433,620010.837,10.338,15.332,2,6.33
68.05,0.15,3694.433,620010.837,879.513,845.019,4,3.932
