time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
11.25,11.25,0.0,0.0,0.0,0.0,4,0.0
14.2,2.95,1.576,0.104,1.576,0.104,4,1.576
18.55,4.35,4.353,3.182,4.353,3.182,4,2.777
18.65,0.1,4.465,3.242,4.465,3.242,4,0.112
19.15,0.4,7.564,4.975,7.564,4.975,4,3.099
19.5,0.3,9.168,5.311,9.168,5.311,4,1.604
19.95,0.45,10.662,5.535,10.662,5.535,4,1.494
20.4,0.35,16.045,71.956,16.045,71.956,4,5.383
20.85,0.4,19.239,72.441,19.239,72.441,4,3.194
21.25,0.35,41.431,72.857,41.431,72.857,4,22.192
22.15,0.9,41.787,92.003,41.787,92.003,4,0.356
22.2,22.2,43.356,92.956,0.0,0.0,1,1.569
22.35,0.1,43.652,93.12,0.296,0.164,1,0.296
22.5,0.15,43.829,93.31,0.473,0.354,1,0.177
22.5,0.35,43.829,93.31,43.356,92.956,4,0.052
23.05,0.55,45.406,95.925,44.881,93.18,4,1.525
23.2,0.1,57.746,98.145,57.221,95.4,4,12.34
25.5,25.5,61.358,121.725,0.0,0.0,3,3.612
25.65,0.1,61.529,121.837,0.171,0.112,3,0.171
25.85,0.1,63.419,129.021,2.061,7.296,3,1.89
26.25,2.95,70.907,470.529,60.833,118.98,4,2079.994
38.9,12.65,544.383,125513.527,62.409,119.084,4,1.576
48.85,9.95,1251.648,217939.647,82.546,119.188,4,20.137
58.75,9.9,1800.833,339397.016,102.683,119.292,4,20.137
62.25,3.5,2015.129,386927.993,122.82,119.396,4,20.137
62.85,0.6,2051.297,394708.951,124.304,119.706,4,1.484
63.5,0.65,2087.548,403973.657,125.767,119.93,4,1.463
63.6,0.1,2098.076,404848.817,130.523,119.982,4,4.756
64.0,0.4,2128.742,408996.759,133.47,120.516,4,2.947
64.55,0.55,2152.097,419114.71,134.985,120.74,4,1.515
66.85,0.1,2222.321,455823.484,2082.055,455699.947,3,4.756
66.95,0.1,2222.425,455823.972,2082.159,455700.435,3,0.104
71.25,6.7,2380.502,544797.361,139.741,120.792,4,158.597
71.55,0.15,2382.598,544844.029,2240.756,544720.388,3,1.576
71.75,0.1,2382.806,544844.237,2240.964,544720.596,3,0.208
72.0,0.25,2382.858,544844.289,2241.016,544720.648,3,0.052
72.3,0.2,2383.014,544844.445,2241.172,544720.804,3,0.156
72.65,0.35,2383.066,544844.497,2241.224,544720.856,3,0.052
72.75,0.1,2383.118,544844.549,2241.276,544720.908,3,0.052
73.0,0.25,2383.17,544844.601,2241.328,544720.96,3,0.052
73.7,2.45,2408.026,560025.68,141.317,120.896,4,116.428
74.0,0.25,2424.389,568325.276,144.316,121.43,4,2.999
76.15,0.2,2504.112,615511.948,2357.756,615387.549,3,1.515
