time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
2.05,2.05,0.0,0.0,0.0,0.0,4,0.0
14.15,12.1,1.576,0.104,1.576,0.104,4,1.576
15.85,1.7,4.353,3.182,4.353,3.182,4,2.777
16.2,0.15,9.116,5.311,9.116,5.311,4,4.763
16.45,0.25,10.61,5.587,10.61,5.587,4,1.494
16.95,0.15,41.735,92.053,41.735,92.053,4,31.125
17.05,0.1,43.593,92.636,43.593,92.636,4,1.858
17.15,0.1,45.169,92.74,45.169,92.74,4,1.576
17.55,17.55,46.871,95.545,0.0,0.0,2,1.702
17.55,0.4,46.871,95.545,46.871,95.545,4,0.577
18.4,18.4,62.61,121.307,0.0,0.0,3,15.162
18.5,0.1,64.671,126.539,2.061,5.232,3,2.061
25.9,8.25,901.879,134766.348,62.033,98.49,4,1981.66
26.05,0.1,922.873,136934.798,65.032,99.024,4,2.999
26.2,0.15,942.536,138687.414,66.495,99.248,4,1.463
31.7,5.5,1649.853,245698.834,75.613,107.723,4,9.118
35.0,3.2,2043.556,316240.504,89.002,116.857,4,13.389
36.15,0.1,2073.352,327914.654,1983.721,327774.847,3,0.052
36.25,1.25,2076.316,328654.818,89.054,116.99,4,795.777
36.35,0.1,2090.342,331211.568,92.053,117.524,4,2.999
36.95,0.6,2165.426,345771.287,98.133,117.628,4,6.08
39.85,2.9,2517.403,399589.045,102.802,117.68,4,4.669
41.7,1.75,2746.286,444717.086,110.679,118.266,4,7.877
42.9,1.05,2908.677,488411.069,129.235,119.886,4,18.556
43.0,0.1,2918.307,488778.603,138.232,121.488,4,8.997
43.25,0.2,2936.703,488779.431,156.628,122.316,4,18.396
43.5,0.2,2962.759,488848.604,182.684,191.489,4,26.056
43.6,0.1,3001.892,488865.522,221.817,208.407,4,39.133
43.85,0.95,3050.711,488936.717,2779.498,488634.298,3,48.819
44.05,0.35,3050.815,488936.821,270.636,279.602,4,0.104
44.55,0.3,3108.157,488955.777,327.978,298.558,4,57.342
44.9,0.2,3147.924,489027.955,367.745,370.736,4,39.767
45.05,0.1,3203.672,489045.037,423.493,387.818,4,55.748
45.7,1.8,3257.211,489122.398,2779.602,488634.454,3,53.539
45.75,0.55,3257.263,489122.45,477.032,465.127,4,0.104
45.95,0.15,3284.407,489140.246,504.124,482.923,4,27.092
46.35,0.3,3314.496,489141.626,534.213,484.303,4,30.089
46.55,0.1,3326.532,489142.178,546.249,484.855,4,12.036
46.8,0.2,3354.109,489214.031,573.826,556.708,4,27.577
46.9,1.15,3392.579,489230.919,2779.706,488634.558,3,38.47
46.95,0.1,3392.943,489231.283,612.296,573.544,4,0.364
47.2,47.2,3428.831,489304.059,0.0,0.0,0,39.284
48.85,1.65,3435.863,489308.751,651.58,650.487,4,3.636
50.1,1.0,3478.609,489325.377,694.326,667.113,4,42.746
50.2,50.2,3487.429,489325.481,0.0,0.0,1,8.82
50.2,0.1,3487.429,489325.481,703.146,667.217,4,22.001
50.25,3.0,3513.131,489388.286,3.636,0.525,0,26.937
50.25,32.65,3513.131,489388.286,0.577,22.817,2,14.936
50.25,50.25,3513.131,489388.286,0.0,0.0,5,14.423
50.45,0.2,3542.814,489412.547,730.083,730.192,4,16.302
50.6,0.15,3572.698,489446.654,734.606,737.793,4,4.523
51.1,0.4,3630.271,489536.382,778.326,815.798,4,43.72
51.5,0.25,3673.963,489553.008,822.018,832.424,4,43.692
51.7,0.2,3683.063,489553.112,831.118,832.528,4,9.1
51.75,1.1,3683.271,489612.615,18.572,15.829,0,35.759
51.75,1.1,3683.271,489612.615,22.001,12.399,1,5.633
51.75,1.1,3683.271,489612.615,15.0,40.093,2,17.163
51.75,1.1,3683.271,489612.615,16.302,17.341,5,4.878
51.85,0.1,3733.869,489640.289,866.877,895.509,4,5.581
52.35,0.4,3787.288,489682.234,902.088,910.21,4,35.211
52.75,0.25,3830.937,489698.862,945.737,926.838,4,43.649
53.55,0.8,3840.037,489698.966,954.837,926.942,4,9.1
53.6,1.7,3866.974,489762.011,24.205,27.163,0,44.876
53.6,1.7,3866.974,489762.011,39.164,30.933,1,4.236
53.6,1.7,3866.974,489762.011,19.878,50.331,2,18.174
53.6,1.7,3866.974,489762.011,21.883,28.675,5,3.944
