time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
13.1,13.1,0.0,0.0,0.0,0.0,4,0.0
14.25,1.15,1.576,0.104,1.576,0.104,4,1.576
15.95,1.7,4.353,3.182,4.353,3.182,4,2.777
16.3,0.1,9.116,5.311,9.116,5.311,4,4.763
16.6,0.25,10.61,5.535,10.61,5.535,4,1.494
16.85,0.1,41.327,72.797,41.327,72.797,4,30.717
17.0,0.15,41.683,91.943,41.683,91.943,4,0.356
17.5,17.5,45.243,95.331,0.0,0.0,2,3.56
17.5,0.4,45.243,95.331,45.243,95.331,4,22.869
17.55,17.55,60.623,120.928,0.0,0.0,0,15.32
17.55,17.55,60.623,120.928,0.0,0.0,1,22.817
17.55,17.55,60.623,120.928,0.0,0.0,5,22.817
18.3,18.3,151.883,123.051,0.0,0.0,3,22.817
18.4,0.1,153.892,128.283,2.009,5.232,3,2.009
28.15,10.65,1287.24,178438.988,60.563,120.743,4,2035.686
32.4,4.25,1809.544,255772.387,62.139,120.847,4,1.576
32.6,0.2,1836.251,258501.532,63.623,120.899,4,1.484
32.75,0.15,1857.421,260354.736,65.085,121.123,4,1.462
36.4,0.1,2221.944,319912.454,2037.695,319780.548,3,27.844
42.8,10.0,3012.448,434259.123,92.929,129.598,4,3524.984
43.15,0.35,3057.064,440206.885,92.981,129.804,4,0.052
46.95,3.8,3547.076,507629.657,94.557,129.908,4,1.576
47.15,0.2,3573.152,510644.678,94.682,130.218,4,0.125
52.8,5.6,4300.498,603324.597,103.713,138.693,4,9.031
57.9,5.1,4804.755,704752.35,123.85,138.797,4,20.137
58.1,0.2,4832.083,708909.932,125.386,139.107,4,1.536
58.6,0.4,4897.853,719633.337,133.02,139.487,4,7.634
58.8,0.2,4916.632,722943.589,134.431,139.539,4,1.411
59.0,0.1,4949.113,726631.086,143.561,140.349,4,9.13
62.75,3.7,5400.624,795860.721,149.692,140.625,4,6.131
64.15,1.35,5548.063,831806.861,163.488,140.81,4,13.796
64.25,0.1,5558.671,834558.898,163.54,140.982,4,0.052
64.35,0.1,5569.389,836598.334,165.002,141.206,4,1.462
66.75,2.4,5809.514,909344.204,169.671,141.258,4,4.669
66.85,0.1,5821.667,912644.701,172.669,141.792,4,2.998
67.0,0.1,5837.124,914243.938,183.125,143.618,4,10.456
67.7,0.6,5860.449,914244.818,206.45,144.498,4,23.325
67.95,0.25,5886.297,914313.676,232.298,213.356,4,25.848
68.15,1.3,5932.861,914330.698,5562.679,914098.064,3,46.564
68.35,0.25,5932.913,914330.698,278.862,230.326,4,0.052
69.25,0.85,5973.873,914402.043,319.822,301.671,4,40.96
69.45,1.3,6017.933,914420.999,5562.731,914098.064,3,57.941
69.9,0.4,6031.866,914421.207,377.763,320.783,4,0.052
70.8,1.35,6043.9,914421.811,5562.783,914098.168,3,12.034
70.9,0.1,6043.952,914421.967,5562.835,914098.324,3,0.052
70.95,0.95,6044.108,914421.967,389.797,321.335,4,0.156
71.25,0.15,6069.792,914489.459,415.481,388.827,4,25.684
71.6,0.3,6076.876,914497.908,422.565,397.276,4,7.084
71.95,0.25,6115.08,914514.68,460.769,414.048,4,38.204
72.45,1.55,6123.314,914514.784,5562.991,914098.324,3,8.234
72.75,0.8,6123.522,914514.992,469.003,414.152,4,0.208
72.95,0.2,6125.128,914515.25,470.609,414.41,4,1.606
73.1,0.1,6165.62,914587.438,511.101,486.598,4,40.492
74.3,1.2,6167.196,914587.542,512.677,486.702,4,1.576
75.5,0.9,6224.215,914606.51,569.696,505.67,4,57.019
75.7,0.1,6236.251,914607.062,581.732,506.222,4,12.036
76.25,0.45,6263.828,914678.752,609.309,577.912,4,27.577
76.6,0.25,6302.96,914695.588,648.441,594.748,4,39.132
76.7,0.1,6311.484,914699.562,656.965,598.722,4,8.524
76.75,59.15,6337.126,914767.996,22.817,0.577,0,28.672
79.7,2.9,6340.681,914771.975,685.637,667.859,4,0.525
79.85,0.15,6348.738,914780.132,693.694,676.016,4,8.057
79.95,0.1,6360.473,914788.341,705.429,684.225,4,11.735
82.1,2.0,6383.348,914788.601,728.304,684.485,4,22.875
82.25,64.65,6417.656,914851.168,22.817,0.577,1,35.759
82.25,64.65,6417.656,914851.168,22.869,0.577,2,9.014
82.3,5.5,6419.383,914852.175,23.342,3.853,0,15.129
82.3,64.7,6419.383,914852.175,22.817,0.577,5,13.518
82.45,0.2,6446.877,914874.286,764.063,747.605,4,9.543
82.65,0.1,6517.496,914943.292,815.248,786.587,4,51.185
82.75,0.1,6546.328,915013.465,844.08,856.76,4,28.832
83.7,0.95,6566.95,915013.775,864.702,857.07,4,20.622
84.55,0.75,6610.52,915030.401,908.272,873.696,4,43.57
84.6,2.05,6619.709,915030.505,36.86,16.412,0,100.434
84.6,2.05,6619.709,915030.505,31.831,10.251,1,10.066
84.6,2.05,6619.709,915030.505,37.998,20.335,2,2.586
84.65,2.1,6648.956,915095.889,32.36,11.175,5,10.122
85.55,0.8,6736.21,915202.226,1008.706,1020.433,4,2.482
85.65,0.1,6750.964,915218.542,1023.46,1036.749,4,14.754
86.25,0.45,6780.084,915218.854,1052.58,1037.061,4,29.12
86.4,1.7,6789.186,915218.958,46.926,23.0,0,9.102
86.4,1.7,6789.186,915218.958,34.417,14.951,1,8.182
86.4,1.7,6789.186,915218.958,48.12,29.435,2,3.515
86.4,0.1,6789.186,915218.958,1061.682,1037.165,4,10.414
86.4,1.75,6789.186,915218.958,34.842,15.875,5,63.717
87.25,0.7,6878.529,915321.509,1125.399,1105.328,4,3.515
87.4,0.15,6885.906,915329.667,1132.776,1113.486,4,7.377
87.95,0.4,6922.229,915338.137,1169.099,1121.956,4,36.323
88.1,0.15,6926.78,915338.189,1173.65,1122.008,4,4.551
88.2,0.1,6932.907,915338.345,1179.777,1122.164,4,6.127
88.25,1.7,6959.532,915401.568,55.108,32.43,0,63.575
88.25,1.75,6959.532,915401.568,37.932,22.001,1,8.598
88.25,1.7,6959.532,915401.568,58.534,40.627,2,3.359
88.25,1.75,6959.532,915401.568,38.357,22.925,5,12.268
89.25,0.9,7024.274,915437.248,1243.352,1185.641,4,3.567
89.55,0.15,7064.108,915453.824,1283.186,1202.217,4,39.834
90.0,0.45,7068.732,915453.876,1287.81,1202.269,4,4.624
90.15,0.15,7073.283,915453.928,1292.361,1202.321,4,4.551
90.2,1.85,7077.938,915503.677,63.706,42.224,0,78.692
90.2,1.85,7077.938,915503.677,41.291,28.999,1,8.598
90.2,1.85,7077.938,915503.677,70.802,52.033,2,1.01
90.2,1.85,7077.938,915503.677,41.924,29.819,5,11.09
90.3,0.1,7142.359,915534.517,42.301,31.188,1,3.307
91.3,0.95,7178.37,915611.98,1371.053,1328.011,4,2.39
92.05,0.6,7221.356,915628.608,1414.039,1344.639,4,42.986
92.1,1.8,7230.545,915628.712,81.892,63.619,2,89.359
92.15,1.85,7284.225,915694.376,72.304,51.186,0,10.018
92.15,1.85,7284.225,915694.376,44.691,33.763,1,9.286
92.15,1.9,7284.225,915694.376,45.231,36.869,5,2.326
92.75,0.55,7334.515,915720.363,1503.398,1409.834,4,2.17
93.3,0.55,7355.137,915720.673,1524.02,1410.144,4,20.622
94.1,0.65,7399.421,915737.301,1568.304,1426.772,4,44.284
94.15,1.95,7408.523,915737.405,81.59,59.558,0,83.298
94.15,1.95,7408.523,915737.405,91.91,72.459,2,9.026
94.2,2.0,7444.538,915811.559,47.017,38.463,1,9.862
94.2,2.05,7444.538,915811.559,47.401,41.517,5,1.962
95.1,0.85,7505.635,915835.412,1651.602,1499.467,4,2.066
95.9,0.5,7568.753,915880.024,1714.72,1544.079,4,63.118
96.0,1.75,7589.107,915939.745,90.616,67.774,0,100.57
96.0,1.75,7589.107,915939.745,48.979,42.695,1,8.39
96.0,1.75,7589.107,915939.745,101.772,81.195,2,3.151
96.05,1.85,7615.141,915951.12,49.467,45.749,5,11.454
96.25,23.8,7695.729,916070.177,5563.199,914098.532,3,3.411
96.35,0.1,7699.054,916071.881,5566.524,914100.236,3,3.325
102.85,6.65,52465.965,916913.677,1815.29,1699.324,4,396510.313
103.15,0.3,54463.4,916954.985,1835.373,1699.634,4,20.083
112.8,9.65,118677.193,918235.263,1836.949,1699.738,4,1.576
139.9,27.1,306970.695,921904.703,1857.032,1700.121,4,20.083
140.4,0.5,311219.381,921976.959,1861.098,1700.173,4,4.066
140.8,0.4,315315.219,922033.708,1865.164,1700.225,4,4.066
141.9,1.1,325285.261,922183.271,1869.23,1700.277,4,4.066
