time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
14.2,14.2,0.0,0.0,0.0,0.0,4,0.0
15.9,1.65,4.353,3.182,4.353,3.182,4,4.353
16.2,0.1,9.116,5.311,9.116,5.311,4,4.763
16.5,0.3,10.61,5.535,10.61,5.535,4,1.494
16.75,0.1,41.327,72.797,41.327,72.797,4,30.717
16.95,0.15,41.683,91.943,41.683,91.943,4,0.356
17.35,0.35,45.243,95.279,45.243,95.279,4,3.56
17.45,17.45,60.875,120.951,0.0,0.0,5,15.632
18.15,18.15,83.692,121.528,0.0,0.0,3,22.817
22.7,22.7,452.041,123882.061,0.0,0.0,0,567.901
24.4,7.0,604.486,176422.97,60.875,120.951,4,2.529
24.6,0.2,628.03,182723.921,63.821,121.227,4,2.946
24.75,0.1,641.608,186583.186,65.283,121.279,4,1.462
24.85,0.1,661.654,190250.548,77.663,121.899,4,12.38
25.75,0.1,670.962,202578.274,567.901,202455.569,3,0.052
25.85,0.1,671.014,202578.326,567.953,202455.621,3,0.052
27.65,2.8,854.938,253944.482,77.715,121.899,4,5203.202
27.75,0.1,867.372,256692.664,79.177,122.123,4,1.462
29.25,1.5,1030.739,300042.162,83.95,130.288,4,4.773
30.55,1.3,1143.436,330687.609,85.526,130.34,4,1.576
30.75,0.2,1171.72,334350.824,89.986,131.184,4,4.46
30.9,0.15,1192.688,337474.46,92.91,131.632,4,2.924
31.75,0.85,1319.732,353631.673,111.129,148.582,4,18.219
36.1,4.25,1844.267,435195.746,124.62,157.815,4,13.491
36.3,0.2,1871.761,438544.843,127.619,158.349,4,2.999
39.35,3.0,2129.757,487777.91,142.322,159.039,4,14.703
43.7,4.25,2643.588,571823.347,151.661,168.428,4,9.339
44.25,0.45,2719.975,583699.341,162.228,177.075,4,10.567
44.4,0.15,2741.076,586639.676,163.804,177.179,4,1.576
44.55,0.15,2762.87,589853.546,166.802,177.713,4,2.998
46.35,1.7,2989.877,629402.139,177.504,186.292,4,10.702
46.5,0.15,3026.802,633366.004,197.165,186.568,4,19.661
49.45,2.85,3364.808,694901.755,207.638,195.267,4,10.473
49.55,0.1,3380.186,696235.399,210.585,195.543,4,2.947
56.3,6.7,4137.957,850394.359,221.079,204.242,4,10.494
57.6,1.3,4272.59,877617.537,240.792,204.552,4,19.713
57.7,0.1,4287.861,879314.219,243.791,205.086,4,2.999
57.8,0.1,4299.256,880557.143,245.254,205.31,4,1.463
59.25,1.4,4492.256,907493.597,254.285,213.785,4,9.031
61.15,1.9,4737.92,940138.502,255.861,213.889,4,1.576
61.25,0.1,4751.884,942115.817,257.397,214.199,4,1.536
62.15,0.9,4859.462,959808.523,263.529,214.475,4,6.132
63.2,1.0,4991.805,981774.417,273.95,223.174,4,10.421
65.3,2.1,5039.63,1005275.246,276.949,223.708,4,2.999
65.45,0.15,5050.453,1008448.51,278.412,223.932,4,1.463
66.1,0.65,5133.59,1024798.224,283.081,223.984,4,4.669
66.3,0.15,5167.58,1029076.428,292.212,224.794,4,9.131
67.4,1.1,5307.415,1050304.982,307.663,225.104,4,15.451
67.5,0.1,5319.829,1051674.836,310.662,225.638,4,2.999
68.3,0.8,5403.493,1060859.616,316.794,225.914,4,6.132
70.45,2.1,5626.228,1094166.497,325.925,226.724,4,9.131
70.8,0.35,5646.927,1095800.019,328.924,227.258,4,2.999
70.95,0.15,5656.086,1096494.863,330.387,227.482,4,1.463
74.25,3.3,5866.675,1131502.333,335.056,227.534,4,4.669
74.45,0.2,5880.058,1137516.251,336.632,227.638,4,1.576
74.65,0.2,5894.289,1143855.505,339.631,228.172,4,2.999
76.3,1.6,5941.605,1158282.855,345.763,228.448,4,6.132
80.4,4.1,6128.391,1212865.921,352.638,228.706,4,6.875
80.75,0.35,6139.189,1215049.601,355.636,229.24,4,2.998
81.35,0.1,6158.268,1217305.273,5771.155,1217074.951,3,6.131
85.5,0.1,6281.04,1277662.539,5893.927,1277432.217,3,122.772
85.5,4.7,6281.04,1277662.539,361.767,229.516,4,1.501
86.15,0.65,6285.54,1278007.651,364.766,230.05,4,2.999
86.3,0.15,6287.003,1278007.875,366.229,230.274,4,1.463
89.25,2.95,6296.756,1278008.185,375.982,230.584,4,9.753
90.45,67.7,6298.332,1278008.289,2.529,0.229,0,1.576
90.45,1.2,6298.332,1278008.289,377.558,230.688,4,2.943
90.55,0.1,6327.279,1278077.976,403.562,300.014,4,26.004
94.45,3.25,6463.957,1278204.293,540.24,426.331,4,136.678
94.5,94.5,6489.753,1278272.514,0.0,0.0,2,40.96
94.5,77.0,6489.753,1278272.514,22.817,0.577,5,3.134
95.0,0.5,6508.529,1278276.325,581.2,497.477,4,0.478
95.35,0.25,6550.281,1278311.185,622.952,532.337,4,41.752
96.1,0.1,6701.345,1278408.797,774.016,629.949,4,151.064
99.75,3.45,6714.985,1278409.607,787.656,630.759,4,13.64
99.85,99.85,6742.666,1278481.063,0.0,0.0,1,27.681
99.95,0.15,6746.007,1278481.588,815.337,702.215,4,3.341
100.2,0.1,6792.914,1278539.198,862.244,759.825,4,46.907
100.6,0.15,6871.44,1278605.35,940.77,825.977,4,78.526
102.3,1.7,6879.445,1278605.454,948.775,826.081,4,8.005
102.4,7.8,6919.833,1278678.066,3.134,0.525,2,40.388
102.9,0.55,6921.847,1278678.427,989.163,898.693,4,2.014
103.65,0.5,6963.864,1278713.467,1031.18,933.733,4,42.017
104.05,0.25,6995.004,1278739.747,1062.32,960.013,4,31.14
104.25,0.15,7005.456,1278748.507,1072.772,968.773,4,10.452
104.55,0.1,7050.542,1278783.875,1117.858,1004.141,4,45.086
104.7,0.15,7059.531,1278792.411,1126.847,1012.677,4,8.989
104.85,0.1,7069.911,1278801.171,1137.227,1021.437,4,10.38
105.15,0.2,7092.327,1278810.431,1159.643,1030.697,4,22.416
105.4,0.15,7104.363,1278810.983,1171.679,1031.249,4,12.036
105.5,0.1,7110.381,1278811.259,1177.697,1031.525,4,6.018
106.0,0.45,7116.399,1278811.535,1183.715,1031.801,4,6.018
106.3,0.25,7128.435,1278812.087,1195.751,1032.353,4,12.036
110.1,3.8,7130.041,1278812.345,1197.357,1032.611,4,1.606
110.3,0.15,7157.358,1278884.036,1224.674,1104.302,4,27.317
110.4,0.1,7184.418,1278917.084,1251.734,1137.35,4,27.06
110.85,0.1,7283.225,1279008.278,1350.541,1228.544,4,98.807
113.9,3.0,7291.144,1279008.382,1358.46,1228.648,4,7.919
114.05,14.15,7291.918,1279012.2,3.341,0.525,1,0.774
114.05,0.15,7291.918,1279012.2,1359.234,1232.466,4,3.687
114.2,23.75,7331.307,1279091.424,5.472,0.59,0,35.702
114.2,11.8,7331.307,1279091.424,5.148,0.886,2,3.629
115.05,0.95,7338.565,1279092.146,1394.936,1311.328,4,3.629
115.25,0.2,7346.749,1279100.303,1403.12,1319.485,4,8.184
115.4,0.15,7362.123,1279116.617,1418.494,1335.799,4,15.374
116.2,0.8,7369.4,1279124.774,1425.771,1343.956,4,7.277
116.3,0.1,7376.677,1279132.931,1433.048,1352.113,4,7.277
117.15,0.8,7410.944,1279149.555,1467.315,1368.737,4,34.267
117.25,0.1,7418.294,1279157.712,1474.665,1376.894,4,7.35
117.35,0.1,7425.644,1279165.869,1482.015,1385.051,4,7.35
117.45,0.1,7433.081,1279174.026,1489.452,1393.208,4,7.437
117.55,0.1,7440.431,1279182.183,1496.802,1401.365,4,7.35
117.65,0.1,7447.781,1279190.34,1504.152,1409.522,4,7.35
118.05,0.4,7455.131,1279198.497,1511.502,1417.679,4,7.35
118.15,0.1,7462.408,1279206.654,1518.779,1425.836,4,7.277
118.25,0.1,7469.685,1279214.811,1526.056,1433.993,4,7.277
118.35,0.1,7474.209,1279214.863,1530.58,1434.045,4,4.524
118.55,0.2,7478.66,1279214.915,1535.031,1434.097,4,4.451
118.95,0.4,7483.024,1279214.967,1539.395,1434.149,4,4.364
119.25,0.25,7492.013,1279215.071,1548.384,1434.253,4,8.989
119.9,0.6,7498.113,1279215.227,1554.484,1434.409,4,6.1
120.2,0.3,7502.564,1279215.279,1558.935,1434.461,4,4.451
124.05,3.85,7507.015,1279215.331,1563.386,1434.513,4,4.451
124.15,9.9,7534.004,1279278.639,9.101,0.951,0,26.989
124.15,10.1,7534.004,1279278.639,7.028,0.887,1,3.466
124.15,9.95,7534.004,1279278.639,8.777,1.247,2,3.457
124.15,29.65,7534.004,1279278.639,23.295,0.938,5,3.708
124.3,0.1,7563.505,1279302.747,10.485,1.623,1,31.12
124.45,0.25,7582.182,1279311.599,12.567,1.895,0,6.427
124.45,0.1,7582.182,1279311.599,16.912,2.968,1,8.454
124.5,0.3,7588.972,1279317.844,12.485,2.087,2,3.432
124.55,0.45,7593.575,1279330.523,1590.375,1497.821,4,12.062
124.55,0.2,7593.575,1279330.523,54.415,30.033,5,7.297
124.7,0.1,7612.249,1279352.582,21.021,14.937,0,5.576
124.7,0.15,7612.249,1279352.582,20.344,15.659,1,4.992
124.7,0.15,7612.249,1279352.582,1597.672,1505.422,4,4.647
124.7,0.1,7612.249,1279352.582,59.991,35.209,5,88.239
125.05,0.15,7735.968,1279527.195,24.991,20.341,1,22.485
125.4,0.35,7740.481,1279529.315,1685.911,1630.198,4,1.115
125.7,0.25,7770.969,1279561.943,1716.399,1662.826,4,30.488
126.05,0.3,7793.22,1279586.414,1738.65,1687.297,4,22.251
126.3,0.1,7838.438,1279635.408,1783.868,1736.291,4,45.218
126.65,0.1,7887.278,1279652.188,1832.708,1753.071,4,48.84
127.1,0.4,7901.051,1279652.344,1846.481,1753.227,4,13.773
128.9,1.75,7910.233,1279652.448,1855.663,1753.331,4,9.182
128.95,4.05,7937.118,1279715.566,26.013,21.513,0,87.042
128.95,3.9,7937.118,1279715.566,26.106,20.703,1,7.842
128.95,4.0,7937.118,1279715.566,24.547,21.117,2,8.238
128.95,4.05,7937.118,1279715.566,82.476,58.989,5,6.62
129.5,0.35,8041.991,1279919.145,1942.705,1956.207,4,22.016
129.85,0.3,8071.659,1279951.777,1972.373,1988.839,4,29.668
130.2,0.15,8103.016,1279992.655,2003.73,2029.717,4,31.357
130.35,0.1,8125.267,1280017.129,2025.981,2054.191,4,22.251
130.55,0.1,8148.444,1280041.603,2049.158,2078.665,4,23.177
130.65,0.1,8163.365,1280057.919,2064.079,2094.981,4,14.921
130.8,0.15,8172.547,1280058.023,2073.261,2095.085,4,9.182
130.95,0.1,8181.729,1280058.127,2082.443,2095.189,4,9.182
131.35,0.4,8190.998,1280058.231,2091.712,2095.293,4,9.269
132.8,3.65,8200.18,1280058.335,33.855,33.155,0,9.182
132.8,3.65,8200.18,1280058.335,31.167,33.81,2,2.191
132.8,1.45,8200.18,1280058.335,2100.894,2095.397,4,7.037
132.8,3.65,8200.18,1280058.335,104.492,89.965,5,102.381
132.85,3.7,8231.055,1280123.065,34.344,29.213,1,29.541
132.9,0.1,8251.463,1280130.344,36.046,33.517,0,2.108
133.0,0.1,8296.113,1280183.796,36.452,29.317,1,7.686
133.35,0.3,8351.436,1280270.48,2203.275,2253.599,4,0.312
133.7,0.25,8381.104,1280303.112,2232.943,2286.231,4,29.668
134.1,0.3,8403.355,1280327.586,2255.194,2310.705,4,22.251
134.4,0.1,8450.797,1280376.638,2302.636,2359.757,4,47.442
134.55,0.1,8465.704,1280392.954,2317.543,2376.073,4,14.907
134.65,0.1,8474.886,1280393.058,2326.725,2376.177,4,9.182
134.75,0.1,8484.068,1280393.162,2335.907,2376.281,4,9.182
135.15,0.35,8493.323,1280393.266,2345.162,2376.385,4,9.255
136.3,1.15,8502.505,1280393.37,2354.344,2376.489,4,9.182
136.85,0.55,8504.111,1280393.628,2355.95,2376.747,4,1.606
136.9,3.9,8504.215,1280393.68,38.204,42.696,2,56.041
136.95,3.85,8531.654,1280456.809,43.732,48.579,0,7.148
136.95,3.95,8531.654,1280456.809,36.764,30.68,1,6.68
136.95,3.95,8531.654,1280456.809,134.033,118.131,5,10.07
137.1,0.1,8595.548,1280528.759,2411.991,2470.284,4,31.526
137.2,0.1,8688.041,1280598.985,50.412,63.227,0,77.828
137.55,0.35,8694.515,1280600.992,2489.819,2508.051,4,1.111
137.8,0.25,8724.183,1280633.676,2519.487,2540.735,4,29.668
137.9,0.1,8731.6,1280641.834,2526.904,2548.893,4,7.417
138.3,0.35,8746.434,1280658.15,2541.738,2565.209,4,14.834
138.6,0.2,8792.576,1280707.098,2587.88,2614.157,4,46.142
138.9,0.15,8821.183,1280723.57,2616.487,2630.629,4,28.607
139.25,0.25,8834.956,1280723.726,2630.26,2630.785,4,13.773
139.35,0.1,8839.547,1280723.778,2634.851,2630.837,4,4.591
140.7,1.35,8844.138,1280723.83,2639.442,2630.889,4,4.591
140.75,3.55,8870.836,1280787.578,51.523,63.589,0,105.101
140.75,3.55,8870.836,1280787.578,46.834,44.927,1,8.849
140.75,3.6,8870.836,1280787.578,45.352,59.328,2,6.765
140.75,3.6,8870.836,1280787.578,165.559,148.302,5,6.714
141.2,0.25,8992.388,1280910.963,2744.543,2745.248,4,20.821
141.55,0.25,9022.056,1280943.595,2774.211,2777.88,4,29.668
141.65,0.1,9029.473,1280951.753,2781.628,2786.038,4,7.417
141.85,0.2,9044.394,1280968.069,2796.549,2802.354,4,14.921
142.0,0.15,9051.811,1280976.227,2803.966,2810.512,4,7.417
142.3,0.2,9097.326,1281025.175,2849.481,2859.46,4,45.515
142.45,0.1,9113.925,1281033.437,2866.08,2867.722,4,16.599
142.95,0.35,9132.289,1281033.645,2884.444,2867.93,4,18.364
145.05,4.1,9141.471,1281033.749,53.599,57.139,1,9.182
145.05,2.05,9141.471,1281033.749,2893.626,2868.034,4,7.999
145.05,4.1,9141.471,1281033.749,186.38,175.81,5,63.174
145.1,4.15,9183.393,1281116.406,60.372,79.977,0,32.332
145.1,4.15,9183.393,1281116.406,52.066,75.994,2,6.556
145.25,0.1,9247.143,1281184.561,2956.8,2969.223,4,5.767
145.5,0.2,9289.345,1281248.534,2988.846,3007.145,4,32.046
145.9,0.3,9319.013,1281281.166,3018.514,3039.777,4,29.668
146.0,0.1,9326.517,1281289.324,3026.018,3047.935,4,7.504
146.35,0.25,9349.694,1281313.798,3049.195,3072.409,4,23.177
146.55,0.1,9407.377,1281354.898,3106.878,3113.509,4,57.683
146.75,0.1,9426.948,1281371.266,3126.449,3129.877,4,19.571
146.9,0.1,9436.217,1281371.37,3135.718,3129.981,4,9.269
147.05,0.1,9445.399,1281371.474,3144.9,3130.085,4,9.182
147.3,0.25,9450.063,1281371.526,3149.564,3130.137,4,4.664
148.85,1.5,9459.245,1281371.63,3158.746,3130.241,4,9.182
148.9,3.6,9482.63,1281431.768,57.833,86.022,2,45.753
148.9,3.65,9482.63,1281431.768,218.712,209.612,5,7.858
148.95,3.65,9501.143,1281449.618,66.928,93.646,0,30.772
148.95,3.65,9501.143,1281449.618,61.598,75.314,1,7.752
149.05,0.1,9543.53,1281498.003,3204.499,3216.02,4,8.155
149.2,0.1,9627.406,1281589.625,65.691,102.498,2,72.911
149.45,0.2,9633.557,1281593.143,3277.41,3269.698,4,1.111
149.75,0.25,9664.238,1281625.775,3308.091,3302.33,4,30.681
149.9,0.1,9679.072,1281642.091,3322.925,3318.646,4,14.834
150.15,0.25,9686.489,1281650.249,3330.342,3326.804,4,7.417
150.25,0.1,9701.323,1281666.565,3345.176,3343.12,4,14.834
150.45,0.1,9730.991,1281699.197,3374.844,3375.752,4,29.668
150.55,0.1,9738.408,1281707.355,3382.261,3383.91,4,7.417
150.7,0.1,9754.92,1281715.617,3398.773,3392.172,4,16.512
150.8,0.1,9759.511,1281715.669,3403.364,3392.224,4,4.591
150.9,0.1,9764.102,1281715.721,3407.955,3392.276,4,4.591
151.15,0.25,9773.232,1281715.825,3417.085,3392.38,4,9.13
152.6,3.45,9782.414,1281715.929,74.68,108.576,0,9.182
152.6,3.45,9782.414,1281715.929,69.753,92.112,1,8.038
152.6,3.4,9782.414,1281715.929,66.802,102.86,2,3.106
152.6,1.4,9782.414,1281715.929,3426.267,3392.484,4,6.316
152.6,3.55,9782.414,1281715.929,249.484,243.102,5,160.955
152.75,0.1,9893.053,1281876.064,72.859,99.528,1,33.178
152.9,67.4,9996.801,1282036.812,5895.428,1277776.795,3,2.794
153.2,0.1,10005.978,1282042.696,5904.605,1277782.679,3,9.177
161.35,8.5,78984.429,1283148.888,3587.222,3643.522,4,533374.555
161.8,0.45,82036.869,1283207.814,3588.632,3643.522,4,1.41
163.5,1.7,93989.707,1283443.97,3588.684,3643.746,4,0.052
164.3,0.8,99552.622,1283555.072,3591.458,3643.798,4,2.774
175.85,11.55,178861.547,1285128.812,3593.034,3643.902,4,1.576
176.35,0.5,182422.399,1285198.962,3594.496,3644.126,4,1.462
179.5,3.1,203497.768,1285628.102,3614.209,3644.436,4,19.713
179.75,0.25,205084.072,1285662.694,3615.619,3644.561,4,1.41
186.3,6.55,251457.114,1286561.723,3619.737,3652.367,4,4.118
191.85,5.55,288648.476,1287315.253,3639.45,3652.677,4,19.713
194.3,2.45,305551.478,1287660.331,3642.276,3660.483,4,2.826
194.75,0.45,308845.51,1287723.408,3643.852,3660.587,4,1.576
195.05,0.3,310162.779,1287755.962,3645.314,3660.811,4,1.462
200.6,5.55,349075.587,1288534.708,3648.088,3660.863,4,2.774
200.75,0.15,350011.697,1288555.139,3649.55,3661.087,4,1.462
203.1,2.35,366571.112,1288887.468,3652.376,3668.893,4,2.826
205.45,2.35,384018.186,1289208.964,3653.838,3669.117,4,1.462
205.8,0.35,386554.262,1289261.511,3660.73,3676.975,4,6.892
205.95,0.15,387650.362,1289290.07,3667.622,3684.833,4,6.892
206.4,0.45,390743.807,1289352.901,3671.688,3684.885,4,4.066
216.35,9.95,468538.656,1290720.618,3691.401,3685.195,4,19.713
217.5,1.15,477599.304,1290887.181,3704.721,3685.453,4,13.32
222.6,5.1,530299.131,1291643.6,3710.249,3685.729,4,5.528
223.45,0.15,543507.626,1291775.322,539279.16,1287473.046,3,4.066
223.6,1.0,547877.399,1291795.247,3714.315,3685.781,4,4743.693
224.25,0.65,548256.847,1291798.282,3719.843,3686.057,4,5.528
225.25,1.0,548258.423,1291798.386,3721.419,3686.161,4,1.576
225.3,72.55,548283.701,1291863.168,82.718,123.482,0,28.728
225.3,72.5,548283.701,1291863.168,73.118,119.388,2,1.16
225.5,0.2,548289.471,1291865.794,3750.147,3752.845,4,1.16
225.85,0.25,548317.727,1291897.174,3778.403,3784.225,4,28.256
225.95,0.1,548337.692,1291920.709,3798.368,3807.76,4,19.965
226.1,0.1,548351.002,1291936.399,3811.678,3823.45,4,13.31
226.4,0.1,548410.645,1291983.779,3871.321,3870.83,4,59.643
226.55,0.1,548422.132,1291983.935,3882.808,3870.986,4,11.487
226.65,0.1,548429.79,1291984.039,3890.466,3871.09,4,7.658
226.8,0.15,548433.619,1291984.091,3894.295,3871.142,4,3.829
228.1,1.3,548441.277,1291984.195,3901.953,3871.246,4,7.658
228.15,2.85,548441.329,1291985.398,83.878,123.844,0,0.26
228.15,75.35,548441.329,1291985.398,75.653,103.824,1,0.208
228.15,2.85,548441.329,1291985.398,74.278,119.75,2,0.208
228.15,4.5,548441.329,1291985.398,544022.853,1287495.73,3,0.208
228.15,75.35,548441.329,1291985.398,282.662,269.801,5,0.104
0.0,0.0,0.0,0.0,0.0,0.0,0,0.208
