time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
14.2,14.2,0.0,0.0,0.0,0.0,4,0.0
14.45,0.25,2.777,3.078,2.777,3.078,4,2.777
15.85,1.4,4.353,3.182,4.353,3.182,4,1.576
16.15,0.1,9.116,5.311,9.116,5.311,4,4.763
16.4,0.2,10.61,5.587,10.61,5.587,4,1.494
16.85,0.15,41.631,91.995,41.631,91.995,4,31.021
17.35,0.35,45.191,95.383,45.191,95.383,4,3.56
17.45,17.45,60.511,120.795,0.0,0.0,5,15.32
18.15,18.15,83.328,121.372,0.0,0.0,3,22.817
29.5,12.15,1456.317,165335.407,60.511,120.795,4,2580.117
39.75,0.1,2665.021,321802.934,2580.117,321681.458,3,1.576
39.95,0.1,2665.281,321805.498,2580.377,321684.022,3,0.26
44.1,14.6,3184.033,385974.329,62.087,120.899,4,2364.195
44.5,0.4,3259.55,391664.247,82.276,121.209,4,20.189
51.75,7.25,4193.798,497504.814,83.852,121.313,4,1.576
52.05,0.3,4219.211,501821.943,86.798,121.589,4,2.946
52.25,0.2,4244.333,504667.831,88.26,121.813,4,1.462
53.1,0.85,4360.473,518936.555,93.016,121.865,4,4.756
53.2,0.1,4374.158,520583.627,94.426,121.917,4,1.41
54.05,0.7,4500.094,537025.859,114.438,122.87,4,20.012
58.8,4.75,5028.221,634718.021,125.945,123.128,4,11.507
58.9,0.1,5040.885,637270.831,127.481,123.438,4,1.536
59.4,0.45,5099.589,650441.957,133.821,123.714,4,6.34
60.0,0.4,5130.121,651548.746,162.732,126.144,4,28.911
60.2,0.2,5156.021,651617.708,188.632,195.106,4,25.9
60.5,0.3,5189.164,651618.072,221.775,195.47,4,33.143
60.55,60.55,5213.331,651683.154,0.0,0.0,1,40.594
62.1,1.5,5230.283,651689.621,262.369,266.438,4,0.525
62.55,0.2,5281.385,651694.621,313.471,271.438,4,51.102
62.8,3.4,5312.322,651767.755,4944.572,651422.025,3,30.937
62.9,0.35,5312.374,651767.807,344.408,344.572,4,0.052
63.3,0.3,5345.442,651768.223,377.476,344.988,4,33.068
63.4,0.6,5385.882,651840.267,4944.624,651422.129,3,40.44
64.05,0.7,5386.038,651840.371,417.916,416.98,4,0.156
64.3,0.25,5406.227,651840.681,438.105,417.29,4,20.189
64.65,1.25,5454.864,651842.889,4944.78,651422.233,3,48.637
65.35,0.9,5455.072,651843.097,486.742,419.498,4,0.208
65.7,0.3,5482.597,651914.784,514.267,491.185,4,27.525
65.8,0.1,5486.633,651914.836,518.303,491.237,4,4.036
66.05,0.15,5515.577,651915.148,547.247,491.549,4,28.944
66.2,5.6,5516.299,651918.966,0.525,0.581,1,0.722
66.2,0.1,5516.299,651918.966,547.969,495.367,4,0.362
68.5,2.25,5545.436,651991.393,576.744,564.107,4,28.775
68.6,0.1,5549.92,651991.445,581.228,564.159,4,4.484
68.75,0.15,5554.404,651991.497,585.712,564.211,4,4.484
68.95,0.1,5577.731,651991.757,609.039,564.471,4,23.327
70.6,1.65,5583.035,651991.809,614.343,564.523,4,5.304
70.65,70.65,5609.92,652054.806,0.0,0.0,0,85.016
70.65,4.45,5609.92,652054.806,0.887,4.268,1,12.307
70.65,70.65,5609.92,652054.806,0.0,0.0,2,4.766
70.65,53.15,5609.92,652054.806,22.817,0.577,5,5.582
70.85,0.15,5695.168,652102.849,699.359,650.531,4,6.96
70.95,0.1,5699.397,652106.323,701.09,652.057,4,1.731
71.65,0.65,5728.229,652176.478,729.922,722.212,4,28.832
71.8,0.15,5733.6,652176.53,735.293,722.264,4,5.371
72.4,1.6,5766.225,652176.842,5.582,5.43,2,32.625
72.4,0.55,5766.225,652176.842,767.918,722.576,4,4.012
72.45,1.6,5795.535,652241.475,12.307,10.866,0,111.605
72.45,1.65,5795.535,652241.475,5.653,9.115,1,4.168
72.45,1.65,5795.535,652241.475,29.777,6.414,5,2.162
72.55,0.1,5888.132,652333.235,7.815,10.153,1,4.694
73.4,0.8,5893.228,652338.779,879.523,872.63,4,0.362
73.8,0.3,5931.146,652339.195,917.441,873.046,4,37.918
73.85,1.4,5954.843,652399.338,16.475,13.046,0,121.137
73.85,1.25,5954.843,652399.338,8.177,11.053,1,4.22
73.85,1.4,5954.843,652399.338,9.594,7.35,2,2.058
73.85,1.3,5954.843,652399.338,34.471,12.259,5,4.22
74.05,0.1,6067.001,652510.401,1038.578,1036.83,4,4.22
74.45,0.4,6087.623,652510.711,1059.2,1037.14,4,20.622
74.55,0.1,6089.199,652510.815,1060.776,1037.244,4,1.576
74.65,0.1,6093.75,652510.867,1065.327,1037.296,4,4.551
75.35,1.5,6126.533,652511.231,20.695,15.122,0,32.783
75.35,1.45,6126.533,652511.231,10.235,12.091,1,4.116
75.35,1.45,6126.533,652511.231,13.814,9.426,2,4.168
75.35,0.65,6126.533,652511.231,1098.11,1037.66,4,4.116
75.35,1.45,6126.533,652511.231,38.691,14.491,5,136.929
76.0,0.55,6277.92,652698.152,1235.039,1217.523,4,2.058
76.15,0.15,6292.447,652698.308,1249.566,1217.679,4,14.527
76.8,1.4,6315.202,652698.568,14.403,14.063,1,22.755
76.8,1.4,6315.202,652698.568,17.93,11.45,2,2.162
76.8,0.55,6315.202,652698.568,1272.321,1217.939,4,4.168
76.8,1.4,6315.202,652698.568,40.749,15.477,5,122.817
76.85,1.45,6354.094,652763.382,24.811,17.198,0,4.22
77.5,0.6,6452.841,652871.163,1395.138,1383.164,4,4.272
77.65,0.15,6458.391,652871.215,1400.688,1383.216,4,5.55
78.25,0.5,6490.707,652871.579,1433.004,1383.58,4,32.316
78.3,1.45,6490.811,652916.932,29.083,19.43,0,115.788
78.3,1.45,6490.811,652916.932,16.565,15.101,1,4.22
78.35,1.5,6570.826,652962.072,22.098,13.266,2,4.168
78.35,1.5,6570.826,652962.072,44.969,18.357,5,2.11
78.4,0.1,6619.375,653036.317,20.733,17.021,1,3.856
78.9,0.5,6621.75,653036.903,1548.792,1541.38,4,0.901
