time,dens10,total_network_out,total_network_in,dest_out_traffic,dest_in_traffic,destination,size
5.8,5.8,0.0,0.0,0.0,0.0,4,0.0
13.95,8.15,1.576,0.104,1.576,0.104,4,1.576
18.05,4.1,4.301,3.182,4.301,3.182,4,2.725
18.55,0.35,7.512,4.975,7.512,4.975,4,3.211
19.0,0.4,9.116,5.311,9.116,5.311,4,1.604
19.4,0.4,10.61,5.535,10.61,5.535,4,1.494
19.75,0.25,13.607,5.983,13.607,5.983,4,2.997
20.15,0.4,16.473,72.608,16.473,72.608,4,2.866
20.6,0.4,19.719,73.093,19.719,73.093,4,3.246
20.8,0.15,41.911,73.509,41.911,73.509,4,22.192
20.9,0.1,43.487,73.613,43.487,73.613,4,1.576
21.0,0.1,43.599,73.673,43.599,73.673,4,0.112
21.9,0.9,43.947,92.863,43.947,92.863,4,0.348
22.0,22.0,45.556,93.342,0.0,0.0,6,1.609
22.1,0.2,46.081,96.087,45.556,93.342,4,0.525
23.15,1.05,47.606,96.311,47.081,93.566,4,1.525
23.35,1.3,61.359,99.351,0.525,2.745,6,15.238
23.9,23.9,63.257,122.379,0.0,0.0,0,0.413
24.0,0.1,63.317,122.491,0.06,0.112,0,0.06
24.25,0.25,63.421,122.675,0.164,0.296,0,0.104
26.9,26.9,86.126,122.956,0.0,0.0,3,22.705
27.6,0.5,88.083,128.136,1.957,5.18,3,1.957
27.75,0.1,90.263,129.436,4.137,6.48,3,2.18
28.15,0.1,99.999,2289.855,13.873,2166.899,3,9.736
28.25,0.1,100.155,2290.011,14.029,2167.055,3,0.156
35.8,12.45,430.563,96675.674,62.319,96.929,4,766.152
46.15,0.15,867.883,269767.495,780.181,269644.435,3,1.576
46.3,0.15,867.987,269767.599,780.285,269644.539,3,0.104
46.4,0.1,868.039,269767.651,780.337,269644.591,3,0.052
46.5,0.1,868.091,269767.703,780.389,269644.643,3,0.052
47.15,11.35,896.642,287492.658,63.895,97.033,4,194.171
49.0,1.8,981.006,328048.378,85.651,97.567,4,21.756
50.7,1.7,1046.29,365009.442,90.407,97.619,4,4.756
50.8,0.1,1049.937,367291.674,91.922,97.843,4,1.515
51.1,0.3,1067.609,375159.254,95.086,98.257,4,3.164
51.45,0.35,1080.349,385861.001,95.19,98.429,4,0.104
52.35,0.15,1098.226,404570.58,974.56,404446.072,3,4.669
55.05,3.6,1211.176,477168.426,99.859,98.481,4,135.469
55.2,0.1,1219.186,478946.477,104.437,99.424,4,4.578
55.45,0.25,1229.874,484753.717,106.025,99.734,4,1.588
55.65,0.2,1235.604,487374.926,107.54,99.958,4,1.515
56.15,0.2,1244.479,490606.916,1110.029,490480.397,3,3.103
56.6,0.45,1244.635,490607.072,1110.185,490480.553,3,0.156
56.75,0.15,1244.791,490607.228,1110.341,490480.709,3,0.156
56.85,1.15,1246.767,491743.944,110.643,100.492,4,39.914
57.75,0.9,1290.074,513260.943,120.19,100.596,4,9.547
58.0,0.2,1295.892,515359.955,121.83,101.078,4,1.64
58.05,0.1,1298.903,515360.726,1150.255,515232.902,3,4.526
58.2,0.15,1300.47,515360.95,1150.307,515232.902,3,0.052
58.2,0.15,1300.47,515360.95,126.356,102.021,4,0.055
58.4,0.1,1308.245,515361.588,134.076,102.607,4,7.72
58.55,0.15,1309.708,515361.812,135.539,102.831,4,1.463
58.7,0.15,1316.049,515362.088,141.88,103.107,4,6.341
58.9,0.2,1320.718,515362.14,146.549,103.159,4,4.669
58.95,58.95,1329.456,515427.264,0.0,0.0,5,24.165
59.0,0.8,1344.995,515427.907,1150.362,515232.954,3,0.525
59.05,0.1,1345.46,515431.006,170.714,168.866,4,0.104
59.4,0.35,1346.985,515431.23,172.187,169.09,4,1.473
59.5,0.1,1350.947,515431.282,176.149,169.142,4,3.962
59.65,0.6,1379.66,515431.698,1150.466,515233.11,3,28.713
59.75,0.1,1379.712,515431.698,1150.518,515233.11,3,0.052
59.85,0.3,1379.868,515431.854,204.862,169.506,4,0.156
60.2,0.2,1405.828,515500.157,230.822,237.809,4,25.96
60.3,0.1,1405.932,515501.579,230.926,239.231,4,0.104
60.55,0.1,1421.262,515504.613,246.256,242.265,4,15.33
60.55,37.2,1421.262,515504.613,0.938,25.45,6,1.679
60.85,0.25,1423.302,515505.367,247.935,242.541,4,0.361
61.75,2.0,1425.033,515506.945,1150.674,515233.318,3,1.731
61.8,0.95,1425.085,515506.945,249.666,244.067,4,0.052
62.0,0.25,1446.062,515508.221,1150.726,515233.318,3,39.235
62.2,0.2,1464.372,515509.153,1150.778,515233.422,3,0.052
63.85,1.65,1464.424,515509.153,1150.83,515233.422,3,0.052
63.9,1.75,1464.528,515509.205,288.901,246.171,4,0.156
64.05,3.45,1497.319,515577.484,1.299,25.928,6,37.038
64.45,0.4,1501.979,515580.988,325.939,314.622,4,0.361
64.65,0.1,1526.047,515581.3,350.007,314.934,4,24.068
65.8,1.1,1533.797,515581.404,357.757,315.038,4,7.75
66.75,0.95,1535.373,515581.508,359.333,315.142,4,1.576
66.85,2.8,1564.085,515650.268,1.66,29.156,6,40.594
67.05,0.15,1576.328,515653.909,399.927,386.232,4,0.361
68.35,1.3,1596.517,515654.219,420.116,386.542,4,20.189
68.45,0.1,1597.981,515654.443,421.58,386.766,4,1.464
69.0,0.1,1640.596,515656.375,464.195,388.698,4,42.615
69.15,0.15,1645.15,515656.427,468.749,388.75,4,4.554
69.75,0.5,1672.831,515728.281,496.43,460.604,4,27.681
69.85,0.1,1685.445,515728.437,509.044,460.76,4,12.614
70.1,0.1,1705.888,515732.567,529.487,464.89,4,20.443
70.25,0.1,1731.686,515801.061,555.285,533.384,4,25.798
74.5,4.2,1735.082,515805.558,558.681,537.881,4,3.396
74.65,0.15,1739.574,515805.61,563.173,537.933,4,4.492
74.9,0.1,1763.326,515805.87,586.925,538.193,4,23.752
75.9,16.9,1772.136,515805.974,0.525,3.055,5,8.81
75.9,9.05,1772.136,515805.974,2.021,30.467,6,19.198
76.35,1.45,1803.372,515843.155,595.735,538.297,4,12.038
76.4,0.1,1803.528,515899.148,14.059,46.05,6,26.936
76.5,76.5,1830.67,515912.249,0.0,0.0,1,0.362
76.7,0.2,1830.967,515912.413,0.297,0.164,1,0.297
76.7,0.25,1830.967,515912.413,622.671,603.681,4,0.229
77.4,0.7,1832.67,515913.673,624.145,603.905,4,1.474
78.45,1.05,1853.292,515913.983,644.767,604.215,4,20.622
78.55,0.1,1857.837,515914.035,649.312,604.267,4,4.545
78.85,0.15,1882.202,515914.295,673.677,604.527,4,24.365
78.95,2.65,1891.379,515914.399,19.723,24.653,5,33.186
78.95,2.55,1891.379,515914.399,14.421,49.76,6,8.902
79.1,0.1,1931.642,515986.115,22.517,54.36,6,8.096
79.25,0.25,1932.882,515986.427,706.863,665.011,4,0.496
79.4,0.15,1934.281,515986.855,708.262,665.439,4,1.399
79.6,2.9,1999.041,516057.455,0.526,1.2,1,67.855
80.8,1.15,2002.498,516059.669,776.117,737.216,4,0.362
80.9,0.1,2004.074,516059.773,777.693,737.32,4,1.576
81.0,0.1,2008.619,516059.825,782.238,737.372,4,4.545
81.25,0.1,2026.886,516060.033,800.505,737.58,4,18.267
81.35,2.25,2057.987,516120.361,28.625,31.545,5,39.738
81.35,2.25,2057.987,516120.361,23.013,54.516,6,8.644
81.45,0.1,2083.137,516131.648,840.243,800.255,4,8.54
81.6,0.2,2151.025,516211.313,31.553,59.22,6,80.23
82.8,1.05,2164.4,516227.182,920.473,894.597,4,0.362
82.95,0.1,2173.49,516227.286,929.563,894.701,4,9.09
83.2,1.75,2201.894,516283.088,37.269,35.937,5,118.016
83.2,1.6,2201.894,516283.088,31.915,60.256,6,8.656
83.45,0.15,2306.151,516371.088,40.935,65.297,6,9.02
84.75,1.3,2309.544,516372.855,1047.579,1029.206,4,0.362
84.85,0.1,2314.089,516372.907,1052.124,1029.258,4,4.545
85.1,1.85,2352.673,516432.787,45.925,40.926,5,102.475
85.1,1.65,2352.673,516432.787,41.297,66.331,6,8.592
86.55,1.15,2433.696,516516.708,1154.599,1164.275,4,8.54
86.7,0.1,2442.786,516516.812,1163.689,1164.379,4,9.09
86.85,0.15,2448.257,516516.864,1169.16,1164.431,4,5.471
87.05,1.9,2471.156,516517.124,54.517,45.058,5,117.796
87.05,1.85,2471.156,516517.124,49.837,70.983,6,2.796
87.2,0.1,2549.033,516589.318,58.429,74.751,6,8.592
